num Df,den Df,MSE,F,pes,Pr(>F)
1,28,1.8202668152196417e-4,18.199048360418704,0.39392690988870765,2.051366954395054e-4
1,28,5.851929415411494e-4,3.0979582033241098,0.09961934423697837,0.08931255497002366
1,28,5.466738998981525e-4,0.6951545259549534,0.02422550209047251,0.41147321649530844
