"participant_ID","position","trial","phase","response","rt"
"P113","down",0,"inhale","correct",0.527271699999801
"P113","right",1,"exhale","correct",0.420405300000311
"P113","up",2,"inhale","correct",0.325408299999253
"P113","up",3,"exhale","correct",0.354994799999986
"P113","down",4,"inhale","incorrect",NA
"P113","left",5,"inhale","correct",0.264726100000189
"P113","left",6,"exhale","correct",0.355241900000692
"P113","catch",7,"inhale","incorrect",0.0126325999999608
"P113","down",8,"exhale","correct",0.417397899999742
"P113","right",9,"inhale","correct",0.384224999999788
"P113","left",10,"exhale","correct",0.390551100000266
"P113","right",11,"inhale","correct",0.302485700000034
"P113","catch",12,"exhale","correct",NA
"P113","up",13,"exhale","correct",0.352553699999589
"P113","catch",14,"inhale","correct",NA
"P113","down",15,"inhale","correct",0.410870200000318
"P113","left",16,"exhale","correct",0.442044899999928
"P113","right",17,"inhale","correct",0.364406699999563
"P113","down",18,"exhale","correct",0.455079999999725
"P113","catch",19,"inhale","correct",NA
"P113","right",20,"inhale","correct",0.436724399999548
"P113","left",21,"exhale","correct",0.335378499999933
"P113","right",22,"inhale","correct",0.341352200000074
"P113","up",23,"exhale","correct",0.419017100000019
"P113","right",24,"inhale","correct",0.331923699999606
"P113","up",25,"exhale","correct",0.371272299999873
"P113","catch",26,"inhale","correct",NA
"P113","catch",27,"inhale","correct",NA
"P113","left",28,"inhale","correct",0.472179200000028
"P113","up",29,"exhale","correct",0.352152800000113
"P113","catch",30,"inhale","correct",NA
"P113","up",31,"inhale","correct",0.313582499999939
"P113","up",32,"exhale","correct",0.358249999999316
"P113","catch",33,"inhale","correct",NA
"P113","left",34,"inhale","correct",0.381249400000343
"P113","down",35,"exhale","correct",0.357916799999657
"P113","down",36,"inhale","correct",0.320105400000102
"P113","catch",37,"exhale","correct",NA
"P113","right",38,"exhale","correct",0.419688699999824
"P113","left",39,"inhale","correct",0.335285699999986
"P113","up",40,"exhale","correct",0.307012600000235
"P113","down",41,"inhale","correct",0.349342399999841
"P113","up",42,"exhale","correct",0.418224499999269
"P113","catch",43,"inhale","correct",NA
"P113","down",44,"inhale","correct",0.344289900000149
"P113","right",45,"exhale","correct",0.433851499999946
"P113","left",46,"inhale","correct",0.287054600000374
"P113","down",47,"exhale","correct",0.432769899999585
"P113","left",48,"inhale","correct",0.308229100000062
"P113","left",49,"exhale","correct",0.394381000000067
"P113","right",50,"inhale","correct",0.273939299999256
"P113","up",51,"exhale","correct",0.407147500000065
"P113","up",52,"inhale","correct",0.327870799999801
"P113","right",53,"exhale","correct",0.639866900000015
"P113","down",54,"inhale","correct",0.360460299999431
"P113","catch",55,"exhale","correct",NA
"P113","up",56,"exhale","correct",0.378442900000664
"P113","right",57,"inhale","correct",0.305435100000068
"P113","down",58,"exhale","correct",0.394447000000582
"P113","down",59,"inhale","correct",0.454748099999961
"P113","right",0,"exhale","correct",0.366441000000123
"P113","down",1,"inhale","correct",0.382147000000259
"P113","left",2,"exhale","correct",0.328375600000072
"P113","up",3,"inhale","correct",0.322484799999984
"P113","right",4,"exhale","incorrect",NA
"P113","left",5,"exhale","correct",0.298138799999833
"P113","down",6,"inhale","correct",0.280636399999821
"P113","right",7,"exhale","correct",0.33485120000023
"P113","up",8,"inhale","correct",0.248739999999998
"P113","catch",9,"exhale","correct",NA
"P113","up",10,"exhale","correct",0.329559300000255
"P113","right",11,"inhale","correct",0.369666999999936
"P113","catch",12,"exhale","correct",NA
"P113","down",13,"exhale","correct",0.337538799999493
"P113","up",14,"inhale","correct",0.398932199999763
"P113","left",15,"exhale","correct",0.429500399999597
"P113","up",16,"inhale","correct",0.333744399999887
"P113","up",17,"exhale","correct",0.313623800000641
"P113","left",18,"inhale","correct",0.367863999999827
"P113","left",19,"exhale","correct",0.380734200000006
"P113","catch",20,"inhale","correct",NA
"P113","left",21,"inhale","correct",0.3835425999996
"P113","right",22,"exhale","correct",0.395240099999683
"P113","up",23,"inhale","correct",0.355602600000566
"P113","down",24,"exhale","correct",0.453646699999808
"P113","catch",25,"inhale","correct",NA
"P113","right",26,"inhale","correct",0.271456400000716
"P113","up",27,"exhale","correct",0.359225100000003
"P113","right",28,"inhale","correct",0.454674999999952
"P113","catch",29,"exhale","correct",NA
"P113","left",30,"exhale","correct",0.317959099999825
"P113","up",31,"inhale","correct",0.324831699999777
"P113","catch",32,"exhale","correct",NA
"P113","down",33,"exhale","correct",0.302937200000088
"P113","catch",34,"inhale","correct",NA
"P113","left",35,"inhale","correct",0.404123500000424
"P113","up",36,"exhale","correct",0.391640200000438
"P113","catch",37,"inhale","correct",NA
"P113","catch",38,"inhale","correct",NA
"P113","down",39,"inhale","correct",0.335872399999971
"P113","left",40,"exhale","correct",0.428692500000579
"P113","left",41,"inhale","correct",0.38686190000044
"P113","catch",42,"exhale","correct",NA
"P113","left",43,"exhale","correct",0.405377200000657
"P113","down",44,"inhale","correct",0.35113309999997
"P113","catch",45,"exhale","correct",NA
"P113","right",46,"exhale","correct",0.367658200000733
"P113","left",47,"inhale","correct",0.325680700000703
"P113","up",48,"exhale","correct",0.444104799999877
"P113","down",49,"inhale","correct",0.322168099999544
"P113","right",50,"exhale","correct",0.364923299999646
"P113","right",51,"inhale","correct",0.337525199999618
"P113","catch",52,"exhale","correct",NA
"P113","down",53,"exhale","correct",0.40139309999995
"P113","catch",54,"inhale","correct",NA
"P113","right",55,"inhale","correct",0.359339699999509
"P113","left",56,"exhale","correct",0.356778499999564
"P113","right",57,"inhale","correct",0.44427160000032
"P113","down",58,"exhale","correct",0.372881100000086
"P113","down",59,"inhale","correct",0.366185299999415
