"participant_ID","position","trial","phase","response","rt"
"P136","catch",10,"inhale","correct",NA
"P136","right",11,"exhale","correct",0.338293600000043
"P136","left",12,"inhale","correct",0.317370199999914
"P136","right",13,"exhale","correct",0.344585100000131
"P136","down",14,"inhale","correct",0.344135099999903
"P136","catch",15,"exhale","correct",NA
"P136","left",16,"inhale","correct",0.389968400000043
"P136","up",17,"exhale","correct",0.348870600000055
"P136","down",18,"inhale","correct",0.355979800000114
"P136","up",19,"exhale","correct",0.302650600000106
"P136","up",20,"inhale","correct",0.384847199999967
"P136","left",21,"exhale","correct",0.31967120000013
"P136","down",22,"inhale","correct",0.570153800000071
"P136","left",23,"exhale","correct",0.314318499999899
"P136","catch",24,"inhale","correct",NA
"P136","up",25,"exhale","correct",0.344703299999992
"P136","up",26,"inhale","correct",0.323791100000108
"P136","catch",27,"exhale","correct",NA
"P136","left",28,"inhale","correct",0.357353999999987
"P136","right",29,"exhale","correct",0.36906440000007
"P136","catch",30,"inhale","correct",NA
"P136","up",31,"exhale","correct",0.357408999999961
"P136","up",32,"inhale","correct",0.414960500000007
"P136","catch",33,"exhale","correct",NA
"P136","catch",34,"inhale","correct",NA
"P136","down",35,"exhale","correct",0.35116220000009
"P136","right",36,"inhale","correct",0.383078100000148
"P136","up",37,"exhale","correct",0.323561700000027
"P136","right",38,"inhale","correct",0.387928299999885
"P136","down",39,"exhale","correct",0.331111699999838
"P136","down",40,"inhale","correct",0.39214899999979
"P136","right",41,"exhale","correct",0.317565300000069
"P136","down",42,"inhale","correct",0.35570789999997
"P136","right",43,"exhale","correct",0.379960500000152
"P136","right",44,"inhale","correct",0.349579800000129
"P136","down",45,"exhale","correct",0.301561600000014
"P136","right",46,"inhale","correct",0.329613300000119
"P136","up",47,"exhale","correct",0.305908999999929
"P136","up",48,"inhale","correct",0.312950699999874
"P136","up",49,"exhale","correct",0.322651400000041
"P136","left",50,"inhale","correct",0.312175699999898
"P136","catch",51,"exhale","correct",NA
"P136","up",52,"inhale","correct",0.381942700000081
"P136","down",53,"exhale","correct",0.436861599999929
"P136","right",54,"inhale","correct",0.373930800000153
"P136","down",55,"exhale","correct",0.548760700000003
"P136","right",56,"inhale","correct",0.32232369999997
"P136","up",57,"exhale","correct",0.274045000000115
"P136","catch",58,"inhale","correct",NA
"P136","catch",59,"exhale","correct",NA
