"participant_ID","position","trial","phase","response","rt"
"P107","catch",28,"inhale","correct",NA
"P107","left",29,"exhale","correct",0.541179799998645
"P107","down",30,"inhale","correct",0.443750200000068
"P107","left",31,"exhale","correct",0.397938499998418
"P107","right",32,"inhale","correct",0.320056699998531
"P107","down",33,"exhale","correct",0.338157799997134
"P107","up",34,"inhale","correct",0.312299500001245
"P107","catch",35,"inhale","incorrect",1.32874739999897
"P107","left",36,"exhale","correct",0.390216300002066
"P107","up",37,"inhale","correct",0.418219399998634
"P107","catch",38,"exhale","correct",NA
"P107","right",39,"inhale","correct",0.49555429999964
"P107","down",40,"exhale","correct",0.402280499998596
"P107","up",41,"inhale","correct",0.466418399999384
"P107","right",42,"exhale","correct",0.412550499997451
"P107","up",43,"inhale","correct",0.511647300001641
"P107","left",44,"exhale","correct",0.349347200000921
"P107","left",45,"inhale","correct",0.535859700001311
"P107","catch",46,"exhale","correct",NA
"P107","down",47,"inhale","correct",0.424810300002719
"P107","right",48,"exhale","correct",0.540878799998609
"P107","catch",49,"inhale","correct",NA
"P107","left",50,"exhale","correct",0.385097900001711
"P107","right",51,"inhale","correct",0.428073000002769
"P107","left",52,"exhale","correct",0.399500100000296
"P107","down",53,"inhale","correct",0.396255999999994
"P107","up",54,"exhale","correct",0.379317599999922
"P107","catch",55,"inhale","correct",NA
"P107","right",56,"exhale","correct",0.393294500001502
"P107","catch",57,"inhale","correct",NA
"P107","up",58,"exhale","correct",0.416000000001077
"P107","down",59,"inhale","correct",0.409072700000252
