"participant_ID","position","trial","phase","response","rt"
"P128","right",0,"exhale","correct",0.356438499999058
"P128","down",1,"inhale","correct",0.3400692000032
"P128","left",2,"exhale","correct",0.279104400000506
"P128","up",3,"inhale","correct",0.285779800000455
"P128","right",4,"exhale","correct",0.299910099998669
"P128","left",5,"inhale","correct",0.322670300000027
"P128","down",6,"exhale","correct",0.235539900000731
"P128","right",7,"inhale","correct",0.23525890000019
"P128","up",8,"exhale","correct",0.238776700000017
"P128","catch",9,"inhale","correct",NA
"P128","up",10,"exhale","correct",0.253384600000572
"P128","right",11,"inhale","correct",0.248089200002141
"P128","catch",12,"exhale","correct",NA
"P128","down",13,"exhale","correct",0.285110700002406
"P128","up",14,"inhale","correct",0.238294999999198
"P128","left",15,"exhale","correct",0.310500399999
"P128","up",16,"inhale","correct",0.244793199999549
"P128","up",17,"exhale","correct",0.359087199998612
"P128","left",18,"inhale","correct",0.360972300000867
"P128","left",19,"exhale","correct",0.279289099999005
"P128","catch",20,"inhale","correct",NA
"P128","left",21,"inhale","correct",0.345168399999238
"P128","right",22,"exhale","correct",0.281556399997498
"P128","up",23,"inhale","correct",0.238754099998914
"P128","down",24,"exhale","correct",0.250320799998008
"P128","catch",25,"inhale","correct",NA
"P128","right",26,"exhale","correct",0.387276099998417
"P128","up",27,"inhale","correct",0.300518000000011
"P128","right",28,"exhale","correct",0.245276000001468
"P128","catch",29,"inhale","correct",NA
"P128","left",30,"exhale","correct",0.309376000001066
"P128","up",31,"inhale","correct",0.285694199999853
"P128","catch",32,"exhale","correct",NA
"P128","down",33,"inhale","correct",0.338739200000418
"P128","catch",34,"exhale","correct",NA
"P128","left",35,"inhale","correct",0.465471399998933
"P128","up",36,"exhale","correct",0.340547299998434
"P128","catch",37,"inhale","correct",NA
"P128","catch",38,"inhale","correct",NA
"P128","down",39,"exhale","correct",0.307341499999893
"P128","left",40,"inhale","correct",0.353981899999781
"P128","left",41,"exhale","correct",0.238706699998147
"P128","catch",42,"inhale","correct",NA
"P128","left",43,"inhale","correct",0.456392799998866
"P128","down",44,"exhale","correct",0.351067299998249
"P128","catch",45,"inhale","correct",NA
"P128","right",46,"exhale","correct",0.298894400002609
"P128","left",47,"inhale","correct",0.359959500001423
"P128","up",48,"exhale","correct",0.258208999999624
"P128","down",49,"inhale","correct",0.264465899999777
"P128","right",50,"exhale","correct",0.248668200001703
"P128","right",51,"inhale","correct",0.304281699998683
"P128","catch",52,"exhale","correct",NA
"P128","down",53,"exhale","correct",0.359726999999111
"P128","catch",54,"inhale","correct",NA
"P128","right",55,"exhale","correct",0.326895099999092
"P128","left",56,"inhale","correct",0.339276799997606
"P128","right",57,"exhale","correct",0.227079899999808
"P128","down",58,"inhale","correct",0.231653299997561
"P128","down",59,"exhale","correct",0.235297499999433
