"participant_ID","position","trial","phase","response","rt"
"P132","down",0,"exhale","correct",0.389241299999412
"P132","right",1,"inhale","correct",0.414562999998452
"P132","up",2,"exhale","correct",0.545179900000221
"P132","up",3,"inhale","correct",0.374533399999564
"P132","down",4,"exhale","correct",0.419112100000348
"P132","left",5,"inhale","correct",0.41338850000102
"P132","left",6,"exhale","correct",0.454161699999531
"P132","catch",7,"inhale","correct",NA
"P132","down",8,"exhale","correct",0.429502000000866
"P132","right",9,"inhale","correct",0.368860200000199
"P132","left",10,"exhale","correct",0.353199599998334
"P132","right",11,"inhale","correct",0.361071699999229
"P132","catch",12,"exhale","correct",NA
"P132","up",13,"inhale","correct",0.367469700000584
"P132","catch",14,"exhale","correct",NA
"P132","down",15,"exhale","correct",0.448808299999655
"P132","left",16,"inhale","correct",0.330662000000302
"P132","right",17,"exhale","correct",0.325467599999683
"P132","down",18,"inhale","correct",0.386467800000901
"P132","catch",19,"exhale","correct",NA
"P132","right",20,"inhale","correct",0.373502399999779
"P132","left",21,"exhale","correct",0.362185399999362
"P132","right",22,"inhale","correct",0.340812299999016
"P132","up",23,"exhale","correct",0.330061900000146
"P132","right",24,"inhale","correct",0.334049799999775
"P132","up",25,"exhale","correct",0.361444899999697
"P132","catch",26,"inhale","correct",NA
"P132","catch",27,"exhale","correct",NA
"P132","left",28,"inhale","correct",0.347189399999479
"P132","up",29,"exhale","correct",0.627226399999927
"P132","catch",30,"inhale","correct",NA
"P132","up",31,"exhale","correct",0.346232599998984
"P132","up",32,"inhale","correct",0.400853999999526
"P132","catch",33,"exhale","correct",NA
"P132","left",34,"inhale","correct",0.416683700001158
"P132","down",35,"exhale","correct",0.413126000001284
"P132","down",36,"inhale","correct",0.400991100001193
"P132","catch",37,"exhale","correct",NA
"P132","right",38,"inhale","correct",0.423998100000972
"P132","left",39,"exhale","correct",0.302991800001109
"P132","up",40,"inhale","correct",0.40601930000048
"P132","down",41,"exhale","correct",0.28847769999993
"P132","up",42,"inhale","correct",0.387682599999607
"P132","catch",43,"exhale","correct",NA
"P132","down",44,"inhale","correct",0.354112900000473
"P132","right",45,"exhale","correct",0.316056100000424
"P132","left",46,"inhale","correct",0.284537900000942
"P132","down",47,"exhale","correct",0.305611300000237
"P132","left",48,"inhale","correct",0.430996899998718
"P132","left",49,"exhale","correct",0.447310199999265
"P132","right",50,"inhale","correct",0.347393399999419
"P132","up",51,"exhale","correct",0.293770400001449
"P132","up",52,"inhale","correct",0.321011900001395
"P132","right",53,"exhale","correct",0.339698399999179
"P132","down",54,"inhale","correct",0.521970499999952
"P132","catch",55,"exhale","correct",NA
"P132","up",56,"exhale","correct",0.32958409999992
"P132","right",57,"inhale","correct",0.432994299999336
"P132","down",58,"exhale","correct",0.295557499999632
"P132","down",59,"inhale","correct",0.375604599999861
"P132","right",0,"inhale","incorrect",NA
"P132","down",1,"exhale","correct",0.3611546000011
"P132","left",2,"inhale","correct",0.337337900000421
"P132","up",3,"exhale","correct",0.334230099999331
"P132","right",4,"inhale","correct",0.607029799999509
"P132","left",5,"exhale","correct",0.355126099999325
"P132","down",6,"inhale","correct",0.275351800000863
"P132","right",7,"exhale","correct",0.31287599999996
"P132","up",8,"inhale","correct",0.285593399999925
"P132","catch",9,"exhale","correct",NA
"P132","up",10,"inhale","correct",0.382109899999705
"P132","right",11,"exhale","correct",0.323426500001005
"P132","catch",12,"inhale","correct",NA
"P132","down",13,"exhale","correct",0.582314900000711
"P132","up",14,"inhale","correct",0.367629599999418
"P132","left",15,"exhale","correct",0.3236409000001
"P132","up",16,"inhale","correct",0.489754199999879
"P132","up",17,"exhale","correct",0.287264700000378
"P132","left",18,"inhale","correct",0.351245700001527
"P132","left",19,"exhale","correct",0.276682499999879
"P132","catch",20,"inhale","correct",NA
"P132","left",21,"exhale","correct",0.502459899998939
"P132","right",22,"inhale","correct",0.306264299999384
"P132","up",23,"exhale","correct",0.546019399998841
"P132","down",24,"inhale","correct",0.318107999999484
"P132","catch",25,"exhale","correct",NA
"P132","right",26,"inhale","correct",0.327007600000798
"P132","up",27,"exhale","correct",0.328654200000528
"P132","right",28,"inhale","correct",0.39193780000096
"P132","catch",29,"exhale","correct",NA
"P132","left",30,"inhale","correct",0.355065500001729
"P132","up",31,"exhale","correct",0.343361700000969
"P132","catch",32,"inhale","correct",NA
"P132","down",33,"exhale","correct",0.377755899999102
"P132","catch",34,"inhale","correct",NA
"P132","left",35,"exhale","correct",0.388671400000021
"P132","up",36,"inhale","correct",0.372664900000018
"P132","catch",37,"exhale","correct",NA
"P132","catch",38,"inhale","correct",NA
"P132","down",39,"exhale","correct",0.398522299999968
"P132","left",40,"inhale","correct",0.437622699999338
"P132","left",41,"exhale","correct",0.729563400000188
"P132","catch",42,"inhale","correct",NA
"P132","left",43,"exhale","correct",0.36231989999942
