"participant_ID","position","trial","phase","response","rt"
"P135","down",0,"inhale","correct",0.344297900000129
"P135","left",1,"exhale","correct",0.404313399999864
"P135","catch",2,"inhale","correct",NA
"P135","left",3,"exhale","correct",0.400636200000008
"P135","left",4,"inhale","correct",0.384199199999784
"P135","left",5,"exhale","correct",0.354473200000029
"P135","right",6,"inhale","correct",0.377227699999821
"P135","right",7,"exhale","correct",0.421594000000368
"P135","down",8,"inhale","correct",0.32794449999983
"P135","down",9,"exhale","correct",0.377842300000339
"P135","down",10,"inhale","correct",0.403421700000308
"P135","down",11,"exhale","correct",0.490407499999947
"P135","left",12,"inhale","correct",0.335661099999925
"P135","left",13,"exhale","correct",0.452248300000065
"P135","down",14,"inhale","correct",0.336555500000031
"P135","catch",15,"exhale","correct",NA
"P135","right",16,"inhale","correct",0.395448099999612
"P135","left",17,"exhale","correct",0.364577800000006
"P135","catch",18,"inhale","correct",NA
"P135","catch",19,"exhale","correct",NA
"P135","right",20,"inhale","correct",0.412774800000079
"P135","left",21,"exhale","correct",0.407329399999981
"P135","left",22,"inhale","correct",0.401898499999788
"P135","catch",23,"exhale","correct",NA
"P135","catch",24,"inhale","correct",NA
"P135","right",25,"exhale","correct",0.303995400000076
"P135","up",26,"inhale","correct",0.368854299999839
"P135","down",27,"exhale","correct",0.363992999999937
"P135","left",28,"inhale","correct",0.419968699999572
"P135","left",29,"exhale","correct",0.473244700000123
"P135","catch",30,"inhale","correct",NA
"P135","left",31,"exhale","correct",0.30408559999978
"P135","up",32,"inhale","correct",0.510315099999843
"P135","left",33,"exhale","correct",0.369389699999829
"P135","catch",34,"inhale","correct",NA
"P135","up",35,"exhale","correct",0.374716400000125
"P135","up",36,"inhale","correct",0.298559900000328
"P135","down",37,"exhale","correct",0.34252000000015
"P135","right",38,"inhale","correct",0.355900399999882
"P135","right",39,"exhale","correct",0.348048700000163
"P135","down",40,"inhale","correct",0.285304399999859
"P135","catch",41,"exhale","correct",NA
"P135","down",42,"inhale","correct",0.380756100000326
"P135","down",43,"exhale","correct",0.393205800000032
"P135","right",44,"inhale","correct",0.333056699999815
"P135","catch",45,"exhale","correct",NA
"P135","left",46,"inhale","correct",0.361287800000355
"P135","down",47,"exhale","correct",0.351062799999909
"P135","down",48,"inhale","correct",0.373953400000119
"P135","down",49,"exhale","correct",0.402886300000318
"P135","up",50,"inhale","correct",0.356027700000595
"P135","up",51,"exhale","correct",0.328290999999808
"P135","up",52,"inhale","correct",0.380291399999805
"P135","right",53,"exhale","correct",0.377118400000654
"P135","up",54,"inhale","correct",0.40091460000076
"P135","right",55,"exhale","correct",0.340661400000499
"P135","left",56,"inhale","correct",0.288938899999266
"P135","right",57,"exhale","correct",0.295266200000697
"P135","catch",58,"inhale","correct",NA
"P135","catch",59,"exhale","correct",NA
"P135","down",60,"inhale","correct",0.400430900000174
"P135","left",0,"inhale","correct",0.327960999999959
"P135","up",1,"exhale","correct",0.417443299999832
"P135","catch",2,"inhale","correct",NA
"P135","left",3,"exhale","correct",0.360399799999868
"P135","left",4,"inhale","correct",0.334665499999574
"P135","catch",5,"exhale","correct",NA
"P135","right",6,"inhale","correct",0.438806100000875
"P135","right",7,"exhale","correct",0.42793729999994
"P135","up",8,"inhale","correct",0.334452099999908
"P135","up",9,"exhale","correct",0.361911599999985
"P135","catch",10,"inhale","correct",NA
"P135","right",11,"exhale","correct",0.380560200000218
"P135","left",12,"inhale","correct",0.371176099999502
"P135","right",13,"exhale","correct",0.31642230000034
"P135","down",14,"inhale","correct",0.328445799999827
"P135","catch",15,"exhale","correct",NA
"P135","left",16,"inhale","correct",0.28853429999981
"P135","up",17,"exhale","correct",0.441308899999967
"P135","down",18,"inhale","correct",0.351146799999697
"P135","up",19,"exhale","correct",0.312857200000508
"P135","up",20,"inhale","correct",0.37722870000016
"P135","left",21,"exhale","correct",0.310604600000261
"P135","down",22,"inhale","correct",0.321136400000796
"P135","left",23,"exhale","correct",0.36872029999995
"P135","catch",24,"inhale","correct",NA
"P135","up",25,"exhale","correct",0.403395199999977
"P135","up",26,"inhale","correct",0.334459599999718
"P135","catch",27,"exhale","correct",NA
"P135","left",28,"inhale","correct",0.378787199999351
"P135","right",29,"exhale","correct",0.341381399999591
"P135","catch",30,"inhale","correct",NA
"P135","up",31,"exhale","correct",0.306596899999931
"P135","up",32,"inhale","correct",0.356039900000724
"P135","catch",33,"exhale","correct",NA
"P135","catch",34,"inhale","correct",NA
