"participant_ID","position","trial","phase","response","rt"
"P109","right",0,"inhale","correct",0.311680700000579
"P109","catch",1,"exhale","correct",NA
"P109","left",2,"inhale","correct",0.464410699998552
"P109","up",3,"exhale","correct",0.983158499999263
"P109","catch",4,"inhale","correct",NA
"P109","right",5,"exhale","correct",0.574679900000774
"P109","down",6,"inhale","correct",0.421246499998233
"P109","left",7,"exhale","correct",0.474372399999993
"P109","down",8,"inhale","correct",0.488903400000709
"P109","up",9,"exhale","correct",0.67471149999983
"P109","up",10,"inhale","correct",0.415447499999573
"P109","down",11,"exhale","correct",0.361933600001066
"P109","catch",12,"inhale","correct",NA
"P109","right",13,"exhale","correct",0.476484899998468
"P109","left",14,"inhale","correct",0.51450449999902
"P109","up",15,"exhale","correct",0.283843699999125
"P109","left",16,"inhale","correct",0.391419100000348
"P109","down",17,"exhale","correct",0.46094710000034
"P109","right",18,"inhale","correct",0.542366700003186
"P109","catch",19,"exhale","correct",NA
"P109","catch",20,"inhale","correct",NA
"P109","catch",21,"exhale","correct",NA
"P109","right",22,"inhale","correct",0.466753699998662
"P109","down",23,"exhale","correct",0.594065400000545
"P109","down",24,"inhale","correct",0.574578300002031
"P109","right",25,"exhale","correct",0.410839699998178
"P109","up",26,"inhale","correct",0.427721800002473
"P109","left",27,"exhale","correct",0.456475800001499
"P109","up",28,"inhale","correct",0.296226900001784
"P109","left",29,"exhale","correct",0.383805299999949
"P109","up",30,"inhale","correct",0.334098999999696
"P109","down",31,"exhale","correct",0.380733199999668
"P109","left",32,"inhale","correct",0.481805799998256
"P109","up",33,"exhale","correct",0.431131899997126
"P109","right",34,"inhale","correct",0.377802400002111
"P109","down",35,"exhale","correct",0.437352099997952
"P109","right",36,"inhale","correct",0.369265399996948
"P109","catch",37,"exhale","correct",NA
"P109","catch",38,"inhale","correct",NA
"P109","left",39,"exhale","correct",0.339557100000093
"P109","left",40,"inhale","correct",0.416252700000769
"P109","left",41,"exhale","correct",0.543251700000837
"P109","up",42,"inhale","correct",0.455075999998371
"P109","right",43,"exhale","correct",0.352803599998879
"P109","down",44,"inhale","correct",0.431521400001657
"P109","up",45,"exhale","correct",0.338188100002299
"P109","catch",46,"inhale","correct",NA
"P109","right",47,"exhale","correct",0.511648600000626
"P109","down",48,"inhale","correct",0.450069099999382
"P109","catch",49,"exhale","correct",NA
"P109","left",50,"inhale","correct",0.349317499996687
"P109","catch",51,"exhale","correct",NA
"P109","catch",52,"inhale","correct",NA
"P109","left",53,"exhale","correct",0.331980599999952
"P109","up",54,"inhale","correct",0.39167660000021
"P109","down",55,"exhale","correct",0.377600199997687
"P109","up",56,"inhale","correct",0.42401549999704
"P109","right",57,"exhale","correct",0.378729100000783
"P109","down",58,"inhale","correct",0.457793600002333
"P109","right",59,"exhale","correct",0.422494900001766
"P109","up",0,"inhale","correct",0.393889999999374
"P109","down",1,"exhale","correct",0.476117999998678
"P109","catch",2,"inhale","correct",NA
"P109","right",3,"inhale","correct",0.486623000000691
"P109","left",4,"exhale","correct",0.39793699999791
"P109","left",5,"inhale","correct",0.342183399996429
"P109","up",6,"exhale","correct",0.451113499999337
"P109","down",7,"inhale","correct",0.444548999999824
"P109","catch",8,"exhale","correct",NA
"P109","right",9,"inhale","correct",0.389034600000741
"P109","up",10,"exhale","correct",0.417882699999609
