"participant_ID","position","trial","phase","response","rt"
"P125","down",0,"exhale","correct",0.709851400000844
"P125","right",1,"inhale","correct",0.371711399999185
"P125","up",2,"exhale","correct",0.305849799999123
"P125","up",3,"inhale","correct",0.719529699999839
"P125","down",4,"exhale","correct",0.461133699998754
"P125","left",5,"inhale","correct",0.342896199999814
"P125","left",6,"exhale","correct",0.289227600000231
"P125","catch",7,"inhale","correct",NA
"P125","down",8,"inhale","correct",0.382424799998262
"P125","right",9,"exhale","correct",0.381806400000642
"P125","left",10,"inhale","correct",0.332409800001187
"P125","right",11,"exhale","correct",0.311470200000258
"P125","catch",12,"inhale","correct",NA
"P125","up",13,"inhale","correct",0.42111069999919
"P125","catch",14,"exhale","correct",NA
"P125","down",15,"inhale","correct",0.344796699999279
"P125","left",16,"exhale","correct",0.31173089999902
"P125","right",17,"inhale","correct",0.282497800000783
"P125","down",18,"exhale","correct",0.446458399999756
"P125","catch",19,"inhale","correct",NA
"P125","right",20,"inhale","correct",0.377771499999653
"P125","left",21,"exhale","correct",0.298741600001449
"P125","right",22,"inhale","correct",0.432103199998892
"P125","up",23,"exhale","correct",0.308724300000904
"P125","right",24,"inhale","correct",0.357211299999108
"P125","up",25,"exhale","correct",0.381216599998879
"P125","catch",26,"inhale","correct",NA
"P125","catch",27,"exhale","correct",NA
"P125","left",28,"inhale","correct",0.298342399999456
"P125","up",29,"exhale","correct",0.578709100000196
"P125","catch",30,"inhale","correct",NA
"P125","up",31,"exhale","correct",0.400177299999996
"P125","up",32,"inhale","correct",0.33605930000158
"P125","catch",33,"exhale","correct",NA
"P125","left",34,"inhale","correct",0.35647919999974
"P125","down",35,"exhale","correct",0.38406059999943
"P125","down",36,"inhale","correct",0.380794599999717
"P125","catch",37,"exhale","correct",NA
"P125","right",38,"inhale","correct",0.408651100000498
"P125","left",39,"exhale","correct",0.252556800000093
"P125","up",40,"inhale","correct",0.317331899999772
"P125","down",41,"exhale","correct",0.367419099999097
"P125","up",42,"inhale","correct",0.34634829999959
"P125","catch",43,"exhale","correct",NA
"P125","down",44,"inhale","correct",0.512547899999845
"P125","right",45,"exhale","correct",0.586413299999549
"P125","left",46,"inhale","correct",0.387719299998935
"P125","down",47,"exhale","correct",0.351840600000287
"P125","left",48,"inhale","correct",0.282080700000733
"P125","left",49,"exhale","correct",0.389707700000145
"P125","right",50,"inhale","correct",0.449294400001236
"P125","up",51,"exhale","correct",0.280655399999887
"P125","up",52,"inhale","correct",0.264795999999478
"P125","right",53,"exhale","correct",0.300453699999707
"P125","down",54,"inhale","correct",0.289704900000288
"P125","catch",55,"exhale","correct",NA
"P125","up",56,"inhale","correct",0.552059600000575
"P125","right",57,"exhale","correct",0.318780999999944
"P125","down",58,"inhale","correct",0.408468499999799
"P125","down",59,"exhale","correct",0.433657999999923
"P125","right",0,"exhale","correct",0.450952700000926
"P125","down",1,"inhale","correct",0.376177799998914
"P125","left",2,"exhale","correct",0.332752899999832
"P125","up",3,"inhale","correct",0.266883999998754
"P125","right",4,"exhale","correct",0.30408990000069
"P125","left",5,"inhale","correct",0.408392199999071
"P125","down",6,"exhale","correct",0.33040710000023
"P125","right",7,"inhale","correct",0.486547299999074
"P125","up",8,"exhale","correct",0.348336299999573
"P125","catch",9,"inhale","correct",NA
"P125","up",10,"exhale","correct",0.342802600000141
"P125","right",11,"inhale","correct",0.4106412000001
"P125","catch",12,"exhale","correct",NA
"P125","down",13,"exhale","correct",0.413113099999464
"P125","up",14,"inhale","correct",0.357763300000443
"P125","left",15,"exhale","correct",0.910814900000332
"P125","up",16,"inhale","correct",0.341859199999817
"P125","up",17,"exhale","correct",0.33670709999933
"P125","left",18,"inhale","correct",0.303940399999192
"P125","left",19,"exhale","correct",0.278637700001127
"P125","catch",20,"inhale","correct",NA
"P125","left",21,"inhale","correct",0.292924800000037
"P125","right",22,"exhale","correct",0.4111271999991
"P125","up",23,"inhale","correct",0.645988599999328
"P125","down",24,"exhale","correct",0.354175499998746
"P125","catch",25,"inhale","correct",NA
