"participant_ID","position","trial","phase","response","rt"
"P129","down",0,"exhale","correct",0.603568700000324
"P129","right",1,"inhale","correct",0.519963499998994
"P129","up",2,"exhale","correct",0.563995000000432
"P129","up",3,"inhale","correct",0.353996200003166
"P129","down",4,"exhale","correct",0.501671499998338
"P129","left",5,"inhale","correct",0.609649800000625
"P129","left",6,"exhale","correct",0.509045900002093
"P129","catch",7,"inhale","correct",NA
"P129","down",8,"exhale","correct",0.560332199998811
"P129","right",9,"inhale","correct",0.517741799998475
"P129","left",10,"exhale","correct",0.55571410000266
"P129","right",11,"inhale","correct",0.793044699999882
"P129","catch",12,"exhale","correct",NA
"P129","up",13,"inhale","correct",0.480595499997435
"P129","catch",14,"exhale","correct",NA
"P129","down",15,"inhale","correct",0.495093499997893
"P129","left",16,"exhale","correct",0.486152899997251
"P129","right",17,"inhale","correct",0.511086500002421
"P129","down",18,"exhale","correct",0.48010240000076
"P129","catch",19,"inhale","correct",NA
"P129","right",20,"exhale","correct",0.514308400001028
"P129","left",21,"inhale","correct",0.400875599996652
"P129","right",22,"exhale","correct",0.422384599998622
"P129","up",23,"inhale","correct",0.631939299997612
"P129","right",24,"exhale","correct",0.465006799997354
"P129","up",25,"inhale","correct",0.452673900002992
"P129","catch",26,"exhale","correct",NA
"P129","catch",27,"inhale","correct",NA
"P129","left",28,"exhale","correct",0.474251600000571
"P129","up",29,"inhale","correct",0.591196699999273
"P129","catch",30,"exhale","correct",NA
"P129","up",31,"inhale","correct",0.426350500001718
"P129","up",32,"exhale","correct",0.50835989999905
"P129","catch",33,"inhale","correct",NA
"P129","left",34,"exhale","correct",0.35302490000322
"P129","down",35,"inhale","correct",0.300582199997734
"P129","down",36,"exhale","correct",0.469354799999564
"P129","catch",37,"inhale","correct",NA
"P129","right",38,"exhale","correct",0.528463000002375
"P129","left",39,"inhale","correct",0.480303600001207
"P129","up",40,"exhale","correct",0.381715299998177
"P129","down",41,"inhale","correct",0.550963600002433
"P129","up",42,"exhale","correct",0.463250399996468
"P129","catch",43,"inhale","correct",NA
"P129","down",44,"inhale","correct",0.425172400002339
"P129","right",45,"exhale","correct",0.382205300000351
"P129","left",46,"exhale","correct",0.438558699999703
"P129","down",47,"inhale","correct",0.45805929999915
"P129","left",48,"exhale","correct",0.571682199999486
"P129","left",49,"inhale","correct",0.334755699997913
"P129","right",50,"exhale","correct",0.381980699999986
"P129","up",51,"inhale","correct",0.40874089999852
"P129","up",52,"exhale","correct",0.488428000000567
"P129","right",53,"inhale","correct",0.418276500000502
"P129","down",54,"exhale","correct",0.353688900002453
"P129","catch",55,"inhale","correct",NA
"P129","up",56,"exhale","correct",0.315230099997279
"P129","right",57,"inhale","correct",0.487488599999779
"P129","down",58,"exhale","correct",0.394707799998287
"P129","down",59,"inhale","correct",0.400775600002817
