"participant_ID","position","trial","phase","response","rt"
"P117","down",0,"inhale","correct",0.364076100000148
"P117","right",1,"exhale","correct",0.299783599999955
"P117","up",2,"inhale","correct",0.375223399999868
"P117","up",3,"exhale","correct",0.290489399999842
"P117","down",4,"inhale","correct",0.317572100000234
"P117","left",5,"exhale","correct",0.267126400000052
"P117","left",6,"inhale","correct",0.357834899999943
"P117","catch",7,"exhale","correct",NA
"P117","down",8,"inhale","correct",0.35887109999976
"P117","right",9,"exhale","correct",0.28109429999995
"P117","left",10,"inhale","correct",0.278306899999734
"P117","right",11,"exhale","correct",0.269533199999842
"P117","catch",12,"inhale","correct",NA
"P117","up",13,"exhale","correct",0.334725400000025
"P117","catch",14,"inhale","correct",NA
"P117","down",15,"exhale","correct",0.349580200000219
"P117","left",16,"inhale","correct",0.285827000000154
"P117","right",17,"exhale","correct",0.355531799999881
"P117","down",18,"inhale","correct",0.317135000000235
"P117","catch",19,"exhale","correct",NA
"P117","right",20,"inhale","correct",0.261061100000006
"P117","left",21,"exhale","correct",0.325332499999604
"P117","right",22,"inhale","correct",0.332371200000125
"P117","up",23,"exhale","correct",0.403251100000034
"P117","right",24,"inhale","correct",0.334398200000123
"P117","up",25,"exhale","correct",0.275654300000042
"P117","catch",26,"inhale","correct",NA
"P117","catch",27,"exhale","correct",NA
"P117","left",28,"inhale","correct",0.372536800000034
"P117","up",29,"exhale","correct",0.486992699999973
"P117","catch",30,"inhale","correct",NA
"P117","up",31,"exhale","correct",0.378005600000051
"P117","up",32,"inhale","correct",0.278127699999914
"P117","catch",33,"exhale","correct",NA
"P117","left",34,"inhale","correct",0.373713599999974
"P117","down",35,"exhale","correct",0.27764180000031
"P117","down",36,"inhale","correct",0.331839699999819
"P117","catch",37,"exhale","correct",NA
"P117","right",38,"inhale","correct",0.350540999999794
"P117","left",39,"exhale","correct",0.338695899999948
"P117","up",40,"inhale","correct",0.398701499999788
"P117","down",41,"exhale","correct",0.378717799999777
"P117","up",42,"inhale","correct",0.317246499999783
"P117","catch",43,"exhale","correct",NA
"P117","down",44,"inhale","correct",0.254634100000203
"P117","right",45,"exhale","correct",0.297093899999709
"P117","left",46,"inhale","correct",0.341228700000102
"P117","down",47,"exhale","correct",0.366575999999895
"P117","left",48,"inhale","correct",0.370253699999921
"P117","left",49,"exhale","correct",0.429295899999943
"P117","right",50,"inhale","correct",0.299306400000205
"P117","up",51,"exhale","correct",0.277471800000058
"P117","up",52,"inhale","correct",0.417911499999718
"P117","right",53,"exhale","correct",0.366803200000049
"P117","down",54,"inhale","correct",0.419897499999934
"P117","catch",55,"exhale","correct",NA
"P117","up",56,"inhale","correct",0.477227000000312
"P117","right",57,"exhale","correct",0.278201899999658
"P117","down",58,"inhale","correct",0.381908500000009
"P117","down",59,"exhale","correct",0.355431500000122
"P117","right",0,"inhale","correct",0.398081000000275
"P117","down",1,"exhale","correct",0.296971300000223
"P117","left",2,"inhale","correct",0.346634800000174
"P117","up",3,"exhale","correct",0.405078700000558
"P117","right",4,"inhale","correct",0.275248500000089
"P117","left",5,"exhale","correct",0.416963700000451
"P117","down",6,"inhale","correct",0.374086599999828
"P117","right",7,"exhale","correct",0.28240949999963
"P117","up",8,"inhale","correct",0.283663199999864
"P117","catch",9,"exhale","correct",NA
"P117","up",10,"inhale","correct",0.359905100000105
"P117","right",11,"exhale","correct",0.387139899999966
"P117","catch",12,"inhale","correct",NA
"P117","down",13,"exhale","correct",0.335764800000106
"P117","up",14,"inhale","correct",0.257147799999984
"P117","left",15,"exhale","correct",0.360425599999871
"P117","up",16,"inhale","correct",0.371092899999894
"P117","up",17,"exhale","correct",0.301094900000862
"P117","left",18,"inhale","correct",0.334781800000201
"P117","left",19,"exhale","correct",0.341647700000067
"P117","catch",20,"inhale","correct",NA
"P117","left",21,"exhale","correct",0.437790199999654
"P117","right",22,"inhale","correct",0.383783699999185
"P117","up",23,"exhale","correct",0.43787119999979
"P117","down",24,"inhale","correct",0.392666900000222
"P117","catch",25,"exhale","correct",NA
"P117","right",26,"inhale","correct",0.333156599999711
"P117","up",27,"exhale","correct",0.414600799999789
"P117","right",28,"inhale","correct",0.367488800000501
"P117","catch",29,"exhale","correct",NA
"P117","left",30,"inhale","correct",0.420637600000191
"P117","up",31,"exhale","correct",0.450739099999737
"P117","catch",32,"inhale","correct",NA
"P117","down",33,"exhale","correct",0.45152810000036
"P117","catch",34,"inhale","correct",NA
"P117","left",35,"exhale","correct",0.363336100000197
"P117","up",36,"inhale","correct",0.350277200000164
"P117","catch",37,"exhale","correct",NA
"P117","catch",38,"inhale","correct",NA
"P117","down",39,"exhale","correct",0.382343400000536
"P117","left",40,"inhale","correct",0.39048079999975
"P117","left",41,"exhale","correct",0.432594300000346
"P117","catch",42,"inhale","correct",NA
"P117","left",43,"exhale","correct",0.381214899999577
"P117","down",44,"inhale","correct",0.403511399999843
"P117","catch",45,"exhale","correct",NA
"P117","right",46,"inhale","correct",0.408849499999633
"P117","left",47,"exhale","correct",0.461556199999904
"P117","up",48,"inhale","correct",0.460737800000061
"P117","down",49,"exhale","correct",0.46060850000049
"P117","right",50,"inhale","correct",0.362145400000372
"P117","right",51,"exhale","correct",0.324270500000239
"P117","catch",52,"inhale","correct",NA
"P117","down",53,"exhale","correct",0.389760099999876
"P117","catch",54,"inhale","correct",NA
"P117","right",55,"exhale","correct",0.523983399999452
