"participant_ID","position","trial","phase","response","rt"
"P115","down",44,"inhale","correct",0.394934299999932
"P115","right",45,"exhale","correct",0.317471100000148
"P115","left",46,"inhale","correct",0.446849399999792
"P115","down",47,"exhale","correct",0.355123499999991
"P115","left",48,"inhale","correct",0.383013900000151
"P115","left",49,"exhale","correct",0.338861699999597
"P115","right",50,"inhale","correct",0.345931600000313
"P115","up",51,"exhale","correct",0.530355200000031
"P115","up",52,"inhale","correct",0.353538599999865
"P115","right",53,"exhale","correct",0.377347200000258
"P115","down",54,"inhale","correct",0.309240000000045
"P115","catch",55,"exhale","correct",NA
"P115","up",56,"exhale","correct",0.339732200000071
"P115","right",57,"inhale","correct",0.344406800000343
"P115","down",58,"exhale","correct",0.294021499999872
"P115","down",59,"inhale","correct",0.387979300000097
"P115","right",0,"inhale","correct",0.309375100000125
"P115","down",1,"exhale","correct",0.438757400000213
"P115","left",2,"inhale","correct",0.356417599999986
"P115","up",3,"exhale","correct",0.322100500000033
"P115","right",4,"inhale","correct",0.347899300000336
"P115","left",5,"exhale","correct",0.3752843999996
"P115","down",6,"inhale","correct",0.288485000000037
"P115","right",7,"exhale","correct",0.517610700000205
"P115","up",8,"inhale","correct",0.298639000000094
"P115","catch",9,"exhale","correct",NA
"P115","up",10,"inhale","correct",0.316225999999915
"P115","right",11,"exhale","correct",0.321608400000059
"P115","catch",12,"inhale","correct",NA
"P115","down",13,"inhale","correct",0.325961900000038
"P115","up",14,"exhale","correct",0.544206800000211
"P115","left",15,"inhale","correct",0.335781499999939
"P115","up",16,"exhale","correct",0.378679500000089
"P115","up",17,"inhale","correct",0.314607699999669
"P115","left",18,"exhale","correct",0.274583200000052
"P115","left",19,"inhale","correct",0.257487900000342
"P115","catch",20,"exhale","correct",NA
"P115","left",21,"inhale","correct",0.401765500000238
"P115","right",22,"exhale","correct",0.394371899999896
"P115","up",23,"inhale","correct",0.424870199999987
"P115","down",24,"exhale","correct",0.531602000000021
"P115","catch",25,"inhale","correct",NA
"P115","right",26,"exhale","correct",0.372096099999908
"P115","up",27,"inhale","correct",0.38007349999998
"P115","right",28,"exhale","correct",0.284588099999837
"P115","catch",29,"inhale","correct",NA
"P115","left",30,"inhale","correct",0.289205000000038
"P115","up",31,"exhale","correct",0.500060200000007
"P115","catch",32,"inhale","correct",NA
"P115","down",33,"inhale","correct",0.306521299999986
"P115","catch",34,"exhale","correct",NA
"P115","left",35,"inhale","correct",0.488720400000147
"P115","up",36,"exhale","correct",0.380350500000077
"P115","catch",37,"inhale","correct",NA
"P115","catch",38,"inhale","correct",NA
"P115","down",39,"exhale","correct",0.323766500000147
"P115","left",40,"inhale","correct",0.34152210000002
"P115","left",41,"exhale","correct",0.373309499999777
"P115","catch",42,"inhale","correct",NA
"P115","left",43,"inhale","correct",0.321082899999965
"P115","down",44,"exhale","correct",0.396864800000003
"P115","catch",45,"inhale","correct",NA
"P115","right",46,"inhale","correct",0.341486399999667
"P115","left",47,"exhale","correct",0.367916799999875
"P115","up",48,"inhale","correct",0.359915099999853
"P115","down",49,"exhale","correct",0.381719399999838
"P115","right",50,"inhale","correct",0.330417600000146
"P115","right",51,"exhale","correct",0.305417900000066
"P115","catch",52,"inhale","correct",NA
"P115","down",53,"inhale","correct",0.351330500000131
"P115","catch",54,"exhale","correct",NA
"P115","right",55,"inhale","correct",0.363633899999968
"P115","left",56,"exhale","correct",0.720208000000184
"P115","right",57,"inhale","correct",0.35074910000003
"P115","down",58,"exhale","correct",0.731395000000248
"P115","down",59,"inhale","correct",0.339151200000288
