"participant_ID","position","trial","phase","response","rt"
"P114","down",0,"inhale","correct",0.336458900000025
"P114","right",1,"exhale","correct",0.334459899999956
"P114","up",2,"inhale","correct",0.479813700000022
"P114","up",3,"exhale","correct",0.518261299999949
"P114","down",4,"inhale","correct",0.267255900000009
"P114","left",5,"exhale","correct",0.405840099999978
"P114","left",6,"inhale","correct",0.289388900000063
"P114","catch",7,"exhale","correct",NA
"P114","down",8,"exhale","correct",0.528263899999956
"P114","right",9,"inhale","correct",0.374684499999944
"P114","left",10,"exhale","correct",0.598196799999982
"P114","right",11,"inhale","correct",0.494215100000019
"P114","catch",12,"exhale","correct",NA
"P114","up",13,"inhale","correct",0.26556549999998
"P114","catch",14,"exhale","correct",NA
"P114","down",15,"inhale","correct",0.310129599999982
"P114","left",16,"exhale","correct",0.522704199999907
"P114","right",17,"inhale","correct",0.250233299999991
"P114","down",18,"exhale","correct",0.491106800000011
"P114","catch",19,"inhale","correct",NA
"P114","right",20,"exhale","correct",0.337588899999901
"P114","left",21,"inhale","correct",0.35807090000003
"P114","right",22,"exhale","correct",0.532332900000029
"P114","up",23,"inhale","correct",0.340362299999924
"P114","right",24,"inhale","correct",0.322311300000024
"P114","up",25,"exhale","correct",0.36206900000002
"P114","catch",26,"inhale","correct",NA
"P114","catch",27,"exhale","correct",NA
"P114","left",28,"inhale","correct",0.295808800000032
"P114","up",29,"exhale","correct",0.393418900000029
"P114","catch",30,"inhale","correct",NA
"P114","up",31,"exhale","correct",0.354570200000012
"P114","up",32,"inhale","correct",0.35255159999997
"P114","catch",33,"exhale","correct",NA
"P114","left",34,"inhale","correct",0.370871800000032
"P114","down",35,"exhale","correct",0.423444200000063
"P114","down",36,"inhale","correct",0.475665899999967
"P114","catch",37,"exhale","correct",NA
"P114","right",38,"exhale","correct",0.552859900000044
"P114","left",39,"inhale","correct",0.576374800000053
"P114","up",40,"exhale","correct",0.304555800000003
"P114","down",41,"inhale","correct",0.295867299999941
"P114","up",42,"exhale","correct",0.444272000000069
"P114","catch",43,"inhale","correct",NA
"P114","down",44,"exhale","correct",0.258140700000013
"P114","right",45,"inhale","correct",0.326150199999915
"P114","left",46,"exhale","correct",0.268965999999978
"P114","down",47,"inhale","correct",0.458173199999919
"P114","left",48,"exhale","correct",0.274004300000001
"P114","left",49,"inhale","correct",0.459476300000006
"P114","right",50,"exhale","correct",0.373736399999984
"P114","up",51,"inhale","correct",0.324102899999957
"P114","up",52,"exhale","correct",0.247495500000014
"P114","right",53,"inhale","correct",0.36815009999998
"P114","down",54,"exhale","correct",0.275877100000002
"P114","catch",55,"inhale","correct",NA
"P114","up",56,"exhale","correct",0.274501900000018
"P114","right",57,"inhale","correct",0.334935800000039
"P114","down",58,"exhale","correct",0.272332300000016
"P114","down",59,"inhale","correct",0.33072279999999
"P114","right",0,"inhale","correct",0.371538399999963
"P114","down",1,"exhale","correct",0.430352999999968
"P114","left",2,"inhale","correct",0.306141499999967
"P114","up",3,"exhale","correct",0.359881799999926
"P114","right",4,"inhale","correct",0.425399900000002
"P114","left",5,"exhale","correct",0.351999400000068
"P114","down",6,"inhale","correct",0.292084599999953
"P114","right",7,"exhale","correct",0.450993199999971
"P114","up",8,"inhale","correct",0.27148360000001
"P114","catch",9,"exhale","correct",NA
"P114","up",10,"exhale","correct",0.528409199999942
"P114","right",11,"inhale","correct",0.304117700000006
"P114","catch",12,"exhale","correct",NA
"P114","down",13,"exhale","correct",0.45475870000007
"P114","up",14,"inhale","correct",0.3818397
"P114","left",15,"exhale","correct",0.314021600000046
