cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cube_r.png,0.1,10,catch,54,54,0,up,10.780510700016748,None,None,,,,,,,0,54,54,54,,,,,592.7655285000219,,,,,,,,,,,,,592.7497530000401,592.7655285000219,592.7655285000219,592.7655285000219,603.5546841000323,,,,603.5607603000244,603.5723281000392,603.5723281000392,603.6210569000104,603.6212814000319,603.6376878000447,603.6376878000447,603.6376878000447,603.7041628000443,606.6350987000042,,,,605.7190708999988,606.6509539000108,606.6509539000108,606.6509539000108,up,10.780510700016748,None,None,,,,,,,,,,,,,,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,0.31,invalid,55,55,0,up,1.7348173999926075,None,space,0.7321422999957576,None,,,,,0,55,55,55,,,,,606.6509539000108,,,,,,,,,,,,,606.6352624000283,606.6509539000108,606.6509539000108,606.6509539000108,608.4000414000475,,,,608.4060852000257,608.4177592000342,608.4177592000342,608.466188200051,608.4664212000207,608.4826222000411,608.4826222000411,608.4826222000411,608.5493332000333,609.2163858000422,,,,,,,,up,1.7348173999926075,None,space,0.7321422999957576,None,,,,,,,,,,,,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,-0.31,valid,56,56,0,up,16.99384900002042,None,space,0.4062017999822274,None,,,,,0,56,56,56,,,,,609.2315581000294,,,,,,,,,,,,,609.2165551000508,609.2315581000294,609.2315581000294,609.2315581000294,626.231949100038,,,,626.2379709000234,626.2494790000492,626.2494790000492,626.2980219000019,626.2982448000112,626.3144712000503,626.3144712000503,626.3144712000503,626.3813136999961,626.7309438000084,,,,,,,,up,16.99384900002042,None,space,0.4062017999822274,None,,,,,,,,,,,,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,0.31,valid,57,57,0,up,1.3268600999726914,None,space,0.4086852999753319,None,,,,,0,57,57,57,,,,,626.7472376000369,,,,,,,,,,,,,626.7311129000154,626.7472376000369,626.7472376000369,626.7472376000369,628.080368200026,,,,628.0864113999996,628.098211100034,628.098211100034,628.1461863000295,628.1464137000148,628.1626540000434,628.1626540000434,628.1626540000434,628.2460210000281,628.5798608000041,,,,,,,,up,1.3268600999726914,None,space,0.4086852999753319,None,,,,,,,,,,,,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,-0.31,invalid,58,58,0,up,6.214105000020936,None,space,0.3068315999698825,None,,,,,0,58,58,58,,,,,628.5955202000332,,,,,,,,,,,,,628.5800306000165,628.5955202000332,628.5955202000332,628.5955202000332,634.8232803000137,,,,634.82941820001,634.841169500025,634.841169500025,634.8892023000517,634.8894233000465,634.9057138000499,634.9057138000499,634.9057138000499,634.972138400015,635.2229908000445,,,,,,,,up,6.214105000020936,None,space,0.3068315999698825,None,,,,,,,,,,,,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,0.31,invalid,59,59,0,up,6.155383999983314,None,space,0.4643202000297606,None,,,,,0,59,59,59,,,,,635.2388682000455,,,,,,,,,,,,,635.2231580000371,635.2388682000455,635.2388682000455,635.2388682000455,641.3994154999964,,,,641.4055604000459,641.4171792000416,641.4171792000416,641.465794800024,641.4660182000371,641.4823218000238,641.4823218000238,641.4823218000238,641.5490921000019,641.9493590000202,,,,,,,,up,6.155383999983314,None,space,0.4643202000297606,None,,,,,,,,,,,,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.9494728000136,641.9652285000193,641.9652285000193,656.4008088000119,space,14.42192019999493,None,,,,,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.4008568000281,656.4170644000405,659.4182495000423,659.3978988000308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,10,catch,0,0,0,down,47.175510800036136,None,None,,,,,,,,,,,0,0,0,0,659.4182495000423,,,,,,,,,,,,,659.4095380000072,659.4182495000423,659.4182495000423,659.4182495000423,706.6000112000038,,,,706.6064507000265,706.6184574000072,706.6184574000072,706.6657712000306,706.6659996000235,706.6825642000185,706.6825642000185,706.6825642000185,706.7490197000443,709.6800594000379,,,,708.763478000008,709.6960472000064,709.6960472000064,709.6960472000064,,,,,,,,,,,,,,down,47.175510800036136,None,None,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,10,catch,1,1,0,down,8.017870899988338,None,None,,,,,,,,,,,0,1,1,1,709.6960472000064,,,,,,,,,,,,,709.6802238000091,709.6960472000064,709.6960472000064,709.6960472000064,717.7220397000201,,,,717.7281136999954,717.7397911000298,717.7397911000298,717.7878844000516,717.7881097000209,717.804248200031,717.804248200031,717.804248200031,717.8877165000304,720.8015809000353,,,,719.9021514000488,720.8181806000066,720.8181806000066,720.8181806000066,,,,,,,,,,,,,,down,8.017870899988338,None,None,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,down,4.688012099999469,None,space,0.3508426999906078,None,,,,,,,,,0,2,2,2,720.8181806000066,,,,,,,,,,,,,720.801743100048,720.8181806000066,720.8181806000066,720.8181806000066,725.5150816999958,,,,725.5339365000254,725.5447224000236,725.5447224000236,725.580002200033,725.5803097000462,725.5961523000151,725.5961523000151,725.5961523000151,725.6794264000491,725.9637476000353,,,,,,,,,,,,,,,,,,,,,down,4.688012099999469,None,space,0.3508426999906078,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,down,13.822976499970537,None,space,0.3907496000174433,None,,,,,,,,,0,3,3,3,725.9793660000432,,,,,,,,,,,,,725.9640056000208,725.9793660000432,725.9793660000432,725.9793660000432,739.8161458999966,,,,739.8259858000092,739.8361525000073,739.8361525000073,739.8816140000126,739.8819171000505,739.8984679999994,739.8984679999994,739.8984679999994,739.9813626999967,740.2987687000423,,,,,,,,,,,,,,,,,,,,,down,13.822976499970537,None,space,0.3907496000174433,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,4.287841099954676,None,space,0.3558399999747053,None,,,,,,,,,0,4,4,4,740.3144567999989,,,,,,,,,,,,,740.2990259000217,740.3144567999989,740.3144567999989,740.3144567999989,744.6109825000167,,,,744.6206583000021,744.6308755000355,744.6308755000355,744.6770990000223,744.6774055000278,744.6932750000269,744.6932750000269,744.6932750000269,744.7768672000384,745.0607628000434,,,,,,,,,,,,,,,,,,,,,down,4.287841099954676,None,space,0.3558399999747053,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,-0.31,invalid,5,5,0,down,10.807025099988095,None,space,0.4373518000356853,None,,,,,,,,,0,5,5,5,745.0765047000023,,,,,,,,,,,,,745.0610189000145,745.0765047000023,745.0765047000023,745.0765047000023,755.8995516000432,,,,755.9092319000047,755.9192077000043,755.9192077000043,755.9652345000068,755.9655413000146,755.9819639000343,755.9819639000343,755.9819639000343,756.0650448000524,756.4324154000496,,,,,,,,,,,,,,,,,,,,,down,10.807025099988095,None,space,0.4373518000356853,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,0.31,valid,6,6,0,down,4.842153100005817,None,space,0.4053332000039518,None,,,,,,,,,0,6,6,6,756.4479845000315,,,,,,,,,,,,,756.4326673000469,756.4479845000315,756.4479845000315,756.4479845000315,761.2941336000222,,,,761.3038985000458,761.3140557000297,761.3140557000297,761.3599378000363,761.3602554000099,761.376518700039,761.376518700039,761.376518700039,761.4598415000364,761.7937063000281,,,,,,,,,,,,,,,,,,,,,down,4.842153100005817,None,space,0.4053332000039518,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,-0.31,invalid,7,7,0,down,7.576489600003697,None,space,0.4901679999893531,None,,,,,,,,,0,7,7,7,761.8094771000324,,,,,,,,,,,,,761.7939624999999,761.8094771000324,761.8094771000324,761.8094771000324,769.4023240000242,,,,769.4120462000137,769.4220245000324,769.4220245000324,769.4684658000479,769.4687694000313,769.4845843000221,769.4845843000221,769.4845843000221,769.5514639000176,769.985389700043,,,,,,,,,,,,,,,,,,,,,down,7.576489600003697,None,space,0.4901679999893531,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,down,2.577104500029236,None,space,0.396227799996268,None,,,,,,,,,0,8,8,8,770.0010203000274,,,,,,,,,,,,,769.9856412000372,770.0010203000274,770.0010203000274,770.0010203000274,772.5828164000413,,,,772.5926106999977,772.6027498000185,772.6027498000185,772.6485119000426,772.6488156000269,772.6648549000383,772.6648549000383,772.6648549000383,772.748342100007,773.0653262000415,,,,,,,,,,,,,,,,,,,,,down,2.577104500029236,None,space,0.396227799996268,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,6.953439800010528,None,space,0.3466863000066951,None,,,,,,,,,0,9,9,9,773.0809872000245,,,,,,,,,,,,,773.0655778000364,773.0809872000245,773.0809872000245,773.0809872000245,780.0414452000405,,,,780.0511014000513,780.0613180000219,780.0613180000219,780.1073001000332,780.1076054000296,780.1239471000154,780.1239471000154,780.1239471000154,780.2073123000446,780.4744169000187,,,,,,,,,,,,,,,,,,,,,down,6.953439800010528,None,space,0.3466863000066951,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,0.31,invalid,10,10,0,down,4.007914299960248,None,space,0.3909640000201762,None,,,,,,,,,0,10,10,10,780.4903204000439,,,,,,,,,,,,,780.4746751000057,780.4903204000439,780.4903204000439,780.4903204000439,784.5039967000484,,,,784.5137477000244,784.5239155000309,784.5239155000309,784.5696717000101,784.5699721000274,784.5860554000246,784.5860554000246,784.5860554000246,784.6691596000455,784.9866873000283,,,,,,,,,,,,,,,,,,,,,down,4.007914299960248,None,space,0.3909640000201762,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,-0.31,invalid,11,11,0,down,4.447820600005798,None,space,0.4592179000028409,None,,,,,,,,,0,11,11,11,785.00220550003,,,,,,,,,,,,,784.9869412000407,785.00220550003,785.00220550003,785.00220550003,789.4651322000427,,,,789.4748310000286,789.4850173000013,789.4850173000013,789.5309834000072,789.5312850000337,789.5477912000497,789.5477912000497,789.5477912000497,789.6140102000209,790.014946100011,,,,,,,,,,,,,,,,,,,,,down,4.447820600005798,None,space,0.4592179000028409,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,0.31,valid,12,12,0,down,3.7802788999979384,None,space,0.37523820000933483,None,,,,,,,,,0,12,12,12,790.0307146999985,,,,,,,,,,,,,790.0152046000003,790.0307146999985,790.0307146999985,790.0307146999985,793.8277536000242,,,,793.837525000039,793.8473873000476,793.8473873000476,793.8935478000203,793.8938583999989,793.9096775000216,793.9096775000216,793.9096775000216,793.9933026000508,794.2937368000275,,,,,,,,,,,,,,,,,,,,,down,3.7802788999979384,None,space,0.37523820000933483,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,10,catch,13,13,0,down,1.4921883000060916,None,None,,,,,,,,,,,0,13,13,13,794.3095771000371,,,,,,,,,,,,,794.29399440001,794.3095771000371,794.3095771000371,794.3095771000371,795.8088146999944,,,,795.8187560000224,795.8288950000424,795.8288950000424,795.8748238999979,795.8751258000266,795.8909155000001,795.8909155000001,795.8909155000001,795.974529900006,798.8886554000201,,,,797.989109200018,798.9048957000487,798.9048957000487,798.9048957000487,,,,,,,,,,,,,,down,1.4921883000060916,None,None,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,-0.31,invalid,14,14,0,down,13.464719799987506,None,space,0.3400209000101313,None,,,,,,,,,0,14,14,14,798.9048957000487,,,,,,,,,,,,,798.8889189000474,798.9048957000487,798.9048957000487,798.9048957000487,812.375371400034,,,,812.3852924000239,812.3954765000381,812.3954765000381,812.4409287000308,812.441232800018,812.4574954000418,812.4574954000418,812.4574954000418,812.5406550000189,812.8079881000449,,,,,,,,,,,,,,,,,,,,,down,13.464719799987506,None,space,0.3400209000101313,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,-0.31,valid,15,15,0,down,4.11445019999519,None,space,0.41588069999124855,None,,,,,,,,,0,15,15,15,812.8237403000239,,,,,,,,,,,,,812.8082420999999,812.8237403000239,812.8237403000239,812.8237403000239,816.9537085000193,,,,816.9632929000072,816.9735422999947,816.9735422999947,817.0197539000073,817.0200561000383,817.0360984000145,817.0360984000145,817.0360984000145,817.1192301000119,817.4535118000349,,,,,,,,,,,,,,,,,,,,,down,4.11445019999519,None,space,0.41588069999124855,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,10,catch,16,16,0,down,2.9332948999945074,None,None,,,,,,,,,,,0,16,16,16,817.4689978000242,,,,,,,,,,,,,817.4537627000245,817.4689978000242,817.4689978000242,817.4689978000242,820.4169338000356,,,,820.4266390000121,820.4367904000101,820.4367904000101,820.4829038000316,820.4832124999957,820.4992226000177,820.4992226000177,820.4992226000177,820.5825161000248,823.4967507999972,,,,822.5973002000246,823.513030000031,823.513030000031,823.513030000031,,,,,,,,,,,,,,down,2.9332948999945074,None,None,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,10,catch,17,17,0,down,1.1925697000115179,None,None,,,,,,,,,,,0,17,17,17,823.513030000031,,,,,,,,,,,,,823.4969854000374,823.513030000031,823.513030000031,823.513030000031,824.7125709000393,,,,824.722409900045,824.7324643000029,824.7324643000029,824.7783246000181,824.7786295000114,824.7949261000031,824.7949261000031,824.7949261000031,824.8783441000269,827.7922487000469,,,,826.8926280000014,827.8088256000192,827.8088256000192,827.8088256000192,,,,,,,,,,,,,,down,1.1925697000115179,None,None,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,0.31,invalid,18,18,0,down,1.3049030999536626,None,space,0.35548969998490065,None,,,,,,,,,0,18,18,18,827.8088256000192,,,,,,,,,,,,,827.7924875000026,827.8088256000192,827.8088256000192,827.8088256000192,829.1249028000166,,,,829.134520600026,829.1446748000453,829.1446748000453,829.190740799997,829.1910456000478,829.2072040000348,829.2072040000348,829.2072040000348,829.2901446000324,829.5747820000397,,,,,,,,,,,,,,,,,,,,,down,1.3049030999536626,None,space,0.35548969998490065,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,10,catch,19,19,0,down,3.124194400035776,None,None,,,,,,,,,,,0,19,19,19,829.5900733000017,,,,,,,,,,,,,829.5750361999962,829.5900733000017,829.5900733000017,829.5900733000017,832.7213938000496,,,,832.7310691000312,832.7410684000351,832.7410684000351,832.7870791000314,832.78738600004,832.803427900013,832.803427900013,832.803427900013,832.8867312000366,835.8011932999943,,,,834.9012344000512,835.8169809000101,835.8169809000101,835.8169809000101,,,,,,,,,,,,,,down,3.124194400035776,None,None,,,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,0.31,invalid,20,20,0,down,6.176867500005756,None,space,0.40172580000944436,None,,,,,,,,,0,20,20,20,835.8169809000101,,,,,,,,,,,,,835.8014394000056,835.8169809000101,835.8169809000101,835.8169809000101,841.9953007000149,,,,842.0050768000074,842.0151605000137,842.0151605000137,842.0606051000068,842.0609144000337,842.0773298999993,842.0773298999993,842.0773298999993,842.1606124000391,842.4948161000502,,,,,,,,,,,,,,,,,,,,,down,6.176867500005756,None,space,0.40172580000944436,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,-0.31,valid,21,21,0,down,9.243771499954164,None,space,0.3359616000088863,None,,,,,,,,,0,21,21,21,842.5100654000416,,,,,,,,,,,,,842.4950828000437,842.5100654000416,842.5100654000416,842.5100654000416,851.7683920999989,,,,851.7791517000296,851.7889601000352,851.7889601000352,851.8343598000356,851.8346081000054,851.8506958000362,851.8506958000362,851.8506958000362,851.9339701000135,852.2014155000215,,,,,,,,,,,,,,,,,,,,,down,9.243771499954164,None,space,0.3359616000088863,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,0.31,valid,22,22,0,down,13.673101800028235,None,space,0.515046899963636,None,,,,,,,,,0,22,22,22,852.2171390000149,,,,,,,,,,,,,852.2016143000219,852.2171390000149,852.2171390000149,852.2171390000149,865.9036450000131,,,,865.9110872000456,865.922868900001,865.922868900001,865.9699581000023,865.9702063000295,865.9865027000196,865.9865027000196,865.9865027000196,866.05297780002,866.5029123999993,,,,,,,,,,,,,,,,,,,,,down,13.673101800028235,None,space,0.515046899963636,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,-0.31,invalid,23,23,0,down,1.6436987000051886,None,space,0.663528100005351,None,,,,,,,,,0,23,23,23,866.51900140004,,,,,,,,,,,,,866.5031085000373,866.51900140004,866.51900140004,866.51900140004,868.1678538999986,,,,868.175222400052,868.1869838000275,868.1869838000275,868.233724699996,868.2339767999947,868.2502841000096,868.2502841000096,868.2502841000096,868.3172877000179,868.9176644000108,,,,,,,,,,,,,,,,,,,,,down,1.6436987000051886,None,space,0.663528100005351,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,0.31,valid,24,24,0,down,1.7404220000025816,None,space,0.39063949999399483,None,,,,,,,,,0,24,24,24,868.9332916000276,,,,,,,,,,,,,868.9178686000523,868.9332916000276,868.9332916000276,868.9332916000276,870.6822982000303,,,,870.6895981000271,870.7012606000062,870.7012606000062,870.7479169000289,870.7481679000193,870.7647707000142,870.7647707000142,870.7647707000142,870.8479863000102,871.1651783999987,,,,,,,,,,,,,,,,,,,,,down,1.7404220000025816,None,space,0.39063949999399483,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,-0.31,invalid,25,25,0,down,8.005033799970988,None,space,0.3834674999816343,None,,,,,,,,,0,25,25,25,871.1809325000504,,,,,,,,,,,,,871.1653772999998,871.1809325000504,871.1809325000504,871.1809325000504,879.1899470000062,,,,879.1973194000311,879.2089650999987,879.2089650999987,879.2562373999972,879.256484100013,879.2728683000314,879.2728683000314,879.2728683000314,879.3389756000252,879.6731891999952,,,,,,,,,,,,,,,,,,,,,down,8.005033799970988,None,space,0.3834674999816343,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,-0.31,valid,26,26,0,down,2.121441399969626,None,space,0.6787044999655336,None,,,,,,,,,0,26,26,26,879.6885601000395,,,,,,,,,,,,,879.6733879999956,879.6885601000395,879.6885601000395,879.6885601000395,881.8210841999971,,,,881.8283592000371,881.8397873000358,881.8397873000358,881.8868525000289,881.8870999000501,881.9032657000353,881.9032657000353,881.9032657000353,881.986678300018,882.5868945000111,,,,,,,,,,,,,,,,,,,,,down,2.121441399969626,None,space,0.6787044999655336,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,0.31,valid,27,27,0,down,16.375157799979206,None,space,0.37543559999903664,None,,,,,,,,,0,27,27,27,882.6026893000235,,,,,,,,,,,,,882.5871032000287,882.6026893000235,882.6026893000235,882.6026893000235,898.9863302000449,,,,898.9937064000405,899.0055696000345,899.0055696000345,899.0527608999982,899.0530069000088,899.0687766000046,899.0687766000046,899.0687766000046,899.1354021000443,899.4530299000326,,,,,,,,,,,,,,,,,,,,,down,16.375157799979206,None,space,0.37543559999903664,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,10,catch,28,28,0,down,5.902070900017861,None,space,0.38988430000608787,None,,,,,,,,,0,28,28,28,899.4684299000073,,,,,,,,,,,,,899.453227400023,899.4684299000073,899.4684299000073,899.4684299000073,905.3799103000201,,,,905.3872793000191,905.3990178999957,905.3990178999957,905.4463086000178,905.4465574000496,905.4625438000076,905.4625438000076,905.4625438000076,905.5294277000357,905.8630919000134,,,,,,,,,,,,,,,,,,,,,down,5.902070900017861,None,space,0.38988430000608787,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,0.31,valid,29,29,0,down,12.235128000029363,None,space,0.3965422000037506,None,,,,,,,,,0,29,29,29,905.8789755000034,,,,,,,,,,,,,905.8632890000008,905.8789755000034,905.8789755000034,905.8789755000034,918.1173343000119,,,,918.1246939999983,918.135946800001,918.135946800001,918.1830134000047,918.1832658000058,918.199732100009,918.199732100009,918.199732100009,918.28242090001,918.599996600009,,,,,,,,,,,,,,,,,,,,,down,12.235128000029363,None,space,0.3965422000037506,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,0.31,valid,30,30,0,down,1.6907735000131652,None,space,0.41882399999303743,None,,,,,,,,,0,30,30,30,918.615456700034,,,,,,,,,,,,,918.6002001000452,918.615456700034,918.615456700034,918.615456700034,920.3150228000013,,,,920.3223387000035,920.3451191000058,920.3451191000058,920.3806206000154,920.3808726000134,920.3975222000154,920.3975222000154,920.3975222000154,920.4802523000399,920.830749500019,,,,,,,,,,,,,,,,,,,,,down,1.6907735000131652,None,space,0.41882399999303743,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_l.png,0.1,-0.31,valid,31,31,0,down,4.435651200008579,None,space,0.5642833999590948,None,,,,,,,,,0,31,31,31,920.8469789000228,,,,,,,,,,,,,920.8309465000057,920.8469789000228,920.8469789000228,920.8469789000228,925.2928674000432,,,,925.300260100048,925.3120705000474,925.3120705000474,925.3590579000302,925.3593131999951,925.3753255000338,925.3753255000338,925.3753255000338,925.4417943000444,925.9423260000185,,,,,,,,,,,,,,,,,,,,,down,4.435651200008579,None,space,0.5642833999590948,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,0.31,valid,32,32,0,down,5.803761599992868,None,space,0.26452060003066435,None,,,,,,,,,0,32,32,32,925.9584143999964,,,,,,,,,,,,,925.9425349000376,925.9584143999964,925.9584143999964,925.9584143999964,931.7701703000348,,,,931.7775307000265,931.7886348000029,931.7886348000029,931.8357335000183,931.8359808000387,931.8522811000003,931.8522811000003,931.8522811000003,931.9354942000355,932.1196950000012,,,,,,,,,,,,,,,,,,,,,down,5.803761599992868,None,space,0.26452060003066435,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
cube_r.png,0.1,-0.31,invalid,33,33,0,down,4.259315700037405,None,space,0.34480770002119243,None,,,,,,,,,0,33,33,33,932.1350689000101,,,,,,,,,,,,,932.1199027000112,932.1350689000101,932.1350689000101,932.1350689000101,936.3982053000364,,,,936.4055639000144,936.4172530000214,936.4172530000214,936.4639833000256,936.4642297000391,936.480903000047,936.480903000047,936.480903000047,936.5473908000276,936.831171900034,,,,,,,,,,,,,,,,,,,,,down,4.259315700037405,None,space,0.34480770002119243,None,P122,001,2025-02-21_13h23.21.478,posner_endo_new1,2024.2.4,60.05583993266832,2025-02-21 13h23.56.581891 +0000,
