cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007768899900838733,0.030462299939244986,0.030462299939244986,2.1691244998946786,up,2.1188717000186443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16916639986448,2.180536299943924,5.18067939998582,5.161235200008377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
cube_r.png,0.1,10,catch,0,0,0,up,58.34495219984092,None,None,,,0,0,0,3,,,,,,,,,5.18067939998582,,,,,,,,,,,,,5.168237800011411,5.18067939998582,5.18067939998582,5.18067939998582,63.53536049998365,up,58.34495219984092,None,63.546099100029096,63.55620180000551,63.55620180000551,63.601055099861696,63.6012837998569,63.61779950000346,63.61779950000346,63.61779950000346,63.70103339990601,65.71548229991458,66.631456800038,66.631456800038,66.631456800038,66.61517750006169,None,,,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
cube_r.png,0.1,-0.31,invalid,1,1,0,up,1.2136155997868627,None,space,0.33148749987594783,None,0,1,1,9,,,,,,,,,66.631456800038,,,,,,,,,,,,,66.61533250007778,66.631456800038,66.631456800038,66.631456800038,67.8475172999315,up,1.2136155997868627,None,67.85419650003314,67.86591659998521,67.86591659998521,67.91341189993545,67.91364170005545,67.9302061998751,67.9302061998751,67.9302061998751,67.996527899988,,,,,68.26386950002052,space,0.33148749987594783,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,up,3.6374276999849826,None,space,0.2687407999765128,None,0,2,2,6,,,,,,,,,68.27968869986944,,,,,,,,,,,,,68.2640324998647,68.27968869986944,68.27968869986944,68.27968869986944,71.92664609989151,up,3.6374276999849826,None,71.9332014999818,71.9448569000233,71.9448569000233,71.99264699988998,71.99287399998866,72.00918069994077,72.00918069994077,72.00918069994077,72.07577840005979,,,,,72.29301899997517,space,0.2687407999765128,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,up,3.9922935001086444,None,space,0.41335780010558665,None,0,3,3,5,,,,,,,,,72.3089600999374,,,,,,,,,,,,,72.29318109992892,72.3089600999374,72.3089600999374,72.3089600999374,76.30545879993588,up,3.9922935001086444,None,76.31183829996735,76.32372700003907,76.32372700003907,76.37141730007716,76.37164449994452,76.3879432999529,76.3879432999529,76.3879432999529,76.45446090004407,,,,,76.8049329998903,space,0.41335780010558665,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
cube_r.png,0.1,-0.31,invalid,4,4,0,up,4.36856049997732,None,space,0.4566550999879837,None,0,4,4,2,,,,,,,,,76.82091940008104,,,,,,,,,,,,,76.80509399995208,76.82091940008104,76.82091940008104,76.82091940008104,81.20036450005136,up,4.36856049997732,None,81.20653109997511,81.21814120002091,81.21814120002091,81.26627289992757,81.26650050003082,81.28291169996373,81.28291169996373,81.28291169996373,81.3495147000067,,,,,81.74977110000327,space,0.4566550999879837,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
cube_l.png,0.1,-0.31,valid,5,5,0,up,4.103803999954835,None,space,0.3605297999456525,None,0,5,5,8,,,,,,,,,81.76583159994334,,,,,,,,,,,,,81.74993199994788,81.76583159994334,81.76583159994334,81.76583159994334,85.87902590003796,up,4.103803999954835,None,85.88521469989792,85.89699889998883,85.89699889998883,85.94492829986848,85.9451627000235,85.96162860002369,85.96162860002369,85.96162860002369,86.02809419995174,,,,,86.32856069994159,space,0.3605297999456525,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
cube_r.png,0.1,0.31,valid,6,6,0,up,4.1328537000808865,None,space,0.28691210015676916,None,0,6,6,7,,,,,,,,,86.3442826999817,,,,,,,,,,,,,86.32871999987401,86.3442826999817,86.3442826999817,86.3442826999817,90.49089749995619,up,4.1328537000808865,None,90.4969675000757,90.5085565999616,90.5085565999616,90.55702290008776,90.5572547998745,90.57356879999861,90.57356879999861,90.57356879999861,90.64019789989106,,,,,90.87389799999073,space,0.28691210015676916,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
cube_l.png,0.1,-0.31,valid,7,7,0,up,4.531503899954259,None,space,0.3126697998959571,None,0,7,7,0,,,,,,,,,90.88997079990804,,,,,,,,,,,,,90.87405989994295,90.88997079990804,90.88997079990804,90.88997079990804,95.43590070004575,up,4.531503899954259,None,95.44194009993225,95.4534845999442,95.4534845999442,95.5018873999361,95.50211720005609,95.51849699998274,95.51849699998274,95.51849699998274,95.58499450003728,,,,,95.83565720007755,space,0.3126697998959571,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
cube_l.png,0.1,0.31,invalid,8,8,0,up,4.546121099963784,None,space,0.22901869984343648,None,0,8,8,1,,,,,,,,,95.8512277000118,,,,,,,,,,,,,95.83582430006936,95.8512277000118,95.8512277000118,95.8512277000118,100.41410130006261,up,4.546121099963784,None,100.42105089989491,100.43274579988793,100.43274579988793,100.48020610003732,100.48043589992449,100.49660439998843,100.49660439998843,100.49660439998843,100.56311829993501,,,,,100.73070010007359,space,0.22901869984343648,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
cube_l.png,0.1,-0.31,valid,9,9,0,up,4.626978699816391,None,space,0.41776870004832745,None,0,9,9,4,,,,,,,,,100.74632439995185,,,,,,,,,,,,,100.73086029989645,100.74632439995185,100.74632439995185,100.74632439995185,105.37590959994122,up,4.626978699816391,None,105.38192339986563,105.39342710003257,105.39342710003257,105.44183270004578,105.44206260005012,105.45818289997987,105.45818289997987,105.45818289997987,105.54140269989148,,,,,105.89183390000835,space,0.41776870004832745,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
cube_r.png,0.1,0.31,valid,10,10,0,up,3.577948900172487,None,space,0.24850969994440675,None,0,10,10,10,,,,,,,,,105.90773610002361,,,,,,,,,,,,,105.8919955000747,105.90773610002361,105.90773610002361,105.90773610002361,109.48826500005089,up,3.577948900172487,None,109.4943150000181,109.50573559990153,109.50573559990153,109.55424209986813,109.55447009997442,109.57066010008566,109.57066010008566,109.57066010008566,109.63732089987025,,,,,109.82136809988879,space,0.24850969994440675,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.82148479996249,109.83721340005286,112.85306859994307,112.81766739999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h25.01.416,posner_endo_new1,2024.2.4,60.092723092190525,2025-03-26 17h25.09.412434 +0000,
