cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,target.stopped,practice.key_resp.keys,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cube_l.png,0.1,10,catch,43,43,0,up,1.461272899992764,None,None,,,,,,,0,43,43,43,,,,,680.6278125999961,,,,,,,,,,,,,680.6119093999732,680.6278125999961,680.6278125999961,680.6278125999961,682.0933534000069,,,,682.0998802999966,682.1115390998311,682.1115390998311,682.1595189999789,682.1597410000395,682.1761820998508,682.1761820998508,682.1761820998508,682.2428100998513,684.2573683999944,685.1897352000233,685.1897352000233,685.1897352000233,685.1736184998881,,up,1.461272899992764,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,0.31,invalid,44,44,0,up,1.2996060999576002,None,None,,,,,,,0,44,44,44,,,,,685.1897352000233,,,,,,,,,,,,,685.1737788999453,685.1897352000233,685.1897352000233,685.1897352000233,686.5062088998966,,,,686.5216325998772,686.5317557998933,686.5317557998933,686.5717497998849,686.5720414000098,686.5881898000371,686.5881898000371,686.5881898000371,686.6715235998854,688.6861272999085,689.6020333999768,689.6020333999768,689.6020333999768,689.5856703999452,,up,1.2996060999576002,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,0.31,invalid,45,45,0,up,0.8866511001251638,None,None,,,,,,,0,45,45,45,,,,,689.6020333999768,,,,,,,,,,,,,689.5858850998338,689.6020333999768,689.6020333999768,689.6020333999768,690.5018835999072,,,,690.5113031999208,690.521381800063,690.521381800063,690.5676984998863,690.5679800999351,690.5842261000071,690.5842261000071,690.5842261000071,690.6674555998761,692.6820606000256,693.5981002000626,693.5981002000626,693.5981002000626,693.581603899831,,up,0.8866511001251638,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,0.31,valid,46,46,0,up,1.5710815999191254,None,None,,,,,,,0,46,46,46,,,,,693.5981002000626,,,,,,,,,,,,,693.5818250000011,693.5981002000626,693.5981002000626,693.5981002000626,695.1804994000122,,,,695.1909759999253,695.201249799924,695.201249799924,695.2462907000445,695.2465935999062,695.2628068998456,695.2628068998456,695.2628068998456,695.345967900008,697.3605742000509,698.2762143998407,698.2762143998407,698.2762143998407,698.2602820999455,,up,1.5710815999191254,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,-0.31,valid,47,47,0,up,0.701257900102064,None,None,,,,,,,0,47,47,47,,,,,698.2762143998407,,,,,,,,,,,,,698.2605130998418,698.2762143998407,698.2762143998407,698.2762143998407,698.9933297999669,,,,699.0042395000346,699.0143649999518,699.0143649999518,699.0589918999467,699.0592968000565,699.0754927999806,699.0754927999806,699.0754927999806,699.1586930998601,701.1734219000209,702.089019499952,702.089019499952,702.089019499952,702.0731420998927,,up,0.701257900102064,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,-0.31,invalid,48,48,0,up,1.3442818000912666,None,None,,,,,,,0,48,48,48,,,,,702.089019499952,,,,,,,,,,,,,702.0733826998621,702.089019499952,702.089019499952,702.089019499952,703.4388750998769,,,,703.4501791000366,703.4602854000404,703.4602854000404,703.5043760000262,703.5046784998849,703.5209853998385,703.5209853998385,703.5209853998385,703.6041015998926,705.6188018999528,706.5345413999166,706.5345413999166,706.5345413999166,706.5184871000238,,up,1.3442818000912666,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,10,catch,49,49,0,up,2.2110054998192936,None,None,,,,,,,0,49,49,49,,,,,706.5345413999166,,,,,,,,,,,,,706.5187144000083,706.5345413999166,706.5345413999166,706.5345413999166,708.7501512998715,,,,708.7608097998891,708.7708594999276,708.7708594999276,708.8156628999859,708.8159664999694,708.8322260999121,708.8322260999121,708.8322260999121,708.9154159000609,710.9300873999018,711.8458457000088,711.8458457000088,711.8458457000088,711.8298384998925,,up,2.2110054998192936,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,-0.31,valid,50,50,0,up,2.3235222999937832,None,None,,,,,,,0,50,50,50,,,,,711.8458457000088,,,,,,,,,,,,,711.8300669000018,711.8458457000088,711.8458457000088,711.8458457000088,714.1777867998462,,,,714.1887993998826,714.1990004000254,714.1990004000254,714.2434340000618,714.2437378000468,714.2599994998891,714.2599994998891,714.2599994998891,714.3432914000005,716.3578498999123,717.2735671000555,717.2735671000555,717.2735671000555,717.2577104999218,,up,2.3235222999937832,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,-0.31,valid,51,51,0,up,1.7275977998506278,None,None,,,,,,,0,51,51,51,,,,,717.2735671000555,,,,,,,,,,,,,717.257944499841,717.2735671000555,717.2735671000555,717.2735671000555,719.0059795000125,,,,719.0163125998806,719.0264159999788,719.0264159999788,719.0718832998537,719.0721998000517,719.0884487000294,719.0884487000294,719.0884487000294,719.1549314998556,721.169714699965,722.1022454998456,722.1022454998456,722.1022454998456,722.0859063998796,,up,1.7275977998506278,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,-0.31,invalid,52,52,0,up,2.362937099998817,None,None,,,,,,,0,52,52,52,,,,,722.1022454998456,,,,,,,,,,,,,722.0860705999658,722.1022454998456,722.1022454998456,722.1022454998456,724.4670487998519,,,,724.4733789998572,724.4851950998418,724.4851950998418,724.5329324000049,724.5331530000549,724.5490659999195,724.5490659999195,724.5490659999195,724.6160565000027,726.630560599966,727.5630985000171,727.5630985000171,727.5630985000171,727.5469645999838,,up,2.362937099998817,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,-0.31,valid,53,53,0,up,2.5265239998698235,None,None,,,,,,,0,53,53,53,,,,,727.5630985000171,,,,,,,,,,,,,727.5471216000151,727.5630985000171,727.5630985000171,727.5630985000171,730.0945429999847,,,,730.1010210998356,730.112746699946,730.112746699946,730.1605275999755,730.1607524999417,730.1769316999707,730.1769316999707,730.1769316999707,730.2436702998821,732.2582872998901,733.1906093999278,733.1906093999278,733.1906093999278,733.1744446000084,,up,2.5265239998698235,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,10,catch,54,54,0,up,1.5146212000399828,None,None,,,,,,,0,54,54,54,,,,,733.1906093999278,,,,,,,,,,,,,733.1746175999288,733.1906093999278,733.1906093999278,733.1906093999278,734.7066416000016,,,,734.7133466999512,734.7251029999461,734.7251029999461,734.7724021999165,734.772623399971,734.7890643000137,734.7890643000137,734.7890643000137,734.8721294000279,736.8869534998666,737.8026201999746,737.8026201999746,737.8026201999746,737.7864112998359,,up,1.5146212000399828,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,0.31,invalid,55,55,0,up,1.6622109001036733,None,None,,,,,,,0,55,55,55,,,,,737.8026201999746,,,,,,,,,,,,,737.786568999989,737.8026201999746,737.8026201999746,737.8026201999746,739.4684504999314,,,,739.4757894999348,739.4869625000283,739.4869625000283,739.5343058998697,739.534525899915,739.5508921998553,739.5508921998553,739.5508921998553,739.6175265999045,741.6316124000587,742.5643127998337,742.5643127998337,742.5643127998337,742.5483373999596,,up,1.6622109001036733,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,-0.31,valid,56,56,0,up,1.6447509999852628,None,None,,,,,,,0,56,56,56,,,,,742.5643127998337,,,,,,,,,,,,,742.5485705998726,742.5643127998337,742.5643127998337,742.5643127998337,744.2136917999014,,,,744.2232015000191,744.2329386000056,744.2329386000056,744.2792435998563,744.2794726998545,744.2959447000176,744.2959447000176,744.2959447000176,744.3790827000048,746.3937707999721,747.3094168999232,747.3094168999232,747.3094168999232,747.2933672999498,,up,1.6447509999852628,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,0.31,valid,57,57,0,up,1.2595276001375169,None,None,,,,,,,0,57,57,57,,,,,747.3094168999232,,,,,,,,,,,,,747.2935275998898,747.3094168999232,747.3094168999232,747.3094168999232,748.5756945998874,,,,748.5824587999377,748.5943893999793,748.5943893999793,748.641528399894,748.6420262998436,748.6579740999732,748.6579740999732,748.6579740999732,748.7412052999716,750.7559211000334,751.6716716999654,751.6716716999654,751.6716716999654,751.6557332999073,,up,1.2595276001375169,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,-0.31,invalid,58,58,0,up,1.8090301000047475,None,None,,,,,,,0,58,58,58,,,,,751.6716716999654,,,,,,,,,,,,,751.6560058000032,751.6716716999654,751.6716716999654,751.6716716999654,753.4875788998324,,,,753.4999178999569,753.5102490000427,753.5102490000427,753.5532167998608,753.5535641000606,753.5698050998617,753.5698050998617,753.5698050998617,753.6530387999956,755.667684199987,756.5833315998316,756.5833315998316,756.5833315998316,756.5673016000073,,up,1.8090301000047475,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,0.31,invalid,59,59,0,up,2.329528799979016,None,None,,,,,,,0,59,59,59,,,,,756.5833315998316,,,,,,,,,,,,,756.5675621000119,756.5833315998316,756.5833315998316,756.5833315998316,758.9156086000148,,,,758.9253483000211,758.9351556999609,758.9351556999609,758.9810941000469,758.9813465999905,758.9975101999007,758.9975101999007,758.9975101999007,759.0807345998473,761.0954877999611,762.0110789998434,762.0110789998434,762.0110789998434,761.9949715000112,,up,2.329528799979016,None,None,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.9950766998809,762.0110789998434,762.0110789998434,819.8361608998384,space,57.81340320012532,None,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.8362167000305,819.8517246998381,822.9171666000038,822.8326930999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,10,catch,0,0,0,down,10.476557799847797,None,None,,,,,,,,,,,0,0,0,0,822.9171666000038,,,,,,,,,,,,,822.9090326998848,822.9171666000038,822.9171666000038,822.9171666000038,833.405599599937,,,,833.4134577000514,833.424592499854,833.424592499854,833.4714760999195,833.4717162000015,833.4880279998761,833.4880279998761,833.4880279998761,833.5545735999476,835.5692392999772,836.501624800032,836.501624800032,836.501624800032,836.4856682999525,,,,,,,,,,,,,,,down,10.476557799847797,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,10,catch,1,1,0,down,2.6112995001021773,None,None,,,,,,,,,,,0,1,1,1,836.501624800032,,,,,,,,,,,,,836.4858366998378,836.501624800032,836.501624800032,836.501624800032,839.1165785000194,,,,839.1238881000318,839.1353507000022,839.1353507000022,839.1822132999077,839.1824360999744,839.1989231999032,839.1989231999032,839.1989231999032,839.2820977999363,841.2967228998896,842.2122792999726,842.2122792999726,842.2122792999726,842.1963765998371,,,,,,,,,,,,,,,down,2.6112995001021773,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,down,5.0459603001363575,None,None,,,,,,,,,,,0,2,2,2,842.2122792999726,,,,,,,,,,,,,842.1965367000084,842.2122792999726,842.2122792999726,842.2122792999726,847.2746011000127,,,,847.2819572000299,847.2933374999557,847.2933374999557,847.3406762999948,847.3408969000448,847.3571384998504,847.3571384998504,847.3571384998504,847.423761999933,849.4382782999892,850.370827900013,850.370827900013,850.370827900013,850.3547377998475,,,,,,,,,,,,,,,down,5.0459603001363575,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,down,2.3822238999418914,None,None,,,,,,,,,,,0,3,3,3,850.370827900013,,,,,,,,,,,,,850.3550084000453,850.370827900013,850.370827900013,850.370827900013,852.7695003999397,,,,852.7813019999303,852.7912339998875,852.7912339998875,852.8350215998944,852.8353671999648,852.8514447999187,852.8514447999187,852.8514447999187,852.9347528000362,854.9494018999394,855.8651825999841,855.8651825999841,855.8651825999841,855.8490643999539,,,,,,,,,,,,,,,down,2.3822238999418914,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,2.00861610006541,None,None,,,,,,,,,,,0,4,4,4,855.8651825999841,,,,,,,,,,,,,855.8493319998961,855.8651825999841,855.8651825999841,855.8651825999841,857.8808522999752,,,,857.8928381998558,857.9030589999165,857.9030589999165,857.946397599997,857.9467465998605,857.9630386000499,857.9630386000499,857.9630386000499,858.0462137998547,860.0607272998895,860.9765254999511,860.9765254999511,860.9765254999511,860.9606240999419,,,,,,,,,,,,,,,down,2.00861610006541,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,-0.31,invalid,5,5,0,down,1.4803918001707643,None,None,,,,,,,,,,,0,5,5,5,860.9765254999511,,,,,,,,,,,,,860.9608948000241,860.9765254999511,860.9765254999511,860.9765254999511,862.4596891000401,,,,862.4721601998899,862.4824095000513,862.4824095000513,862.5251261000521,862.5254687999841,862.5415246000048,862.5415246000048,862.5415246000048,862.6248202999122,864.6395143000409,865.5550647999626,865.5550647999626,865.5550647999626,865.5391524999868,,,,,,,,,,,,,,,down,1.4803918001707643,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,0.31,valid,6,6,0,down,1.143156399950385,None,None,,,,,,,,,,,0,6,6,6,865.5550647999626,,,,,,,,,,,,,865.5393133999314,865.5550647999626,865.5550647999626,865.5550647999626,866.7049026999157,,,,866.7115968998987,866.7234477999154,866.7234477999154,866.7706974998582,866.7709194000345,866.7873455998488,866.7873455998488,866.7873455998488,866.8538042998407,868.8684204998426,869.8007143998984,869.8007143998984,869.8007143998984,869.7847857000306,,,,,,,,,,,,,,,down,1.143156399950385,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,-0.31,invalid,7,7,0,down,2.17691219993867,None,None,,,,,,,,,,,0,7,7,7,869.8007143998984,,,,,,,,,,,,,869.7849450998474,869.8007143998984,869.8007143998984,869.8007143998984,871.9826191000175,,,,871.9893700999673,872.0012313998304,872.0012313998304,872.0486305998638,872.0488537999336,872.0651515999343,872.0651515999343,872.0651515999343,872.1318145999685,874.146235199878,875.078703599982,875.078703599982,875.078703599982,875.0626050999854,,,,,,,,,,,,,,,down,2.17691219993867,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,down,1.6664538998156786,None,None,,,,,,,,,,,0,8,8,8,875.078703599982,,,,,,,,,,,,,875.0627649999224,875.078703599982,875.078703599982,875.078703599982,876.7610192999709,,,,876.7679280999582,876.7797454998363,876.7797454998363,876.8272142000496,876.827439500019,876.8435068000108,876.8435068000108,876.8435068000108,876.9102999998722,878.9248041999526,879.8572807000019,879.8572807000019,879.8572807000019,879.8411532999016,,,,,,,,,,,,,,,down,1.6664538998156786,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,2.359793899813667,None,None,,,,,,,,,,,0,9,9,9,879.8572807000019,,,,,,,,,,,,,879.8413120999467,879.8572807000019,879.8572807000019,879.8572807000019,882.222255300032,,,,882.2298836000264,882.2412886999082,882.2412886999082,882.2881066000555,882.2883273998741,882.3045842999127,882.3045842999127,882.3045842999127,882.3707393000368,884.3859768998809,885.3183583999053,885.3183583999053,885.3183583999053,885.3021467998624,,,,,,,,,,,,,,,down,2.359793899813667,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,0.31,invalid,10,10,0,down,1.6034425001125783,None,None,,,,,,,,,,,0,10,10,10,885.3183583999053,,,,,,,,,,,,,885.302314599976,885.3183583999053,885.3183583999053,885.3183583999053,886.9339878999162,,,,886.9402548000216,886.9520075998735,886.9520075998735,886.9999754000455,887.0001961998641,887.0166672000196,887.0166672000196,887.0166672000196,887.0830635998864,889.0981970999856,890.0302246999927,890.0302246999927,890.0302246999927,890.0139248999767,,,,,,,,,,,,,,,down,1.6034425001125783,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,-0.31,invalid,11,11,0,down,3.2350675999186933,None,None,,,,,,,,,,,0,11,11,11,890.0302246999927,,,,,,,,,,,,,890.0140851000324,890.0302246999927,890.0302246999927,890.0302246999927,893.277565700002,,,,893.2848572998773,893.2965597000439,893.2965597000439,893.343345799949,893.3435676998924,893.3600691000465,893.3600691000465,893.3600691000465,893.4267068000045,895.4413938999642,896.3734857998788,896.3734857998788,896.3734857998788,896.3574846999254,,,,,,,,,,,,,,,down,3.2350675999186933,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,0.31,valid,12,12,0,down,4.260107799898833,None,None,,,,,,,,,,,0,12,12,12,896.3734857998788,,,,,,,,,,,,,896.3576445998624,896.3734857998788,896.3734857998788,896.3734857998788,900.6366496998817,,,,900.6429240000434,900.6547103999183,900.6547103999183,900.7025543998461,900.7027793999296,900.7192992998753,900.7192992998753,900.7192992998753,900.7857963000424,902.800413500052,903.7327153999358,903.7327153999358,903.7327153999358,903.7167370999232,,,,,,,,,,,,,,,down,4.260107799898833,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,10,catch,13,13,0,down,7.38870200002566,None,None,,,,,,,,,,,0,13,13,13,903.7327153999358,,,,,,,,,,,,,903.716898099985,903.7327153999358,903.7327153999358,903.7327153999358,911.1259053999092,,,,911.132254099939,911.1437131999992,911.1437131999992,911.1918713999912,911.1923730999697,911.2083176998422,911.2083176998422,911.2083176998422,911.2915512998588,913.3063105000183,914.2219733998645,914.2219733998645,914.2219733998645,914.2059245998971,,,,,,,,,,,,,,,down,7.38870200002566,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,-0.31,invalid,14,14,0,down,2.2433523999061435,None,None,,,,,,,,,,,0,14,14,14,914.2219733998645,,,,,,,,,,,,,914.2060916998889,914.2219733998645,914.2219733998645,914.2219733998645,916.4706118998583,,,,916.476997199934,916.4889241999481,916.4889241999481,916.536354499869,916.536578200059,916.5529602000024,916.5529602000024,916.5529602000024,916.6362566000316,918.6508551000152,919.5665434000548,919.5665434000548,919.5665434000548,919.5504662999883,,,,,,,,,,,,,,,down,2.2433523999061435,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,-0.31,valid,15,15,0,down,0.6028165000025183,None,None,,,,,,,,,,,0,15,15,15,919.5665434000548,,,,,,,,,,,,,919.550626500044,919.5665434000548,919.5665434000548,919.5665434000548,920.1833178000525,,,,920.1907883000094,920.2026749998331,920.2026749998331,920.2494189999998,920.2496386999264,920.265754400054,920.265754400054,920.265754400054,920.3324196999893,922.3471439999994,923.2794399999548,923.2794399999548,923.2794399999548,923.2631945998874,,,,,,,,,,,,,,,down,0.6028165000025183,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,10,catch,16,16,0,down,1.6339829000644386,None,None,,,,,,,,,,,0,16,16,16,923.2794399999548,,,,,,,,,,,,,923.2633598998655,923.2794399999548,923.2794399999548,923.2794399999548,924.9284582999535,,,,924.9350131999236,924.9466502999421,924.9466502999421,924.9944807998836,924.9947124000173,925.0110251000151,925.0110251000151,925.0110251000151,925.0776785998605,927.0923120998777,928.0245800998528,928.0245800998528,928.0245800998528,928.0082808998413,,,,,,,,,,,,,,,down,1.6339829000644386,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,10,catch,17,17,0,down,1.0641109000425786,None,None,,,,,,,,,,,0,17,17,17,928.0245800998528,,,,,,,,,,,,,928.0084525998682,928.0245800998528,928.0245800998528,928.0245800998528,929.0908780000173,,,,929.0973584000021,929.1092922999524,929.1092922999524,929.1568040999118,929.1570265998598,929.173654000042,929.173654000042,929.173654000042,929.2399082998745,931.2545821999665,932.1868894000072,932.1868894000072,932.1868894000072,932.1706892999355,,,,,,,,,,,,,,,down,1.0641109000425786,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,0.31,invalid,18,18,0,down,1.2142370999790728,None,None,,,,,,,,,,,0,18,18,18,932.1868894000072,,,,,,,,,,,,,932.1708500999957,932.1868894000072,932.1868894000072,932.1868894000072,933.4032083000056,,,,933.4097704000305,933.4214528000448,933.4214528000448,933.4690932999365,933.4693141998723,933.4856602000073,933.4856602000073,933.4856602000073,933.5522894999012,935.5670610000379,936.499326699879,936.499326699879,936.499326699879,936.483107100008,,,,,,,,,,,,,,,down,1.2142370999790728,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,10,catch,19,19,0,down,0.11758079985156655,None,None,,,,,,,,,,,0,19,19,19,936.499326699879,,,,,,,,,,,,,936.4832679999527,936.499326699879,936.499326699879,936.499326699879,936.6331585999578,,,,936.6395419000182,936.6512060998939,936.6512060998939,936.6992782999296,936.6995006999932,936.7156708999537,936.7156708999537,936.7156708999537,936.7823526998982,938.796939099906,939.7291264999658,939.7291264999658,939.7291264999658,939.71315960004,,,,,,,,,,,,,,,down,0.11758079985156655,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,0.31,invalid,20,20,0,down,3.7201951001770794,None,None,,,,,,,,,,,0,20,20,20,939.7291264999658,,,,,,,,,,,,,939.7133176999632,939.7291264999658,939.7291264999658,939.7291264999658,943.4595086998306,,,,943.4662657999434,943.4779355998617,943.4779355998617,943.5255499999039,943.5257699999493,943.5420841998421,943.5420841998421,943.5420841998421,943.608608199982,945.6232399998698,946.5555503000505,946.5555503000505,946.5555503000505,946.5396940999199,,,,,,,,,,,,,,,down,3.7201951001770794,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_l.png,0.1,-0.31,valid,21,21,0,down,4.390145899960771,None,None,,,,,,,,,,,0,21,21,21,946.5555503000505,,,,,,,,,,,,,946.5399253000505,946.5555503000505,946.5555503000505,946.5555503000505,950.9521931000054,,,,950.9627817999572,950.9728709000628,950.9728709000628,951.0177698999178,951.0180708998814,951.0343253000174,951.0343253000174,951.0343253000174,951.1175152000505,953.132229299983,954.0479724998586,954.0479724998586,954.0479724998586,954.0319002999458,,,,,,,,,,,,,,,down,4.390145899960771,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
cube_r.png,0.1,0.31,valid,22,22,0,down,4.273500999901444,None,None,,,,,,,,,,,0,22,22,22,954.0479724998586,,,,,,,,,,,,,954.0321334998589,954.0479724998586,954.0479724998586,954.0479724998586,958.3280219999142,,,,958.3394792999607,958.3495108999778,958.3495108999778,958.3935791999102,958.3938799998723,958.4101135998499,958.4101135998499,958.4101135998499,958.4933598998468,960.5079101000447,961.4236753999721,961.4236753999721,961.4236753999721,961.4077375999186,,,,,,,,,,,,,,,down,4.273500999901444,None,None,P134,001,2025-03-26_12h54.28.233,posner_endo_new1,2024.2.4,60.067311424260566,2025-03-26 12h54.33.785696 +0000,
