cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,cube.stopped,fixation_cross_cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cube_l.png,0.1,-0.31,valid,8,8,0,down,3.8793895000126213,None,space,0.45495419995859265,None,0,8,8,8,,,,,,,,,572.8960342000355,,,,,,,,,,,,,572.8807253999985,572.8960342000355,572.8960342000355,572.8960342000355,576.7765331999981,down,3.8793895000126213,None,576.7862807000056,576.7964171000058,576.7964171000058,576.8421183000319,576.8424229000229,576.8586817000178,576.8586817000178,576.8586817000178,576.9418331999914,577.3256715000025,space,0.45495419995859265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,2.9937197000253946,None,space,0.5915127000189386,None,0,9,9,9,,,,,,,,,577.3413902000175,,,,,,,,,,,,,577.3259089000057,577.3413902000175,577.3413902000175,577.3413902000175,580.339538900007,down,2.9937197000253946,None,580.3492578000296,580.359373299987,580.359373299987,580.4050447000191,580.4053484000033,580.4216159000061,580.4216159000061,580.4216159000061,580.5049158000038,581.02210870001,space,0.5915127000189386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,0.31,valid,10,10,0,down,3.9312598999822512,None,space,0.5012684999965131,None,0,10,10,10,,,,,,,,,581.0376910000341,,,,,,,,,,,,,581.0223456000094,581.0376910000341,581.0376910000341,581.0376910000341,584.9848845000379,down,3.9312598999822512,None,584.994540899992,585.0048057999811,585.0048057999811,585.0504084000131,585.0507103999844,585.0669157000375,585.0669157000375,585.0669157000375,585.1502034000005,585.5841308999807,space,0.5012684999965131,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.5842872000067,585.5996786000323,588.6100456999848,588.5805486000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,10,catch,0,0,0,down,11.174520100001246,None,None,,,,,,,0,0,0,0,,,,,588.6100456999848,,,,,,,,,,,,,588.5988628999912,588.6100456999848,588.6100456999848,588.6100456999848,599.786361400038,,,,599.7962509000208,599.8063302999944,599.8063302999944,599.8519769000122,599.8522890000022,599.8683551999857,599.8683551999857,599.8683551999857,599.9516783999861,602.8659601000254,,,,601.9664042000077,602.8819912000326,602.8819912000326,602.8819912000326,down,11.174520100001246,None,None,,,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,10,catch,1,1,0,down,1.9407546000438742,None,None,,,,,,,0,1,1,1,,,,,602.8819912000326,,,,,,,,,,,,,602.8661987000378,602.8819912000326,602.8819912000326,602.8819912000326,604.8312938000308,,,,604.8411646999884,604.8513098999974,604.8513098999974,604.896673100011,604.8969844999956,604.91330200003,604.91330200003,604.91330200003,604.9965474000201,607.9108340000384,,,,607.0110110000242,607.9272662000149,607.9272662000149,607.9272662000149,down,1.9407546000438742,None,None,,,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,down,0.7116659000166692,None,space,0.5071264000143856,None,,,,,0,2,2,2,,,,,607.9272662000149,,,,,,,,,,,,,607.9110721999896,607.9272662000149,607.9272662000149,607.9272662000149,608.6440376000246,,,,608.6534302000073,608.6630742999841,608.6630742999841,608.7095564000192,608.7097796000307,608.7260351000004,608.7260351000004,608.7260351000004,608.8093694000272,609.2428547000163,,,,,,,,down,0.7116659000166692,None,space,0.5071264000143856,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,down,3.6524626000318676,None,space,0.45733830000972375,None,,,,,0,3,3,3,,,,,609.258908400021,,,,,,,,,,,,,609.2430280999979,609.258908400021,609.258908400021,609.258908400021,612.9224533999804,,,,612.9286407000036,612.9403422999894,612.9403422999894,612.9885099999956,612.9887334000086,613.0049142999924,613.0049142999924,613.0049142999924,613.071609799983,613.4719463000074,,,,,,,,down,3.6524626000318676,None,space,0.45733830000972375,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,3.887084699992556,None,space,0.43065729999216273,None,,,,,0,4,4,4,,,,,613.4877456999966,,,,,,,,,,,,,613.4721238000202,613.4877456999966,613.4877456999966,613.4877456999966,617.384896899981,,,,617.3946918000001,617.4048153000185,617.4048153000185,617.4506150000379,617.4509217999876,617.466992600006,617.466992600006,617.466992600006,617.5503883000347,617.9009696000139,,,,,,,,down,3.887084699992556,None,space,0.43065729999216273,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,-0.31,invalid,5,5,0,down,3.8905205000191927,None,space,0.4880464000161737,None,,,,,0,5,5,5,,,,,617.916718500026,,,,,,,,,,,,,617.9012193999952,617.916718500026,617.916718500026,617.916718500026,621.8138127999846,,,,621.8233872000128,621.8330599000328,621.8330599000328,621.8793787999894,621.8796020000009,621.8959934000159,621.8959934000159,621.8959934000159,621.9792211999884,622.3960522999987,,,,,,,,down,3.8905205000191927,None,space,0.4880464000161737,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,0.31,valid,6,6,0,down,3.9956628000363708,None,space,0.41857789998175576,None,,,,,0,6,6,6,,,,,622.4120243000216,,,,,,,,,,,,,622.3962237000233,622.4120243000216,622.4120243000216,622.4120243000216,626.4087719999952,,,,626.4148466000333,626.426973499998,626.426973499998,626.4746852000244,626.4749066000222,626.491260299983,626.491260299983,626.491260299983,626.5747398000094,626.9247692000354,,,,,,,,down,3.9956628000363708,None,space,0.41857789998175576,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,-0.31,invalid,7,7,0,down,3.5469810000504367,None,space,0.4997798000113107,None,,,,,0,7,7,7,,,,,626.9406981000211,,,,,,,,,,,,,626.9249406000017,626.9406981000211,626.9406981000211,626.9406981000211,630.5044845000375,,,,630.5105586000136,630.5220638000173,630.5220638000173,630.5704701000359,630.5709753999836,630.5869092000066,630.5869092000066,630.5869092000066,630.670160699985,631.0885709000286,,,,,,,,down,3.5469810000504367,None,space,0.4997798000113107,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,down,3.4964166000136174,None,space,0.30922719999216497,None,,,,,0,8,8,8,,,,,631.1029931000085,,,,,,,,,,,,,631.0890293000266,631.1029931000085,631.1029931000085,631.1029931000085,634.6008697000216,,,,634.6125107000116,634.6228354999912,634.6228354999912,634.6664592000307,634.6668033000315,634.6828846000135,634.6828846000135,634.6828846000135,634.7661234000116,635.0004246000317,,,,,,,,down,3.4964166000136174,None,space,0.30922719999216497,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,3.9115431000245735,None,space,0.3953499000053853,None,,,,,0,9,9,9,,,,,635.0158613999956,,,,,,,,,,,,,635.0007124000113,635.0158613999956,635.0158613999956,635.0158613999956,638.9302202999825,,,,638.9417732000002,638.9520562000107,638.9520562000107,638.9953381000087,638.9956810000003,639.0117833000259,639.0117833000259,639.0117833000259,639.0950074000284,639.4126241999911,,,,,,,,down,3.9115431000245735,None,space,0.3953499000053853,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,0.31,invalid,10,10,0,down,3.898985299980268,None,space,0.4376769000082277,None,,,,,0,10,10,10,,,,,639.428258400003,,,,,,,,,,,,,639.4129121000296,639.428258400003,639.428258400003,639.428258400003,643.3415791000007,,,,643.3490307999891,643.3604868000257,643.3604868000257,643.4075075000292,643.4077678000322,643.4240370999905,643.4240370999905,643.4240370999905,643.5071740000276,643.8744364000158,,,,,,,,down,3.898985299980268,None,space,0.4376769000082277,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,-0.31,invalid,11,11,0,down,3.1497591999941505,None,space,0.4504538999754004,None,,,,,0,11,11,11,,,,,643.890100300021,,,,,,,,,,,,,643.8746321999934,643.890100300021,643.890100300021,643.890100300021,647.0542433999944,,,,647.0605826000101,647.0721345000202,647.0721345000202,647.1203168000211,647.1205419999897,647.1368597000255,647.1368597000255,647.1368597000255,647.2033920999966,647.6036434000125,,,,,,,,down,3.1497591999941505,None,space,0.4504538999754004,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,0.31,valid,12,12,0,down,3.388264400011394,None,space,0.42054469999857247,None,,,,,0,12,12,12,,,,,647.6197153999819,,,,,,,,,,,,,647.6038150999811,647.6197153999819,647.6197153999819,647.6197153999819,651.0170147999888,,,,651.0267817000276,651.0368760999991,651.0368760999991,651.0829119000118,651.083223499998,651.0994982999982,651.0994982999982,651.0994982999982,651.1827096000197,651.5333264000365,,,,,,,,down,3.388264400011394,None,space,0.42054469999857247,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,10,catch,13,13,0,down,3.4347814000211656,None,space,0.3440337000065483,None,,,,,0,13,13,13,,,,,651.5489272000268,,,,,,,,,,,,,651.533574000001,651.5489272000268,651.5489272000268,651.5489272000268,654.9965410000295,,,,655.0047769999946,655.0150069000083,655.0150069000083,655.062387700018,655.0626125999843,655.0786506999866,655.0786506999866,655.0786506999866,655.1621032999828,655.4290141999954,,,,,,,,down,3.4347814000211656,None,space,0.3440337000065483,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,-0.31,invalid,14,14,0,down,3.2345112999901175,None,space,0.6679064999916591,None,,,,,0,14,14,14,,,,,655.4449272000347,,,,,,,,,,,,,655.4291875000345,655.4449272000347,655.4449272000347,655.4449272000347,658.6922551000025,,,,658.6987164000166,658.7104212000268,658.7104212000268,658.758520500036,658.7587452000007,658.774838900019,658.774838900019,658.774838900019,658.8415283000213,659.4583455999964,,,,,,,,down,3.2345112999901175,None,space,0.6679064999916591,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,-0.31,valid,15,15,0,down,3.045276399992872,None,space,0.3949012999655679,None,,,,,0,15,15,15,,,,,659.4742320000078,,,,,,,,,,,,,659.4585159000126,659.4742320000078,659.4742320000078,659.4742320000078,662.5223499999847,,,,662.5341018000036,662.5445594000048,662.5445594000048,662.587868600036,662.5882098000147,662.6043575000367,662.6043575000367,662.6043575000367,662.6877010000171,663.0050738999853,,,,,,,,down,3.045276399992872,None,space,0.3949012999655679,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,10,catch,16,16,0,down,3.0351826999685727,None,None,,,,,,,0,16,16,16,,,,,663.0205621999921,,,,,,,,,,,,,663.0053673000075,663.0205621999921,663.0205621999921,663.0205621999921,666.0687081000069,,,,666.0802715999889,666.0905600999831,666.0905600999831,666.1342386000324,666.1345812000218,666.1507089000079,666.1507089000079,666.1507089000079,666.2339508000296,669.148331400007,,,,668.2486669000355,669.1642867000191,669.1642867000191,669.1642867000191,down,3.0351826999685727,None,None,,,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,10,catch,17,17,0,down,0.8271746999816969,None,None,,,,,,,0,17,17,17,,,,,669.1642867000191,,,,,,,,,,,,,669.148597899999,669.1642867000191,669.1642867000191,669.1642867000191,669.9979892999982,,,,670.0065364000038,670.0166417,670.0166417,670.0636044000275,670.0638304000022,670.0801252000383,670.0801252000383,670.0801252000383,670.1634593000053,673.0774441999965,,,,672.177969500015,673.093702299986,673.093702299986,673.093702299986,down,0.8271746999816969,None,None,,,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,0.31,invalid,18,18,0,down,0.522144099988509,None,space,0.47348490002332255,None,,,,,0,18,18,18,,,,,673.093702299986,,,,,,,,,,,,,673.077604399994,673.093702299986,673.093702299986,673.093702299986,673.6271381999832,,,,673.6331689000363,673.6448684000061,673.6448684000061,673.6933116000146,673.693533600017,673.709760400001,673.709760400001,673.709760400001,673.7760393000208,674.1931001000339,,,,,,,,down,0.522144099988509,None,space,0.47348490002332255,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,10,catch,19,19,0,down,2.7423804000136442,None,None,,,,,,,0,19,19,19,,,,,674.209038400033,,,,,,,,,,,,,674.193271600001,674.209038400033,674.209038400033,674.209038400033,676.9571456999984,,,,676.9687323999824,676.9808530000155,676.9808530000155,677.0234724000329,677.024128900026,677.0398588000098,677.0398588000098,677.0398588000098,677.106427700026,680.0382591999951,,,,679.1210384999868,680.0533973000129,680.0533973000129,680.0533973000129,down,2.7423804000136442,None,None,,,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,0.31,invalid,20,20,0,down,0.35390950000146404,None,space,0.48873809998622164,None,,,,,0,20,20,20,,,,,680.0533973000129,,,,,,,,,,,,,680.0388148000347,680.0533973000129,680.0533973000129,680.0533973000129,680.4221525000175,,,,680.4439935000264,680.4540654000011,680.4540654000011,680.4859673000174,680.4863634000067,680.5023919999949,680.5023919999949,680.5023919999949,680.5855595000321,681.0049101000186,,,,,,,,down,0.35390950000146404,None,space,0.48873809998622164,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_l.png,0.1,-0.31,valid,21,21,0,down,3.620603099989239,None,space,0.45315149996895343,None,,,,,0,21,21,21,,,,,681.0193015999976,,,,,,,,,,,,,681.0055095999851,681.0193015999976,681.0193015999976,681.0193015999976,684.6512586000026,,,,684.6735708999913,684.6840036000358,684.6840036000358,684.7152316999855,684.7155868000118,684.7316281999811,684.7316281999811,684.7316281999811,684.8149991999962,685.1988210999989,,,,,,,,down,3.620603099989239,None,space,0.45315149996895343,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,0.31,valid,22,22,0,down,3.168954099994153,None,space,0.4713297999696806,None,,,,,0,22,22,22,,,,,685.2141446000314,,,,,,,,,,,,,685.1991546000354,685.2141446000314,685.2141446000314,685.2141446000314,688.3952764000278,,,,688.402673500008,688.4144896999933,688.4144896999933,688.4613304000231,688.4618257000111,688.4777343000169,688.4777343000169,688.4777343000169,688.5443711000262,688.9624807999935,,,,,,,,down,3.168954099994153,None,space,0.4713297999696806,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,-0.31,invalid,23,23,0,down,3.678456499997992,None,space,0.4422890999703668,None,,,,,0,23,23,23,,,,,688.9772088000318,,,,,,,,,,,,,688.9629133000271,688.9772088000318,688.9772088000318,688.9772088000318,692.6583428999875,,,,692.6699784999946,692.6803389000124,692.6803389000124,692.7237797999987,692.7241257000132,692.7402328000171,692.7402328000171,692.7402328000171,692.8234168000054,693.1909642000101,,,,,,,,down,3.678456499997992,None,space,0.4422890999703668,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,0.31,valid,24,24,0,down,3.353474000003189,None,space,0.6178322000196204,None,,,,,0,24,24,24,,,,,693.2063763000187,,,,,,,,,,,,,693.1912547000102,693.2063763000187,693.2063763000187,693.2063763000187,696.5710293999873,,,,696.5826241000323,696.5929261000128,696.5929261000128,696.6364144000108,696.6367624999839,696.652888200013,696.652888200013,696.652888200013,696.7361716000014,697.2868211999885,,,,,,,,down,3.353474000003189,None,space,0.6178322000196204,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
cube_r.png,0.1,-0.31,invalid,25,25,0,down,3.6336271000327542,None,space,0.5807635000091977,None,,,,,0,25,25,25,,,,,697.3022372000269,,,,,,,,,,,,,697.287117400032,697.3022372000269,697.3022372000269,697.3022372000269,700.949669499998,,,,700.9613028999884,700.9716311999946,700.9716311999946,701.0153241000371,701.0156646000105,701.031710500014,701.031710500014,701.031710500014,701.1150451999856,701.615831800038,,,,,,,,down,3.6336271000327542,None,space,0.5807635000091977,None,,,,,,,,,,,,,,,,,P119,001,2025-02-20_13h49.54.472,posner_endo_new1,2024.2.4,60.01684073496687,2025-02-20 13h50.01.740720 +0000,
