cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007446699994034134,0.022509000002173707,0.022509000002173707,1869.041717900007,up,1868.9989764000056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P152,001,2025-04-11_13h22.45.185,posner_endo_new1,2024.2.4,60.04942067377926,2025-04-11 13h22.52.949611 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.0419123000029,1869.0547087000014,1872.0658083000017,1872.041441399997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P152,001,2025-04-11_13h22.45.185,posner_endo_new1,2024.2.4,60.04942067377926,2025-04-11 13h22.52.949611 +0100,
cube_l.png,0.1,-0.31,valid,0,0,0,up,27.55600009999762,None,space,0.3479354000010062,None,0,0,0,4,,,,,,,,,1872.0658083000017,,,,,,,,,,,,,1872.0541111000057,1872.0658083000017,1872.0658083000017,1872.0658083000017,1899.6313733999996,up,27.55600009999762,None,1899.6588718999992,1899.6703181000048,1899.6703181000048,1899.6817410999938,1899.682102699997,1899.695662500002,1899.695662500002,1899.695662500002,1899.7961153999931,1900.0469501000043,space,0.3479354000010062,None,,,,,,,,,,,,,,,,,,,,,,,,,P152,001,2025-04-11_13h22.45.185,posner_endo_new1,2024.2.4,60.04942067377926,2025-04-11 13h22.52.949611 +0100,
cube_r.png,0.1,0.31,valid,1,1,0,up,5.73540979999234,None,space,0.3281954999984009,None,0,1,1,10,,,,,,,,,1900.0624188999936,,,,,,,,,,,,,1900.0472253000044,1900.0624188999936,1900.0624188999936,1900.0624188999936,1905.8075940999988,up,5.73540979999234,None,1905.819360900001,1905.8295213999954,1905.8295213999954,1905.8733828999975,1905.8737372000032,1905.8894490999955,1905.8894490999955,1905.8894490999955,1905.972740600002,1906.2237009999953,space,0.3281954999984009,None,,,,,,,,,,,,,,,,,,,,,,,,,P152,001,2025-04-11_13h22.45.185,posner_endo_new1,2024.2.4,60.04942067377926,2025-04-11 13h22.52.949611 +0100,
cube_l.png,0.1,-0.31,valid,2,2,0,down,2.086268700004439,None,space,0.369610299996566,None,0,2,2,0,,,,,,,,,1906.2393620999937,,,,,,,,,,,,,1906.2239760999946,1906.2393620999937,1906.2393620999937,1906.2393620999937,1908.338357200002,down,2.086268700004439,None,1908.3499900000024,1908.3601423999935,1908.3601423999935,1908.4041084000055,1908.4044589999976,1908.4201099000056,1908.4201099000056,1908.4201099000056,1908.5037018000003,1908.8046062999929,space,0.369610299996566,None,,,,,,,,,,,,,,,,,,,,,,,,,P152,001,2025-04-11_13h22.45.185,posner_endo_new1,2024.2.4,60.04942067377926,2025-04-11 13h22.52.949611 +0100,
cube_r.png,0.1,-0.31,invalid,3,3,0,down,4.22604140000476,None,space,0.33155830000760034,None,0,3,3,6,,,,,,,,,1908.8197338000027,,,,,,,,,,,,,1908.8048812000052,1908.8197338000027,1908.8197338000027,1908.8197338000027,1913.0504750999971,down,4.22604140000476,None,1913.061069000003,1913.0706920999946,1913.0706920999946,1913.1159926999972,1913.1162379000016,1913.1322811999999,1913.1322811999999,1913.1322811999999,1913.2155888999987,1913.468045600006,space,0.33155830000760034,None,,,,,,,,,,,,,,,,,,,,,,,,,P152,001,2025-04-11_13h22.45.185,posner_endo_new1,2024.2.4,60.04942067377926,2025-04-11 13h22.52.949611 +0100,
cube_r.png,0.1,10,catch,4,4,0,down,2.8354434999928344,None,space,0.37257120000140276,None,0,4,4,3,,,,,,,,,1913.482244800005,,,,,,,,,,,,,1913.4685883000056,1913.482244800005,1913.482244800005,1913.482244800005,1916.3315679999941,down,2.8354434999928344,None,1916.3544451000053,1916.3668900000048,1916.3668900000048,1916.395389199999,1916.395732200006,1916.4118253000051,1916.4118253000051,1916.4118253000051,1916.4952729999932,1916.7963702999987,space,0.37257120000140276,None,,,,,,,,,,,,,,,,,,,,,,,,,P152,001,2025-04-11_13h22.45.185,posner_endo_new1,2024.2.4,60.04942067377926,2025-04-11 13h22.52.949611 +0100,
cube_l.png,0.1,0.31,invalid,5,5,0,down,2.113737300009234,None,space,0.42397050000727177,None,0,5,5,1,,,,,,,,,1916.8115799999941,,,,,,,,,,,,,1916.7966308000032,1916.8115799999941,1916.8115799999941,1916.8115799999941,1918.9276393000036,down,2.113737300009234,None,1918.9386112000066,1918.9489156000054,1918.9489156000054,1918.9927626999997,1918.9931013000023,1919.009339600001,1919.009339600001,1919.009339600001,1919.0929812999966,1919.443868500006,space,0.42397050000727177,None,,,,,,,,,,,,,,,,,,,,,,,,,P152,001,2025-04-11_13h22.45.185,posner_endo_new1,2024.2.4,60.04942067377926,2025-04-11 13h22.52.949611 +0100,
cube_l.png,0.1,-0.31,valid,6,6,0,down,1.6423074000049382,None,space,0.46231299999635667,None,0,6,6,8,,,,,,,,,1919.4588708999945,,,,,,,,,,,,,1919.4441285999928,1919.4588708999945,1919.4588708999945,1919.4588708999945,1921.1084893999941,down,1.6423074000049382,None,1921.1196037000045,1921.1297692999942,1921.1297692999942,1921.1739669999952,1921.174311099996,1921.1908566000056,1921.1908566000056,1921.1908566000056,1921.2737205000012,1921.6581762999995,space,0.46231299999635667,None,,,,,,,,,,,,,,,,,,,,,,,,,P152,001,2025-04-11_13h22.45.185,posner_endo_new1,2024.2.4,60.04942067377926,2025-04-11 13h22.52.949611 +0100,
cube_r.png,0.1,-0.31,invalid,7,7,0,down,1.3474123000050895,None,space,0.40661760000512004,None,0,7,7,2,,,,,,,,,1921.6737148999964,,,,,,,,,,,,,1921.658437200007,1921.6737148999964,1921.6737148999964,1921.6737148999964,1923.0233965999942,down,1.3474123000050895,None,1923.0343394999945,1923.0444743999979,1923.0444743999979,1923.0885809000029,1923.0889164999971,1923.1053087000037,1923.1053087000037,1923.1053087000037,1923.1886796000035,1923.5226375000057,space,0.40661760000512004,None,,,,,,,,,,,,,,,,,,,,,,,,,P152,001,2025-04-11_13h22.45.185,posner_endo_new1,2024.2.4,60.04942067377926,2025-04-11 13h22.52.949611 +0100,
