cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007538300007581711,0.020249500055797398,0.020249500055797398,701.6382537999889,up,701.6013287000824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P125,001,2025-02-26_10h00.14.630,posner_endo_new1,2024.2.4,60.134569141415035,2025-02-26 10h00.21.620192 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.6383084000554,701.6541492000688,704.6671442000661,704.6349573000334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P125,001,2025-02-26_10h00.14.630,posner_endo_new1,2024.2.4,60.134569141415035,2025-02-26 10h00.21.620192 +0000,
cube_l.png,0.1,-0.31,valid,0,0,0,up,5.594817399978638,None,space,0.6295707999961451,None,0,0,0,0,,,,,,,,,704.6671442000661,,,,,,,,,,,,,704.6495985999936,704.6671442000661,704.6671442000661,704.6671442000661,710.2633211000357,up,5.594817399978638,None,710.2873254000442,710.299170000013,710.299170000013,710.328497700044,710.3289023999823,710.3450354000088,710.3450354000088,710.3450354000088,710.4281624000287,710.979012100026,space,0.6295707999961451,None,,,,,,,,,,,,,,,,,,,,,,,,,P125,001,2025-02-26_10h00.14.630,posner_endo_new1,2024.2.4,60.134569141415035,2025-02-26 10h00.21.620192 +0000,
cube_l.png,0.1,0.31,invalid,1,1,0,up,2.0360918999649584,None,space,0.474490899941884,None,0,1,1,1,,,,,,,,,710.9942486999789,,,,,,,,,,,,,710.9793260999722,710.9942486999789,710.9942486999789,710.9942486999789,713.0433558999794,up,2.0360918999649584,None,713.0512087000534,713.0622055999702,713.0622055999702,713.1093151000096,713.1095792000415,713.1260003000498,713.1260003000498,713.1260003000498,713.1925716999685,713.6096058000112,space,0.474490899941884,None,,,,,,,,,,,,,,,,,,,,,,,,,P125,001,2025-02-26_10h00.14.630,posner_endo_new1,2024.2.4,60.134569141415035,2025-02-26 10h00.21.620192 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,up,5.357026300043799,None,space,0.6506510999752209,None,0,2,2,2,,,,,,,,,713.6253320999676,,,,,,,,,,,,,713.6098050000146,713.6253320999676,713.6253320999676,713.6253320999676,718.9875007000519,up,5.357026300043799,None,718.9972420999547,719.0072333000135,719.0072333000135,719.0531760000158,719.0536819000263,719.0696255000075,719.0696255000075,719.0696255000075,719.1528754000319,719.7374344000127,space,0.6506510999752209,None,,,,,,,,,,,,,,,,,,,,,,,,,P125,001,2025-02-26_10h00.14.630,posner_endo_new1,2024.2.4,60.134569141415035,2025-02-26 10h00.21.620192 +0000,
cube_r.png,0.1,10,catch,3,3,0,up,4.470186999998987,None,None,,,0,3,3,3,,,,,,,,,719.7522722999565,,,,,,,,,,,,,719.7378596999915,719.7522722999565,719.7522722999565,719.7522722999565,724.2324280999601,up,4.470186999998987,None,724.2437839000486,724.2540449000662,724.2540449000662,724.2979726999765,724.2983193000546,724.314436799963,724.314436799963,724.314436799963,724.3976115999976,727.3121976000257,None,,,726.4123169999802,727.3281257000053,727.3281257000053,727.3281257000053,,,,,,,,,,,,,,,,,,,,,P125,001,2025-02-26_10h00.14.630,posner_endo_new1,2024.2.4,60.134569141415035,2025-02-26 10h00.21.620192 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,up,2.397685799980536,None,space,0.4268684999551624,None,0,4,4,4,,,,,,,,,727.3281257000053,,,,,,,,,,,,,727.3124508999754,727.3281257000053,727.3281257000053,727.3281257000053,729.7275514999637,up,2.397685799980536,None,729.7451869000215,729.7564961999888,729.7564961999888,729.79228100006,729.7925762999803,729.8087576000253,729.8087576000253,729.8087576000253,729.892097700038,730.2425246000057,space,0.4268684999551624,None,,,,,,,,,,,,,,,,,,,,,,,,,P125,001,2025-02-26_10h00.14.630,posner_endo_new1,2024.2.4,60.134569141415035,2025-02-26 10h00.21.620192 +0000,
cube_l.png,0.1,0.31,invalid,5,5,0,up,2.0433424001093954,None,space,0.46484919998329133,None,0,5,5,5,,,,,,,,,730.2583935000002,,,,,,,,,,,,,730.2427450000541,730.2583935000002,730.2583935000002,730.2583935000002,732.3075264999643,up,2.0433424001093954,None,732.3189952999819,732.3292490000604,732.3292490000604,732.3730147000169,732.3733574000653,732.3895443000365,732.3895443000365,732.3895443000365,732.472824000055,732.8572310999734,space,0.46484919998329133,None,,,,,,,,,,,,,,,,,,,,,,,,,P125,001,2025-02-26_10h00.14.630,posner_endo_new1,2024.2.4,60.134569141415035,2025-02-26 10h00.21.620192 +0000,
cube_r.png,0.1,-0.31,invalid,6,6,0,up,2.1258717000018805,None,space,0.5461366000818089,None,0,6,6,6,,,,,,,,,732.8724214000395,,,,,,,,,,,,,732.8575182000641,732.8724214000395,732.8724214000395,732.8724214000395,735.0046919999877,up,2.1258717000018805,None,735.0160732000368,735.026376600028,735.026376600028,735.070365200052,735.0707127000205,735.0868409000104,735.0868409000104,735.0868409000104,735.1701089000562,735.6375969999935,space,0.5461366000818089,None,,,,,,,,,,,,,,,,,,,,,,,,,P125,001,2025-02-26_10h00.14.630,posner_endo_new1,2024.2.4,60.134569141415035,2025-02-26 10h00.21.620192 +0000,
cube_r.png,0.1,0.31,valid,7,7,0,up,1.8091871999204159,None,space,0.36617289995774627,None,0,7,7,7,,,,,,,,,735.6529059000313,,,,,,,,,,,,,735.6378836999647,735.6529059000313,735.6529059000313,735.6529059000313,737.4690599000314,up,1.8091871999204159,None,737.480497600045,737.4907435000641,737.4907435000641,737.5345439000521,737.5348874999909,737.550780700054,737.550780700054,737.550780700054,737.6344296999741,737.9184989000205,space,0.36617289995774627,None,,,,,,,,,,,,,,,,,,,,,,,,,P125,001,2025-02-26_10h00.14.630,posner_endo_new1,2024.2.4,60.134569141415035,2025-02-26 10h00.21.620192 +0000,
