cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007382699986919761,0.02045189985074103,0.02045189985074103,450.8309067999944,up,450.8018462001346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2025-03-26_15h47.11.717,posner_endo_new1,2024.2.4,60.05565961763483,2025-03-26 15h47.16.067255 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.83096409984864,450.84290299983695,453.8587038998958,453.8245331000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2025-03-26_15h47.11.717,posner_endo_new1,2024.2.4,60.05565961763483,2025-03-26 15h47.16.067255 +0000,
cube_r.png,0.1,-0.31,invalid,0,0,0,down,23.62763680005446,None,space,0.4079349001403898,None,0,0,0,6,,,,,,,,,453.8587038998958,,,,,,,,,,,,,453.84558419999667,453.8587038998958,453.8587038998958,453.8587038998958,477.5000550998375,down,23.62763680005446,None,477.5360640999861,477.5500828998629,477.5500828998629,477.5502913999371,477.5506019999739,477.5652582999319,477.5652582999319,477.5652582999319,477.6490842998028,477.98327419999987,space,0.4079349001403898,None,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2025-03-26_15h47.11.717,posner_endo_new1,2024.2.4,60.05565961763483,2025-03-26 15h47.16.067255 +0000,
cube_l.png,0.1,-0.31,valid,1,1,0,down,6.079549199901521,None,space,0.4158895998261869,None,0,1,1,8,,,,,,,,,477.9983352997806,,,,,,,,,,,,,477.98351169982925,477.9983352997806,477.9983352997806,477.9983352997806,484.0949923999142,down,6.079549199901521,None,484.11969699990004,484.1312543998938,484.1312543998938,484.15900220000185,484.1594297999982,484.17547219991684,484.17547219991684,484.17547219991684,484.258638799889,484.5929703998845,space,0.4158895998261869,None,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2025-03-26_15h47.11.717,posner_endo_new1,2024.2.4,60.05565961763483,2025-03-26 15h47.16.067255 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,down,7.077472599921748,None,space,0.6062775000464171,None,0,2,2,9,,,,,,,,,484.608362799976,,,,,,,,,,,,,484.5932083998341,484.608362799976,484.608362799976,484.608362799976,491.702021199977,down,7.077472599921748,None,491.71243739989586,491.7222825998906,491.7222825998906,491.76791529986076,491.7682154998183,491.78434649994597,491.78434649994597,491.78434649994597,491.85135099990293,492.40138139994815,space,0.6062775000464171,None,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2025-03-26_15h47.11.717,posner_endo_new1,2024.2.4,60.05565961763483,2025-03-26 15h47.16.067255 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,down,5.853418400045484,None,space,0.35369790019467473,None,0,3,3,1,,,,,,,,,492.41722089983523,,,,,,,,,,,,,492.40162009978667,492.41722089983523,492.41722089983523,492.41722089983523,498.27899579983205,down,5.853418400045484,None,498.28958209999837,498.29985219985247,498.29985219985247,498.34438239992596,498.34468849981204,498.36089329980314,498.36089329980314,498.36089329980314,498.444522799924,498.72863189992495,space,0.35369790019467473,None,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2025-03-26_15h47.11.717,posner_endo_new1,2024.2.4,60.05565961763483,2025-03-26 15h47.16.067255 +0000,
cube_r.png,0.1,-0.31,invalid,4,4,0,down,5.134683300042525,None,space,0.3260440998710692,None,0,4,4,2,,,,,,,,,498.74380229995586,,,,,,,,,,,,,498.7288705999963,498.74380229995586,498.74380229995586,498.74380229995586,503.8895498998463,down,5.134683300042525,None,503.8997757998295,503.9099949998781,503.9099949998781,503.9557486998383,503.95605159993283,503.9722037999891,503.9722037999891,503.9722037999891,504.0388329999987,504.306149299955,space,0.3260440998710692,None,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2025-03-26_15h47.11.717,posner_endo_new1,2024.2.4,60.05565961763483,2025-03-26 15h47.16.067255 +0000,
cube_l.png,0.1,-0.31,valid,5,5,0,down,6.052342599956319,None,space,0.28436870011501014,None,0,5,5,4,,,,,,,,,504.32181139988825,,,,,,,,,,,,,504.3063890999183,504.32181139988825,504.32181139988825,504.32181139988825,510.38344179978594,down,6.052342599956319,None,510.39341049990617,510.40299739991315,510.40299739991315,510.448684199946,510.4489058998879,510.46519879996777,510.46519879996777,510.46519879996777,510.54900309978984,510.7661066998262,space,0.28436870011501014,None,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2025-03-26_15h47.11.717,posner_endo_new1,2024.2.4,60.05565961763483,2025-03-26 15h47.16.067255 +0000,
cube_l.png,0.1,-0.31,valid,6,6,0,down,4.832553300075233,None,space,0.35472419997677207,None,0,6,6,0,,,,,,,,,510.7820576999802,,,,,,,,,,,,,510.76626619999297,510.7820576999802,510.7820576999802,510.7820576999802,515.6277703999076,down,4.832553300075233,None,515.641630299855,515.6516168999951,515.6516168999951,515.6932591998484,515.6936438998673,515.7096735998057,515.7096735998057,515.7096735998057,515.7930907998234,516.0772636998445,space,0.35472419997677207,None,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2025-03-26_15h47.11.717,posner_endo_new1,2024.2.4,60.05565961763483,2025-03-26 15h47.16.067255 +0000,
cube_r.png,0.1,0.31,valid,7,7,0,down,5.201584400143474,None,space,0.3747406001202762,None,0,7,7,10,,,,,,,,,516.0926601998508,,,,,,,,,,,,,516.0775748998858,516.0926601998508,516.0926601998508,516.0926601998508,521.3052650999743,down,5.201584400143474,None,521.3191983997822,521.3292028999422,521.3292028999422,521.3709158999845,521.3713020998985,521.3873190998565,521.3873190998565,521.3873190998565,521.4704896998592,521.771645899862,space,0.3747406001202762,None,,,,,,,,,,,,,,,,,,,,,,,,,P136,001,2025-03-26_15h47.11.717,posner_endo_new1,2024.2.4,60.05565961763483,2025-03-26 15h47.16.067255 +0000,
