cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007440699992002919,0.01945620001060888,0.01945620001060888,7.283530599990627,up,7.254969200002961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.283597500005271,7.295268599991687,10.311495100002503,10.275161800003843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
cube_l.png,0.1,-0.31,valid,0,0,0,up,13.714841299981344,None,space,0.446193099982338,None,0,0,0,0,,,,,,,,,10.311495100002503,,,,,,,,,,,,,10.294140200014226,10.311495100002503,10.311495100002503,10.311495100002503,24.030145800003083,up,13.714841299981344,None,24.060839100013254,24.07259460000205,24.07259460000205,24.09357299999101,24.093953200004762,24.110172399989096,24.110172399989096,24.110172399989096,24.193265600013547,24.561150099994848,space,0.446193099982338,None,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
cube_l.png,0.1,0.31,invalid,1,1,0,up,4.6104253999947105,None,space,0.3108094000199344,None,0,1,1,1,,,,,,,,,24.576536200009286,,,,,,,,,,,,,24.56136759999208,24.576536200009286,24.576536200009286,24.576536200009286,29.189677999995183,up,4.6104253999947105,None,29.199609800009057,29.20941209999728,29.20941209999728,29.255260100006126,29.255540300015127,29.27212259999942,29.27212259999942,29.27212259999942,29.355090299999574,29.58888399999705,space,0.3108094000199344,None,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,up,11.518245599989314,None,space,0.31368859999929555,None,0,2,2,2,,,,,,,,,29.6047927000036,,,,,,,,,,,,,29.589097099989885,29.6047927000036,29.6047927000036,29.6047927000036,41.12729639999452,up,11.518245599989314,None,41.138973299995996,41.14888369999244,41.14888369999244,41.19321920000948,41.19349979999242,41.20953970000846,41.20953970000846,41.20953970000846,41.2928901000123,41.52705480001168,space,0.31368859999929555,None,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
cube_r.png,0.1,10,catch,3,3,0,up,4.332164499995997,None,space,0.325279100012267,None,0,3,3,3,,,,,,,,,41.542601499997545,,,,,,,,,,,,,41.52728169999318,41.542601499997545,41.542601499997545,41.542601499997545,45.88911940000253,up,4.332164499995997,None,45.898474899993744,45.908363599999575,45.908363599999575,45.95484409999335,45.95534360001329,45.97127060001367,45.97127060001367,45.97127060001367,46.05451330001233,46.30627669999376,space,0.325279100012267,None,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,up,4.969512800016673,None,space,0.303812799975276,None,0,4,4,4,,,,,,,,,46.32094179998967,,,,,,,,,,,,,46.30669170001056,46.32094179998967,46.32094179998967,46.32094179998967,51.300537600007374,up,4.969512800016673,None,51.31239150001784,51.322767100005876,51.322767100005876,51.36615929999971,51.36651009999332,51.38254349998897,51.38254349998897,51.38254349998897,51.465793400013354,51.70011589999194,space,0.303812799975276,None,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
cube_l.png,0.1,0.31,invalid,5,5,0,up,4.991455599985784,None,space,0.33260180000797845,None,0,5,5,5,,,,,,,,,51.71571630000835,,,,,,,,,,,,,51.70039089999045,51.71571630000835,51.71571630000835,51.71571630000835,56.71124239999335,up,4.991455599985784,None,56.71748610000941,56.72850870000548,56.72850870000548,56.777182299993,56.77768719999585,56.79356389999157,56.79356389999157,56.79356389999157,56.876817700016545,57.128643400006695,space,0.33260180000797845,None,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
cube_r.png,0.1,-0.31,invalid,6,6,0,up,6.339966300001834,None,space,0.32870380001259036,None,0,6,6,6,,,,,,,,,57.14320970000699,,,,,,,,,,,,,57.12906400000793,57.14320970000699,57.14320970000699,57.14320970000699,63.48814530001255,up,6.339966300001834,None,63.50068279998959,63.51112889999058,63.51112889999058,63.55359429999953,63.55394000001252,63.57016860001022,63.57016860001022,63.57016860001022,63.653303900005994,63.904332800011616,space,0.32870380001259036,None,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
cube_r.png,0.1,0.31,valid,7,7,0,up,8.10701569999219,None,space,0.31614289997378364,None,0,7,7,7,,,,,,,,,63.91980249999324,,,,,,,,,,,,,63.90460350000649,63.91980249999324,63.91980249999324,63.91980249999324,72.02938260001247,up,8.10701569999219,None,72.04120599999442,72.05149220000021,72.05149220000021,72.09500989998924,72.09535960000358,72.11151270000846,72.11151270000846,72.11151270000846,72.19467150000855,72.42920710000908,space,0.31614289997378364,None,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,up,5.158635899977526,None,space,0.304781400016509,None,0,8,8,8,,,,,,,,,72.44440130001749,,,,,,,,,,,,,72.42947679999634,72.44440130001749,72.44440130001749,72.44440130001749,77.60724909999408,up,5.158635899977526,None,77.61913050001021,77.62942139999359,77.62942139999359,77.67250220000278,77.67284559999825,77.68908199999714,77.68908199999714,77.68908199999714,77.77231619998929,78.00665140000638,space,0.304781400016509,None,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,up,9.364943599997787,None,space,0.3192914000246674,None,0,9,9,9,,,,,,,,,78.02200319999247,,,,,,,,,,,,,78.00692829999025,78.02200319999247,78.02200319999247,78.02200319999247,87.39706220000517,up,9.364943599997787,None,87.4089718000032,87.41944500000682,87.41944500000682,87.46231370000169,87.46257070000865,87.47905280001578,87.47905280001578,87.47905280001578,87.56229370000074,87.8129356999998,space,0.3192914000246674,None,,,,,,,,,,,,,,,,,,,,,,,,,P114,001,2025-02-19_11h20.09.121,posner_endo_new1,2024.2.4,60.02678395229264,2025-02-19 11h20.16.395551 +0000,
