cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007783699984429404,0.020381899987114593,0.020381899987114593,782.7720289999852,up,782.7471556999953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P118,001,2025-02-20_10h48.33.681,posner_endo_new1,2024.2.4,60.016336452400154,2025-02-20 10h48.42.339149 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.7720847000019,782.7881315999839,785.7883737999946,785.7685737999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P118,001,2025-02-20_10h48.33.681,posner_endo_new1,2024.2.4,60.016336452400154,2025-02-20 10h48.42.339149 +0000,
cube_l.png,0.1,-0.31,valid,0,0,0,up,9.675935199978994,None,space,0.304042700008722,None,0,0,0,0,,,,,,,,,785.7883737999946,,,,,,,,,,,,,785.7758170999878,785.7883737999946,785.7883737999946,785.7883737999946,795.4775017999928,up,9.675935199978994,None,795.5144260000088,795.5263221999921,795.5263221999921,795.5413754000037,795.541768199997,795.5579944000056,795.5579944000056,795.5579944000056,795.6410366999917,795.8754945999826,space,0.304042700008722,None,,,,,,,,,,,,,,,,,,,,,,,,,P118,001,2025-02-20_10h48.33.681,posner_endo_new1,2024.2.4,60.016336452400154,2025-02-20 10h48.42.339149 +0000,
cube_l.png,0.1,0.31,invalid,1,1,0,up,7.646394600014901,None,space,0.569243700010702,None,0,1,1,1,,,,,,,,,795.8908070999896,,,,,,,,,,,,,795.8758014999912,795.8908070999896,795.8908070999896,795.8908070999896,803.5510500000091,up,7.646394600014901,None,803.5591377000092,803.5696214000054,803.5696214000054,803.6164041000011,803.6167887999909,803.6328779000032,803.6328779000032,803.6328779000032,803.7161207000026,804.2169666999835,space,0.569243700010702,None,,,,,,,,,,,,,,,,,,,,,,,,,P118,001,2025-02-20_10h48.33.681,posner_endo_new1,2024.2.4,60.016336452400154,2025-02-20 10h48.42.339149 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,up,4.943167799996445,None,space,0.3486858999822289,None,0,2,2,2,,,,,,,,,804.2322661000071,,,,,,,,,,,,,804.2172805999871,804.2322661000071,804.2322661000071,804.2322661000071,809.1785356999899,up,4.943167799996445,None,809.1873915999895,809.1973543000058,809.1973543000058,809.244486599986,809.244769699988,809.2610339999956,809.2610339999956,809.2610339999956,809.344116799999,809.6115038999997,space,0.3486858999822289,None,,,,,,,,,,,,,,,,,,,,,,,,,P118,001,2025-02-20_10h48.33.681,posner_endo_new1,2024.2.4,60.016336452400154,2025-02-20 10h48.42.339149 +0000,
cube_r.png,0.1,10,catch,3,3,0,up,4.7721764000016265,None,None,,,0,3,3,3,,,,,,,,,809.6271608000097,,,,,,,,,,,,,809.6117130999919,809.6271608000097,809.6271608000097,809.6271608000097,814.4082508999854,up,4.7721764000016265,None,814.431192899996,814.4432639000006,814.4432639000006,814.4719877000025,814.4723001999955,814.4884124000091,814.4884124000091,814.4884124000091,814.5720797000104,817.4863669000042,None,,,816.5866306000098,817.5024133999832,817.5024133999832,817.5024133999832,,,,,,,,,,,,,,,,,,,,,P118,001,2025-02-20_10h48.33.681,posner_endo_new1,2024.2.4,60.016336452400154,2025-02-20 10h48.42.339149 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,up,3.784999700001208,None,space,0.354495700012194,None,0,4,4,4,,,,,,,,,817.5024133999832,,,,,,,,,,,,,817.486594099988,817.5024133999832,817.5024133999832,817.5024133999832,821.2995736000012,up,3.784999700001208,None,821.3092459999898,821.3193743999873,821.3193743999873,821.3653514999896,821.3656704000023,821.381879499997,821.381879499997,821.381879499997,821.4650626000075,821.7491829000064,space,0.354495700012194,None,,,,,,,,,,,,,,,,,,,,,,,,,P118,001,2025-02-20_10h48.33.681,posner_endo_new1,2024.2.4,60.016336452400154,2025-02-20 10h48.42.339149 +0000,
cube_l.png,0.1,0.31,invalid,5,5,0,up,6.402778399991803,None,space,0.4274017999996431,None,0,5,5,5,,,,,,,,,821.7647117000015,,,,,,,,,,,,,821.7494219999935,821.7647117000015,821.7647117000015,821.7647117000015,828.1752431000059,up,6.402778399991803,None,828.1813547000056,828.1928558000072,828.1928558000072,828.2418318999989,828.2420600999903,828.2579841999977,828.2579841999977,828.2579841999977,828.324629699986,828.6916237999976,space,0.4274017999996431,None,,,,,,,,,,,,,,,,,,,,,,,,,P118,001,2025-02-20_10h48.33.681,posner_endo_new1,2024.2.4,60.016336452400154,2025-02-20 10h48.42.339149 +0000,
cube_r.png,0.1,-0.31,invalid,6,6,0,up,5.244289100024616,None,space,0.3635533999768086,None,0,6,6,6,,,,,,,,,828.7077901999874,,,,,,,,,,,,,828.691786099982,828.7077901999874,828.7077901999874,828.7077901999874,833.9528047000058,up,5.244289100024616,None,833.9590354000102,833.9706256999925,833.9706256999925,834.0190318000095,834.0192547999904,834.0356422000041,834.0356422000041,834.0356422000041,834.1188562999887,834.40294,space,0.3635533999768086,None,,,,,,,,,,,,,,,,,,,,,,,,,P118,001,2025-02-20_10h48.33.681,posner_endo_new1,2024.2.4,60.016336452400154,2025-02-20 10h48.42.339149 +0000,
cube_r.png,0.1,0.31,valid,7,7,0,up,5.580609299999196,None,space,0.2943823999958113,None,0,7,7,7,,,,,,,,,834.4187499000109,,,,,,,,,,,,,834.4031082000001,834.4187499000109,834.4187499000109,834.4187499000109,840.0134358000068,up,5.580609299999196,None,840.019406300009,840.0310242999985,840.0310242999985,840.079507699993,840.0797357999836,840.0959738999954,840.0959738999954,840.0959738999954,840.1622537999938,840.3964512000093,space,0.2943823999958113,None,,,,,,,,,,,,,,,,,,,,,,,,,P118,001,2025-02-20_10h48.33.681,posner_endo_new1,2024.2.4,60.016336452400154,2025-02-20 10h48.42.339149 +0000,
