cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cue.stopped,target.started,star.started,fixation_target.started,fixation_cross_target.started,key_resp.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,cube.started,fixation_cross_cue.started,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cube_r.png,0.1,-0.31,invalid,58,58,0,up,5.980125399999906,None,space,0.35663260000001173,None,,,,,0,58,58,58,,,,,692.8895674,,,,,,,,,,,,,692.8742487,692.8895674,692.8895674,692.8895674,698.8846358000001,,,,698.8943939000001,698.9502944000001,698.9506038,699.0499992999999,698.9668388,698.9668388,698.9668388,699.3342724999998,,,,698.9045765999999,698.9045765999999,,,,,up,5.980125399999906,None,space,0.35663260000001173,None,,,,,,,,,,,,,,,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,0.31,invalid,59,59,0,up,7.280650300000161,None,space,0.3174341999997523,None,,,,,0,59,59,59,,,,,699.3495638999998,,,,,,,,,,,,,699.3345282,699.3495638999998,699.3495638999998,699.3495638999998,706.6432746999999,,,,706.6529842999998,706.7090109999999,706.7093221,706.8087929999997,706.7255986,706.7255986,706.7255986,707.0595991,,,,706.6631358,706.6631358,,,,,up,7.280650300000161,None,space,0.3174341999997523,None,,,,,,,,,,,,,,,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.0597573,707.0750687999998,707.0750687999998,767.0803943999999,795.7190188,space,88.64271730000019,None,,,,,,,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.7190947999998,795.7344564999999,798.7408310999999,798.7154983999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,10,catch,0,0,0,down,28.20942580000019,None,None,,,,,,,,,,,0,0,0,0,798.7408310999999,,,,,,,,,,,,,798.7320918,798.7408310999999,798.7408310999999,798.7408310999999,826.9553302999998,,,,826.9788877999999,827.0189906999999,827.0193458999997,827.1192117999999,827.0354222999999,827.0354222999999,827.0354222999999,830.0333163999999,,,,826.9911167999999,826.9911167999999,829.1333540999999,830.0490844999999,830.0490844999999,830.0490844999999,,,,,,,,,,,,,,,down,28.20942580000019,None,None,,,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,10,catch,1,1,0,down,5.693223300000227,None,None,,,,,,,,,,,0,1,1,1,830.0490844999999,,,,,,,,,,,,,830.0336695999999,830.0490844999999,830.0490844999999,830.0490844999999,835.7447674,,,,835.7544754999999,835.8103659999997,835.8106723999999,835.9101956999998,835.826967,835.826967,835.826967,838.8245426999997,,,,835.7646334000001,835.7646334000001,837.9247083999999,838.8404667,838.8404667,838.8404667,,,,,,,,,,,,,,,down,5.693223300000227,None,None,,,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,down,4.878233799999634,None,space,0.37208160000000134,None,,,,,,,,,0,2,2,2,838.8404667,,,,,,,,,,,,,838.8247778,838.8404667,838.8404667,838.8404667,843.7200054999998,,,,843.7293405999999,843.7855092,843.7857349999999,843.8853300000001,843.8021113,843.8021113,843.8021113,844.1858367999998,,,,843.7389945999998,843.7389945999998,,,,,,,,,,,,,,,,,,,down,4.878233799999634,None,space,0.37208160000000134,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,down,7.060824700000012,None,space,0.40931829999999536,None,,,,,,,,,0,3,3,3,844.2016117999997,,,,,,,,,,,,,844.1860094999997,844.2016117999997,844.2016117999997,844.2016117999997,851.2784031000001,,,,851.2847880999998,851.3447953999998,851.3450205999998,851.4275809999999,851.3610315000001,851.3610315000001,851.3610315000001,851.7780825,,,,851.2963904999997,851.2963904999997,,,,,,,,,,,,,,,,,,,down,7.060824700000012,None,space,0.40931829999999536,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,6.084569000000101,None,space,0.35637640000004467,None,,,,,,,,,0,4,4,4,851.7939895999998,,,,,,,,,,,,,851.7782551999999,851.7939895999998,851.7939895999998,851.7939895999998,857.8883357999998,,,,857.8947275,857.9543371999998,857.9545641,858.0374394,857.9709948999998,857.9709948999998,857.9709948999998,858.3378942999998,,,,857.9063544,857.9063544,,,,,,,,,,,,,,,,,,,down,6.084569000000101,None,space,0.35637640000004467,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,-0.31,invalid,5,5,0,down,7.388213800000358,None,space,0.36995680000018183,None,,,,,,,,,0,5,5,5,858.3539006000001,,,,,,,,,,,,,858.3380695999999,858.3539006000001,858.3539006000001,858.3539006000001,865.7471210999997,,,,865.7532387000001,865.8130901,865.8133144999997,865.8961845999997,865.8295430999997,865.8295430999997,865.8295430999997,866.2135045999999,,,,865.7649455999999,865.7649455999999,,,,,,,,,,,,,,,,,,,down,7.388213800000358,None,space,0.36995680000018183,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,0.31,valid,6,6,0,down,8.128977500000019,None,space,0.3683376999997563,None,,,,,,,,,0,6,6,6,866.2292201999999,,,,,,,,,,,,,866.2136809999997,866.2292201999999,866.2292201999999,866.2292201999999,874.3715520000001,,,,874.3775359000001,874.4375248000001,874.4377555000001,874.5207,874.4541334,874.4541334,874.4541334,874.8377952999999,,,,874.3892418999999,874.3892418999999,,,,,,,,,,,,,,,,,,,down,8.128977500000019,None,space,0.3683376999997563,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,-0.31,invalid,7,7,0,down,7.984500799999751,None,space,0.357394000000113,None,,,,,,,,,0,7,7,7,874.853603,,,,,,,,,,,,,874.8379697999999,874.853603,874.853603,874.853603,882.8464381999997,,,,882.8524075999999,882.9122646000001,882.9124882000001,882.9954603000001,882.9288176,882.9288176,882.9288176,883.2958774999997,,,,882.8641414999997,882.8641414999997,,,,,,,,,,,,,,,,,,,down,7.984500799999751,None,space,0.357394000000113,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,down,9.918349500000204,None,space,0.30007100000011633,None,,,,,,,,,0,8,8,8,883.311764,,,,,,,,,,,,,883.2960518999998,883.311764,883.311764,883.311764,893.2356446999997,,,,893.2417459999997,893.3017227999999,893.3019506999999,893.3845723,893.3182090999999,893.3182090999999,893.3182090999999,893.6190032999998,,,,893.2531160999997,893.2531160999997,,,,,,,,,,,,,,,,,,,down,9.918349500000204,None,space,0.30007100000011633,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,9.196287700000084,None,space,0.32747840000001815,None,,,,,,,,,0,9,9,9,893.6345176,,,,,,,,,,,,,893.6191749,893.6345176,893.6345176,893.6345176,902.8432687,,,,902.8532500000001,902.9085316999999,902.9088413,903.0082815999999,902.9251568999998,902.9251568999998,902.9251568999998,903.2590500000001,,,,902.8632896999998,902.8632896999998,,,,,,,,,,,,,,,,,,,down,9.196287700000084,None,space,0.32747840000001815,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,0.31,invalid,10,10,0,down,7.691374300000007,None,space,0.41379109999979846,None,,,,,,,,,0,10,10,10,903.2746732,,,,,,,,,,,,,903.2593036999997,903.2746732,903.2746732,903.2746732,910.9680104999998,,,,910.9777353999998,911.0336294999997,911.0339331999999,911.133417,911.0501177000001,911.0501177000001,911.0501177000001,911.4674937999998,,,,910.9878564999999,910.9878564999999,,,,,,,,,,,,,,,,,,,down,7.691374300000007,None,space,0.41379109999979846,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,-0.31,invalid,11,11,0,down,7.267814899999848,None,space,0.5811993999996048,None,,,,,,,,,0,11,11,11,911.4829406999997,,,,,,,,,,,,,911.4677443,911.4829406999997,911.4829406999997,911.4829406999997,918.7598902,,,,918.7697233999997,918.8257893999998,918.826094,918.9253881999998,918.8424448000001,918.8424448000001,918.8424448000001,919.4260243999997,,,,918.7799912,918.7799912,,,,,,,,,,,,,,,,,,,down,7.267814899999848,None,space,0.5811993999996048,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,0.31,valid,12,12,0,down,7.381175699999858,None,space,0.3284361999999419,None,,,,,,,,,0,12,12,12,919.4415282,,,,,,,,,,,,,919.4262813,919.4415282,919.4415282,919.4415282,926.8350884000001,,,,926.8448771999997,926.9007505,926.9010683000001,927.0005516000001,926.9171701,926.9171701,926.9171701,927.2513567999999,,,,926.8549822,926.8549822,,,,,,,,,,,,,,,,,,,down,7.381175699999858,None,space,0.3284361999999419,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,10,catch,13,13,0,down,9.116181100000176,None,None,,,,,,,,,,,0,13,13,13,927.2668709,,,,,,,,,,,,,927.2516129999999,927.2668709,927.2668709,927.2668709,936.3919332999999,,,,936.4017049999998,936.4575872,936.4578917999997,936.5574152999998,936.4740741,936.4740741,936.4740741,939.4716679999997,,,,936.4119547999999,936.4119547999999,938.5720434,939.4876927,939.4876927,939.4876927,,,,,,,,,,,,,,,down,9.116181100000176,None,None,,,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,-0.31,invalid,14,14,0,down,6.190756599999986,None,space,0.4034601999996994,None,,,,,,,,,0,14,14,14,939.4876927,,,,,,,,,,,,,939.4719105999998,939.4876927,939.4876927,939.4876927,945.6823552999999,,,,945.692012,945.7480968999998,945.7484079000001,945.8477491999997,945.7647280000001,945.7647280000001,945.7647280000001,946.1820306999998,,,,945.7022625,945.7022625,,,,,,,,,,,,,,,,,,,down,6.190756599999986,None,space,0.4034601999996994,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,-0.31,valid,15,15,0,down,8.002110399999765,None,space,0.34023060000026817,None,,,,,,,,,0,15,15,15,946.1975094999998,,,,,,,,,,,,,946.1822855999999,946.1975094999998,946.1975094999998,946.1975094999998,954.2069846999998,,,,954.2166990000001,954.2727145999997,954.2730195999998,954.3724962000001,954.2891707999997,954.2891707999997,954.2891707999997,954.6398753999997,,,,954.2268593999997,954.2268593999997,,,,,,,,,,,,,,,,,,,down,8.002110399999765,None,space,0.34023060000026817,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,10,catch,16,16,0,down,6.735492199999953,None,space,0.3878380000001016,None,,,,,,,,,0,16,16,16,954.6554713999999,,,,,,,,,,,,,954.640136,954.6554713999999,954.6554713999999,954.6554713999999,961.3998167,,,,961.40951,961.4653834999999,961.4656869999999,961.5652129999999,961.4818437999998,961.4818437999998,961.4818437999998,961.8825042999997,,,,961.419578,961.419578,,,,,,,,,,,,,,,,,,,down,6.735492199999953,None,space,0.3878380000001016,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,10,catch,17,17,0,down,7.3569203000001835,None,space,0.3603954000000158,None,,,,,,,,,0,17,17,17,961.8981576000001,,,,,,,,,,,,,961.8827599000001,961.8981576000001,961.8981576000001,961.8981576000001,969.2581888999998,,,,969.2679183999999,969.3239322999998,969.3242467,969.4237942,969.3404691999999,969.3404691999999,969.3404691999999,969.7076361999998,,,,969.2781210999997,969.2781210999997,,,,,,,,,,,,,,,,,,,down,7.3569203000001835,None,space,0.3603954000000158,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,0.31,invalid,18,18,0,down,8.699290199999723,None,space,0.3752945000001091,None,,,,,,,,,0,18,18,18,969.7235064000001,,,,,,,,,,,,,969.7079002999999,969.7235064000001,969.7235064000001,969.7235064000001,978.4322803,,,,978.4419580999997,978.4979067999998,978.4982218999999,978.5977306,978.5144803999997,978.5144803999997,978.5144803999997,978.8986426000001,,,,978.4521092999998,978.4521092999998,,,,,,,,,,,,,,,,,,,down,8.699290199999723,None,space,0.3752945000001091,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,10,catch,19,19,0,down,7.748834399999851,None,space,0.37762849999990067,None,,,,,,,,,0,19,19,19,978.9140889999999,,,,,,,,,,,,,978.8988967999999,978.9140889999999,978.9140889999999,978.9140889999999,986.6739953000001,,,,986.6837523999998,986.7395622999998,986.7398715999998,986.8393237,986.7561077999999,986.7561077999999,986.7561077999999,987.1400751000001,,,,986.6939075999999,986.6939075999999,,,,,,,,,,,,,,,,,,,down,7.748834399999851,None,space,0.37762849999990067,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,0.31,invalid,20,20,0,down,7.5634155000002465,None,space,0.4035263999999188,None,,,,,,,,,0,20,20,20,987.155675,,,,,,,,,,,,,987.1403313999999,987.155675,987.155675,987.155675,994.7323314999999,,,,994.7420809999999,994.7980229,994.7983334,994.8977913999997,994.8145067999999,994.8145067999999,994.8145067999999,995.2318181,,,,994.7523311999998,994.7523311999998,,,,,,,,,,,,,,,,,,,down,7.5634155000002465,None,space,0.4035263999999188,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,-0.31,valid,21,21,0,down,8.751873400000022,None,space,0.46976660000018455,None,,,,,,,,,0,21,21,21,995.2473433,,,,,,,,,,,,,995.2320731999998,995.2473433,995.2473433,995.2473433,1004.0060892000001,,,,1004.0158026999998,1004.0718686,1004.0721754000001,1004.1716459999998,1004.0882369999999,1004.0882369999999,1004.0882369999999,1004.572169,,,,1004.0264374999997,1004.0264374999997,,,,,,,,,,,,,,,,,,,down,8.751873400000022,None,space,0.46976660000018455,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,0.31,valid,22,22,0,down,14.2187985999999,None,space,0.35140039999987494,None,,,,,,,,,0,22,22,22,1004.5877866000001,,,,,,,,,,,,,1004.5724218,1004.5877866000001,1004.5877866000001,1004.5877866000001,1018.8078735999998,,,,1018.817595,1018.8734341999998,1018.8737363,1018.9732266000001,1018.8898743,1018.8898743,1018.8898743,1019.2572378,,,,1018.8277754000001,1018.8277754000001,,,,,,,,,,,,,,,,,,,down,14.2187985999999,None,space,0.35140039999987494,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,-0.31,invalid,23,23,0,down,7.09349979999979,None,space,0.338785899999948,None,,,,,,,,,0,23,23,23,1019.2728686,,,,,,,,,,,,,1019.2574977999998,1019.2728686,1019.2728686,1019.2728686,1026.3831790999998,,,,1026.392984,1026.4489884999998,1026.4492993999997,1026.5487002999998,1026.4656716999998,1026.4656716999998,1026.4656716999998,1026.8162718999997,,,,1026.4027529,1026.4027529,,,,,,,,,,,,,,,,,,,down,7.09349979999979,None,space,0.338785899999948,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,0.31,valid,24,24,0,down,7.631006300000081,None,space,0.3474111999998968,None,,,,,,,,,0,24,24,24,1026.8318186000001,,,,,,,,,,,,,1026.8165381,1026.8318186000001,1026.8318186000001,1026.8318186000001,1034.4749063,,,,1034.4845897,1034.5406991999998,1034.5410151,1034.6405356999999,1034.5572182,1034.5572182,1034.5572182,1034.9081106999997,,,,1034.4947773,1034.4947773,,,,,,,,,,,,,,,,,,,down,7.631006300000081,None,space,0.3474111999998968,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,-0.31,invalid,25,25,0,down,7.563767999999982,None,space,0.4916542999999365,None,,,,,,,,,0,25,25,25,1034.9235679999997,,,,,,,,,,,,,1034.9083806999997,1034.9235679999997,1034.9235679999997,1034.9235679999997,1042.5001720999999,,,,1042.5099255,1042.5658521999999,1042.5661553999998,1042.665629,1042.5823329,1042.5823329,1042.5823329,1043.0830096999998,,,,1042.5200384999998,1042.5200384999998,,,,,,,,,,,,,,,,,,,down,7.563767999999982,None,space,0.4916542999999365,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,-0.31,valid,26,26,0,down,8.227995400000054,None,space,0.3369166000002224,None,,,,,,,,,0,26,26,26,1043.0984383999998,,,,,,,,,,,,,1043.0832612999998,1043.0984383999998,1043.0984383999998,1043.0984383999998,1051.3412611999997,,,,1051.3509196,1051.4068677,1051.4071758,1051.5067239999998,1051.4233544999997,1051.4233544999997,1051.4233544999997,1051.7740412999997,,,,1051.3610924,1051.3610924,,,,,,,,,,,,,,,,,,,down,8.227995400000054,None,space,0.3369166000002224,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,0.31,valid,27,27,0,down,8.593394999999873,None,space,0.3480968999997458,None,,,,,,,,,0,27,27,27,1051.7896163999999,,,,,,,,,,,,,1051.7743015,1051.7896163999999,1051.7896163999999,1051.7896163999999,1060.3985733999998,,,,1060.4086607999998,1060.4641805,1060.4644853,1060.5639477,1060.4807744,1060.4807744,1060.4807744,1060.8316643999997,,,,1060.4189192,1060.4189192,,,,,,,,,,,,,,,,,,,down,8.593394999999873,None,space,0.3480968999997458,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,10,catch,28,28,0,down,6.871371400000044,None,None,,,,,,,,,,,0,28,28,28,1060.847021,,,,,,,,,,,,,1060.8319217999997,1060.847021,1060.847021,1060.847021,1067.7243475,,,,1067.7340033,1067.7901004,1067.7904086999997,1067.8898765,1067.8066668000001,1067.8066668000001,1067.8066668000001,1070.8040667999999,,,,1067.7441571,1067.7441571,1069.9044304,1070.8201525,1070.8201525,1070.8201525,,,,,,,,,,,,,,,down,6.871371400000044,None,None,,,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,0.31,valid,29,29,0,down,4.866409699999622,None,space,0.3315772000000834,None,,,,,,,,,0,29,29,29,1070.8201525,,,,,,,,,,,,,1070.8043033,1070.8201525,1070.8201525,1070.8201525,1075.6995787,,,,1075.7093059999997,1075.7652539,1075.7655611,1075.8650674,1075.7818536,1075.7818536,1075.7818536,1076.1159758999997,,,,1075.7194801,1075.7194801,,,,,,,,,,,,,,,,,,,down,4.866409699999622,None,space,0.3315772000000834,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,0.31,valid,30,30,0,down,6.555151800000203,None,space,0.3426070000000436,None,,,,,,,,,0,30,30,30,1076.1314063,,,,,,,,,,,,,1076.1162320999997,1076.1314063,1076.1314063,1076.1314063,1082.6923996,,,,1082.702056,1082.7581679,1082.7584842,1082.8579117,1082.7747866,1082.7747866,1082.7747866,1083.1253041,,,,1082.7122359999998,1082.7122359999998,,,,,,,,,,,,,,,,,,,down,6.555151800000203,None,space,0.3426070000000436,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,-0.31,valid,31,31,0,down,7.722155500000099,None,space,0.3702827000001889,None,,,,,,,,,0,31,31,31,1083.1409324,,,,,,,,,,,,,1083.1255621999999,1083.1409324,1083.1409324,1083.1409324,1090.8676095,,,,1090.8773115,1090.9330802,1090.9333831999998,1091.0329022,1090.9496012,1090.9496012,1090.9496012,1091.3337146999997,,,,1090.8874028,1090.8874028,,,,,,,,,,,,,,,,,,,down,7.722155500000099,None,space,0.3702827000001889,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,0.31,valid,32,32,0,down,8.089826299999913,None,space,0.4043746000002102,None,,,,,,,,,0,32,32,32,1091.3490919,,,,,,,,,,,,,1091.333975,1091.3490919,1091.3490919,1091.3490919,1099.4420331000001,,,,1099.4517093,1099.5076807,1099.5080070999998,1099.6074843000001,1099.5242072,1099.5242072,1099.5242072,1099.9414873,,,,1099.4618995,1099.4618995,,,,,,,,,,,,,,,,,,,down,8.089826299999913,None,space,0.4043746000002102,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,-0.31,invalid,33,33,0,down,8.962163900000178,None,space,0.42722239999966405,None,,,,,,,,,0,33,33,33,1099.9570242,,,,,,,,,,,,,1099.9417527,1099.9570242,1099.9570242,1099.9570242,1108.9321274999998,,,,1108.9417611,1108.9980934999999,1108.9983997999998,1109.0977997999998,1109.0145339,1109.0145339,1109.0145339,1109.4486971000001,,,,1108.9520242999997,1108.9520242999997,,,,,,,,,,,,,,,,,,,down,8.962163900000178,None,space,0.42722239999966405,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,10,catch,34,34,0,down,8.055077099999835,None,None,,,,,,,,,,,0,34,34,34,1109.4640703999999,,,,,,,,,,,,,1109.4489509,1109.4640703999999,1109.4640703999999,1109.4640703999999,1117.5236372,,,,1117.5334075,1117.5892006999998,1117.5895031999999,1117.6889713,1117.6057802999999,1117.6057802999999,1117.6057802999999,1120.6033276999997,,,,1117.5436114999998,1117.5436114999998,1119.7035490999997,1120.6193733999999,1120.6193733999999,1120.6193733999999,,,,,,,,,,,,,,,down,8.055077099999835,None,None,,,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,0.31,valid,35,35,0,down,5.19572590000007,None,space,0.3391135000001668,None,,,,,,,,,0,35,35,35,1120.6193733999999,,,,,,,,,,,,,1120.6035622,1120.6193733999999,1120.6193733999999,1120.6193733999999,1125.8317220999998,,,,1125.8413867999998,1125.8975185999998,1125.8978238,1125.9970525999997,1125.9139286999998,1125.9139286999998,1125.9139286999998,1126.2646335999998,,,,1125.8512321999997,1125.8512321999997,,,,,,,,,,,,,,,,,,,down,5.19572590000007,None,space,0.3391135000001668,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_r.png,0.1,-0.31,invalid,36,36,0,down,6.326590799999849,None,space,0.389907900000253,None,,,,,,,,,0,36,36,36,1126.2801786,,,,,,,,,,,,,1126.2648949999998,1126.2801786,1126.2801786,1126.2801786,1132.6078874,,,,1132.6143121,1132.6737447,1132.6739711999999,1132.773522,1132.6902415999998,1132.6902415999998,1132.6902415999998,1133.0905463,,,,1132.6261157999998,1132.6261157999998,,,,,,,,,,,,,,,,,,,down,6.326590799999849,None,space,0.389907900000253,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,0.31,invalid,37,37,0,down,13.58048110000027,None,space,0.30778779999991457,None,,,,,,,,,0,37,37,37,1133.1064389999997,,,,,,,,,,,,,1133.0907201,1133.1064389999997,1133.1064389999997,1133.1064389999997,1146.6934219,,,,1146.6994768,1146.7593385,1146.7595633,1146.8427195,1146.7758494999998,1146.7758494999998,1146.7758494999998,1147.0931547,,,,1146.7108597000001,1146.7108597000001,,,,,,,,,,,,,,,,,,,down,13.58048110000027,None,space,0.30778779999991457,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
cube_l.png,0.1,0.31,invalid,38,38,0,down,8.339007999999922,None,space,0.3394898999999896,None,,,,,,,,,0,38,38,38,1147.1089609,,,,,,,,,,,,,1147.0933286999998,1147.1089609,1147.1089609,1147.1089609,1155.4510258999999,,,,1155.4570976,1155.517046,1155.5175399,1155.6167070000001,1155.5334580999997,1155.5334580999997,1155.5334580999997,1155.8848239999998,,,,1155.4689924,1155.4689924,,,,,,,,,,,,,,,,,,,down,8.339007999999922,None,space,0.3394898999999896,None,P113,001,2025-02-17_12h36.33.043,posner_endo_new1,2024.2.4,60.07593598310949,2025-02-17 12h36.42.324648 +0000,
