cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007531600000220351,0.023283400001673726,0.023283400001673726,4.629449899999599,up,4.587765000000218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.629580299999361,4.640847599999688,7.655263200002082,7.6172527000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,-0.31,valid,0,0,0,down,28.091625100001693,None,space,0.4726483999984339,None,0,0,0,0,,,,,,,,,7.655263200002082,,,,,,,,,,,,,7.639851500000077,7.655263200002082,7.655263200002082,7.655263200002082,35.75518659999943,down,28.091625100001693,None,35.767611700001,35.778066700000636,35.778066700000636,35.82093010000244,35.8211967999996,35.83751560000019,35.83751560000019,35.83751560000019,35.92082540000047,36.321224999999686,space,0.4726483999984339,None,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,0.31,invalid,1,1,0,down,3.0105261000026076,None,space,0.3435979000023508,None,0,1,1,1,,,,,,,,,36.33686959999977,,,,,,,,,,,,,36.32143370000267,36.33686959999977,36.33686959999977,36.33686959999977,39.35148310000295,down,3.0105261000026076,None,39.360383600000205,39.3700897000017,39.3700897000017,39.417176500002824,39.417445099999895,39.4337028000009,39.4337028000009,39.4337028000009,39.50035690000004,39.7841597000006,space,0.3435979000023508,None,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,down,4.075112500002433,None,space,0.46211030000267783,None,0,2,2,2,,,,,,,,,39.80012070000157,,,,,,,,,,,,,39.784366600000794,39.80012070000157,39.80012070000157,39.80012070000157,43.880124800001795,down,4.075112500002433,None,43.88868220000222,43.89876709999953,43.89876709999953,43.945912999999564,43.946180700000696,43.9623797000022,43.9623797000022,43.9623797000022,44.045719600002485,44.42952240000159,space,0.46211030000267783,None,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_r.png,0.1,10,catch,3,3,0,down,5.262371199998597,None,None,,,0,3,3,3,,,,,,,,,44.44525419999991,,,,,,,,,,,,,44.42972490000102,44.44525419999991,44.44525419999991,44.44525419999991,49.72416710000107,down,5.262371199998597,None,49.73256840000249,49.742731000002095,49.742731000002095,49.78991920000044,49.790417800002615,49.80631480000011,49.80631480000011,49.80631480000011,49.88959700000123,52.80408080000052,None,,,51.90418839999984,52.8198967999997,52.8198967999997,52.8198967999997,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,0.9675129999995988,None,space,0.4454446999989159,None,0,4,4,4,,,,,,,,,52.8198967999997,,,,,,,,,,,,,52.80433950000224,52.8198967999997,52.8198967999997,52.8198967999997,53.803519200002484,down,0.9675129999995988,None,53.81563020000249,53.82573970000158,53.82573970000158,53.869087500002934,53.869342800000595,53.885579800000414,53.885579800000414,53.885579800000414,53.968974499999604,54.33600690000094,space,0.4454446999989159,None,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,0.31,invalid,5,5,0,down,4.123751099999936,None,space,0.3192748000001302,None,0,5,5,5,,,,,,,,,54.35187660000156,,,,,,,,,,,,,54.3361971000013,54.35187660000156,54.35187660000156,54.35187660000156,58.48189040000216,down,4.123751099999936,None,58.49004310000237,58.50048400000014,58.50048400000014,58.5475993,58.5478535000002,58.56416620000164,58.56416620000164,58.56416620000164,58.64753750000091,58.898124400002416,space,0.3192748000001302,None,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_r.png,0.1,-0.31,invalid,6,6,0,down,5.865512599997601,None,space,0.2468354000011459,None,0,6,6,6,,,,,,,,,58.913810699999885,,,,,,,,,,,,,58.89831300000151,58.913810699999885,58.913810699999885,58.913810699999885,64.79199140000128,down,5.865512599997601,None,64.79984619999959,64.81077200000072,64.81077200000072,64.85786619999999,64.85811490000196,64.87441440000111,64.87441440000111,64.87441440000111,64.95764659999986,65.12468900000022,space,0.2468354000011459,None,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_r.png,0.1,0.31,valid,7,7,0,down,6.0469398999994155,None,space,0.25334720000319066,None,0,7,7,7,,,,,,,,,65.14081129999977,,,,,,,,,,,,,65.12488010000015,65.14081129999977,65.14081129999977,65.14081129999977,71.20193540000037,down,6.0469398999994155,None,71.20987760000207,71.22074190000058,71.22074190000058,71.26807900000131,71.26832760000252,71.28424029999951,71.28424029999951,71.28424029999951,71.35110290000011,71.55171470000278,space,0.25334720000319066,None,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,down,6.131555100000696,None,space,0.23950820000027306,None,0,8,8,8,,,,,,,,,71.56748030000017,,,,,,,,,,,,,71.55190679999941,71.56748030000017,71.56748030000017,71.56748030000017,77.71201890000157,down,6.131555100000696,None,77.71980890000123,77.73078720000194,77.73078720000194,77.77797470000223,77.77832330000092,77.79443879999963,77.79443879999963,77.79443879999963,77.86097230000087,78.04542960000254,space,0.23950820000027306,None,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,5.254507800000283,None,space,0.3007986999982677,None,0,9,9,9,,,,,,,,,78.06079740000132,,,,,,,,,,,,,78.04571109999961,78.06079740000132,78.06079740000132,78.06079740000132,83.32356609999988,down,5.254507800000283,None,83.33580200000142,83.34597560000111,83.34597560000111,83.38876420000088,83.38901299999998,83.4053550000026,83.4053550000026,83.4053550000026,83.4887527000028,83.72248780000155,space,0.3007986999982677,None,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_r.png,0.1,0.31,valid,10,10,0,down,5.857011100000818,None,space,0.3727089000021806,None,0,10,10,10,,,,,,,,,83.7383903000009,,,,,,,,,,,,,83.72268629999962,83.7383903000009,83.7383903000009,83.7383903000009,89.60001760000159,down,5.857011100000818,None,89.60775310000099,89.6187417000001,89.6187417000001,89.66594520000217,89.6661924,89.68237109999973,89.68237109999973,89.68237109999973,89.76555949999965,90.06620210000256,space,0.3727089000021806,None,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.06632900000113,90.08190640000248,93.0853117000006,93.0624112000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,10,catch,0,0,0,down,9.765612499999406,None,None,,,,,,,0,0,0,0,,,,,93.0853117000006,,,,,,,,,,,,,93.07654150000235,93.0853117000006,93.0853117000006,93.0853117000006,102.85306850000052,,,,102.86078230000203,102.87183930000174,102.87183930000174,102.91884399999981,102.91909719999967,102.93545200000153,102.93545200000153,102.93545200000153,103.00201910000033,105.93295890000081,,,,105.01670000000013,105.94887100000051,105.94887100000051,105.94887100000051,down,9.765612499999406,None,None,,,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,10,catch,1,1,0,down,2.4059627999995428,None,space,0.37793579999924987,None,,,,,0,1,1,1,,,,,105.94887100000051,,,,,,,,,,,,,105.93314509999982,105.94887100000051,105.94887100000051,105.94887100000051,108.36400190000131,,,,108.37154630000077,108.38287870000204,108.38287870000204,108.4296979000028,108.42994630000248,108.44649770000251,108.44649770000251,108.44649770000251,108.52982580000025,108.8303244000017,,,,,,,,down,2.4059627999995428,None,space,0.37793579999924987,None,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,down,7.790068899998005,None,space,0.621563700002298,None,,,,,0,2,2,2,,,,,108.84604200000103,,,,,,,,,,,,,108.83052930000122,108.84604200000103,108.84604200000103,108.84604200000103,116.6409186000019,,,,116.66454110000268,116.6766697000021,116.6766697000021,116.70450279999932,116.70485520000148,116.72100040000078,116.72100040000078,116.72100040000078,116.80455240000083,117.3553267999996,,,,,,,,down,7.790068899998005,None,space,0.621563700002298,None,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,down,6.8002982000034535,None,space,0.3355542000026617,None,,,,,0,3,3,3,,,,,117.37073950000195,,,,,,,,,,,,,117.35562740000023,117.37073950000195,117.37073950000195,117.37073950000195,124.18153160000293,,,,124.19333910000205,124.20340310000029,124.20340310000029,124.24719870000263,124.24745030000122,124.26369120000163,124.26369120000163,124.26369120000163,124.3468611999997,124.61410310000065,,,,,,,,down,6.8002982000034535,None,space,0.3355542000026617,None,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,5.5174119000002975,None,space,0.37941630000204896,None,,,,,0,4,4,4,,,,,124.62994249999974,,,,,,,,,,,,,124.61431250000169,124.62994249999974,124.62994249999974,124.62994249999974,130.15844420000212,,,,130.165992000002,130.17729800000234,130.17729800000234,130.22446359999958,130.22471679999944,130.24067990000185,130.24067990000185,130.24067990000185,130.3239855000029,130.62487780000083,,,,,,,,down,5.5174119000002975,None,space,0.37941630000204896,None,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_r.png,0.1,-0.31,invalid,5,5,0,down,6.931325699999434,None,space,0.22518900000068243,None,,,,,0,5,5,5,,,,,130.64050599999973,,,,,,,,,,,,,130.62508010000238,130.64050599999973,130.64050599999973,130.64050599999973,137.58463530000154,,,,137.5939864000029,137.6036404000006,137.6036404000006,137.6497562000004,137.64999610000086,137.6666022999998,137.6666022999998,137.6666022999998,137.74994000000152,137.90038529999947,,,,,,,,down,6.931325699999434,None,space,0.22518900000068243,None,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_r.png,0.1,0.31,valid,6,6,0,down,4.574680100002297,None,space,0.3113262000006216,None,,,,,0,6,6,6,,,,,137.91634740000154,,,,,,,,,,,,,137.90057680000245,137.91634740000154,137.91634740000154,137.91634740000154,142.4960613000003,,,,142.50330920000124,142.51474240000243,142.51474240000243,142.56175730000177,142.56199470000138,142.5783489000023,142.5783489000023,142.5783489000023,142.66157730000123,142.89557530000093,,,,,,,,down,4.574680100002297,None,space,0.3113262000006216,None,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_r.png,0.1,-0.31,invalid,7,7,0,down,5.884121999999479,None,space,0.30393850000109524,None,,,,,0,7,7,7,,,,,142.91135670000222,,,,,,,,,,,,,142.89577389999977,142.91135670000222,142.91135670000222,142.91135670000222,148.80604030000177,,,,148.8132336000017,148.8248573000019,148.8248573000019,148.87198980000176,148.87222850000035,148.8884677999995,148.8884677999995,148.8884677999995,148.95516359999965,149.20544320000045,,,,,,,,down,5.884121999999479,None,space,0.30393850000109524,None,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,down,4.33366450000176,None,space,0.2946263999983785,None,,,,,0,8,8,8,,,,,149.2215537000011,,,,,,,,,,,,,149.20563670000047,149.2215537000011,149.2215537000011,149.2215537000011,153.5680582999994,,,,153.57520479999948,153.5869813999998,153.5869813999998,153.63396439999997,153.6342074000022,153.65030490000208,153.65030490000208,153.65030490000208,153.73361540000042,153.95080190000226,,,,,,,,down,4.33366450000176,None,space,0.2946263999983785,None,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,4.7092740000007325,None,space,0.26603479999903357,None,,,,,0,9,9,9,,,,,153.96674690000145,,,,,,,,,,,,,153.9509947000006,153.96674690000145,153.96674690000145,153.96674690000145,158.6794391000003,,,,158.68653610000183,158.6983254000006,158.6983254000006,158.7453310000019,158.74557280000226,158.76171230000182,158.76171230000182,158.76171230000182,158.8452572999995,159.02910610000254,,,,,,,,down,4.7092740000007325,None,space,0.26603479999903357,None,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_l.png,0.1,0.31,invalid,10,10,0,down,4.879580299999361,None,space,0.38804309999977704,None,,,,,0,10,10,10,,,,,159.04474850000042,,,,,,,,,,,,,159.02930480000214,159.04474850000042,159.04474850000042,159.04474850000042,163.94056360000104,,,,163.94758530000036,163.9592881000026,163.9592881000026,164.0065730999995,164.00682159999997,164.02317200000107,164.02317200000107,164.02317200000107,164.08963720000247,164.42345639999985,,,,,,,,down,4.879580299999361,None,space,0.38804309999977704,None,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
cube_r.png,0.1,-0.31,invalid,11,11,0,down,5.356498900000588,None,space,0.45686420000129147,None,,,,,0,11,11,11,,,,,164.43884310000067,,,,,,,,,,,,,164.42364610000004,164.43884310000067,164.43884310000067,164.43884310000067,169.8012153000018,,,,169.8082811000022,169.8201891000026,169.8201891000026,169.86737809999977,169.8676054000025,169.8835233000027,169.8835233000027,169.8835233000027,169.95004280000285,170.35058860000208,,,,,,,,down,5.356498900000588,None,space,0.45686420000129147,None,,,,,,,,,,,,,,,P108,001,2025-02-13_14h32.39.068,posner_endo_new1,2024.2.4,60.061466904363236,2025-02-13 14h32.46.385229 +0000,
