cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007418000000001257,0.020149200000005862,0.020149200000005862,456.71933670000004,up,456.6846948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_08h52.55.077,posner_endo_new1,2024.2.4,60.069115524323294,2025-04-09 08h53.00.669728 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.71939089999995,456.73528059999995,459.7377882,459.71595729999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_08h52.55.077,posner_endo_new1,2024.2.4,60.069115524323294,2025-04-09 08h53.00.669728 +0100,
cube_r.png,0.1,0.31,valid,0,0,0,up,47.34354940000003,None,space,0.638252800000032,None,0,0,0,7,,,,,,,,,459.7377882,,,,,,,,,,,,,459.7261299,459.7377882,459.7377882,459.7377882,507.08449939999997,up,47.34354940000003,None,507.09854049999996,507.1087527,507.1087527,507.1505612,507.15078910000005,507.16694909999995,507.16694909999995,507.16694909999995,507.25081530000006,507.8171067,space,0.638252800000032,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_08h52.55.077,posner_endo_new1,2024.2.4,60.069115524323294,2025-04-09 08h53.00.669728 +0100,
cube_l.png,0.1,-0.31,valid,1,1,0,up,6.967751299999975,None,space,0.44260349999990467,None,0,1,1,0,,,,,,,,,507.8331625,,,,,,,,,,,,,507.8172738,507.8331625,507.8331625,507.8331625,514.8103091,up,6.967751299999975,None,514.8207766,514.8305253999999,514.8305253999999,514.875978,514.8761999999999,514.8923293,514.8923293,514.8923293,514.9756941999999,515.3429314,space,0.44260349999990467,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_08h52.55.077,posner_endo_new1,2024.2.4,60.069115524323294,2025-04-09 08h53.00.669728 +0100,
cube_r.png,0.1,-0.31,invalid,2,2,0,up,15.49005349999993,None,space,0.42725719999998546,None,0,2,2,2,,,,,,,,,515.3587818000001,,,,,,,,,,,,,515.3431052000001,515.3587818000001,515.3587818000001,515.3587818000001,530.8601519000001,up,15.49005349999993,None,530.8662251999999,530.8779374000001,530.8779374000001,530.9264369,530.9266571999999,530.9426593999999,530.9426593999999,530.9426593999999,531.0094753000001,531.3766638,space,0.42725719999998546,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_08h52.55.077,posner_endo_new1,2024.2.4,60.069115524323294,2025-04-09 08h53.00.669728 +0100,
cube_r.png,0.1,-0.31,invalid,3,3,0,up,15.320484199999783,None,space,0.3894116999999824,None,0,3,3,9,,,,,,,,,531.3923293,,,,,,,,,,,,,531.3768298,531.3923293,531.3923293,531.3923293,546.7273651999999,up,15.320484199999783,None,546.7333414,546.7449654,546.7449654,546.7935265000001,546.7937498000001,546.8097947000001,546.8097947000001,546.8097947000001,546.8765655,547.2101338,space,0.3894116999999824,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_08h52.55.077,posner_endo_new1,2024.2.4,60.069115524323294,2025-04-09 08h53.00.669728 +0100,
cube_r.png,0.1,10,catch,4,4,0,up,3.5268605999999636,None,space,0.5344884999999522,None,0,4,4,3,,,,,,,,,547.2261498,,,,,,,,,,,,,547.2102976000001,547.2261498,547.2261498,547.2261498,550.7566655,up,3.5268605999999636,None,550.7627163,550.7745097,550.7745097,550.8226436,550.8228632,550.83916,550.83916,550.83916,550.9058163,551.3893822,space,0.5344884999999522,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_08h52.55.077,posner_endo_new1,2024.2.4,60.069115524323294,2025-04-09 08h53.00.669728 +0100,
cube_l.png,0.1,0.31,invalid,5,5,0,up,3.059383499999967,None,space,0.45130760000006376,None,0,5,5,1,,,,,,,,,551.4051862000001,,,,,,,,,,,,,551.3895467,551.4051862000001,551.4051862000001,551.4051862000001,554.4695311,up,3.059383499999967,None,554.4754134,554.4870794000001,554.4870794000001,554.5354186,554.5356408,554.5520237999999,554.5520237999999,554.5520237999999,554.6353568,555.0189952000001,space,0.45130760000006376,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_08h52.55.077,posner_endo_new1,2024.2.4,60.069115524323294,2025-04-09 08h53.00.669728 +0100,
cube_l.png,0.1,0.31,invalid,6,6,0,up,2.9186303999999836,None,space,0.34460699999999633,None,0,6,6,5,,,,,,,,,555.0348991000001,,,,,,,,,,,,,555.0191583999999,555.0348991000001,555.0348991000001,555.0348991000001,557.9659809,up,2.9186303999999836,None,557.9719385999999,557.9837462,557.9837462,558.0319317999999,558.0321524000001,558.0482973000001,558.0482973000001,558.0482973000001,558.1318165,558.3988472999999,space,0.34460699999999633,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_08h52.55.077,posner_endo_new1,2024.2.4,60.069115524323294,2025-04-09 08h53.00.669728 +0100,
cube_r.png,0.1,0.31,valid,7,7,0,up,9.345899700000018,None,space,0.547505000000001,None,0,7,7,10,,,,,,,,,558.4149122000001,,,,,,,,,,,,,558.3990145,558.4149122000001,558.4149122000001,558.4149122000001,567.7725686000001,up,9.345899700000018,None,567.7785194999999,567.7901531,567.7901531,567.8386840999999,567.8389016000001,567.8550688,567.8550688,567.8550688,567.9218106999999,568.4052927,space,0.547505000000001,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_08h52.55.077,posner_endo_new1,2024.2.4,60.069115524323294,2025-04-09 08h53.00.669728 +0100,
