cue_img,cue_soa,target_y,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,cube.stopped,fixation_cross_cue.stopped,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007540099999914673,0.023863500000061322,0.023863500000061322,504.96256730000005,up,504.92226100000016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.96261669999967,504.9756282999997,507.9759720000002,507.9565555999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,0.31,valid,0,0,0,up,27.666534400000273,None,space,0.6694792999996935,None,0,0,0,7,,,,,,,,,507.9759720000002,,,,,,,,,,,,,507.9639524000004,507.9759720000002,507.9759720000002,507.9759720000002,535.6450926999996,up,27.666534400000273,None,535.6576677000003,535.6680069000004,535.6680069000004,535.7109959,535.7112305,535.7275577,535.7275577,535.7275577,535.8108393000002,536.4109626999998,space,0.6694792999996935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,0.31,valid,1,1,0,up,5.575208300000668,None,space,0.34082779999971535,None,0,1,1,10,,,,,,,,,536.4270158999998,,,,,,,,,,,,,536.4111252000002,536.4270158999998,536.4270158999998,536.4270158999998,542.0050571000002,up,5.575208300000668,None,542.0116578999996,542.0232273000001,542.0232273000001,542.0712695000002,542.0715067000001,542.0876404,542.0876404,542.0876404,542.1542,542.4382395000002,space,0.34082779999971535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,0.31,invalid,2,2,0,up,14.612487999999757,None,space,0.49181380000027275,None,0,2,2,5,,,,,,,,,542.4539234000003,,,,,,,,,,,,,542.4384033999995,542.4539234000003,542.4539234000003,542.4539234000003,557.0732196999998,up,14.612487999999757,None,557.0797782,557.0919286999997,557.0919286999997,557.1391759999997,557.1394070999995,557.1557784999995,557.1557784999995,557.1557784999995,557.2221559999998,557.6560121000002,space,0.49181380000027275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,0.31,invalid,3,3,0,up,8.041923199999474,None,space,0.5510585000001811,None,0,3,3,1,,,,,,,,,557.6718410000003,,,,,,,,,,,,,557.6561736000003,557.6718410000003,557.6718410000003,557.6718410000003,565.7144865999999,up,8.041923199999474,None,565.7205403999997,565.7323630000001,565.7323630000001,565.7803155000001,565.7805452000002,565.7968035000004,565.7968035000004,565.7968035000004,565.8801149999999,566.3634439999996,space,0.5510585000001811,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,-0.31,valid,4,4,0,up,4.454631300000074,None,space,0.4496457000004739,None,0,4,4,8,,,,,,,,,566.3794909999997,,,,,,,,,,,,,566.3636041999998,566.3794909999997,566.3794909999997,566.3794909999997,570.8426803000002,up,4.454631300000074,None,570.8488874000004,570.8607100999998,570.8607100999998,570.9083498999998,570.9085790999998,570.9250204999998,570.9250204999998,570.9250204999998,571.0084219,571.3753972000004,space,0.4496457000004739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,-0.31,valid,5,5,0,up,8.55553080000027,None,space,0.34992810000039754,None,0,5,5,4,,,,,,,,,571.3911072999999,,,,,,,,,,,,,571.3755584999999,571.3911072999999,571.3911072999999,571.3911072999999,579.9495758000003,up,8.55553080000027,None,579.9556890000003,579.9672244000003,579.9672244000003,580.0157152000002,580.0159464999997,580.0322861000004,580.0322861000004,580.0322861000004,580.0988522999996,580.3829311,space,0.34992810000039754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,-0.31,invalid,6,6,0,up,15.874884800000473,None,space,0.2814050999995743,None,0,6,6,6,,,,,,,,,580.3987858999999,,,,,,,,,,,,,580.3830916999996,580.3987858999999,580.3987858999999,580.3987858999999,596.2832882000002,up,15.874884800000473,None,596.2895267000004,596.3012021000004,596.3012021000004,596.3490601000003,596.3492949000001,596.3657401999999,596.3657401999999,596.3657401999999,596.4322019000001,596.6495758000001,space,0.2814050999995743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,-0.31,invalid,7,7,0,up,6.497045600000092,None,space,0.4052831999997579,None,0,7,7,2,,,,,,,,,596.6652604000001,,,,,,,,,,,,,596.6497370999996,596.6652604000001,596.6652604000001,596.6652604000001,603.1762239,up,6.497045600000092,None,603.1823032000002,603.1941657999996,603.1941657999996,603.2420498000001,603.2422821999999,603.2588004999998,603.2588004999998,603.2588004999998,603.3253566000003,603.6757286000002,space,0.4052831999997579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,-0.31,invalid,8,8,0,up,6.15916339999967,None,space,0.3457915999997567,None,0,8,8,9,,,,,,,,,603.6914919000001,,,,,,,,,,,,,603.6758958,603.6914919000001,603.6914919000001,603.6914919000001,609.8528313999996,up,6.15916339999967,None,609.8589498000001,609.8709176000002,609.8709176000002,609.9187647999997,609.9189964999996,609.9352074999997,609.9352074999997,609.9352074999997,610.0183968000001,610.2855989999998,space,0.3457915999997567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,10,catch,9,9,0,up,6.213426100000106,None,None,,,0,9,9,3,,,,,,,,,610.3012582000001,,,,,,,,,,,,,610.2857597000002,610.3012582000001,610.3012582000001,610.3012582000001,616.5291926999998,up,6.213426100000106,None,616.5352419000001,616.5467646999996,616.5467646999996,616.5952102000001,616.5954398000003,616.6118811999995,616.6118811999995,616.6118811999995,616.6783764000002,619.6088927000001,None,,,618.6927698,619.6253174000003,619.6253174000003,619.6253174000003,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,-0.31,valid,10,10,0,up,10.537356199999522,None,space,0.42868369999996503,None,0,10,10,0,,,,,,,,,619.6253174000003,,,,,,,,,,,,,619.6090451999999,619.6253174000003,619.6253174000003,619.6253174000003,630.1653090999998,up,10.537356199999522,None,630.1713952999999,630.1831375000002,630.1831375000002,630.2310950000001,630.2313297999999,630.2477613000001,630.2477613000001,630.2477613000001,630.3144462,630.6813136000001,space,0.42868369999996503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.6814293999996,630.6972905000002,633.6977432000003,633.6780044999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,10,catch,0,0,0,up,19.45675240000037,None,None,,,,,,,0,0,0,0,,,,,633.6977432000003,,,,,,,,,,,,,633.6890460000004,633.6977432000003,633.6977432000003,633.6977432000003,653.1585039000001,,,,653.1646186999997,653.1763934,653.1763934,653.2243703000004,653.2246063000002,653.2411046999996,653.2411046999996,653.2411046999996,653.3075519000004,656.2385855000002,,,,655.3223398,656.2546284,656.2546284,656.2546284,up,19.45675240000037,None,None,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,10,catch,1,1,0,up,8.740008600000692,None,None,,,,,,,0,1,1,1,,,,,656.2546284,,,,,,,,,,,,,656.2387394999996,656.2546284,656.2546284,656.2546284,664.9964619000002,,,,665.0024993999996,665.0142512000002,665.0142512000002,665.0623648000001,665.0625977,665.0788118999999,665.0788118999999,665.0788118999999,665.1620315,668.0761880999999,,,,667.1768180999998,668.0925068999995,668.0925068999995,668.0925068999995,up,8.740008600000692,None,None,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,0.31,invalid,2,2,0,up,5.901737199999843,None,space,0.4249459000002389,None,,,,,0,2,2,2,,,,,668.0925068999995,,,,,,,,,,,,,668.0763471999999,668.0925068999995,668.0925068999995,668.0925068999995,674.0039862000003,,,,674.0102054999998,674.0217272,674.0217272,674.0698755000003,674.0701055,674.0860690999998,674.0860690999998,674.0860690999998,674.1697741999997,674.5199222000001,,,,,,,,up,5.901737199999843,None,space,0.4249459000002389,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,0.31,invalid,3,3,0,up,8.403553799999827,None,space,0.5168640000001687,None,,,,,0,3,3,3,,,,,674.5359889000001,,,,,,,,,,,,,674.5201031999995,674.5359889000001,674.5359889000001,674.5359889000001,682.9447596,,,,682.9507788000001,682.9624075000002,682.9624075000002,683.0106195999997,683.0108528000001,683.0272888999998,683.0272888999998,683.0272888999998,683.0937981999996,683.5603862999997,,,,,,,,up,8.403553799999827,None,space,0.5168640000001687,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,-0.31,valid,4,4,0,up,4.865768199999366,None,space,0.4682090000005701,None,,,,,0,4,4,4,,,,,683.5765811000001,,,,,,,,,,,,,683.5605564999996,683.5765811000001,683.5765811000001,683.5765811000001,688.4551705000003,,,,688.4611352000002,688.4725457000004,688.4725457000004,688.5054502000003,688.5056709999999,688.5215764000004,688.5215764000004,688.5215764000004,688.6048977,689.0052192000003,,,,,,,,up,4.865768199999366,None,space,0.4682090000005701,None,688.5215764000004,688.5215764000004,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,-0.31,invalid,5,5,0,up,6.621212000000014,None,space,0.3402399999995396,None,,,,,0,5,5,5,,,,,689.0210469000003,,,,,,,,,,,,,689.0053914999999,689.0210469000003,689.0210469000003,689.0210469000003,695.6478708000004,,,,695.6539118000001,695.6654798,695.6654798,695.7143931,695.7146243999996,695.7308399000003,695.7308399000003,695.7308399000003,695.7975645999995,696.0813931000002,,,,,,,,up,6.621212000000014,None,space,0.3402399999995396,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,0.31,valid,6,6,0,up,5.041406700000152,None,space,0.43431539999983215,None,,,,,0,6,6,6,,,,,696.0973100000001,,,,,,,,,,,,,696.0815633000002,696.0973100000001,696.0973100000001,696.0973100000001,701.1429411999998,,,,701.1490205999999,701.1606570000004,701.1606570000004,701.2086249000004,701.2088573000001,701.2251577999996,701.2251577999996,701.2251577999996,701.3084502000002,701.6755647999998,,,,,,,,up,5.041406700000152,None,space,0.43431539999983215,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,-0.31,invalid,7,7,0,up,5.247254900000371,None,space,0.3303654999999708,None,,,,,0,7,7,7,,,,,701.6913666,,,,,,,,,,,,,701.6757385000001,701.6913666,701.6913666,701.6913666,706.9534185000002,,,,706.9595098999998,706.9711596999996,706.9711596999996,707.0192866999996,707.0195175999997,707.0359986000003,707.0359986000003,707.0359986000003,707.1025338999998,707.3699172999995,,,,,,,,up,5.247254900000371,None,space,0.3303654999999708,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,-0.31,valid,8,8,0,up,6.1782468999999764,None,space,0.39089770000009594,None,,,,,0,8,8,8,,,,,707.3857436999997,,,,,,,,,,,,,707.3700908999999,707.3857436999997,707.3857436999997,707.3857436999997,713.5800148999997,,,,713.5861520999997,713.5979277999995,713.5979277999995,713.6460582999998,713.6462941999998,713.6628049999999,713.6628049999999,713.6628049999999,713.7293553999998,714.0627779999995,,,,,,,,up,6.1782468999999764,None,space,0.39089770000009594,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,-0.31,invalid,9,9,0,up,6.715305600000647,None,space,0.3414487999998528,None,,,,,0,9,9,9,,,,,714.0790229000004,,,,,,,,,,,,,714.0629510999997,714.0790229000004,714.0790229000004,714.0790229000004,720.8060425000003,,,,720.8122239000004,720.8239176999996,720.8239176999996,720.8720071999996,720.8722355999998,720.8885882000004,720.8885882000004,720.8885882000004,720.955121,721.2389335999997,,,,,,,,up,6.715305600000647,None,space,0.3414487999998528,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,0.31,invalid,10,10,0,up,6.5161355999998705,None,space,0.3188746000005267,None,,,,,0,10,10,10,,,,,721.2548076000003,,,,,,,,,,,,,721.2391036999998,721.2548076000003,721.2548076000003,721.2548076000003,727.7822072999998,,,,727.7882897999998,727.7999112999996,727.7999112999996,727.8481730000003,727.8484048999999,727.8647275000003,727.8647275000003,727.8647275000003,727.9314183999995,728.1983686000003,,,,,,,,up,6.5161355999998705,None,space,0.3188746000005267,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,-0.31,invalid,11,11,0,up,5.923825699999725,None,space,0.4084437000001344,None,,,,,0,11,11,11,,,,,728.2143784,,,,,,,,,,,,,728.198539,728.2143784,728.2143784,728.2143784,734.1424938999999,,,,734.1486044000003,734.1601461,734.1601461,734.2086343000001,734.2088639000003,734.2249931999995,734.2249931999995,734.2249931999995,734.2916382000003,734.6418554000002,,,,,,,,up,5.923825699999725,None,space,0.4084437000001344,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,0.31,valid,12,12,0,up,6.864502499999617,None,space,0.45304979999946227,None,,,,,0,12,12,12,,,,,734.6577973000003,,,,,,,,,,,,,734.6420250000001,734.6577973000003,734.6577973000003,734.6577973000003,741.5349723999998,,,,741.5410512999997,741.5527924999997,741.5527924999997,741.6009710999997,741.6012021999995,741.6174270000001,741.6174270000001,741.6174270000001,741.7001569000004,742.0842743000003,,,,,,,,up,6.864502499999617,None,space,0.45304979999946227,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,10,catch,13,13,0,up,11.014256399999795,None,None,,,,,,,0,13,13,13,,,,,742.1002097,,,,,,,,,,,,,742.0844447,742.1002097,742.1002097,742.1002097,753.1230777000001,,,,753.1292131999999,753.1408992999995,753.1408992999995,753.1889887999996,753.1892207999999,753.2057450000002,753.2057450000002,753.2057450000002,753.2720716000003,756.2030345000003,,,,755.2868105999996,756.2191507999996,756.2191507999996,756.2191507999996,up,11.014256399999795,None,None,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,-0.31,invalid,14,14,0,up,11.104435399999602,None,space,0.4684890999997151,None,,,,,0,14,14,14,,,,,756.2191507999996,,,,,,,,,,,,,756.2032098999998,756.2191507999996,756.2191507999996,756.2191507999996,767.3253986999998,,,,767.3317237000001,767.3436174999997,767.3436174999997,767.3906225000001,767.3908547999999,767.4079789999996,767.4079789999996,767.4079789999996,767.4910201000002,767.8907443999997,,,,,,,,up,11.104435399999602,None,space,0.4684890999997151,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,-0.31,valid,15,15,0,up,13.295721599999524,None,space,0.5939664999996239,None,,,,,0,15,15,15,,,,,767.9072280999999,,,,,,,,,,,,,767.8909144999998,767.9072280999999,767.9072280999999,767.9072280999999,781.2111377000001,,,,781.2174378999998,781.229319,781.229319,781.2771814999996,781.2774126000004,781.2934519999999,781.2934519999999,781.2934519999999,781.3601822999999,781.8937892000004,,,,,,,,up,13.295721599999524,None,space,0.5939664999996239,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,10,catch,16,16,0,up,11.932833299999402,None,None,,,,,,,0,16,16,16,,,,,781.9096344,,,,,,,,,,,,,781.8939575000004,781.9096344,781.9096344,781.9096344,793.8481511999998,,,,793.8543225000003,793.8663083000001,793.8663083000001,793.9140580000003,793.9142885000001,793.9307514000002,793.9307514000002,793.9307514000002,793.9973892999997,796.9281186999997,,,,796.0117649000003,796.9442153,796.9442153,796.9442153,up,11.932833299999402,None,None,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,10,catch,17,17,0,up,18.514906899999914,None,None,,,,,,,0,17,17,17,,,,,796.9442153,,,,,,,,,,,,,796.9282766999995,796.9442153,796.9442153,796.9442153,815.4760649,,,,815.4821124999999,815.4934350000003,815.4934350000003,815.5416840999997,815.5419165000003,815.5585033999996,815.5585033999996,815.5585033999996,815.6417871000003,818.5559586999998,,,,817.6563991000003,818.5723637000001,818.5723637000001,818.5723637000001,up,18.514906899999914,None,None,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,0.31,invalid,18,18,0,up,10.582196600000316,None,space,0.4394348000005266,None,,,,,0,18,18,18,,,,,818.5723637000001,,,,,,,,,,,,,818.5561174000004,818.5723637000001,818.5723637000001,818.5723637000001,829.1621316000001,,,,829.1681107000004,829.1797347000002,829.1797347000002,829.2279851000003,829.2282157999998,829.2446129999998,829.2446129999998,829.2446129999998,829.3110254000003,829.6949738000003,,,,,,,,up,10.582196600000316,None,space,0.4394348000005266,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,10,catch,19,19,0,up,15.035724700000173,None,None,,,,,,,0,19,19,19,,,,,829.7106992999998,,,,,,,,,,,,,829.6951452000003,829.7106992999998,829.7106992999998,829.7106992999998,844.7630699000001,,,,844.7691212,844.7809995999996,844.7809995999996,844.8288077999996,844.8290386999997,844.8454275000004,844.8454275000004,844.8454275000004,844.9286786000002,847.8427247,,,,846.9431588999996,847.8588269000002,847.8588269000002,847.8588269000002,up,15.035724700000173,None,None,,,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,0.31,invalid,20,20,0,up,10.752179299999625,None,space,0.6392562999999427,None,,,,,0,20,20,20,,,,,847.8588269000002,,,,,,,,,,,,,847.8428827999996,847.8588269000002,847.8588269000002,847.8588269000002,858.6154601999997,,,,858.6214370999996,858.6330994,858.6330994,858.6814966000002,858.6817276000002,858.6978767999999,858.6978767999999,858.6978767999999,858.7810372000004,859.3478924000001,,,,,,,,up,10.752179299999625,None,space,0.6392562999999427,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,-0.31,valid,21,21,0,up,6.1991683999995075,None,space,0.5442075000000841,None,,,,,0,21,21,21,,,,,859.3640036999996,,,,,,,,,,,,,859.3480723000002,859.3640036999996,859.3640036999996,859.3640036999996,865.5748553000003,,,,865.5810381000001,865.5928130000002,865.5928130000002,865.6408039999997,865.6410341999999,865.6575591999999,865.6575591999999,865.6575591999999,865.7241462000002,866.2077873999997,,,,,,,,up,6.1991683999995075,None,space,0.5442075000000841,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,0.31,valid,22,22,0,up,15.19649870000012,None,space,0.3735148999994635,None,,,,,0,22,22,22,,,,,866.2233900000001,,,,,,,,,,,,,866.2079653000001,866.2233900000001,866.2233900000001,866.2233900000001,881.4248882000002,,,,881.4308742000003,881.4425392000003,881.4425392000003,881.4912482999998,881.4914800999995,881.5078242,881.5078242,881.5078242,881.5744710999998,881.8911412999996,,,,,,,,up,15.19649870000012,None,space,0.3735148999994635,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,-0.31,invalid,23,23,0,up,9.455349199999546,None,space,0.44867559999966034,None,,,,,0,23,23,23,,,,,881.9074516000001,,,,,,,,,,,,,881.8913151999996,881.9074516000001,881.9074516000001,881.9074516000001,891.3650969999999,,,,891.3710707,891.3826909,891.3826909,891.4313085000003,891.4315393999996,891.4478526000003,891.4478526000003,891.4478526000003,891.5143906000003,891.8981587999997,,,,,,,,up,9.455349199999546,None,space,0.44867559999966034,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,0.31,valid,24,24,0,up,27.809255199999825,None,space,0.3890670000000682,None,,,,,0,24,24,24,,,,,891.9139081000003,,,,,,,,,,,,,891.8983288,891.9139081000003,891.9139081000003,891.9139081000003,919.7362896000004,,,,919.7423202,919.7539998000002,919.7539998000002,919.8021306,919.8023638000004,919.8187009000003,919.8187009000003,919.8187009000003,919.9018968999999,920.2189986000003,,,,,,,,up,27.809255199999825,None,space,0.3890670000000682,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,-0.31,invalid,25,25,0,up,9.263993599999594,None,space,0.4494217999999819,None,,,,,0,25,25,25,,,,,920.2350766999998,,,,,,,,,,,,,920.2191703999997,920.2350766999998,920.2350766999998,920.2350766999998,929.5097126000001,,,,929.5158099,929.5274243000003,929.5274243000003,929.5755262000002,929.5757603000002,929.5922795999995,929.5922795999995,929.5922795999995,929.6755389999998,930.0426091999998,,,,,,,,up,9.263993599999594,None,space,0.4494217999999819,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_l.png,0.1,-0.31,valid,26,26,0,up,8.409105800000361,None,space,0.5002106000001731,None,,,,,0,26,26,26,,,,,930.0580926000002,,,,,,,,,,,,,930.0427835999999,930.0580926000002,930.0580926000002,930.0580926000002,938.4839114999995,,,,938.4899644999996,938.5014906999995,938.5014906999995,938.5496493999999,938.5498803,938.5664060999998,938.5664060999998,938.5664060999998,938.6496993000001,939.0829308000002,,,,,,,,up,8.409105800000361,None,space,0.5002106000001731,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
cube_r.png,0.1,0.31,valid,27,27,0,up,7.136191399999916,None,space,0.4362727999996423,None,,,,,0,27,27,27,,,,,939.0990720999998,,,,,,,,,,,,,939.0831028000002,939.0990720999998,939.0990720999998,939.0990720999998,946.2424508000004,,,,946.2484709999999,946.2600638000004,946.2600638000004,946.3084564000001,946.3086866000003,946.3251059000004,946.3251059000004,946.3251059000004,946.3917155999998,946.7754079999995,,,,,,,,up,7.136191399999916,None,space,0.4362727999996423,None,,,,,,,,,,,,,,,,,P142,001,2025-04-09_09h58.21.000,posner_endo_new1,2024.2.4,60.05829257867202,2025-04-09 09h58.32.565324 +0100,
