cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,cube.stopped,fixation_cross_cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cube_l.png,0.1,-0.31,valid,42,42,0,up,1.9651366999896709,None,space,0.36227089999010786,None,,,,,,,,,0,42,42,42,1236.2619599000027,,,,,,,,,,,,,1236.246078600001,1236.2619599000027,1236.2619599000027,1236.2619599000027,1238.2439501000044,,,,1238.251479700004,1238.263091300003,1238.263091300003,1238.3100174999854,1238.310289199988,1238.3264621999988,1238.3264621999988,1238.3264621999988,1238.3932103999832,1238.6936319999804,,,,,,,,,,,,,,,,,,,,,,up,1.9651366999896709,None,space,0.36227089999010786,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_l.png,0.1,10,catch,43,43,0,up,3.1418889999913517,None,None,,,,,,,,,,,0,43,43,43,1238.709414299985,,,,,,,,,,,,,1238.6938482999976,1238.709414299985,1238.709414299985,1238.709414299985,1241.8571141999855,,,,1241.8646863999893,1241.8759411000065,1241.8759411000065,1241.9230590999941,1241.9233258999884,1241.9394923000073,1241.9394923000073,1241.9394923000073,1242.022775999998,1244.9369684999983,,,,1244.0373092000082,1244.9530115000089,1244.9530115000089,1244.9530115000089,,,,,,,,,,,,,,,up,3.1418889999913517,None,None,,,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_l.png,0.1,0.31,invalid,44,44,0,up,4.2265032999857794,None,space,0.3114171999914106,None,,,,,,,,,0,44,44,44,1244.9530115000089,,,,,,,,,,,,,1244.9371696999879,1244.9530115000089,1244.9530115000089,1244.9530115000089,1249.1830378999875,,,,1249.1905259999912,1249.2017527999997,1249.2017527999997,1249.2488602999947,1249.2491219000076,1249.2653287999856,1249.2653287999856,1249.2653287999856,1249.3320708999818,1249.5825780000014,,,,,,,,,,,,,,,,,,,,,,up,4.2265032999857794,None,space,0.3114171999914106,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_l.png,0.1,0.31,invalid,45,45,0,up,2.80475780001143,None,space,0.44421970000257716,None,,,,,,,,,0,45,45,45,1249.598416599998,,,,,,,,,,,,,1249.582794899994,1249.598416599998,1249.598416599998,1249.598416599998,1252.4129519999842,,,,1252.4204526999965,1252.4318007999973,1252.4318007999973,1252.478852900007,1252.4791150999954,1252.4953459999815,1252.4953459999815,1252.4953459999815,1252.5785236000083,1252.945706700004,,,,,,,,,,,,,,,,,,,,,,up,2.80475780001143,None,space,0.44421970000257716,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_r.png,0.1,0.31,valid,46,46,0,up,3.9791556000127457,None,space,0.3731839999963995,None,,,,,,,,,0,46,46,46,1252.9615228000039,,,,,,,,,,,,,1252.9459194999945,1252.9615228000039,1252.9615228000039,1252.9615228000039,1256.941900500009,,,,1256.9493895999913,1256.960500199988,1256.960500199988,1257.0080166999833,1257.0082771999878,1257.024237000005,1257.024237000005,1257.024237000005,1257.1073509999842,1257.4081125000084,,,,,,,,,,,,,,,,,,,,,,up,3.9791556000127457,None,space,0.3731839999963995,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_l.png,0.1,-0.31,valid,47,47,0,up,4.667056100006448,None,space,0.2984467000060249,None,,,,,,,,,0,47,47,47,1257.4236885999853,,,,,,,,,,,,,1257.4083301000064,1257.4236885999853,1257.4236885999853,1257.4236885999853,1262.1027824000048,,,,1262.108672500006,1262.120149800001,1262.120149800001,1262.1688938000007,1262.1691195000021,1262.1855640999856,1262.1855640999856,1262.1855640999856,1262.2516273999936,1262.4862059000006,,,,,,,,,,,,,,,,,,,,,,up,4.667056100006448,None,space,0.2984467000060249,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_r.png,0.1,-0.31,invalid,48,48,0,up,14.917272399994545,None,space,0.3985363999963738,None,,,,,,,,,0,48,48,48,1262.501773600001,,,,,,,,,,,,,1262.4863838999881,1262.501773600001,1262.501773600001,1262.501773600001,1277.4208069999877,,,,1277.4265771000064,1277.4381899999862,1277.4381899999862,1277.4865417999972,1277.4867705999932,1277.5030851000047,1277.5030851000047,1277.5030851000047,1277.5864550999831,1277.9036302999884,,,,,,,,,,,,,,,,,,,,,,up,14.917272399994545,None,space,0.3985363999963738,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_r.png,0.1,10,catch,49,49,0,up,8.140479900001083,None,None,,,,,,,,,,,0,49,49,49,1277.9192654000071,,,,,,,,,,,,,1277.9038036999991,1277.9192654000071,1277.9192654000071,1277.9192654000071,1286.0621679000033,,,,1286.0679213999829,1286.0795515000063,1286.0795515000063,1286.1277558000002,1286.1279799999902,1286.1440389000054,1286.1440389000054,1286.1440389000054,1286.2275366999966,1289.1416871999972,,,,1288.2421925999806,1289.1579973000044,1289.1579973000044,1289.1579973000044,,,,,,,,,,,,,,,up,8.140479900001083,None,None,,,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_l.png,0.1,-0.31,valid,50,50,0,up,2.0129202000098303,None,space,0.3536372000235133,None,,,,,,,,,0,50,50,50,1289.1579973000044,,,,,,,,,,,,,1289.1418570999813,1289.1579973000044,1289.1579973000044,1289.1579973000044,1291.1733958999976,,,,1291.17917019999,1291.1909375999821,1291.1909375999821,1291.2393960999907,1291.2396214999899,1291.2559797999857,1291.2559797999857,1291.2559797999857,1291.3390636999975,1291.6227232000092,,,,,,,,,,,,,,,,,,,,,,up,2.0129202000098303,None,space,0.3536372000235133,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_l.png,0.1,-0.31,valid,51,51,0,up,4.2762081999972,None,space,0.3649350999912713,None,,,,,,,,,0,51,51,51,1291.6386979999952,,,,,,,,,,,,,1291.6229004999914,1291.6386979999952,1291.6386979999952,1291.6386979999952,1295.9186163999839,,,,1295.924425300007,1295.9360689999885,1295.9360689999885,1295.9844765999878,1295.9847021999885,1296.0009703999967,1296.0009703999967,1296.0009703999967,1296.084177599987,1296.3676438999828,,,,,,,,,,,,,,,,,,,,,,up,4.2762081999972,None,space,0.3649350999912713,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_r.png,0.1,-0.31,invalid,52,52,0,up,3.355341499991482,None,space,0.380624599987641,None,,,,,,,,,0,52,52,52,1296.383940300002,,,,,,,,,,,,,1296.3678187000041,1296.383940300002,1296.383940300002,1296.383940300002,1299.7476978999912,,,,1299.7533973999962,1299.7650664999965,1299.7650664999965,1299.8137380999979,1299.8139635999978,1299.8303652000031,1299.8303652000031,1299.8303652000031,1299.8970756999915,1300.2139308000042,,,,,,,,,,,,,,,,,,,,,,up,3.355341499991482,None,space,0.380624599987641,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_l.png,0.1,-0.31,valid,53,53,0,up,3.0211684000096284,None,space,0.26492779998807237,None,,,,,,,,,0,53,53,53,1300.2300190999813,,,,,,,,,,,,,1300.2141126999923,1300.2300190999813,1300.2300190999813,1300.2300190999813,1303.2610066999914,,,,1303.2667351999844,1303.278423699987,1303.278423699987,1303.3268402999965,1303.3270711000077,1303.343458999996,1303.343458999996,1303.343458999996,1303.4099840999988,1303.6108537999971,,,,,,,,,,,,,,,,,,,,,,up,3.0211684000096284,None,space,0.26492779998807237,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_r.png,0.1,10,catch,54,54,0,up,2.3286094999930356,None,None,,,,,,,,,,,0,54,54,54,1303.6265242999943,,,,,,,,,,,,,1303.6110273000086,1303.6265242999943,1303.6265242999943,1303.6265242999943,1305.958290599985,,,,1305.9640189000056,1305.9756665999885,1305.9756665999885,1306.0086198000063,1306.008835799992,1306.0239525999932,1306.0239525999932,1306.0239525999932,1306.1240255000012,1309.0214776000066,,,,1308.138206899981,1309.037410799996,1309.037410799996,1309.037410799996,,,,,,,,,,,,,,,up,2.3286094999930356,None,None,,,1306.0239525999932,1306.0239525999932,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_l.png,0.1,0.31,invalid,55,55,0,up,1.7895958000153769,None,space,0.44145390001358464,None,,,,,,,,,0,55,55,55,1309.037410799996,,,,,,,,,,,,,1309.0216395999887,1309.037410799996,1309.037410799996,1309.037410799996,1310.8364549999824,,,,1310.8421757000033,1310.8538545999909,1310.8538545999909,1310.9024558999809,1310.902681699983,1310.9188360999979,1310.9188360999979,1310.9188360999979,1311.0022895000002,1311.3692999999912,,,,,,,,,,,,,,,,,,,,,,up,1.7895958000153769,None,space,0.44145390001358464,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_l.png,0.1,-0.31,valid,56,56,0,up,2.450082700001076,None,space,0.3438824999902863,None,,,,,,,,,0,56,56,56,1311.3850614999828,,,,,,,,,,,,,1311.3694876999944,1311.3850614999828,1311.3850614999828,1311.3850614999828,1313.8502737999952,,,,1313.862536200002,1313.8725896999822,1313.8725896999822,1313.916086799989,1313.9163636000012,1313.9327610000037,1313.9327610000037,1313.9327610000037,1314.0159083000035,1314.28336999999,,,,,,,,,,,,,,,,,,,,,,up,2.450082700001076,None,space,0.3438824999902863,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_r.png,0.1,0.31,valid,57,57,0,up,2.8568582000152674,None,space,0.3888425000186544,None,,,,,,,,,0,57,57,57,1314.2988850999973,,,,,,,,,,,,,1314.283600499999,1314.2988850999973,1314.2988850999973,1314.2988850999973,1317.1636173999868,,,,1317.171610099991,1317.1823248,1317.1823248,1317.2294938999985,1317.2297935999813,1317.2460505999916,1317.2460505999916,1317.2460505999916,1317.3291686000011,1317.646323699999,,,,,,,,,,,,,,,,,,,,,,up,2.8568582000152674,None,space,0.3888425000186544,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_r.png,0.1,-0.31,invalid,58,58,0,up,3.7891526999883354,None,space,0.3650572999904398,None,,,,,,,,,0,58,58,58,1317.6621713000059,,,,,,,,,,,,,1317.6465494000004,1317.6621713000059,1317.6621713000059,1317.6621713000059,1321.45914359999,,,,1321.4671959999832,1321.4779101999884,1321.4779101999884,1321.5251672999875,1321.525446499989,1321.5416351000022,1321.5416351000022,1321.5416351000022,1321.6248708000057,1321.9087661999802,,,,,,,,,,,,,,,,,,,,,,up,3.7891526999883354,None,space,0.3650572999904398,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
cube_l.png,0.1,0.31,invalid,59,59,0,up,12.079048599989619,None,space,0.37186310000834055,None,,,,,,,,,0,59,59,59,1321.9244399000017,,,,,,,,,,,,,1321.9089928999892,1321.9244399000017,1321.9244399000017,1321.9244399000017,1334.014082699985,,,,1334.0318471000064,1334.0432538999885,1334.0432538999885,1334.0789152999932,1334.0794786000042,1334.0953106000088,1334.0953106000088,1334.0953106000088,1334.1785539999837,1334.4802486999833,,,,,,,,,,,,,,,,,,,,,,up,12.079048599989619,None,space,0.37186310000834055,None,,,P114,001,2025-02-19_10h57.00.013,posner_endo_new1,2024.2.4,60.05255799697681,2025-02-19 10h57.06.658238 +0000,
