cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,cube.stopped,fixation_cross_cue.stopped,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cube_r.png,0.1,10,catch,8,8,0,up,1.5782390999993368,None,None,,,0,8,8,3,,,,,,,,,1797.5971613000002,,,,,,,,,,,,,1797.5816057999982,1797.5971613000002,1797.5971613000002,1797.5971613000002,1799.179493399999,up,1.5782390999993368,None,1799.185078800001,1799.1966912999997,1799.1966912999997,1799.2455358000007,1799.2457563999997,1799.262125199999,1799.262125199999,1799.262125199999,1799.3288240000002,1802.2595488000006,None,,,1801.3433612000008,1802.2758254,1802.2758254,1802.2758254,,,,,,,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,-0.31,valid,9,9,0,up,1.755771399999503,None,space,0.4303034000004118,None,0,9,9,4,,,,,,,,,1802.2758254,,,,,,,,,,,,,1802.2597036000006,1802.2758254,1802.2758254,1802.2758254,1804.0412566999985,up,1.755771399999503,None,1804.0470300000015,1804.0585898999998,1804.0585898999998,1804.1074015000013,1804.1076218000017,1804.1240292000002,1804.1240292000002,1804.1240292000002,1804.1903352000008,1804.5574658000005,space,0.4303034000004118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,0.31,valid,10,10,0,up,1.7860559000000649,None,space,0.42140680000011344,None,0,10,10,7,,,,,,,,,1804.5734616000009,,,,,,,,,,,,,1804.5576250000013,1804.5734616000009,1804.5734616000009,1804.5734616000009,1806.3723417,up,1.7860559000000649,None,1806.3780961999983,1806.3897590999986,1806.3897590999986,1806.4382073999986,1806.438704799999,1806.4546050999998,1806.4546050999998,1806.4546050999998,1806.5382376999987,1806.8889458000012,space,0.42140680000011344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.889128499999,1806.9043308,1809.9148773000015,1809.8853318000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,10,catch,0,0,0,up,9.205110399998375,None,None,,,,,,,0,0,0,0,,,,,1809.9148773000015,,,,,,,,,,,,,1809.9059654000012,1809.9148773000015,1809.9148773000015,1809.9148773000015,1819.1263999000003,,,,1819.1375016999991,1819.147819599999,1819.147819599999,1819.1920701999989,1819.1924179000016,1819.2084945999995,1819.2084945999995,1819.2084945999995,1819.2916953999993,1822.2061386999994,,,,1821.3064258999984,1822.2220884000017,1822.2220884000017,1822.2220884000017,up,9.205110399998375,None,None,,,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,10,catch,1,1,0,up,1.8976010000005772,None,None,,,,,,,0,1,1,1,,,,,1822.2220884000017,,,,,,,,,,,,,1822.2064070000015,1822.2220884000017,1822.2220884000017,1822.2220884000017,1824.1213839999982,,,,1824.1295076999995,1824.1396860999994,1824.1396860999994,1824.1869484999988,1824.187194099999,1824.2033162000007,1824.2033162000007,1824.2033162000007,1824.2865654000016,1827.2007078999995,,,,1826.3011503000016,1827.216965399999,1827.216965399999,1827.216965399999,up,1.8976010000005772,None,None,,,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,0.31,invalid,2,2,0,up,2.6950668999998015,None,space,0.4573992999976326,None,,,,,0,2,2,2,,,,,1827.216965399999,,,,,,,,,,,,,1827.200886300001,1827.216965399999,1827.216965399999,1827.216965399999,1829.9149118999994,,,,1829.921996000001,1829.9338108999982,1829.9338108999982,1829.9808816000004,1829.9811310000005,1829.9974750000001,1829.9974750000001,1829.9974750000001,1830.0640277999992,1830.4644812000006,,,,,,,,up,2.6950668999998015,None,space,0.4573992999976326,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,0.31,invalid,3,3,0,up,2.4634919999989506,None,space,0.5082537999987835,None,,,,,0,3,3,3,,,,,1830.4805527999997,,,,,,,,,,,,,1830.4646821999995,1830.4805527999997,1830.4805527999997,1830.4805527999997,1832.9452605000006,,,,1832.9522408000012,1832.9640235000006,1832.9640235000006,1833.0110815000007,1833.0113300999983,1833.0275344000001,1833.0275344000001,1833.0275344000001,1833.0942829000014,1833.5447228000012,,,,,,,,up,2.4634919999989506,None,space,0.5082537999987835,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,-0.31,valid,4,4,0,up,3.7356251000019256,None,space,0.4154865999989852,None,,,,,0,4,4,4,,,,,1833.5605576000016,,,,,,,,,,,,,1833.5449345999987,1833.5605576000016,1833.5605576000016,1833.5605576000016,1837.3073284999991,,,,1837.3142382000005,1837.3260058999986,1837.3260058999986,1837.373290200001,1837.3735135999996,1837.389854500001,1837.389854500001,1837.389854500001,1837.456535199999,1837.807005999999,,,,,,,,up,3.7356251000019256,None,space,0.4154865999989852,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,-0.31,invalid,5,5,0,up,3.849284299998544,None,space,0.49658289999933913,None,,,,,0,5,5,5,,,,,1837.8227187000011,,,,,,,,,,,,,1837.8071820000005,1837.8227187000011,1837.8227187000011,1837.8227187000011,1841.6862155999988,,,,1841.6919334000013,1841.7035656000007,1841.7035656000007,1841.7521144999992,1841.7526141000017,1841.768555300001,1841.768555300001,1841.768555300001,1841.8517896000012,1842.2696318999988,,,,,,,,up,3.849284299998544,None,space,0.49658289999933913,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,0.31,valid,6,6,0,up,4.642877100002806,None,space,0.38016379999680794,None,,,,,0,6,6,6,,,,,1842.2849055000006,,,,,,,,,,,,,1842.269916199999,1842.2849055000006,1842.2849055000006,1842.2849055000006,1846.9314625000006,,,,1846.9423902999988,1846.952718299999,1846.952718299999,1846.9969788000017,1846.9973299999983,1847.0133483999998,1847.0133483999998,1847.0133483999998,1847.0967511999988,1847.397535,,,,,,,,up,4.642877100002806,None,space,0.38016379999680794,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,-0.31,invalid,7,7,0,up,10.67531229999804,None,space,0.5634732999969856,None,,,,,0,7,7,7,,,,,1847.4131038999985,,,,,,,,,,,,,1847.3978185000014,1847.4131038999985,1847.4131038999985,1847.4131038999985,1858.1033081999994,,,,1858.1143029000013,1858.1245898999987,1858.1245898999987,1858.1688447000015,1858.1691844999987,1858.1855324999997,1858.1855324999997,1858.1855324999997,1858.2686658999992,1858.7527888000004,,,,,,,,up,10.67531229999804,None,space,0.5634732999969856,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,-0.31,valid,8,8,0,up,1.6089853000012226,None,space,0.414556799998536,None,,,,,0,8,8,8,,,,,1858.7682423000006,,,,,,,,,,,,,1858.7530803000009,1858.7682423000006,1858.7682423000006,1858.7682423000006,1860.3842527000015,,,,1860.3952258999998,1860.405546599999,1860.405546599999,1860.4499690000011,1860.4503151999997,1860.4663770000006,1860.4663770000006,1860.4663770000006,1860.5496879999992,1860.8838541000005,,,,,,,,up,1.6089853000012226,None,space,0.414556799998536,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,-0.31,invalid,9,9,0,up,1.7087014999997336,None,space,0.4662986000003002,None,,,,,0,9,9,9,,,,,1860.8992378000003,,,,,,,,,,,,,1860.8841474,1860.8992378000003,1860.8992378000003,1860.8992378000003,1862.615451900001,,,,1862.626455900001,1862.6368487,1862.6368487,1862.680984999999,1862.6813279000016,1862.6973875000003,1862.6973875000003,1862.6973875000003,1862.7806230999995,1863.1648633000004,,,,,,,,up,1.7087014999997336,None,space,0.4662986000003002,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,0.31,invalid,10,10,0,up,1.7716206000004604,None,space,0.35877590000018245,None,,,,,0,10,10,10,,,,,1863.1802547000007,,,,,,,,,,,,,1863.1651457000007,1863.1802547000007,1863.1802547000007,1863.1802547000007,1864.9629214000015,,,,1864.9739128,1864.9842080999988,1864.9842080999988,1865.0285307000013,1865.0288784000004,1865.0450730000011,1865.0450730000011,1865.0450730000011,1865.1282299000013,1865.4126791999988,,,,,,,,up,1.7716206000004604,None,space,0.35877590000018245,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,-0.31,invalid,11,11,0,up,1.77977810000084,None,space,0.4229893000010634,None,,,,,0,11,11,11,,,,,1865.4280776000014,,,,,,,,,,,,,1865.4129734000016,1865.4280776000014,1865.4280776000014,1865.4280776000014,1867.210862,,,,1867.2217654999986,1867.2319902000017,1867.2319902000017,1867.2762461999992,1867.2765881000014,1867.2927495000004,1867.2927495000004,1867.2927495000004,1867.3760038,1867.7268031999993,,,,,,,,up,1.77977810000084,None,space,0.4229893000010634,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,0.31,valid,12,12,0,up,1.6895469000010053,None,space,0.3059967000008328,None,,,,,0,12,12,12,,,,,1867.742317100001,,,,,,,,,,,,,1867.7270866,1867.742317100001,1867.742317100001,1867.742317100001,1869.4417705000014,,,,1869.452736700001,1869.4630097000008,1869.4630097000008,1869.5073828999994,1869.5077233999982,1869.5237076000012,1869.5237076000012,1869.5237076000012,1869.6070727000006,1869.8413508000012,,,,,,,,up,1.6895469000010053,None,space,0.3059967000008328,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,10,catch,13,13,0,up,1.8632255000011355,None,None,,,,,,,0,13,13,13,,,,,1869.8567074999992,,,,,,,,,,,,,1869.8416395999993,1869.8567074999992,1869.8567074999992,1869.8567074999992,1871.722819999999,,,,1871.7337177000009,1871.7440223999984,1871.7440223999984,1871.7883065999995,1871.7886483000002,1871.804623600001,1871.804623600001,1871.804623600001,1871.8880898999996,1874.8025089000002,,,,1873.9026670999992,1874.8183032000015,1874.8183032000015,1874.8183032000015,up,1.8632255000011355,None,None,,,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,-0.31,invalid,14,14,0,up,1.7574624000008043,None,space,0.5019920000013371,None,,,,,0,14,14,14,,,,,1874.8183032000015,,,,,,,,,,,,,1874.8027728000015,1874.8183032000015,1874.8183032000015,1874.8183032000015,1876.5845520000003,,,,1876.5954682999982,1876.6057413999988,1876.6057413999988,1876.6500763000004,1876.6504190000014,1876.6665748999985,1876.6665748999985,1876.6665748999985,1876.749863699999,1877.183904900001,,,,,,,,up,1.7574624000008043,None,space,0.5019920000013371,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,-0.31,valid,15,15,0,up,1.816482399997767,None,space,0.38248680000106106,None,,,,,0,15,15,15,,,,,1877.1991670999996,,,,,,,,,,,,,1877.1841897000013,1877.1991670999996,1877.1991670999996,1877.1991670999996,1879.0320027000016,,,,1879.0429934999993,1879.0529515000017,1879.0529515000017,1879.0974738000004,1879.0978208999986,1879.1140024999986,1879.1140024999986,1879.1140024999986,1879.1973096000002,1879.4982477999984,,,,,,,,up,1.816482399997767,None,space,0.38248680000106106,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,10,catch,16,16,0,up,1.6059131000001798,None,None,,,,,,,0,16,16,16,,,,,1879.5137061999994,,,,,,,,,,,,,1879.4985395000003,1879.5137061999994,1879.5137061999994,1879.5137061999994,1881.1296258000002,,,,1881.1405874999982,1881.1508919000007,1881.1508919000007,1881.195388600001,1881.1957341000016,1881.2118031999998,1881.2118031999998,1881.2118031999998,1881.2950826000015,1884.2094977000015,,,,1883.3097669999988,1884.2254455000002,1884.2254455000002,1884.2254455000002,up,1.6059131000001798,None,None,,,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,10,catch,17,17,0,up,1.646757800001069,None,None,,,,,,,0,17,17,17,,,,,1884.2254455000002,,,,,,,,,,,,,1884.2097613000005,1884.2254455000002,1884.2254455000002,1884.2254455000002,1885.875007300001,,,,1885.8859301000011,1885.8962025,1885.8962025,1885.9407379000004,1885.941081500001,1885.9569159999992,1885.9569159999992,1885.9569159999992,1886.0404283999997,1888.9547760999994,,,,1888.0548639000008,1888.9705431000002,1888.9705431000002,1888.9705431000002,up,1.646757800001069,None,None,,,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,0.31,invalid,18,18,0,up,1.8304057999994257,None,space,0.6043360000003304,None,,,,,0,18,18,18,,,,,1888.9705431000002,,,,,,,,,,,,,1888.955066999999,1888.9705431000002,1888.9705431000002,1888.9705431000002,1890.8033894,,,,1890.814398999999,1890.8247570999993,1890.8247570999993,1890.868751099999,1890.8690965999995,1890.8852836000005,1890.8852836000005,1890.8852836000005,1890.9685242000014,1891.5024854000003,,,,,,,,up,1.8304057999994257,None,space,0.6043360000003304,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,10,catch,19,19,0,up,2.915164400001231,None,None,,,,,,,0,19,19,19,,,,,1891.5179661000002,,,,,,,,,,,,,1891.5027725,1891.5179661000002,1891.5179661000002,1891.5179661000002,1894.4495438000013,,,,1894.4605382000009,1894.4705343999995,1894.4705343999995,1894.5150744999992,1894.5154251999993,1894.5315865999983,1894.5315865999983,1894.5315865999983,1894.614740500001,1897.5292803999982,,,,1896.6294233000008,1897.5452084999997,1897.5452084999997,1897.5452084999997,up,2.915164400001231,None,None,,,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,0.31,invalid,20,20,0,up,3.814570200000162,None,space,0.496504200000345,None,,,,,0,20,20,20,,,,,1897.5452084999997,,,,,,,,,,,,,1897.5295502000008,1897.5452084999997,1897.5452084999997,1897.5452084999997,1901.3757291000002,,,,1901.3868550000007,1901.3971813999997,1901.3971813999997,1901.4412921000003,1901.4416359999996,1901.4579741000016,1901.4579741000016,1901.4579741000016,1901.5410969000004,1901.9584781999984,,,,,,,,up,3.814570200000162,None,space,0.496504200000345,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_l.png,0.1,-0.31,valid,21,21,0,up,1.5137696999991022,None,space,0.42317430000184686,None,,,,,0,21,21,21,,,,,1901.9739842000017,,,,,,,,,,,,,1901.958774499999,1901.9739842000017,1901.9739842000017,1901.9739842000017,1903.4904387999995,,,,1903.501462100001,1903.5117616999996,1903.5117616999996,1903.5559380999985,1903.556278600001,1903.5723225000002,1903.5723225000002,1903.5723225000002,1903.6555818999987,1904.0063456999997,,,,,,,,up,1.5137696999991022,None,space,0.42317430000184686,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,0.31,valid,22,22,0,up,1.7547011999995448,None,space,0.4672960999996576,None,,,,,0,22,22,22,,,,,1904.0219070999992,,,,,,,,,,,,,1904.0066364999984,1904.0219070999992,1904.0219070999992,1904.0219070999992,1905.7880437999993,,,,1905.7989998999983,1905.8096116000015,1905.8096116000015,1905.8535585999998,1905.8539007,1905.8699549999983,1905.8699549999983,1905.8699549999983,1905.9531932999998,1906.3540205999998,,,,,,,,up,1.7547011999995448,None,space,0.4672960999996576,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
cube_r.png,0.1,-0.31,invalid,23,23,0,up,1.7758222000011301,None,space,0.5199243999995815,None,,,,,0,23,23,23,,,,,1906.3695536000014,,,,,,,,,,,,,1906.3543314999988,1906.3695536000014,1906.3695536000014,1906.3695536000014,1908.1521786000012,,,,1908.1631387000016,1908.1733698999997,1908.1733698999997,1908.217785500001,1908.218127,1908.2341205000012,1908.2341205000012,1908.2341205000012,1908.3174822,1908.7681888000006,,,,,,,,up,1.7758222000011301,None,space,0.5199243999995815,None,,,,,,,,,,,,,,,,,P145,001,2025-04-09_13h30.19.096,posner_endo_new1,2024.2.4,60.05980755598519,2025-04-09 13h30.25.110525 +0100,
