cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cube_r.png,0.1,10,catch,8,8,0,up,2.4452072998974472,None,space,0.3656875998713076,None,0,8,8,3,,,,,,,,,207.7531024001073,,,,,,,,,,,,,207.73818240012042,207.7531024001073,207.7531024001073,207.7531024001073,210.20194140006788,up,2.4452072998974472,None,210.2083554000128,210.2198288999498,210.2198288999498,210.2675767999608,210.2677841000259,210.28408579993993,210.28408579993993,210.28408579993993,210.35057400004007,210.65230940002948,space,0.3656875998713076,None,,,,,,,,,,,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,-0.31,valid,9,9,0,up,4.98839129996486,None,space,0.36834709998220205,None,0,9,9,8,,,,,,,,,210.66701210010797,,,,,,,,,,,,,210.65274049993604,210.66701210010797,210.66701210010797,210.66701210010797,215.6633337000385,up,4.98839129996486,None,215.6723839000333,215.68188609997742,215.68188609997742,215.72849110001698,215.72872849996202,215.7448366000317,215.7448366000317,215.7448366000317,215.82828160002828,216.12895280006342,space,0.36834709998220205,None,,,,,,,,,,,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,0.31,valid,10,10,0,up,3.198306200094521,None,space,0.37603799998760223,None,0,10,10,10,,,,,,,,,216.14484520000406,,,,,,,,,,,,,216.1291312999092,216.14484520000406,216.14484520000406,216.14484520000406,219.3604838999454,up,3.198306200094521,None,219.38333109999076,219.39541180012748,219.39541180012748,219.42443079990335,219.4247310999781,219.440947300056,219.440947300056,219.440947300056,219.52492740005255,219.82686390005983,space,0.37603799998760223,None,,,,,,,,,,,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.82724829996005,219.84120679995976,222.8771464000456,222.82277660002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,10,catch,0,0,0,up,9.865760099841282,None,None,,,,,,,0,0,0,0,,,,,222.8771464000456,,,,,,,,,,,,,222.86850229999982,222.8771464000456,222.8771464000456,222.8771464000456,232.74528790009208,,,,232.75487349997275,232.76510769990273,232.76510769990273,232.81121909990907,232.81152480002493,232.82778339996003,232.82778339996003,232.82778339996003,232.89395470009185,235.8250283000525,,,,up,9.865760099841282,None,234.9089172000531,235.84148830012418,235.84148830012418,235.84148830012418,None,,,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,10,catch,1,1,0,up,0.30898549989797175,None,None,,,,,,,0,1,1,1,,,,,235.84148830012418,,,,,,,,,,,,,235.82526109996252,235.84148830012418,235.84148830012418,235.84148830012418,236.15855609998107,,,,236.168031899957,236.1781742000021,236.1781742000021,236.22446079994552,236.22476170002483,236.2407269999385,236.2407269999385,236.2407269999385,236.32424520002678,239.2381822001189,,,,up,0.30898549989797175,None,238.3388738001231,239.25460390001535,239.25460390001535,239.25460390001535,None,,,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,up,0.31988470000214875,None,space,0.40441840002313256,None,,,,,0,2,2,2,,,,,239.25460390001535,,,,,,,,,,,,,239.2384150000289,239.25460390001535,239.25460390001535,239.25460390001535,239.58856979990378,,,,239.5980251999572,239.60810890002176,239.60810890002176,239.65428179991432,239.65458790003322,239.67084900010377,239.67084900010377,239.67084900010377,239.75398660008796,240.08807009994052,,,,up,0.31988470000214875,None,,,,,space,0.40441840002313256,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,up,3.59987340006046,None,space,0.5158885999117047,None,,,,,0,3,3,3,,,,,240.10334879998118,,,,,,,,,,,,,240.0883553000167,240.10334879998118,240.10334879998118,240.10334879998118,243.71724739996716,,,,243.72653000010177,243.7367825000547,243.7367825000547,243.78377320012078,243.78445730009116,243.8001540999394,243.8001540999394,243.8001540999394,243.8666670001112,244.31899520009756,,,,up,3.59987340006046,None,,,,,space,0.5158885999117047,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,up,2.2256693998351693,None,space,0.41894140001386404,None,,,,,0,4,4,4,,,,,244.33308649994433,,,,,,,,,,,,,244.3195917000994,244.33308649994433,244.33308649994433,244.33308649994433,246.56656510010362,,,,246.5889606999699,246.60115669993684,246.60115669993684,246.6300757001154,246.63045960012823,246.64657770004123,246.64657770004123,246.64657770004123,246.72977759991772,247.08087290008552,,,,up,2.2256693998351693,None,,,,,space,0.41894140001386404,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,-0.31,invalid,5,5,0,up,2.4870703001506627,None,space,0.4248147001489997,None,,,,,0,5,5,5,,,,,247.09607789991423,,,,,,,,,,,,,247.0812071999535,247.09607789991423,247.09607789991423,247.09607789991423,249.59480570000596,,,,249.6040626000613,249.61416290001944,249.61416290001944,249.66058870009147,249.66112589999102,249.6772225999739,249.6772225999739,249.6772225999739,249.76040369994007,250.11187979998067,,,,up,2.4870703001506627,None,,,,,space,0.4248147001489997,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,0.31,valid,6,6,0,up,2.5758273999672383,None,space,0.957486700033769,None,,,,,0,6,6,6,,,,,250.12677090009674,,,,,,,,,,,,,250.1123681999743,250.12677090009674,250.12677090009674,250.12677090009674,252.7093474001158,,,,252.72740190010518,252.73882990004495,252.73882990004495,252.7742393000517,252.77478249999695,252.79063750011846,252.79063750011846,252.79063750011846,252.87394990003668,253.758164400002,,,,up,2.5758273999672383,None,,,,,space,0.957486700033769,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,-0.31,invalid,7,7,0,up,2.17748950002715,None,space,0.5560735000763088,None,,,,,0,7,7,7,,,,,253.77295530005358,,,,,,,,,,,,,253.7586366001051,253.77295530005358,253.77295530005358,253.77295530005358,255.95615469990298,,,,255.97432060004212,255.98569829994813,255.98569829994813,256.02073600003496,256.02127910009585,256.0372715999838,256.0372715999838,256.0372715999838,256.1205422000494,256.6052262999583,,,,up,2.17748950002715,None,,,,,space,0.5560735000763088,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,up,1.3628075998276472,None,space,0.35614899988286197,None,,,,,0,8,8,8,,,,,256.6200957999099,,,,,,,,,,,,,256.60569839994423,256.6200957999099,256.6200957999099,256.6200957999099,257.98732460010797,,,,258.00545609998517,258.01684599998407,258.01684599998407,258.0521794001106,258.0527290001046,258.06864199996926,258.06864199996926,258.06864199996926,258.15183570003137,258.4366971999407,,,,up,1.3628075998276472,None,,,,,space,0.35614899988286197,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,up,2.8034035998862237,None,space,0.47709820000454783,None,,,,,0,9,9,9,,,,,258.4515756999608,,,,,,,,,,,,,258.4371696000453,258.4515756999608,258.4515756999608,258.4515756999608,261.26711000013165,,,,261.28512399992906,261.2966114000883,261.2966114000883,261.3316937000491,261.3320001999382,261.3485717999283,261.3485717999283,261.3485717999283,261.43184490012936,261.8324744999409,,,,up,2.8034035998862237,None,,,,,space,0.47709820000454783,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,0.31,invalid,10,10,0,up,1.6793676000088453,None,space,0.3953257999382913,None,,,,,0,10,10,10,,,,,261.84770109993406,,,,,,,,,,,,,261.832731799921,261.84770109993406,261.84770109993406,261.84770109993406,263.53040049993433,,,,263.5398444000166,263.550043300027,263.550043300027,263.59619670012034,263.5964963999577,263.61293860012665,263.61293860012665,263.61293860012665,263.6791932999622,264.01433739997447,,,,up,1.6793676000088453,None,,,,,space,0.3953257999382913,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,-0.31,invalid,11,11,0,up,2.7534126001410186,None,space,0.5049412997905165,None,,,,,0,11,11,11,,,,,264.0291327999439,,,,,,,,,,,,,264.0148213999346,264.0291327999439,264.0291327999439,264.0291327999439,266.79478130000643,,,,266.8127155001275,266.8244692001026,266.8244692001026,266.85973530006595,266.86007699999027,266.8763552000746,266.8763552000746,266.8763552000746,266.95956770004705,267.39364530006424,,,,up,2.7534126001410186,None,,,,,space,0.5049412997905165,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,0.31,valid,12,12,0,up,1.7908424001652747,None,space,0.4470848999917507,None,,,,,0,12,12,12,,,,,267.4085975000635,,,,,,,,,,,,,267.3939374999609,267.4085975000635,267.4085975000635,267.4085975000635,269.20859359996393,,,,269.2197863000911,269.2300011999905,269.2300011999905,269.27410949999467,269.27445619995706,269.2901375000365,269.2901375000365,269.2901375000365,269.3734615999274,269.7411011001095,,,,up,1.7908424001652747,None,,,,,space,0.4470848999917507,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,10,catch,13,13,0,up,1.4019474000670016,None,None,,,,,,,0,13,13,13,,,,,269.75671739992686,,,,,,,,,,,,,269.7413920001127,269.75671739992686,269.75671739992686,269.75671739992686,271.17449610005133,,,,271.1965274999384,271.2073886001017,271.2073886001017,271.2383173999842,271.2386640999466,271.25514409993775,271.25514409993775,271.25514409993775,271.3381000999361,274.2536269999109,,,,up,1.4019474000670016,None,273.3531492999755,274.26895630010404,274.26895630010404,274.26895630010404,None,,,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,-0.31,invalid,14,14,0,up,2.402386999921873,None,space,0.4451421000994742,None,,,,,0,14,14,14,,,,,274.26895630010404,,,,,,,,,,,,,274.2541849000845,274.26895630010404,274.26895630010404,274.26895630010404,276.68537140008993,,,,276.7074645999819,276.7198596999515,276.7198596999515,276.7492988000158,276.7496970000211,276.7658808999695,276.7658808999695,276.7658808999695,276.8489703000523,277.2162180999294,,,,up,2.402386999921873,None,,,,,space,0.4451421000994742,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,-0.31,valid,15,15,0,up,2.7111066000070423,None,space,0.5287687000818551,None,,,,,0,15,15,15,,,,,277.2322293999605,,,,,,,,,,,,,277.21642810013145,277.2322293999605,277.2322293999605,277.2322293999605,279.94731700001284,,,,279.9549243999645,279.96544179995544,279.96544179995544,280.0129329999909,280.01343820011243,280.0293163000606,280.0293163000606,280.0293163000606,280.1125978000928,280.5639977999963,,,,up,2.7111066000070423,None,,,,,space,0.5287687000818551,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,10,catch,16,16,0,up,2.2917907000519335,None,None,,,,,,,0,16,16,16,,,,,280.5788283001166,,,,,,,,,,,,,280.56443049991503,280.5788283001166,280.5788283001166,280.5788283001166,282.8778526999522,,,,282.8891994000878,282.8994905001018,282.8994905001018,282.9433331999462,282.94367830012925,282.9595389999449,282.9595389999449,282.9595389999449,283.04268499999307,285.9575050000567,,,,up,2.2917907000519335,None,285.05733960005455,285.9730740999803,285.9730740999803,285.9730740999803,None,,,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,10,catch,17,17,0,up,0.9620147000532597,None,None,,,,,,,0,17,17,17,,,,,285.9730740999803,,,,,,,,,,,,,285.9577754000202,285.9730740999803,285.9730740999803,285.9730740999803,286.9398902999237,,,,286.9503194000572,286.95995500008576,286.95995500008576,287.00576939992607,287.0060046999715,287.0224025999196,287.0224025999196,287.0224025999196,287.0884511000477,290.0212815999985,,,,up,0.9620147000532597,None,289.1037558999378,290.03608440002427,290.03608440002427,290.03608440002427,None,,,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,0.31,invalid,18,18,0,up,2.3312232000753284,None,space,0.39692299999296665,None,,,,,0,18,18,18,,,,,290.03608440002427,,,,,,,,,,,,,290.0218174001202,290.03608440002427,290.03608440002427,290.03608440002427,292.369642799953,,,,292.3922725999728,292.40445380005985,292.40445380005985,292.4333212999627,292.43375269998796,292.44997130008414,292.44997130008414,292.44997130008414,292.53344390005805,292.8506485999096,,,,up,2.3312232000753284,None,,,,,space,0.39692299999296665,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,10,catch,19,19,0,up,1.6930202001240104,None,None,,,,,,,0,19,19,19,,,,,292.8661418999545,,,,,,,,,,,,,292.8509043001104,292.8661418999545,292.8661418999545,292.8661418999545,294.56523360009305,,,,294.57445570011623,294.5847748001106,294.5847748001106,294.63171459990554,294.63238389999606,294.64808989991434,294.64808989991434,294.64808989991434,294.7146097999066,297.64634580002166,,,,up,1.6930202001240104,None,296.7292939000763,297.66166760004126,297.66166760004126,297.66166760004126,None,,,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,0.31,invalid,20,20,0,up,1.71355350012891,None,space,0.40573330014012754,None,,,,,0,20,20,20,,,,,297.66166760004126,,,,,,,,,,,,,297.6468970000278,297.66166760004126,297.66166760004126,297.66166760004126,299.3791446001269,,,,299.400485600112,299.41099509992637,299.41099509992637,299.44281850010157,299.4432588000782,299.45929010002874,299.45929010002874,299.45929010002874,299.542562100105,299.87698920001276,,,,up,1.71355350012891,None,,,,,space,0.40573330014012754,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_l.png,0.1,-0.31,valid,21,21,0,up,4.395147799979895,None,space,0.6232952999416739,None,,,,,0,21,21,21,,,,,299.89210720011033,,,,,,,,,,,,,299.87724870000966,299.89210720011033,299.89210720011033,299.89210720011033,304.28919250005856,,,,304.2985602999106,304.30881590000354,304.30881590000354,304.35442700004205,304.35472710011527,304.37092210003175,304.37092210003175,304.37092210003175,304.45418670005165,305.0049934000708,,,,up,4.395147799979895,None,,,,,space,0.6232952999416739,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,0.31,valid,22,22,0,up,3.626745699904859,None,space,0.5107325001154095,None,,,,,0,22,22,22,,,,,305.0202784999274,,,,,,,,,,,,,305.00525150005706,305.0202784999274,305.0202784999274,305.0202784999274,308.6509845999535,,,,308.660280500073,308.6704327000771,308.6704327000771,308.7170734000392,308.71737450012006,308.7330296,308.7330296,308.7330296,308.81665010005236,309.25048859999515,,,,up,3.626745699904859,None,,,,,space,0.5107325001154095,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,-0.31,invalid,23,23,0,up,4.613061999902129,None,space,0.5017367999535054,None,,,,,0,23,23,23,,,,,309.26588979992084,,,,,,,,,,,,,309.25074889999814,309.26588979992084,309.26588979992084,309.26588979992084,313.8955218999181,,,,313.9047373000067,313.91469860007055,313.91469860007055,313.96127320011146,313.9615724000614,313.97792250011116,313.97792250011116,313.97792250011116,314.060950800078,314.4948521000333,,,,up,4.613061999902129,None,,,,,space,0.5017367999535054,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,0.31,valid,24,24,0,up,1.8094701999798417,None,space,0.6419153001625091,None,,,,,0,24,24,24,,,,,314.5105481999926,,,,,,,,,,,,,314.49510399997234,314.5105481999926,314.5105481999926,314.5105481999926,316.3265621000901,,,,316.33581710001454,316.3460568001028,316.3460568001028,316.39249780005775,316.3927960000001,316.4087934999261,316.4087934999261,316.4087934999261,316.49209240009077,317.05885130004026,,,,up,1.8094701999798417,None,,,,,space,0.6419153001625091,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
cube_r.png,0.1,-0.31,invalid,25,25,0,up,2.6841191998682916,None,space,0.5427934001199901,None,,,,,0,25,25,25,,,,,317.0745802000165,,,,,,,,,,,,,317.05910570011474,317.0745802000165,317.0745802000165,317.0745802000165,319.77272380003706,,,,319.78189960005693,319.7922161000315,319.7922161000315,319.8392672999762,319.8399666999467,319.85562180005945,319.85562180005945,319.85562180005945,319.9222264001146,320.4073854999151,,,,up,2.6841191998682916,None,,,,,space,0.5427934001199901,None,,,,,,,,,,,,,,,P135,001,2025-03-26_15h16.14.121,posner_endo_new1,2024.2.4,60.009421536949056,2025-03-26 15h16.20.970922 +0000,
