cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,cube.stopped,fixation_cross_cue.stopped,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008015700033865869,0.027453100017737597,0.027453100017737597,370.85480829997687,up,370.81408330000704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P121,001,2025-02-21_10h54.38.850,posner_endo_new1,2024.2.4,60.081999894352805,2025-02-21 10h54.51.695109 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.85486840002704,370.8673137000296,373.8775295999949,373.8481901999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P121,001,2025-02-21_10h54.38.850,posner_endo_new1,2024.2.4,60.081999894352805,2025-02-21 10h54.51.695109 +0000,
cube_l.png,0.1,-0.31,valid,0,0,0,up,25.03618120000465,None,space,0.5605159999686293,None,0,0,0,0,,,,,,,,,373.8775295999949,,,,,,,,,,,,,373.86402570002247,373.8775295999949,373.8775295999949,373.8775295999949,398.92253280000295,up,25.03618120000465,None,398.932728099986,398.94306150003104,398.94306150003104,398.988865500025,398.9890875000274,399.0050807999796,399.0050807999796,399.0050807999796,399.07141789997695,399.5722201000317,space,0.5605159999686293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P121,001,2025-02-21_10h54.38.850,posner_endo_new1,2024.2.4,60.081999894352805,2025-02-21 10h54.51.695109 +0000,
cube_l.png,0.1,0.31,invalid,1,1,0,up,3.205073299992364,None,space,0.32520319998729974,None,0,1,1,1,,,,,,,,,399.58815209998284,,,,,,,,,,,,,399.57238219998544,399.58815209998284,399.58815209998284,399.58815209998284,402.8021670000162,up,3.205073299992364,None,402.8080781000317,402.8195728000137,402.8195728000137,402.86782510002377,402.86804630002007,402.88461459998507,402.88461459998507,402.88461459998507,402.96768599998904,403.2186603000155,space,0.32520319998729974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P121,001,2025-02-21_10h54.38.850,posner_endo_new1,2024.2.4,60.081999894352805,2025-02-21 10h54.51.695109 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,up,3.047034299990628,None,space,0.3769865999929607,None,0,2,2,2,,,,,,,,,403.23457430000417,,,,,,,,,,,,,403.2188214000198,403.23457430000417,403.23457430000417,403.23457430000417,406.2823562999838,up,3.047034299990628,None,406.2884229000192,406.30044810002437,406.30044810002437,406.3480405000155,406.3482600999996,406.3645827000146,406.3645827000146,406.3645827000146,406.4477124999976,406.748275800026,space,0.3769865999929607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P121,001,2025-02-21_10h54.38.850,posner_endo_new1,2024.2.4,60.081999894352805,2025-02-21 10h54.51.695109 +0000,
cube_r.png,0.1,10,catch,3,3,0,up,2.4859315000358038,None,None,,,0,3,3,3,,,,,,,,,406.7641176999896,,,,,,,,,,,,,406.74843660002807,406.7641176999896,406.7641176999896,406.7641176999896,409.26194160000887,up,2.4859315000358038,None,409.2688599000103,409.2807951000286,409.2807951000286,409.32801930001006,409.32826300000306,409.3448245000327,409.3448245000327,409.3448245000327,409.4115222999826,412.342504500004,None,,,411.42551179998554,412.35793689999264,412.35793689999264,412.35793689999264,,,,,,,,,,,,,,,,,,,,,,,P121,001,2025-02-21_10h54.38.850,posner_endo_new1,2024.2.4,60.081999894352805,2025-02-21 10h54.51.695109 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,up,0.7492351999972016,None,space,0.359249799977988,None,0,4,4,4,,,,,,,,,412.35793689999264,,,,,,,,,,,,,412.34267280000495,412.35793689999264,412.35793689999264,412.35793689999264,413.1085922999773,up,0.7492351999972016,None,413.1154455000069,413.1270917999791,413.1270917999791,413.1738365999772,413.1740858000121,413.19088890001876,413.19088890001876,413.19088890001876,413.2737156000221,413.5581264999928,space,0.359249799977988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P121,001,2025-02-21_10h54.38.850,posner_endo_new1,2024.2.4,60.081999894352805,2025-02-21 10h54.51.695109 +0000,
cube_l.png,0.1,0.31,invalid,5,5,0,up,2.4753881999640726,None,space,0.30833390000043437,None,0,5,5,5,,,,,,,,,413.5737458000076,,,,,,,,,,,,,413.558315799979,413.5737458000076,413.5737458000076,413.5737458000076,416.0550375999883,up,2.4753881999640726,None,416.0619007999776,416.07352939998964,416.07352939998964,416.1213601999916,416.12161059997743,416.1376377000124,416.1376377000124,416.1376377000124,416.2045831999858,416.45516439998755,space,0.30833390000043437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P121,001,2025-02-21_10h54.38.850,posner_endo_new1,2024.2.4,60.081999894352805,2025-02-21 10h54.51.695109 +0000,
cube_r.png,0.1,-0.31,invalid,6,6,0,up,3.1790774999535643,None,space,0.3257675999775529,None,0,6,6,6,,,,,,,,,416.4709373000078,,,,,,,,,,,,,416.4553436000133,416.4709373000078,416.4709373000078,416.4709373000078,419.65150690003065,up,3.1790774999535643,None,419.6582153000054,419.67018770001596,419.67018770001596,419.7177216000273,419.7179581000237,419.73434279998764,419.73434279998764,419.73434279998764,419.8006800999865,420.06818619999103,space,0.3257675999775529,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P121,001,2025-02-21_10h54.38.850,posner_endo_new1,2024.2.4,60.081999894352805,2025-02-21 10h54.51.695109 +0000,
cube_r.png,0.1,0.31,valid,7,7,0,up,3.4146003000205383,None,space,0.4441685000201687,None,0,7,7,7,,,,,,,,,420.0840382000315,,,,,,,,,,,,,420.0683594000293,420.0840382000315,420.0840382000315,420.0840382000315,423.51450380001916,up,3.4146003000205383,None,423.521235799999,423.5330212999834,423.5330212999834,423.58008340001106,423.58030259999214,423.5968275999767,423.5968275999767,423.5968275999767,423.6799408000079,424.04739830002654,space,0.4441685000201687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P121,001,2025-02-21_10h54.38.850,posner_endo_new1,2024.2.4,60.081999894352805,2025-02-21 10h54.51.695109 +0000,
