cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cube_r.png,0.1,10,catch,49,49,0,down,5.642792500089854,None,None,,,,,,,0,49,49,49,,,,,393.36406380007975,,,,,,,,,,,,,393.34878990007564,393.36406380007975,393.36406380007975,393.36406380007975,399.01072590006515,,,,399.0361411999911,399.04605840006843,399.04605840006843,399.0744716001209,399.07481959997676,399.0909319999628,399.0909319999628,399.0909319999628,399.1743167000823,402.0899499999359,,,,401.189443500014,402.1052101000678,402.1052101000678,402.1052101000678,down,5.642792500089854,None,None,,,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,-0.31,valid,50,50,0,down,4.781806299928576,None,space,0.3826122998725623,None,,,,,0,50,50,50,,,,,402.1052101000678,,,,,,,,,,,,,402.090489000082,402.1052101000678,402.1052101000678,402.1052101000678,406.9027869000565,,,,406.9264885999728,406.9362989999354,406.9362989999354,406.96635490003973,406.96669610007666,406.98319800011814,406.98319800011814,406.98319800011814,407.0665385001339,407.3673155999277,,,,,,,,down,4.781806299928576,None,space,0.3826122998725623,None,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,-0.31,valid,51,51,0,down,7.743497499963269,None,space,0.5364374001510441,None,,,,,0,51,51,51,,,,,407.38294219993986,,,,,,,,,,,,,407.36760030011646,407.38294219993986,407.38294219993986,407.38294219993986,415.1441488999408,,,,415.16805940004997,415.17954070004635,415.17954070004635,415.2078919999767,415.2082209000364,415.2247715999838,415.2247715999838,415.2247715999838,415.30815039994195,415.77559780003503,,,,,,,,down,7.743497499963269,None,space,0.5364374001510441,None,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,-0.31,invalid,52,52,0,down,5.776124400086701,None,space,0.43217180017381907,None,,,,,0,52,52,52,,,,,415.79061309993267,,,,,,,,,,,,,415.7758647000883,415.79061309993267,415.79061309993267,415.79061309993267,421.5711302999407,,,,421.5948415999301,421.60533479996957,421.60533479996957,421.6348622001242,421.63524630013853,421.6512056000065,421.6512056000065,421.6512056000065,421.7345823000651,422.08567710011266,,,,,,,,down,5.776124400086701,None,space,0.43217180017381907,None,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,-0.31,valid,53,53,0,down,6.138474900042638,None,space,0.3943107998929918,None,,,,,0,53,53,53,,,,,422.1008031000383,,,,,,,,,,,,,422.0859964999836,422.1008031000383,422.1008031000383,422.1008031000383,428.2453487999737,,,,428.25354259996675,428.26389560010284,428.26389560010284,428.3116615000181,428.3122415000107,428.32809590012766,428.32809590012766,428.32809590012766,428.39469210011885,428.729714400135,,,,,,,,down,6.138474900042638,None,space,0.3943107998929918,None,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,10,catch,54,54,0,down,6.870552500011399,None,None,,,,,,,0,54,54,54,,,,,428.74432080006227,,,,,,,,,,,,,428.7301881001331,428.74432080006227,428.74432080006227,428.74432080006227,435.6227136000525,,,,435.63944720011204,435.64979799999855,435.64979799999855,435.68702670000494,435.68736740015447,435.70385710010305,435.70385710010305,435.70385710010305,435.78675670013763,438.7015044,,,,437.80168460006826,438.7174754999578,438.7174754999578,438.7174754999578,down,6.870552500011399,None,None,,,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,0.31,invalid,55,55,0,down,4.864924200112,None,space,0.6093802000395954,None,,,,,0,55,55,55,,,,,438.7174754999578,,,,,,,,,,,,,438.7017657000106,438.7174754999578,438.7174754999578,438.7174754999578,443.5976377001498,,,,443.6156361999456,443.6258404001128,443.6258404001128,443.66237400006503,443.66271260008216,443.6787595001515,443.6787595001515,443.6787595001515,443.76207390008494,444.2963142001536,,,,,,,,down,4.864924200112,None,space,0.6093802000395954,None,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,-0.31,valid,56,56,0,down,5.615204300032929,None,space,0.5583899000193924,None,,,,,0,56,56,56,,,,,444.31174600007944,,,,,,,,,,,,,444.2966018000152,444.31174600007944,444.31174600007944,444.31174600007944,449.94191629998386,,,,449.9642130001448,449.97662300011143,449.97662300011143,450.00567089999095,450.00601779995486,450.0221850001253,450.0221850001253,450.0221850001253,450.1056028001476,450.5913532001432,,,,,,,,down,5.615204300032929,None,space,0.5583899000193924,None,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,0.31,valid,57,57,0,down,6.737178299808875,None,space,0.38351799990050495,None,,,,,0,57,57,57,,,,,450.60567070008256,,,,,,,,,,,,,450.59194610011764,450.60567070008256,450.60567070008256,450.60567070008256,457.35142010007985,,,,457.37390030012466,457.38605550001375,457.38605550001375,457.4148118000012,457.41519269999117,457.4312903000973,457.4312903000973,457.4312903000973,457.5146769999992,457.83203579997644,,,,,,,,down,6.737178299808875,None,space,0.38351799990050495,None,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,-0.31,invalid,58,58,0,down,8.038880300009623,None,space,0.41872430010698736,None,,,,,0,58,58,58,,,,,457.8476563000586,,,,,,,,,,,,,457.8323735999875,457.8476563000586,457.8476563000586,457.8476563000586,465.8906028000638,,,,465.9032014000695,465.9132871001493,465.9132871001493,465.9560412999708,465.956422700081,465.9726108000614,465.9726108000614,465.9726108000614,466.0558325999882,466.4067582001444,,,,,,,,down,8.038880300009623,None,space,0.41872430010698736,None,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,0.31,invalid,59,59,0,down,7.354061499936506,None,space,0.4567869999445975,None,,,,,0,59,59,59,,,,,466.42207329999655,,,,,,,,,,,,,466.4070753999986,466.42207329999655,466.42207329999655,466.42207329999655,473.78253440000117,,,,473.7949996001553,473.80513240001164,473.80513240001164,473.8479637999553,473.8483525000047,473.8644540000241,473.8644540000241,473.8644540000241,473.9476920000743,474.3320897000376,,,,,,,,down,7.354061499936506,None,space,0.4567869999445975,None,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.3322991000023,474.3473924000282,474.3473924000282,516.938652999932,space,42.576788200065494,None,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.9387477999553,516.9537820001133,520.0303543999325,519.9349024000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,10,catch,0,0,0,up,14.896327499998733,None,None,,,,,,,,,,,0,0,0,0,520.0303543999325,,,,,,,,,,,,,520.0221095001325,520.0303543999325,520.0303543999325,520.0303543999325,534.93699200009,,,,534.9503019000404,534.960657000076,534.960657000076,535.0024816000368,535.0028345999308,535.018596699927,535.018596699927,535.018596699927,535.1017772001214,538.0165957999416,,,,537.1168798001017,538.0321097001433,538.0321097001433,538.0321097001433,,,,,,,,,,,,,,up,14.896327499998733,None,None,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,10,catch,1,1,0,up,3.087004200089723,None,None,,,,,,,,,,,0,1,1,1,538.0321097001433,,,,,,,,,,,,,538.016869999934,538.0321097001433,538.0321097001433,538.0321097001433,541.130153800128,,,,541.142808200093,541.1530576001387,541.1530576001387,541.1960271999706,541.1963709001429,541.21252489998,541.21252489998,541.21252489998,541.2958064000122,544.2102684001438,,,,543.3104211001191,544.2262341000605,544.2262341000605,544.2262341000605,,,,,,,,,,,,,,up,3.087004200089723,None,None,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,up,3.260685099987313,None,space,0.4603024001698941,None,,,,,,,,,0,2,2,2,544.2262341000605,,,,,,,,,,,,,544.2105352000799,544.2262341000605,544.2262341000605,544.2262341000605,547.4907005999703,,,,547.5026891999878,547.5131560999434,547.5131560999434,547.5559811000712,547.5563219999894,547.5725523999427,547.5725523999427,547.5725523999427,547.655728999991,548.0402528000996,,,,,,,,,,,,,,,,,,,,,up,3.260685099987313,None,space,0.4603024001698941,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,up,5.559400000143796,None,space,0.4342392000835389,None,,,,,,,,,0,3,3,3,548.0555743000004,,,,,,,,,,,,,548.0405421000905,548.0555743000004,548.0555743000004,548.0555743000004,553.6177534000017,,,,553.6286363000982,553.6383057001512,553.6383057001512,553.6833405001089,553.6835750001483,553.6998567001428,553.6998567001428,553.6998567001428,553.7833245999645,554.1516855999362,,,,,,,,,,,,,,,,,,,,,up,5.559400000143796,None,space,0.4342392000835389,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,up,6.392800699919462,None,space,0.3759787001181394,None,,,,,,,,,0,4,4,4,554.1662356001325,,,,,,,,,,,,,554.1522723000962,554.1662356001325,554.1662356001325,554.1662356001325,560.5621891000774,,,,560.5856403000653,560.5953921999317,560.5953921999317,560.6257848001551,560.6261160001159,560.6428247001022,560.6428247001022,560.6428247001022,560.7258959000465,561.028231299948,,,,,,,,,,,,,,,,,,,,,up,6.392800699919462,None,space,0.3759787001181394,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,-0.31,invalid,5,5,0,up,5.2522275999654084,None,space,0.40683269989676774,None,,,,,,,,,0,5,5,5,561.0426261001267,,,,,,,,,,,,,561.0288205000106,561.0426261001267,561.0426261001267,561.0426261001267,566.3064745001029,,,,566.3303175000474,566.3425285001285,566.3425285001285,566.3700983000454,566.3705337001011,566.3866288000718,566.3866288000718,566.3866288000718,566.4697634000331,566.8042228999548,,,,,,,,,,,,,,,,,,,,,up,5.2522275999654084,None,space,0.40683269989676774,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,0.31,valid,6,6,0,up,6.19504990009591,None,space,0.3525602000299841,None,,,,,,,,,0,6,6,6,566.8194075000938,,,,,,,,,,,,,566.804601999931,566.8194075000938,566.8194075000938,566.8194075000938,573.0308493000921,,,,573.039562900085,573.0498136000242,573.0498136000242,573.0964985999744,573.0969360000454,573.1129987000022,573.1129987000022,573.1129987000022,573.1962240000721,573.4807217000052,,,,,,,,,,,,,,,,,,,,,up,6.19504990009591,None,space,0.3525602000299841,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,-0.31,invalid,7,7,0,up,7.390937400050461,None,space,0.4065392999909818,None,,,,,,,,,0,7,7,7,573.4962520999834,,,,,,,,,,,,,573.4809719999321,573.4962520999834,573.4962520999834,573.4962520999834,580.8897214999888,,,,580.9057183000259,580.9179394999519,580.9179394999519,580.9550407000352,580.9554592000786,580.971506500151,580.971506500151,580.971506500151,581.0549091000576,581.3891817000695,,,,,,,,,,,,,,,,,,,,,up,7.390937400050461,None,space,0.4065392999909818,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,up,7.60194530012086,None,space,1.0605856000911444,None,,,,,,,,,0,8,8,8,581.40439349995,,,,,,,,,,,,,581.3895104001276,581.40439349995,581.40439349995,581.40439349995,589.0147291000467,,,,589.0288087001536,589.0388804001268,589.0388804001268,589.0802595000714,589.0806448999792,589.09648320009,589.09648320009,589.09648320009,589.1798938000575,590.1651318999939,,,,,,,,,,,,,,,,,,,,,up,7.60194530012086,None,space,1.0605856000911444,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,up,7.234935300191864,None,space,0.5009626999963075,None,,,,,,,,,0,9,9,9,590.1794487000443,,,,,,,,,,,,,590.1657122999895,590.1794487000443,590.1794487000443,590.1794487000443,597.4243102001492,,,,597.448163199937,597.4605974999722,597.4605974999722,597.4880342001561,597.4883389000315,597.5049610000569,597.5049610000569,597.5049610000569,597.5879846001044,598.0218510001432,,,,,,,,,,,,,,,,,,,,,up,7.234935300191864,None,space,0.5009626999963075,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,0.31,invalid,10,10,0,up,7.040523299947381,None,space,0.6362010999582708,None,,,,,,,,,0,10,10,10,598.0378495999612,,,,,,,,,,,,,598.022102399962,598.0378495999612,598.0378495999612,598.0378495999612,605.0834661999252,,,,605.1074403999373,605.1174701000564,605.1174701000564,605.1468955001328,605.1472410000861,605.1633651999291,605.1633651999291,605.1633651999291,605.2473109001294,605.8158732000738,,,,,,,,,,,,,,,,,,,,,up,7.040523299947381,None,space,0.6362010999582708,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,-0.31,invalid,11,11,0,up,7.432852500118315,None,space,0.46104700001887977,None,,,,,,,,,0,11,11,11,605.8300542000216,,,,,,,,,,,,,605.8164636001457,605.8300542000216,605.8300542000216,605.8300542000216,613.2750747001264,,,,613.2967702001333,613.3068192000501,613.3068192000501,613.3385272000451,613.3388787999284,613.3553136999253,613.3553136999253,613.3553136999253,613.4388439999893,613.8224269000348,,,,,,,,,,,,,,,,,,,,,up,7.432852500118315,None,space,0.46104700001887977,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,0.31,valid,12,12,0,up,5.952906400198117,None,space,0.4418029999360442,None,,,,,,,,,0,12,12,12,613.837992399931,,,,,,,,,,,,,613.8227165001445,613.837992399931,613.837992399931,613.837992399931,619.8013567000162,,,,619.8238274001051,619.83682340011,619.83682340011,619.8651175999548,619.8654652999248,619.8816678000148,619.8816678000148,619.8816678000148,619.9653442001436,620.332937899977,,,,,,,,,,,,,,,,,,,,,up,5.952906400198117,None,space,0.4418029999360442,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,10,catch,13,13,0,up,6.8260896999854594,None,None,,,,,,,,,,,0,13,13,13,620.3483871000353,,,,,,,,,,,,,620.3332267000806,620.3483871000353,620.3483871000353,620.3483871000353,627.1775307999924,,,,627.2007063000929,627.212900799932,627.212900799932,627.2409378001466,627.2412849001121,627.2574203000404,627.2574203000404,627.2574203000404,627.3408872999717,630.256475500064,,,,629.3559735000599,630.2717110000085,630.2717110000085,630.2717110000085,,,,,,,,,,,,,,up,6.8260896999854594,None,None,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,-0.31,invalid,14,14,0,up,6.086569100152701,None,space,0.43098570010624826,None,,,,,,,,,0,14,14,14,630.2717110000085,,,,,,,,,,,,,630.2570619001053,630.2717110000085,630.2717110000085,630.2717110000085,636.3680906000081,,,,636.3908277000301,636.4028861001134,636.4028861001134,636.4316608000081,636.4320423000026,636.4482184001245,636.4482184001245,636.4482184001245,636.531375200022,636.8824275999796,,,,,,,,,,,,,,,,,,,,,up,6.086569100152701,None,space,0.43098570010624826,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,-0.31,valid,15,15,0,up,7.316919800126925,None,space,0.4537543000187725,None,,,,,,,,,0,15,15,15,636.8975907000713,,,,,,,,,,,,,636.8827982000075,636.8975907000713,636.8975907000713,636.8975907000713,644.2248670000117,,,,644.2372471999843,644.2472703000531,644.2472703000531,644.2903267999645,644.2907157000154,644.3066912000068,644.3066912000068,644.3066912000068,644.3900953000411,644.774329100037,,,,,,,,,,,,,,,,,,,,,up,7.316919800126925,None,space,0.4537543000187725,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,10,catch,16,16,0,up,7.2257906999439,None,None,,,,,,,,,,,0,16,16,16,644.7895148999523,,,,,,,,,,,,,644.7746548999567,644.7895148999523,644.7895148999523,644.7895148999523,652.0165999000892,,,,652.0248368999455,652.036665200023,652.036665200023,652.082996699959,652.0836583001073,652.0993556999601,652.0993556999601,652.0993556999601,652.1659711000975,655.0976478001103,,,,654.1805137000047,655.1128581000958,655.1128581000958,655.1128581000958,,,,,,,,,,,,,,up,7.2257906999439,None,None,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,10,catch,17,17,0,up,5.9097626998554915,None,None,,,,,,,,,,,0,17,17,17,655.1128581000958,,,,,,,,,,,,,655.0982161001302,655.1128581000958,655.1128581000958,655.1128581000958,661.02416000003,,,,661.0335262001026,661.0436377001461,661.0436377001461,661.0901472999249,661.090449300129,661.106196800014,661.106196800014,661.106196800014,661.1896494999528,664.1037429000717,,,,663.2040917000268,664.1202457000036,664.1202457000036,664.1202457000036,,,,,,,,,,,,,,up,5.9097626998554915,None,None,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,0.31,invalid,18,18,0,up,6.3590544001199305,None,space,0.5163477000314742,None,,,,,,,,,0,18,18,18,664.1202457000036,,,,,,,,,,,,,664.1039797000121,664.1202457000036,664.1202457000036,664.1202457000036,670.4811710999347,,,,670.4907750999555,670.500934000127,670.500934000127,670.5471032999922,670.5474112001248,670.5636464001145,670.5636464001145,670.5636464001145,670.6298112000804,671.0809971999843,,,,,,,,,,,,,,,,,,,,,up,6.3590544001199305,None,space,0.5163477000314742,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,10,catch,19,19,0,up,6.5506237000226974,None,None,,,,,,,,,,,0,19,19,19,671.0960417001043,,,,,,,,,,,,,671.0812611000147,671.0960417001043,671.0960417001043,671.0960417001043,677.6573602000717,,,,677.6669201999903,677.6770778000355,677.6770778000355,677.723134299973,677.7234410000965,677.7392064000014,677.7392064000014,677.7392064000014,677.8225104000885,680.7367821000516,,,,679.837021100102,680.7531659000088,680.7531659000088,680.7531659000088,,,,,,,,,,,,,,up,6.5506237000226974,None,None,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,0.31,invalid,20,20,0,up,4.373832399956882,None,space,0.57877969997935,None,,,,,,,,,0,20,20,20,680.7531659000088,,,,,,,,,,,,,680.7370158000849,680.7531659000088,680.7531659000088,680.7531659000088,685.1330826000776,,,,685.1424223000649,685.1525826000143,685.1525826000143,685.198805199936,685.1991103000473,685.2149751000106,685.2149751000106,685.2149751000106,685.298194100149,685.7989167000633,,,,,,,,,,,,,,,,,,,,,up,4.373832399956882,None,space,0.57877969997935,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,-0.31,valid,21,21,0,up,7.920022699981928,None,space,0.5934482000302523,None,,,,,,,,,0,21,21,21,685.8147035001311,,,,,,,,,,,,,685.7991667001043,685.8147035001311,685.8147035001311,685.8147035001311,693.7425033000764,,,,693.7649620000739,693.777330199955,693.777330199955,693.8063622000627,693.8067950000986,693.8228188001085,693.8228188001085,693.8228188001085,693.9060700000264,694.4235976000782,,,,,,,,,,,,,,,,,,,,,up,7.920022699981928,None,space,0.5934482000302523,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,0.31,valid,22,22,0,up,6.686963899992406,None,space,0.5094428001902997,None,,,,,,,,,0,22,22,22,694.439277100144,,,,,,,,,,,,,694.4238547999412,694.439277100144,694.439277100144,694.439277100144,701.1331118999515,,,,701.1424237999599,701.1525970001239,701.1525970001239,701.1993811000139,701.2000486000907,701.2157207001001,701.2157207001001,701.2157207001001,701.2823670001235,701.7344353001099,,,,,,,,,,,,,,,,,,,,,up,6.686963899992406,None,space,0.5094428001902997,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,-0.31,invalid,23,23,0,up,6.618177500087768,None,space,0.4306821001227945,None,,,,,,,,,0,23,23,23,701.7486463999376,,,,,,,,,,,,,701.7350669000298,701.7486463999376,701.7486463999376,701.7486463999376,708.3773711000104,,,,708.3980362000875,708.4086313999724,708.4086313999724,708.441356100142,708.4417944999877,708.4577732000034,708.4577732000034,708.4577732000034,708.541035000002,708.8923081001267,,,,,,,,,,,,,,,,,,,,,up,6.618177500087768,None,space,0.4306821001227945,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,0.31,valid,24,24,0,up,6.163147600134835,None,space,0.5146360001526773,None,,,,,,,,,0,24,24,24,708.9074788999278,,,,,,,,,,,,,708.8926862000953,708.9074788999278,708.9074788999278,708.9074788999278,715.0856606999878,,,,715.0951151000336,715.1055483999662,715.1055483999662,715.151055400027,715.1513561999891,715.1679271999747,715.1679271999747,715.1679271999747,715.2512461000588,715.6847969000228,,,,,,,,,,,,,,,,,,,,,up,6.163147600134835,None,space,0.5146360001526773,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,-0.31,invalid,25,25,0,up,6.3219819001387805,None,space,1.095974100055173,None,,,,,,,,,0,25,25,25,715.7004480999894,,,,,,,,,,,,,715.685059600044,715.7004480999894,715.7004480999894,715.7004480999894,722.0283743001055,,,,722.0379431999754,722.0480542001314,722.0480542001314,722.0939685001504,722.0942745001521,722.1109031999949,722.1109031999949,722.1109031999949,722.1771142000798,723.2105002000462,,,,,,,,,,,,,,,,,,,,,up,6.3219819001387805,None,space,1.095974100055173,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_l.png,0.1,-0.31,valid,26,26,0,up,5.620622500078753,None,space,0.4485370002221316,None,,,,,,,,,0,26,26,26,723.2263293999713,,,,,,,,,,,,,723.2107551000081,723.2263293999713,723.2263293999713,723.2263293999713,728.8550877000671,,,,728.8643793000374,728.8745093001053,728.8745093001053,728.920499100117,728.9208047001157,728.9372777999379,728.9372777999379,728.9372777999379,729.0204398999922,729.3876817999408,,,,,,,,,,,,,,,,,,,,,up,5.620622500078753,None,space,0.4485370002221316,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,0.31,valid,27,27,0,up,5.963218899909407,None,space,0.5345443999394774,None,,,,,,,,,0,27,27,27,729.4032680999953,,,,,,,,,,,,,729.3879366000183,729.4032680999953,729.4032680999953,729.4032680999953,735.381277800072,,,,735.3907513001468,735.4009452001192,735.4009452001192,735.4471372999251,735.4474430999253,735.4636737001128,735.4636737001128,735.4636737001128,735.5301059000194,736.013930000132,,,,,,,,,,,,,,,,,,,,,up,5.963218899909407,None,space,0.5345443999394774,None,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
cube_r.png,0.1,10,catch,28,28,0,up,6.304467000067234,None,None,,,,,,,,,,,0,28,28,28,736.0300007001497,,,,,,,,,,,,,736.014192600036,736.0300007001497,736.0300007001497,736.0300007001497,742.3407426001504,,,,742.3499704999849,742.3601249000058,742.3601249000058,742.406596600078,742.406900400063,742.4234408999328,742.4234408999328,742.4234408999328,742.4896579000633,745.4206373000052,,,,744.5045446001459,745.4366498000454,745.4366498000454,745.4366498000454,,,,,,,,,,,,,,up,6.304467000067234,None,None,,,P134,001,2025-03-26_13h14.26.470,posner_endo_new1,2024.2.4,60.10388353166325,2025-03-26 13h14.32.500404 +0000,
