cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007605999999213964,0.020556900009978563,0.020556900009978563,531.2154762000137,up,531.1762571999861,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P115,001,2025-02-19_11h50.36.437,posner_endo_new1,2024.2.4,60.016804704019236,2025-02-19 11h50.44.541352 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.2155283000029,531.2287519999954,534.2289098000037,534.2094874000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P115,001,2025-02-19_11h50.36.437,posner_endo_new1,2024.2.4,60.016804704019236,2025-02-19 11h50.44.541352 +0000,
cube_l.png,0.1,-0.31,valid,0,0,0,up,0.7677502000005916,None,space,0.6156327000062447,None,0,0,0,0,,,,,,,,,534.2289098000037,,,,,,,,,,,,,534.2166399999987,534.2289098000037,534.2289098000037,534.2289098000037,535.0085128000064,up,0.7677502000005916,None,535.019025400019,535.0291717000073,535.0291717000073,535.0750130000233,535.0752357000019,535.091324500012,535.091324500012,535.091324500012,535.157980500022,535.7083824000147,space,0.6156327000062447,None,,,,,,,,,,,,,,,,,,,,,,,,,P115,001,2025-02-19_11h50.36.437,posner_endo_new1,2024.2.4,60.016804704019236,2025-02-19 11h50.44.541352 +0000,
cube_l.png,0.1,0.31,invalid,1,1,0,up,10.536177100002533,None,space,0.39434499997878447,None,0,1,1,1,,,,,,,,,535.7242094000103,,,,,,,,,,,,,535.7085434000182,535.7242094000103,535.7242094000103,535.7242094000103,546.2642504000105,up,10.536177100002533,None,546.2737667000038,546.2836703000066,546.2836703000066,546.3300717000093,546.3303161000076,546.3464803000097,546.3464803000097,546.3464803000097,546.4297900000238,546.7468373000156,space,0.39434499997878447,None,,,,,,,,,,,,,,,,,,,,,,,,,P115,001,2025-02-19_11h50.36.437,posner_endo_new1,2024.2.4,60.016804704019236,2025-02-19 11h50.44.541352 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,up,3.6906189000001177,None,space,0.40485889997216873,None,0,2,2,2,,,,,,,,,546.7627149000182,,,,,,,,,,,,,546.7470201000106,546.7627149000182,546.7627149000182,546.7627149000182,550.4599163999956,up,3.6906189000001177,None,550.4670134000189,550.4787085000135,550.4787085000135,550.5257500000007,550.5259977999958,550.5422615999996,550.5422615999996,550.5422615999996,550.6257029999979,550.9593127999979,space,0.40485889997216873,None,,,,,,,,,,,,,,,,,,,,,,,,,P115,001,2025-02-19_11h50.36.437,posner_endo_new1,2024.2.4,60.016804704019236,2025-02-19 11h50.44.541352 +0000,
cube_r.png,0.1,10,catch,3,3,0,up,5.8856745999946725,None,space,0.4103940000059083,None,0,3,3,3,,,,,,,,,550.9751360000228,,,,,,,,,,,,,550.9594947000151,550.9751360000228,550.9751360000228,550.9751360000228,556.8696398000175,up,5.8856745999946725,None,556.876714700018,556.8886067999993,556.8886067999993,556.935910500004,556.9361560000107,556.9524682000047,556.9524682000047,556.9524682000047,557.0190671000164,557.3695700000098,space,0.4103940000059083,None,,,,,,,,,,,,,,,,,,,,,,,,,P115,001,2025-02-19_11h50.36.437,posner_endo_new1,2024.2.4,60.016804704019236,2025-02-19 11h50.44.541352 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,up,19.147692900005495,None,space,0.5471653999993578,None,0,4,4,4,,,,,,,,,557.3851783999999,,,,,,,,,,,,,557.369752700004,557.3851783999999,557.3851783999999,557.3851783999999,576.5497570000007,up,19.147692900005495,None,576.5568357000011,576.5686827000172,576.5686827000172,576.6157858000079,576.6160284000216,576.6322033000179,576.6322033000179,576.6322033000179,576.6988473999954,577.182678400015,space,0.5471653999993578,None,,,,,,,,,,,,,,,,,,,,,,,,,P115,001,2025-02-19_11h50.36.437,posner_endo_new1,2024.2.4,60.016804704019236,2025-02-19 11h50.44.541352 +0000,
cube_l.png,0.1,0.31,invalid,5,5,0,up,5.382178800005931,None,space,0.45803500001784414,None,0,5,5,5,,,,,,,,,577.1983564000111,,,,,,,,,,,,,577.1828652000113,577.1983564000111,577.1983564000111,577.1983564000111,582.59369780001,up,5.382178800005931,None,582.6007957000111,582.6125021000043,582.6125021000043,582.6595127000182,582.6597551000013,582.6760584000149,582.6760584000149,582.6760584000149,582.7593011000135,583.1429583000136,space,0.45803500001784414,None,,,,,,,,,,,,,,,,,,,,,,,,,P115,001,2025-02-19_11h50.36.437,posner_endo_new1,2024.2.4,60.016804704019236,2025-02-19 11h50.44.541352 +0000,
cube_r.png,0.1,-0.31,invalid,6,6,0,up,3.1097927000082564,None,space,0.4419785000209231,None,0,6,6,6,,,,,,,,,583.1589932000206,,,,,,,,,,,,,583.1431444000045,583.1589932000206,583.1589932000206,583.1589932000206,586.2733518000168,up,3.1097927000082564,None,586.2803832000063,586.2920716000081,586.2920716000081,586.3391288999992,586.3393714000122,586.355553500005,586.355553500005,586.355553500005,586.4388750000217,586.8059369999974,space,0.4419785000209231,None,,,,,,,,,,,,,,,,,,,,,,,,,P115,001,2025-02-19_11h50.36.437,posner_endo_new1,2024.2.4,60.016804704019236,2025-02-19 11h50.44.541352 +0000,
cube_r.png,0.1,0.31,valid,7,7,0,up,2.647145199996885,None,space,0.5037238000077195,None,0,7,7,7,,,,,,,,,586.8219556999975,,,,,,,,,,,,,586.8061173000024,586.8219556999975,586.8219556999975,586.8219556999975,589.4701328000228,up,2.647145199996885,None,589.4772173000092,589.4889158000005,589.4889158000005,589.5358206999954,589.5363127000164,589.5522082000098,589.5522082000098,589.5522082000098,589.6354226999974,590.0698020000127,space,0.5037238000077195,None,,,,,,,,,,,,,,,,,,,,,,,,,P115,001,2025-02-19_11h50.36.437,posner_endo_new1,2024.2.4,60.016804704019236,2025-02-19 11h50.44.541352 +0000,
