cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007402800023555756,0.02975049999076873,0.02975049999076873,25.08608739997726,up,25.033694899990223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.086248600040562,25.0983005000744,28.115873800008558,28.071970300050452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_l.png,0.1,-0.31,valid,0,0,0,down,13.699307200033218,None,space,0.2826819000765681,None,0,0,0,0,,,,,,,,,28.115873800008558,,,,,,,,,,,,,28.10070770001039,28.115873800008558,28.115873800008558,28.115873800008558,41.82409390003886,down,13.699307200033218,None,41.84080410003662,41.85239170002751,41.85239170002751,41.889727400033735,41.88994799996726,41.90630440006498,41.90630440006498,41.90630440006498,41.989639200037345,42.19019500003196,space,0.2826819000765681,None,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_l.png,0.1,0.31,invalid,1,1,0,down,4.544947099988349,None,space,0.3516172000672668,None,0,1,1,1,,,,,,,,,42.20607720001135,,,,,,,,,,,,,42.19036310003139,42.20607720001135,42.20607720001135,42.20607720001135,46.752681000041775,down,4.544947099988349,None,46.76456929999404,46.77483830007259,46.77483830007259,46.81802250002511,46.818362900055945,46.83458939997945,46.83458939997945,46.83458939997945,46.91774499998428,47.20152420003433,space,0.3516172000672668,None,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,down,9.29314029996749,None,space,0.3018181000370532,None,0,2,2,2,,,,,,,,,47.21762500004843,,,,,,,,,,,,,47.201688800007105,47.21762500004843,47.21762500004843,47.21762500004843,56.525436399970204,down,9.29314029996749,None,56.531658299965784,56.54325129999779,56.54325129999779,56.59145519998856,56.591680200072005,56.607919099973515,56.607919099973515,56.607919099973515,56.674577399971895,56.92496410000604,space,0.3018181000370532,None,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_r.png,0.1,10,catch,3,3,0,down,21.434039099956863,None,None,,,0,3,3,3,,,,,,,,,56.94100510003045,,,,,,,,,,,,,56.925128099974245,56.94100510003045,56.94100510003045,56.94100510003045,78.38657950004563,down,21.434039099956863,None,78.39923330000602,78.40929109998979,78.40929109998979,78.45234690001234,78.45260319998488,78.46897420007735,78.46897420007735,78.46897420007735,78.55214739998337,81.46630780003034,None,,,80.56686010002159,81.48251640005037,81.48251640005037,81.48251640005037,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,1.8210017000092193,None,space,0.4539397000335157,None,0,4,4,4,,,,,,,,,81.48251640005037,,,,,,,,,,,,,81.46650199999567,81.48251640005037,81.48251640005037,81.48251640005037,83.31492979999166,down,1.8210017000092193,None,83.32728980004322,83.33735000004526,83.33735000004526,83.38031989999581,83.38071840000339,83.39679390005767,83.39679390005767,83.39679390005767,83.48004000005312,83.8643885999918,space,0.4539397000335157,None,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_l.png,0.1,0.31,invalid,5,5,0,down,5.168013699934818,None,space,0.3284754999913275,None,0,5,5,5,,,,,,,,,83.87961599999107,,,,,,,,,,,,,83.86470959999133,83.87961599999107,83.87961599999107,83.87961599999107,89.05899489996955,down,5.168013699934818,None,89.07143490004819,89.08148010005243,89.08148010005243,89.12446720001753,89.1248489000136,89.1409321000101,89.1409321000101,89.1409321000101,89.2242086000042,89.47529770003166,space,0.3284754999913275,None,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_r.png,0.1,-0.31,invalid,6,6,0,down,5.932334700017236,None,space,0.33294929994735867,None,0,6,6,6,,,,,,,,,89.49059870000929,,,,,,,,,,,,,89.47561409999616,89.49059870000929,89.49059870000929,89.49059870000929,95.43581549997907,down,5.932334700017236,None,95.44817700004205,95.45824299997184,95.45824299997184,95.50127410003915,95.5016530000139,95.51774210005533,95.51774210005533,95.51774210005533,95.6009866000386,95.85226670000702,space,0.33294929994735867,None,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_r.png,0.1,0.31,valid,7,7,0,down,4.339935899944976,None,space,0.34717590000946075,None,0,7,7,7,,,,,,,,,95.86739150003996,,,,,,,,,,,,,95.85258409997914,95.86739150003996,95.86739150003996,95.86739150003996,100.21431339997798,down,4.339935899944976,None,100.22242760006338,100.23312600003555,100.23312600003555,100.28016089997254,100.28043340006843,100.29671400005464,100.29671400005464,100.29671400005464,100.37970719998702,100.64718159998301,space,0.34717590000946075,None,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,down,5.63268809998408,None,space,0.25531919999048114,None,0,8,8,8,,,,,,,,,100.6628513999749,,,,,,,,,,,,,100.64740250003524,100.6628513999749,100.6628513999749,100.6628513999749,106.3081490000477,down,5.63268809998408,None,106.31648789998144,106.32688519998919,106.32688519998919,106.37391500000376,106.37419830006547,106.3904444000218,106.3904444000218,106.3904444000218,106.47357290005311,106.65765599999577,space,0.25531919999048114,None,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,5.526573000010103,None,space,0.32759860006626695,None,0,9,9,9,,,,,,,,,106.67346419999376,,,,,,,,,,,,,106.65788060007617,106.67346419999376,106.67346419999376,106.67346419999376,112.20212829997763,down,5.526573000010103,None,112.21024200005922,112.22079900000244,112.22079900000244,112.26783680007793,112.26811240008101,112.28437150001992,112.28437150001992,112.28437150001992,112.36770729999989,112.61840440006927,space,0.32759860006626695,None,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_r.png,0.1,0.31,valid,10,10,0,down,5.997639400069602,None,space,0.23089890007395297,None,0,10,10,10,,,,,,,,,112.63391690002754,,,,,,,,,,,,,112.61862459999975,112.63391690002754,112.63391690002754,112.63391690002754,118.64552340004593,down,5.997639400069602,None,118.65366179996636,118.66415660001803,118.66415660001803,118.71133249998093,118.71160709997639,118.72791440004949,118.72791440004949,118.72791440004949,118.81100700004026,118.96180110005662,space,0.23089890007395297,None,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.96194219996687,118.9776162999915,121.98655420006253,121.9583822999848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_l.png,0.1,10,catch,0,0,0,down,6.468785600038245,None,None,,,,,,,0,0,0,0,,,,,121.98655420006253,,,,,,,,,,,,,121.9777736000251,121.98655420006253,121.98655420006253,121.98655420006253,128.46873179997783,,,,128.47687240003143,128.48748959996738,128.48748959996738,128.53443920006976,128.53471869998612,128.55110859998967,128.55110859998967,128.55110859998967,128.63430550007615,131.5486767999828,,,,130.64894240000285,131.56466210004874,131.56466210004874,131.56466210004874,down,6.468785600038245,None,None,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_l.png,0.1,10,catch,1,1,0,down,3.707069900003262,None,None,,,,,,,0,1,1,1,,,,,131.56466210004874,,,,,,,,,,,,,131.5489016000647,131.56466210004874,131.56466210004874,131.56466210004874,135.27855090005323,,,,135.2866667000344,135.29722469998524,135.29722469998524,135.34427770006005,135.34455330006313,135.36078109999653,135.36078109999653,135.36078109999653,135.44403740006965,138.35837799997535,,,,137.45876639999915,138.3744075000286,138.3744075000286,138.3744075000286,down,3.707069900003262,None,None,,,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,down,1.6327795999823138,None,space,0.3841159000294283,None,,,,,0,2,2,2,,,,,138.3744075000286,,,,,,,,,,,,,138.3585957000032,138.3744075000286,138.3744075000286,138.3744075000286,140.02371940005105,,,,140.0318345000269,140.04240839998238,140.04240839998238,140.0894246000098,140.08969619998243,140.10604790004436,140.10604790004436,140.10604790004436,140.18918910005596,140.50635370006785,,,,,,,,down,1.6327795999823138,None,space,0.3841159000294283,None,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,down,9.94900709996,None,space,0.43426339991856366,None,,,,,0,3,3,3,,,,,140.52212219999637,,,,,,,,,,,,,140.50657960004173,140.52212219999637,140.52212219999637,140.52212219999637,150.47977169998921,,,,150.4880965000484,150.49839470000006,150.49839470000006,150.54548450000584,150.54576850007288,150.5618720999919,150.5618720999919,150.5618720999919,150.64508499996737,151.01245779998135,,,,,,,,down,9.94900709996,None,space,0.43426339991856366,None,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,4.827477799961343,None,space,0.3818049000110477,None,,,,,0,4,4,4,,,,,151.028086300008,,,,,,,,,,,,,151.01269920007326,151.028086300008,151.028086300008,151.028086300008,155.8574840000365,,,,155.86573459999636,155.87621100002434,155.87621100002434,155.9232922999654,155.92358120006975,155.93978320003953,155.93978320003953,155.93978320003953,156.02295999997295,156.32386730005965,,,,,,,,down,4.827477799961343,None,space,0.3818049000110477,None,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
cube_r.png,0.1,-0.31,invalid,5,5,0,down,4.804138800012879,None,space,0.30507449992001057,None,,,,,0,5,5,5,,,,,156.33929490006994,,,,,,,,,,,,,156.32410019997042,156.33929490006994,156.33929490006994,156.33929490006994,161.15209440002218,,,,161.1602292000316,161.1707282999996,161.1707282999996,161.21778379997704,161.21806710003875,161.23432759998832,161.23432759998832,161.23432759998832,161.3176145000616,161.5516119999811,,,,,,,,down,4.804138800012879,None,space,0.30507449992001057,None,,,,,,,,,,,,,,,P128,001,2025-02-27_14h57.37.099,posner_endo_new1,2024.2.4,59.92638643842964,2025-02-27 14h57.48.541637 +0000,
