cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007432600017637014,0.01950990012846887,0.01950990012846887,193.04167359997518,up,193.01575529994443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.04171449993737,193.0548591001425,196.06126530002803,196.03570359991863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_l.png,0.1,-0.31,valid,0,0,0,down,10.477296999888495,None,space,0.3799263001419604,None,0,0,0,0,,,,,,,,,196.06126530002803,,,,,,,,,,,,,196.04899569996633,196.06126530002803,196.06126530002803,196.06126530002803,206.5419358999934,down,10.477296999888495,None,206.55742420000024,206.5675872999709,206.5675872999709,206.60776800010353,206.60799030005,206.62439469993114,206.62439469993114,206.62439469993114,206.70756180002354,207.0081434000749,space,0.3799263001419604,None,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_l.png,0.1,0.31,invalid,1,1,0,down,4.498764300020412,None,space,0.43531759991310537,None,0,1,1,1,,,,,,,,,207.02396590006538,,,,,,,,,,,,,207.00831150007434,207.02396590006538,207.02396590006538,207.02396590006538,211.5366468001157,down,4.498764300020412,None,211.54375730012543,211.5557907000184,211.5557907000184,211.6022052001208,211.60243190010078,211.61938640009612,211.61938640009612,211.61938640009612,211.685927500017,212.06952899997123,space,0.43531759991310537,None,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,down,3.64540379983373,None,space,0.4921610001474619,None,0,2,2,2,,,,,,,,,212.08552239998244,,,,,,,,,,,,,212.06969380006194,212.08552239998244,212.08552239998244,212.08552239998244,215.73264289996587,down,3.64540379983373,None,215.7414545000065,215.75115190003999,215.75115190003999,215.79855299997143,215.79878009995446,215.81491490011103,215.81491490011103,215.81491490011103,215.8977020001039,216.31517830002122,space,0.4921610001474619,None,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_r.png,0.1,10,catch,3,3,0,down,3.983482599956915,None,None,,,0,3,3,3,,,,,,,,,216.33122409996577,,,,,,,,,,,,,216.31534440000542,216.33122409996577,216.33122409996577,216.33122409996577,220.3276130000595,down,3.983482599956915,None,220.33438839996234,220.34682120010257,220.34682120010257,220.39364090003073,220.39386439998634,220.4101176999975,220.4101176999975,220.4101176999975,220.47664569993503,223.40818380005658,None,,,222.4913530999329,223.42373210005462,223.42373210005462,223.42373210005462,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,2.131670500151813,None,space,0.4495782998856157,None,0,4,4,4,,,,,,,,,223.42373210005462,,,,,,,,,,,,,223.40857139998116,223.42373210005462,223.42373210005462,223.42373210005462,225.5719254000578,down,2.131670500151813,None,225.57830259995535,225.58967419993132,225.58967419993132,225.63838250003755,225.63861849997193,225.6549957001116,225.6549957001116,225.6549957001116,225.72151860012673,226.10532480012625,space,0.4495782998856157,None,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_l.png,0.1,0.31,invalid,5,5,0,down,4.393605200108141,None,space,0.46852680016309023,None,0,5,5,5,,,,,,,,,226.1210519000888,,,,,,,,,,,,,226.1054980000481,226.1210519000888,226.1210519000888,226.1210519000888,230.51721740001813,down,4.393605200108141,None,230.52444280008785,230.53657729993574,230.53657729993574,230.58309129998088,230.58331730007194,230.60000410000794,230.60000410000794,230.60000410000794,230.6665026000701,231.08338170009665,space,0.46852680016309023,None,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_r.png,0.1,-0.31,invalid,6,6,0,down,4.489110600203276,None,space,0.6059533997904509,None,0,6,6,6,,,,,,,,,231.09938080003485,,,,,,,,,,,,,231.0835496999789,231.09938080003485,231.09938080003485,231.09938080003485,235.59535900014453,down,4.489110600203276,None,235.6020335999783,235.613830300048,235.613830300048,235.6609799999278,235.66120480000973,235.6780207999982,235.6780207999982,235.6780207999982,235.74473159993067,236.2946691000834,space,0.6059533997904509,None,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_r.png,0.1,0.31,valid,7,7,0,down,4.0523592999670655,None,space,0.4857516000047326,None,0,7,7,7,,,,,,,,,236.3106037999969,,,,,,,,,,,,,236.29483989998698,236.3106037999969,236.3106037999969,236.3106037999969,240.37390760006383,down,4.0523592999670655,None,240.38027140009217,240.3920017001219,240.3920017001219,240.44000139995478,240.44023160007782,240.45605179993436,240.45605179993436,240.45605179993436,240.53934779996052,240.95670560002327,space,0.4857516000047326,None,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,down,3.711359499953687,None,space,0.3819510000757873,None,0,8,8,8,,,,,,,,,240.97213850007392,,,,,,,,,,,,,240.9568692999892,240.97213850007392,240.97213850007392,240.97213850007392,244.68841159995645,down,3.711359499953687,None,244.71367010008544,244.72393220011145,244.72393220011145,244.751792000141,244.75210539996624,244.7682656000834,244.7682656000834,244.7682656000834,244.8520621000789,245.15284300013445,space,0.3819510000757873,None,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,3.4988302001729608,None,space,0.4192019000183791,None,0,9,9,9,,,,,,,,,245.16825999994762,,,,,,,,,,,,,245.153080600081,245.16825999994762,245.16825999994762,245.16825999994762,248.6824467999395,down,3.4988302001729608,None,248.69284510007128,248.70284290006384,248.70284290006384,248.74810600001365,248.74841020000167,248.76461130008101,248.76461130008101,248.76461130008101,248.847857600078,249.19858320010826,space,0.4192019000183791,None,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_r.png,0.1,0.31,valid,10,10,0,down,4.461550400126725,None,space,0.40254170005209744,None,0,10,10,10,,,,,,,,,249.21410110010765,,,,,,,,,,,,,249.19882520008832,249.21410110010765,249.21410110010765,249.21410110010765,253.67771770013496,down,4.461550400126725,None,253.68686160002835,253.69642219995148,253.69642219995148,253.74304380011745,253.74326699995436,253.75955770001747,253.75955770001747,253.75955770001747,253.84321360010654,254.1761990999803,space,0.40254170005209744,None,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.17631080001593,254.19244850007817,257.22262870008126,257.17421919992194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_l.png,0.1,10,catch,0,0,0,down,33.677009199978784,None,None,,,,,,,0,0,0,0,,,,,257.22262870008126,,,,,,,,,,,,,257.21348450006917,257.22262870008126,257.22262870008126,257.22262870008126,290.90582809993066,,,,290.9155876999721,290.9249386000447,290.9249386000447,290.97165830014274,290.97188520012423,290.9877194999717,290.9877194999717,290.9877194999717,291.0709194999654,293.9852523000445,,,,293.08605249994434,294.0016107999254,294.0016107999254,294.0016107999254,down,33.677009199978784,None,None,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_l.png,0.1,10,catch,1,1,0,down,1.4730986000504345,None,None,,,,,,,0,1,1,1,,,,,294.0016107999254,,,,,,,,,,,,,293.98541439999826,294.0016107999254,294.0016107999254,294.0016107999254,295.48440490011126,,,,295.4911730000749,295.5030300000217,295.5030300000217,295.5500932999421,295.550318100024,295.56677499995567,295.56677499995567,295.56677499995567,295.6330061000772,298.564251099946,,,,297.64810830005445,298.5805234001018,298.5805234001018,298.5805234001018,down,1.4730986000504345,None,None,,,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,down,1.3985977000556886,None,space,0.4563812001142651,None,,,,,0,2,2,2,,,,,298.5805234001018,,,,,,,,,,,,,298.56441110000014,298.5805234001018,298.5805234001018,298.5805234001018,299.9798662001267,,,,299.9862293000333,299.99796649999917,299.99796649999917,300.0457578001078,300.04598670010455,300.06231820001267,300.06231820001267,300.06231820001267,300.1455310001038,300.5290262999479,,,,,,,,down,1.3985977000556886,None,space,0.4563812001142651,None,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,down,4.466034799814224,None,space,0.41380829992704093,None,,,,,0,3,3,3,,,,,300.5451891999692,,,,,,,,,,,,,300.5291991000995,300.5451891999692,300.5451891999692,300.5451891999692,305.0244766001124,,,,305.03100740001537,305.0427427000832,305.0427427000832,305.0904767999891,305.0907020000741,305.10675649996847,305.10675649996847,305.10675649996847,305.17385879997164,305.5242705999408,,,,,,,,down,4.466034799814224,None,space,0.41380829992704093,None,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,4.446910899830982,None,space,0.37226219987496734,None,,,,,0,4,4,4,,,,,305.5400819000788,,,,,,,,,,,,,305.5244509000331,305.5400819000788,305.5400819000788,305.5400819000788,310.0028645999264,,,,310.0091196000576,310.0210104000289,310.0210104000289,310.0685068999883,310.068730100058,310.0854418000672,310.0854418000672,310.0854418000672,310.15191190014593,310.4689102000557,,,,,,,,down,4.446910899830982,None,space,0.37226219987496734,None,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
cube_r.png,0.1,-0.31,invalid,5,5,0,down,5.310928100021556,None,space,0.42057399987243116,None,,,,,0,5,5,5,,,,,310.4849928000476,,,,,,,,,,,,,310.46908519999124,310.4849928000476,310.4849928000476,310.4849928000476,315.7969649999868,,,,315.80319710006006,315.81483900011517,315.81483900011517,315.8624931999948,315.86272360011935,315.8790575999301,315.8790575999301,315.8790575999301,315.94599930010736,316.31298350007273,,,,,,,,down,5.310928100021556,None,space,0.42057399987243116,None,,,,,,,,,,,,,,,P132,001,2025-03-06_10h57.41.517,posner_endo_new1,2024.2.4,60.047473460597196,2025-03-06 10h58.16.324589 +0000,
