cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cube_l.png,0.1,-0.31,valid,8,8,0,up,4.814631700050086,None,space,0.33877369994297624,None,0,8,8,8,,,,,,,,,340.2054308000952,,,,,,,,,,,,,340.18971120007336,340.2054308000952,340.2054308000952,340.2054308000952,345.0345161999576,up,4.814631700050086,None,345.04047350003384,345.052200099919,345.052200099919,345.1006247999612,345.1008472000249,345.1171806000639,345.1171806000639,345.1171806000639,345.1835141000338,,,,,345.4674432000611,space,0.33877369994297624,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,up,4.279704599874094,None,space,0.29890319984406233,None,0,9,9,6,,,,,,,,,345.4833595000673,,,,,,,,,,,,,345.46760599990375,345.4833595000673,345.4833595000673,345.4833595000673,349.77965139993466,up,4.279704599874094,None,349.7856525001116,349.7971461999696,349.7971461999696,349.84563879994676,349.84586209990084,349.86219340004027,349.86219340004027,349.86219340004027,349.92893630010076,,,,,350.16274320008233,space,0.29890319984406233,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,-0.31,invalid,10,10,0,up,4.225052800029516,None,space,0.4061716999858618,None,0,10,10,9,,,,,,,,,350.1785085001029,,,,,,,,,,,,,350.1629039000254,350.1785085001029,350.1785085001029,350.1785085001029,354.40839420002885,up,4.225052800029516,None,354.4144470000174,354.42632550001144,354.42632550001144,354.47414739988744,354.4743695000652,354.4907754000742,354.4907754000742,354.4907754000742,354.5740336999297,,,,,354.9076928999275,space,0.4061716999858618,None,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.90780989988707,354.9235763999168,357.9243598000612,357.9042722999584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,10,catch,0,0,0,up,11.606624100124463,None,None,,,,,,,0,0,0,0,,,,,357.9243598000612,,,,,,,,,,,,,357.91561449994333,357.9243598000612,357.9243598000612,357.9243598000612,369.54288859991357,,,,369.55180320004,369.5617643999867,369.5617643999867,369.6088930000551,369.60915619996376,369.62526499992236,369.62526499992236,369.62526499992236,369.70856130006723,371.72304710000753,372.6389196999371,372.6389196999371,372.6389196999371,372.6230230999645,,,,up,11.606624100124463,None,None,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,10,catch,1,1,0,up,3.0370052000507712,None,None,,,,,,,0,1,1,1,,,,,372.6389196999371,,,,,,,,,,,,,372.62321049999446,372.6389196999371,372.6389196999371,372.6389196999371,375.68662380008027,,,,375.6943628001027,375.7054987999145,375.7054987999145,375.75247279996984,375.7527330000885,375.76906719990075,375.76906719990075,375.76906719990075,375.8523313999176,377.8667917998973,378.7825895000715,378.7825895000715,378.7825895000715,378.76644350006245,,,,up,3.0370052000507712,None,None,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,up,2.3492394001223147,None,space,0.4628739000763744,None,,,,,0,2,2,2,,,,,378.7825895000715,,,,,,,,,,,,,378.7666398000438,378.7825895000715,378.7825895000715,378.7825895000715,381.1476968000643,,,,381.15536449989304,381.16668300004676,381.16668300004676,381.21353810001165,381.21376319997944,381.2301107000094,381.2301107000094,381.2301107000094,381.31317620002665,,,,,381.69720840011723,,,,up,2.3492394001223147,None,space,0.4628739000763744,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,up,5.3382071000523865,None,space,0.2862392000388354,None,,,,,0,3,3,3,,,,,381.71295180008747,,,,,,,,,,,,,381.6973836000543,381.71295180008747,381.71295180008747,381.71295180008747,387.0580513998866,,,,387.0639549999032,387.07570239994675,387.07570239994675,387.1241703000851,387.12439549993724,387.14080010005273,387.14080010005273,387.14080010005273,387.2073445999995,,,,,387.44110909989104,,,,up,5.3382071000523865,None,space,0.2862392000388354,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,up,4.530069899978116,None,space,0.271029100054875,None,,,,,0,4,4,4,,,,,387.45708109997213,,,,,,,,,,,,,387.44128059991635,387.45708109997213,387.45708109997213,387.45708109997213,392.0029166000895,,,,392.00907339993864,392.0208459000569,392.0208459000569,392.0690144998953,392.0692364999559,392.0857281999197,392.0857281999197,392.0857281999197,392.1523728000466,,,,,392.3693220000714,,,,up,4.530069899978116,None,space,0.271029100054875,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,-0.31,invalid,5,5,0,up,4.777864699950442,None,space,0.2685967998113483,None,,,,,0,5,5,5,,,,,392.38543120003305,,,,,,,,,,,,,392.3694937999826,392.38543120003305,392.38543120003305,392.38543120003305,397.1647350001149,,,,397.1709845000878,397.18277400010265,397.18277400010265,397.2304920000024,397.2307146000676,397.24708970007487,397.24708970007487,397.24708970007487,397.330164300045,,,,,397.5309061999433,,,,up,4.777864699950442,None,space,0.2685967998113483,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,0.31,valid,6,6,0,up,4.184774699853733,None,space,0.23415699996985495,None,,,,,0,6,6,6,,,,,397.5467290999368,,,,,,,,,,,,,397.53107749996707,397.5467290999368,397.5467290999368,397.5467290999368,401.74324139999226,,,,401.7494200000074,401.76110360003076,401.76110360003076,401.809234400047,401.80946370004676,401.8260532000568,401.8260532000568,401.8260532000568,401.9088413999416,,,,,402.0762507999316,,,,up,4.184774699853733,None,space,0.23415699996985495,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,-0.31,invalid,7,7,0,up,4.008006399963051,None,space,0.32642779988236725,None,,,,,0,7,7,7,,,,,402.0920172999613,,,,,,,,,,,,,402.0764214999508,402.0920172999613,402.0920172999613,402.0920172999613,406.10536559997126,,,,406.1112379000988,406.12302529998124,406.12302529998124,406.1714075000491,406.17163089988753,406.18779270001687,406.18779270001687,406.18779270001687,406.27114510000683,,,,,406.52144520008005,,,,up,4.008006399963051,None,space,0.32642779988236725,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,up,4.769623700063676,None,space,0.28594069997780025,None,,,,,0,8,8,8,,,,,406.5375149999745,,,,,,,,,,,,,406.5216163001023,406.5375149999745,406.5375149999745,406.5375149999745,411.3166966000572,,,,411.3230053000152,411.33461189991795,411.33461189991795,411.3827663001139,411.38299040007405,411.3992906000931,411.3992906000931,411.3992906000931,411.46581589989364,,,,,411.6994384001009,,,,up,4.769623700063676,None,space,0.28594069997780025,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,up,5.12028510007076,None,space,0.2119638998992741,None,,,,,0,9,9,9,,,,,411.7155309000518,,,,,,,,,,,,,411.69961889996193,411.7155309000518,411.7155309000518,411.7155309000518,416.84462049999274,,,,416.854090299923,416.86421960010193,416.86421960010193,416.91051879990846,416.9108267999254,416.92681320011616,416.92681320011616,416.92681320011616,417.0101604000665,,,,,417.144570000004,,,,up,5.12028510007076,None,space,0.2119638998992741,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,0.31,invalid,10,10,0,up,4.826984800165519,None,space,0.28821170004084706,None,,,,,0,10,10,10,,,,,417.16005049995147,,,,,,,,,,,,,417.1448218000587,417.16005049995147,417.16005049995147,417.16005049995147,421.9895329999272,,,,421.9990232998971,422.00926900003105,422.00926900003105,422.0551273000892,422.05543170007877,422.07167199999094,422.07167199999094,422.07167199999094,422.1549104999285,,,,,422.3723699999973,,,,up,4.826984800165519,None,space,0.28821170004084706,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,-0.31,invalid,11,11,0,up,4.455914800055325,None,space,0.24229730013757944,None,,,,,0,11,11,11,,,,,422.38790259999223,,,,,,,,,,,,,422.3726262000855,422.38790259999223,422.38790259999223,422.38790259999223,426.85111739998683,,,,426.860639099963,426.87078049988486,426.87078049988486,426.9167993001174,426.91710339998826,426.9333486999385,426.9333486999385,426.9333486999385,427.0165832999628,,,,,427.18424579990096,,,,up,4.455914800055325,None,space,0.24229730013757944,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,0.31,valid,12,12,0,up,4.420196200022474,None,space,0.2701711000408977,None,,,,,0,12,12,12,,,,,427.19964549993165,,,,,,,,,,,,,427.18449450004846,427.19964549993165,427.19964549993165,427.19964549993165,431.62965149991214,,,,431.63907949998975,431.64924820000306,431.64924820000306,431.69532610010356,431.6956279000733,431.7116227999795,431.7116227999795,431.7116227999795,431.7951195000205,,,,,431.9958250001073,,,,up,4.420196200022474,None,space,0.2701711000408977,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,10,catch,13,13,0,up,4.392269799951464,None,None,,,,,,,0,13,13,13,,,,,432.011492599966,,,,,,,,,,,,,431.99607499991544,432.011492599966,432.011492599966,432.011492599966,436.4080978001002,,,,436.41716829990037,436.42700910009444,436.42700910009444,436.47363050002605,436.4738501999527,436.49021969991736,436.49021969991736,436.49021969991736,436.57346279988997,438.58799510006793,439.5038850000128,439.5038850000128,439.5038850000128,439.4876963000279,,,,up,4.392269799951464,None,None,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,-0.31,invalid,14,14,0,up,1.7960035998839885,None,space,0.24119409988634288,None,,,,,0,14,14,14,,,,,439.5038850000128,,,,,,,,,,,,,439.4878577000927,439.5038850000128,439.5038850000128,439.5038850000128,441.30264879995957,,,,441.30895219999366,441.3209468999412,441.3209468999412,441.3687001999933,441.3692513999995,441.38508599996567,441.38508599996567,441.38508599996567,441.4517439000774,,,,,441.6369080999866,,,,up,1.7960035998839885,None,space,0.24119409988634288,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,-0.31,valid,15,15,0,up,4.815861799987033,None,space,0.3590314998291433,None,,,,,0,15,15,15,,,,,441.651467599906,,,,,,,,,,,,,441.63738740002736,441.651467599906,441.651467599906,441.651467599906,446.4819328999147,,,,446.50013959989883,446.51145890005864,446.51145890005864,446.54673149995506,446.54727900004946,446.5631613000296,446.5631613000296,446.5631613000296,446.6464263999369,,,,,446.93139469996095,,,,up,4.815861799987033,None,space,0.3590314998291433,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,10,catch,16,16,0,up,4.681499700061977,None,None,,,,,,,0,16,16,16,,,,,446.94610919989645,,,,,,,,,,,,,446.9318667999469,446.94610919989645,446.94610919989645,446.94610919989645,451.6425771000795,,,,451.65363000007346,451.6640041999053,451.6640041999053,451.70822979998775,451.70857989997603,451.72467239992693,451.72467239992693,451.72467239992693,451.80784819996916,453.8227905998938,454.7381398999132,454.7381398999132,454.7381398999132,454.722009900026,,,,up,4.681499700061977,None,None,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,10,catch,17,17,0,up,1.953872200101614,None,None,,,,,,,0,17,17,17,,,,,454.7381398999132,,,,,,,,,,,,,454.7221695999615,454.7381398999132,454.7381398999132,454.7381398999132,456.7035521999933,,,,456.7093575000763,456.7209648001008,456.7209648001008,456.76962499995716,456.7698470999021,456.786073199939,456.786073199939,456.786073199939,456.86916009988636,458.88391710002907,459.799670800101,459.799670800101,459.799670800101,459.7834286999423,,,,up,1.953872200101614,None,None,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,0.31,invalid,18,18,0,up,2.3241584000643343,None,space,0.36811650008894503,None,,,,,0,18,18,18,,,,,459.799670800101,,,,,,,,,,,,,459.7835895998869,459.799670800101,459.799670800101,459.799670800101,462.131453699898,,,,462.1372799000237,462.14896199991927,462.14896199991927,462.1972294000443,462.19745280011557,462.21395780006424,462.21395780006424,462.21395780006424,462.2805490999017,,,,,462.59750159992836,,,,up,2.3241584000643343,None,space,0.36811650008894503,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,10,catch,19,19,0,up,4.638564100023359,None,None,,,,,,,0,19,19,19,,,,,462.61339469999075,,,,,,,,,,,,,462.5976694000419,462.61339469999075,462.61339469999075,462.61339469999075,467.2594711999409,,,,467.26529600005597,467.27705039992,467.27705039992,467.32521190005355,467.32543980004266,467.34195100003853,467.34195100003853,467.34195100003853,467.42524349992163,469.43980429996736,470.3555793000851,470.3555793000851,470.3555793000851,470.3393592000939,,,,up,4.638564100023359,None,None,,,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,0.31,invalid,20,20,0,up,1.4643329000100493,None,space,0.35121829994022846,None,,,,,0,20,20,20,,,,,470.3555793000851,,,,,,,,,,,,,470.33951659989543,470.3555793000851,470.3555793000851,470.3555793000851,471.82153349998407,,,,471.8272685999982,471.8389204000123,471.8389204000123,471.88743319991045,471.88765679998323,471.90390580007806,471.90390580007806,471.90390580007806,471.9706300001126,,,,,472.2709743999876,,,,up,1.4643329000100493,None,space,0.35121829994022846,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_l.png,0.1,-0.31,valid,21,21,0,up,4.541079000104219,None,space,0.3683791998773813,None,,,,,0,21,21,21,,,,,472.28692350001074,,,,,,,,,,,,,472.2711501000449,472.28692350001074,472.28692350001074,472.28692350001074,476.8329255001154,,,,476.83874429995194,476.85034399991855,476.85034399991855,476.89905390003696,476.8992840000428,476.9153952000197,476.9153952000197,476.9153952000197,476.9821935000364,,,,,477.2993002999574,,,,up,4.541079000104219,None,space,0.3683791998773813,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,0.31,valid,22,22,0,up,5.559894500067458,None,space,0.3331309000495821,None,,,,,0,22,22,22,,,,,477.31515990011394,,,,,,,,,,,,,477.29946939996444,477.31515990011394,477.31515990011394,477.31515990011394,482.87681089993566,,,,482.88253089995123,482.89409819990396,482.89409819990396,482.9428169000894,482.9430416999385,482.95927120000124,482.95927120000124,482.95927120000124,483.02590040001087,,,,,483.29318940010853,,,,up,5.559894500067458,None,space,0.3331309000495821,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,-0.31,invalid,23,23,0,up,4.310752700082958,None,space,0.35356159997172654,None,,,,,0,23,23,23,,,,,483.3088209000416,,,,,,,,,,,,,483.29336080001667,483.3088209000416,483.3088209000416,483.3088209000416,487.6219613000285,,,,487.6277677998878,487.63953929999843,487.63953929999843,487.68792630010284,487.68815080006607,487.70451910002157,487.70451910002157,487.70451910002157,487.7710072998889,,,,,488.0714745998848,,,,up,4.310752700082958,None,space,0.35356159997172654,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,0.31,valid,24,24,0,up,4.835570000112057,None,space,0.26662519993260503,None,,,,,0,24,24,24,,,,,488.0873503999319,,,,,,,,,,,,,488.07164369989187,488.0873503999319,488.0873503999319,488.0873503999319,492.93299110000953,,,,492.93891849997453,492.95060069998726,492.95060069998726,492.9992184001021,492.99944030004553,493.0157282000873,493.0157282000873,493.0157282000873,493.0822974999901,,,,,493.2830811000895,,,,up,4.835570000112057,None,space,0.26662519993260503,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
cube_r.png,0.1,-0.31,invalid,25,25,0,up,4.896476999856532,None,space,0.3244777999352664,None,,,,,0,25,25,25,,,,,493.2987969000824,,,,,,,,,,,,,493.2832504999824,493.2987969000824,493.2987969000824,493.2987969000824,498.211125300033,,,,498.21688760002144,498.2286167999264,498.2286167999264,498.27704970003106,498.27727219997905,498.29354070010595,498.29354070010595,498.29354070010595,498.3602007001173,,,,,498.6272599999793,,,,up,4.896476999856532,None,space,0.3244777999352664,None,,,,,,,,,,,,,,,P137,001,2025-03-26_17h07.10.920,posner_endo_new1,2024.2.4,60.090412036838885,2025-03-26 17h07.27.061831 +0000,
