cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007517100000313803,0.02291640000021289,0.02291640000021289,35.89313029999994,up,35.85742250000021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.89321360000031,35.905016499999874,38.929550800000015,38.8851466000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_l.png,0.1,0.31,invalid,0,0,0,up,15.351519600000302,None,space,0.6659575999997287,None,0,0,0,5,,,,,,,,,38.929550800000015,,,,,,,,,,,,,38.913006100000075,38.929550800000015,38.929550800000015,38.929550800000015,54.28768620000028,up,15.351519600000302,None,54.32088270000031,54.332845400000224,54.332845400000224,54.351365500000156,54.35163300000022,54.368097900000066,54.368097900000066,54.368097900000066,54.451172099999894,55.03495810000004,space,0.6659575999997287,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_r.png,0.1,10,catch,1,1,0,up,5.550114600000143,None,None,,,0,1,1,3,,,,,,,,,55.05065210000021,,,,,,,,,,,,,55.03516239999999,55.05065210000021,55.05065210000021,55.05065210000021,60.61246579999988,up,5.550114600000143,None,60.62518110000019,60.634972800000014,60.634972800000014,60.67820900000015,60.678484200000185,60.694686600000296,60.694686600000296,60.694686600000296,60.76151600000003,63.69229350000023,None,,,62.77599680000003,63.70837780000011,63.70837780000011,63.70837780000011,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_r.png,0.1,-0.31,invalid,2,2,0,up,5.612254699999994,None,space,0.4265190999999504,None,0,2,2,2,,,,,,,,,63.70837780000011,,,,,,,,,,,,,63.69248030000017,63.70837780000011,63.70837780000011,63.70837780000011,69.33681969999998,up,5.612254699999994,None,69.3457042,69.3551580000003,69.3551580000003,69.40270110000029,69.40297689999989,69.4192063999999,69.4192063999999,69.4192063999999,69.50250379999989,69.8529982,space,0.4265190999999504,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_r.png,0.1,0.31,valid,3,3,0,up,9.109275799999978,None,space,0.35474489999978687,None,0,3,3,7,,,,,,,,,69.86865820000003,,,,,,,,,,,,,69.8531968000002,69.86865820000003,69.86865820000003,69.86865820000003,78.99369710000019,up,9.109275799999978,None,79.00232800000003,79.01223410000011,79.01223410000011,79.0595687,79.05984620000027,79.07609739999998,79.07609739999998,79.07609739999998,79.15937299999996,79.44324580000011,space,0.35474489999978687,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_l.png,0.1,-0.31,valid,4,4,0,up,8.10997019999968,None,space,0.33866970000008223,None,0,4,4,8,,,,,,,,,79.45906370000012,,,,,,,,,,,,,79.4434452999999,79.45906370000012,79.45906370000012,79.45906370000012,87.58488979999993,up,8.10997019999968,None,87.59318370000028,87.60363670000015,87.60363670000015,87.65077509999992,87.6510530999999,87.66718859999992,87.66718859999992,87.66718859999992,87.75047919999997,88.0176704999999,space,0.33866970000008223,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_r.png,0.1,-0.31,invalid,5,5,0,up,9.622440499999811,None,space,0.43291469999985566,None,0,5,5,9,,,,,,,,,88.03359159999991,,,,,,,,,,,,,88.01787240000021,88.03359159999991,88.03359159999991,88.03359159999991,97.6578955,up,9.622440499999811,None,97.66597230000025,97.6767060000002,97.6767060000002,97.72381670000004,97.72409450000032,97.74029830000018,97.74029830000018,97.74029830000018,97.80693479999991,98.17426530000012,space,0.43291469999985566,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_r.png,0.1,-0.31,invalid,6,6,0,up,10.098842899999909,None,space,0.39735849999988204,None,0,6,6,6,,,,,,,,,98.18988760000002,,,,,,,,,,,,,98.17446390000032,98.18988760000002,98.18988760000002,98.18988760000002,108.29719280000018,up,10.098842899999909,None,108.30549960000008,108.31592769999997,108.31592769999997,108.36291810000012,108.3631889000003,108.37946890000012,108.37946890000012,108.37946890000012,108.46272470000031,108.77981720000025,space,0.39735849999988204,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_l.png,0.1,-0.31,valid,7,7,0,up,11.508948800000326,None,space,0.4179845999997269,None,0,7,7,0,,,,,,,,,108.79569320000019,,,,,,,,,,,,,108.78001780000022,108.79569320000019,108.79569320000019,108.79569320000019,120.31801290000021,up,11.508948800000326,None,120.32600039999988,120.33705069999996,120.33705069999996,120.38390479999998,120.38426550000031,120.40035059999991,120.40035059999991,120.40035059999991,120.48361670000031,120.83448290000024,space,0.4179845999997269,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_l.png,0.1,-0.31,valid,8,8,0,up,7.006552099999681,None,space,0.4306179999998676,None,0,8,8,4,,,,,,,,,120.8499552000003,,,,,,,,,,,,,120.83475739999994,120.8499552000003,120.8499552000003,120.8499552000003,127.86072280000008,up,7.006552099999681,None,127.87284529999988,127.88308400000005,127.88308400000005,127.92616150000003,127.92652709999993,127.94258600000012,127.94258600000012,127.94258600000012,128.02595930000007,128.37693799999988,space,0.4306179999998676,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_r.png,0.1,0.31,valid,9,9,0,up,8.896331000000373,None,space,0.3662337999999181,None,0,9,9,10,,,,,,,,,128.39228360000016,,,,,,,,,,,,,128.37721499999998,128.39228360000016,128.39228360000016,128.39228360000016,137.30104280000023,up,8.896331000000373,None,137.3134639,137.32361309999987,137.32361309999987,137.36658380000017,137.36694820000002,137.38310490000003,137.38310490000003,137.38310490000003,137.46631530000013,137.75079520000008,space,0.3662337999999181,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_l.png,0.1,0.31,invalid,10,10,0,up,8.515201899999738,None,space,0.4254078999997546,None,0,10,10,1,,,,,,,,,137.76595870000028,,,,,,,,,,,,,137.75107000000025,137.76595870000028,137.76595870000028,137.76595870000028,146.29327710000007,up,8.515201899999738,None,146.31823200000008,146.32875599999988,146.32875599999988,146.35708999999997,146.3574953000002,146.3735612999999,146.3735612999999,146.3735612999999,146.45681280000008,146.80791360000012,space,0.4254078999997546,None,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.80811530000028,146.82308020000028,149.8376089000003,149.80417949999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
cube_l.png,0.1,10,catch,0,0,0,up,7.618766300000061,None,None,,,,,,,0,0,0,0,,,,,149.8376089000003,,,,,,,,,,,,,149.82866160000003,149.8376089000003,149.8376089000003,149.8376089000003,157.4635698000002,,,,157.47721039999988,157.4873335000002,157.4873335000002,157.52901800000018,157.5294401000001,157.54548990000012,157.54548990000012,157.54548990000012,157.6287384000002,160.54324029999998,,,,159.64335269999992,160.55908649999992,160.55908649999992,160.55908649999992,up,7.618766300000061,None,None,,,,,,,,,,,,,,,,,P141,001,2025-04-09_09h33.54.682,posner_endo_new1,2024.2.4,60.228519047017066,2025-04-09 09h34.03.267512 +0100,
