cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,cube.stopped,fixation_cross_cue.stopped,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007583800004795194,0.02778620005119592,0.02778620005119592,4036.5278719000053,up,4036.4866816001013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4036.527966200025,4036.540259600035,4039.55644439999,4039.5188569000456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_l.png,0.1,-0.31,valid,0,0,0,up,5.942358399974182,None,space,0.42889059998560697,None,0,0,0,0,,,,,,,,,4039.55644439999,,,,,,,,,,,,,4039.53286799998,4039.55644439999,4039.55644439999,4039.55644439999,4045.513350000023,up,5.942358399974182,None,4045.5281806000276,4045.538440400036,4045.538440400036,4045.578853199957,4045.5791101000505,4045.598078400013,4045.598078400013,4045.598078400013,4045.678605300025,4046.029294500011,space,0.42889059998560697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_l.png,0.1,0.31,invalid,1,1,0,up,5.6779066999442875,None,space,0.3893247999949381,None,0,1,1,1,,,,,,,,,4046.0448528999696,,,,,,,,,,,,,4046.029483600054,4046.0448528999696,4046.0448528999696,4046.0448528999696,4051.72357729997,up,5.6779066999442875,None,4051.730763099971,4051.7421799000585,4051.7421799000585,4051.7892178000184,4051.7894605000038,4051.8055338000413,4051.8055338000413,4051.8055338000413,4051.889130800031,4052.2061073000077,space,0.3893247999949381,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,up,5.88439689995721,None,space,0.26824410003609955,None,0,2,2,2,,,,,,,,,4052.2220055999933,,,,,,,,,,,,,4052.20629370003,4052.2220055999933,4052.2220055999933,4052.2220055999933,4058.11752780003,up,5.88439689995721,None,4058.136001499952,4058.1470016000094,4058.1470016000094,4058.182698199991,4058.182978100027,4058.1992065999657,4058.1992065999657,4058.1992065999657,4058.282286199974,4058.483148499974,space,0.26824410003609955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_r.png,0.1,10,catch,3,3,0,up,6.487563599948771,None,None,,,0,3,3,3,,,,,,,,,4058.498766500037,,,,,,,,,,,,,4058.4833730000537,4058.498766500037,4058.498766500037,4058.498766500037,4064.99382470001,up,6.487563599948771,None,4065.0104997999733,4065.0218213000335,4065.0218213000335,4065.0589595000492,4065.0593122000573,4065.0754475999856,4065.0754475999856,4065.0754475999856,4065.158777500037,4068.0731538999826,None,,,4067.1732422000496,4068.0890813999576,4068.0890813999576,4068.0890813999576,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,up,3.905034299939871,None,space,0.45017880003433675,None,0,4,4,4,,,,,,,,,4068.0890813999576,,,,,,,,,,,,,4068.073410299956,4068.0890813999576,4068.0890813999576,4068.0890813999576,4072.0028554999735,up,3.905034299939871,None,4072.011236899998,4072.0212185999844,4072.0212185999844,4072.068423400051,4072.0686696999473,4072.0848884000443,4072.0848884000443,4072.0848884000443,4072.1682838000124,4072.5519825000083,space,0.45017880003433675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_l.png,0.1,0.31,invalid,5,5,0,up,6.274492399999872,None,space,0.38938960002269596,None,0,5,5,5,,,,,,,,,4072.5679325000383,,,,,,,,,,,,,4072.5521668000147,4072.5679325000383,4072.5679325000383,4072.5679325000383,4078.845376500045,up,6.274492399999872,None,4078.8519883999834,4078.8639099999564,4078.8639099999564,4078.91150269995,4078.9117340999655,4078.928136499948,4078.928136499948,4078.928136499948,4078.994836000027,4079.3284456999972,space,0.38938960002269596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_r.png,0.1,-0.31,invalid,6,6,0,up,6.2982851000269875,None,space,0.3325854999711737,None,0,6,6,6,,,,,,,,,4079.3444480999606,,,,,,,,,,,,,4079.328622799949,4079.3444480999606,4079.3444480999606,4079.3444480999606,4085.655148799997,up,6.2982851000269875,None,4085.661796599976,4085.673715000041,4085.673715000041,4085.721227700007,4085.7214619000442,4085.73764019995,4085.73764019995,4085.73764019995,4085.8041389000136,4086.0717506000074,space,0.3325854999711737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_r.png,0.1,0.31,valid,7,7,0,up,6.29270530003123,None,space,0.35889839997980744,None,0,7,7,7,,,,,,,,,4086.087280799984,,,,,,,,,,,,,4086.0719324999955,4086.087280799984,4086.087280799984,4086.087280799984,4092.3818327999907,up,6.29270530003123,None,4092.3884860000107,4092.4002773000393,4092.4002773000393,4092.447508699959,4092.447745900019,4092.464058500016,4092.464058500016,4092.464058500016,4092.5475299999816,4092.831202100031,space,0.35889839997980744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,up,6.6753458000021055,None,space,0.343989200075157,None,0,8,8,8,,,,,,,,,4092.8470583000453,,,,,,,,,,,,,4092.8313763999613,4092.8470583000453,4092.8470583000453,4092.8470583000453,4099.524565999978,up,6.6753458000021055,None,4099.531200899975,4099.5431087999605,4099.5431087999605,4099.590441299952,4099.590664200019,4099.606823600014,4099.606823600014,4099.606823600014,4099.690128999995,4099.957336700056,space,0.343989200075157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,up,6.0385311000281945,None,space,0.4298387001035735,None,0,9,9,9,,,,,,,,,4099.973118399968,,,,,,,,,,,,,4099.957499400014,4099.973118399968,4099.973118399968,4099.973118399968,4106.017927599954,up,6.0385311000281945,None,4106.02367080003,4106.034726200043,4106.034726200043,4106.083653499954,4106.08415140002,4106.100072599947,4106.100072599947,4106.100072599947,4106.183342200005,4106.53492450004,space,0.4298387001035735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_r.png,0.1,0.31,valid,10,10,0,up,6.14856359991245,None,space,0.39597209997009486,None,0,10,10,10,,,,,,,,,4106.54960769997,,,,,,,,,,,,,4106.535341199953,4106.54960769997,4106.54960769997,4106.54960769997,4112.711214200011,up,6.14856359991245,None,4112.720282900031,4112.729988700012,4112.729988700012,4112.776720699971,4112.776955300011,4112.793499200023,4112.793499200023,4112.793499200023,4112.876552200061,4113.193914899952,space,0.39597209997009486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113.194031000021,4113.209610100021,4116.239417399978,4116.190660699969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_l.png,0.1,10,catch,0,0,0,up,10.84340309991967,None,None,,,,,,,0,0,0,0,,,,,4116.239417399978,,,,,,,,,,,,,4116.230213699979,4116.239417399978,4116.239417399978,4116.239417399978,4127.096623899997,,,,4127.107721599983,4127.117994199973,4127.117994199973,4127.162209799979,4127.162555900053,4127.178597099963,4127.178597099963,4127.178597099963,4127.26189199998,4130.176304199966,,,,4129.27658559999,4130.192303700023,4130.192303700023,4130.192303700023,up,10.84340309991967,None,None,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_l.png,0.1,10,catch,1,1,0,up,3.626466599991545,None,None,,,,,,,0,1,1,1,,,,,4130.192303700023,,,,,,,,,,,,,4130.176476399996,4130.192303700023,4130.192303700023,4130.192303700023,4133.822650499991,,,,4133.829280899954,4133.841104699997,4133.841104699997,4133.888820799999,4133.889057700057,4133.905062400037,4133.905062400037,4133.905062400037,4133.97183439997,4136.902569800033,,,,4135.986277800053,4136.918695,4136.918695,4136.918695,up,3.626466599991545,None,None,,,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,up,4.915701200021431,None,space,0.43735519994515926,None,,,,,0,2,2,2,,,,,4136.918695,,,,,,,,,,,,,4136.902741100057,4136.918695,4136.918695,4136.918695,4141.847934099962,,,,4141.854652700014,4141.866512399982,4141.866512399982,4141.913725399994,4141.914219200029,4141.930114799994,4141.930114799994,4141.930114799994,4142.013394900016,4142.381425800035,,,,,,,,up,4.915701200021431,None,space,0.43735519994515926,None,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,up,6.7819036999717355,None,space,0.37059249996673316,None,,,,,0,3,3,3,,,,,4142.396279399982,,,,,,,,,,,,,4142.381859999965,4142.396279399982,4142.396279399982,4142.396279399982,4149.190122600063,,,,4149.196629300015,4149.208464800031,4149.208464800031,4149.25605560001,4149.2562837000005,4149.272382900002,4149.272382900002,4149.272382900002,4149.339244200033,4149.656439600047,,,,,,,,up,6.7819036999717355,None,space,0.37059249996673316,None,,,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,up,6.610889800009318,None,space,0.40055060002487153,None,,,,,0,4,4,4,,,,,4149.672006799956,,,,,,,,,,,,,4149.656602300005,4149.672006799956,4149.672006799956,4149.672006799956,4156.299712799955,,,,4156.305392400012,4156.316195299965,4156.316195299965,4156.349799299962,4156.350288699963,4156.365393899963,4156.365393899963,4156.365393899963,4156.465291399974,4156.783189899987,,,,,,,,up,6.610889800009318,None,space,0.40055060002487153,None,4156.365393899963,4156.365393899963,,,,,,,,,,,,,,,P123,001,2025-02-25_12h53.18.255,posner_endo_new1,2024.2.4,59.97148953226856,2025-02-25 12h53.25.536002 +0000,
