cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,cube.stopped,fixation_cross_cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007403300001897151,0.02951749999920139,0.02951749999920139,2046.0495603000018,up,2045.9984921000032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.0496543000008,2046.061901500001,2049.0697070000024,2049.0407731000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,0.31,invalid,0,0,0,down,17.1335900999984,None,space,0.46911420000105863,None,0,0,0,1,,,,,,,,,2049.0697070000024,,,,,,,,,,,,,2049.054771700001,2049.0697070000024,2049.0697070000024,2049.0697070000024,2066.2064001,down,17.1335900999984,None,2066.2190894000014,2066.229016699999,2066.229016699999,2066.2726036999993,2066.2728288,2066.2890031999996,2066.2890031999996,2066.2890031999996,2066.3556358000023,2066.7725745999996,space,0.46911420000105863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,-0.31,valid,1,1,0,down,4.7266122000000905,None,space,0.31614489999992657,None,0,1,1,0,,,,,,,,,2066.7885399000006,,,,,,,,,,,,,2066.7727405000005,2066.7885399000006,2066.7885399000006,2066.7885399000006,2071.517754700002,down,4.7266122000000905,None,2071.5237221999996,2071.535212300001,2071.535212300001,2071.583783599999,2071.5840024000026,2071.5998481999995,2071.5998481999995,2071.5998481999995,2071.6665945000022,2071.9174574000026,space,0.31614489999992657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,10,catch,2,2,0,down,6.326261100002739,None,space,0.2977644999991753,None,0,2,2,3,,,,,,,,,2071.9331980000024,,,,,,,,,,,,,2071.9176192000014,2071.9331980000024,2071.9331980000024,2071.9331980000024,2078.260980400002,down,6.326261100002739,None,2078.266776799999,2078.278288900001,2078.278288900001,2078.3267880999992,2078.327007,2078.3433318000025,2078.3433318000025,2078.3433318000025,2078.4267120000004,2078.643812000002,space,0.2977644999991753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,-0.31,invalid,3,3,0,down,5.431693800001085,None,space,0.3757407000011881,None,0,3,3,2,,,,,,,,,2078.6597471999994,,,,,,,,,,,,,2078.643979200002,2078.6597471999994,2078.6597471999994,2078.6597471999994,2084.1050533000016,down,5.431693800001085,None,2084.1108507000026,2084.1224992000025,2084.1224992000025,2084.170827400001,2084.171047300002,2084.1874879999996,2084.1874879999996,2084.1874879999996,2084.270558,2084.5708626000014,space,0.3757407000011881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,-0.31,valid,4,4,0,down,4.22424879999744,None,space,0.33048670000061975,None,0,4,4,4,,,,,,,,,2084.586992299999,,,,,,,,,,,,,2084.571026100002,2084.586992299999,2084.586992299999,2084.586992299999,2088.816926300002,down,4.22424879999744,None,2088.8228032000006,2088.8345401000006,2088.8345401000006,2088.882822300002,2088.8830424000007,2088.8992677999995,2088.8992677999995,2088.8992677999995,2088.9822931000017,2089.2329707000026,space,0.33048670000061975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,0.31,valid,5,5,0,down,9.242226200000005,None,space,0.37784239999746205,None,0,5,5,7,,,,,,,,,2089.248817800002,,,,,,,,,,,,,2089.2331312000024,2089.248817800002,2089.248817800002,2089.248817800002,2098.5064311000024,down,9.242226200000005,None,2098.5122226999993,2098.5239464000006,2098.5239464000006,2098.572750800002,2098.5729709000007,2098.5894245000018,2098.5894245000018,2098.5894245000018,2098.6560537000005,2098.972923600002,space,0.37784239999746205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,-0.31,invalid,6,6,0,down,5.1422614000002795,None,space,0.4107832000008784,None,0,6,6,9,,,,,,,,,2098.988997700002,,,,,,,,,,,,,2098.9730928999998,2098.988997700002,2098.988997700002,2098.988997700002,2104.1341663999992,down,5.1422614000002795,None,2104.1399536999998,2104.1514677000014,2104.1514677000014,2104.200261500002,2104.2004842000024,2104.217096100001,2104.217096100001,2104.217096100001,2104.283605700002,2104.6341938000005,space,0.4107832000008784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,0.31,invalid,7,7,0,down,4.6970485000019835,None,space,0.2958948000014061,None,0,7,7,5,,,,,,,,,2104.649855200001,,,,,,,,,,,,,2104.6343557,2104.649855200001,2104.649855200001,2104.649855200001,2109.3619872000017,down,4.6970485000019835,None,2109.3676909000023,2109.3793587,2109.3793587,2109.4282215999992,2109.4284415,2109.4449219000016,2109.4449219000016,2109.4449219000016,2109.5114613000005,2109.7454510000025,space,0.2958948000014061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,0.31,valid,8,8,0,down,4.530665099999169,None,space,0.720970699996542,None,0,8,8,10,,,,,,,,,2109.7613028000014,,,,,,,,,,,,,2109.7456119000017,2109.7613028000014,2109.7613028000014,2109.7613028000014,2114.3074022,down,4.530665099999169,None,2114.3131250000006,2114.3248415000016,2114.3248415000016,2114.3730957000007,2114.3733176000023,2114.389951600002,2114.389951600002,2114.389951600002,2114.456322500002,2115.1231985000013,space,0.720970699996542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,-0.31,valid,9,9,0,down,4.6961324000003515,None,space,0.3079293000009784,None,0,9,9,8,,,,,,,,,2115.1392288000025,,,,,,,,,,,,,2115.123364700001,2115.1392288000025,2115.1392288000025,2115.1392288000025,2119.8517532000005,down,4.6961324000003515,None,2119.8575219000013,2119.8692120000014,2119.8692120000014,2119.9176611000003,2119.9178818,2119.9342410000027,2119.9342410000027,2119.9342410000027,2120.000858700001,2120.2516780000005,space,0.3079293000009784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,-0.31,invalid,10,10,0,down,4.599288800000068,None,space,0.3968678999990516,None,0,10,10,6,,,,,,,,,2120.2675051000006,,,,,,,,,,,,,2120.2518305000012,2120.2675051000006,2120.2675051000006,2120.2675051000006,2124.8799215,down,4.599288800000068,None,2124.8856855000013,2124.897181200002,2124.897181200002,2124.946090199999,2124.946316400001,2124.9623632000003,2124.9623632000003,2124.9623632000003,2125.028738000001,2125.3628669000027,space,0.3968678999990516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.362977500001,2125.3787217000026,2128.3792083000008,2128.359370500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,10,catch,0,0,0,down,10.456122499999765,None,None,,,,,,,0,0,0,0,,,,,2128.3792083000008,,,,,,,,,,,,,2128.370325,2128.3792083000008,2128.3792083000008,2128.3792083000008,2138.8490389,,,,2138.8548895999993,2138.8664984000025,2138.8664984000025,2138.915179200001,2138.9154030000027,2138.931666700002,2138.931666700002,2138.931666700002,2139.0145365999997,2141.9288448000007,,,,down,10.456122499999765,None,2141.0289410000005,2141.9451869000004,2141.9451869000004,2141.9451869000004,None,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,10,catch,1,1,0,down,2.1863066000005347,None,None,,,,,,,0,1,1,1,,,,,2141.9451869000004,,,,,,,,,,,,,2141.9290005000003,2141.9451869000004,2141.9451869000004,2141.9451869000004,2144.1434542000025,,,,2144.1492378000003,2144.1607912,2144.1607912,2144.2095085,2144.209727199999,2144.226158900001,2144.226158900001,2144.226158900001,2144.292492200002,2147.2234898999995,,,,down,2.1863066000005347,None,2146.3073704000017,2147.239491600001,2147.239491600001,2147.239491600001,None,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,0.31,invalid,2,2,0,down,2.196251999997912,None,space,0.3619412000007287,None,,,,,0,2,2,2,,,,,2147.239491600001,,,,,,,,,,,,,2147.223647900002,2147.239491600001,2147.239491600001,2147.239491600001,2149.438002499999,,,,2149.4438083999994,2149.4556196000012,2149.4556196000012,2149.5041482000015,2149.5043673,2149.521031700002,2149.521031700002,2149.521031700002,2149.5873168,2149.8877104999992,,,,down,2.196251999997912,None,,,,,space,0.3619412000007287,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,0.31,invalid,3,3,0,down,4.411892200001603,None,space,0.5382040000004054,None,,,,,0,3,3,3,,,,,2149.903781600002,,,,,,,,,,,,,2149.8878877999996,2149.903781600002,2149.903781600002,2149.903781600002,2154.3164733000012,,,,2154.3222793999994,2154.334079700002,2154.334079700002,2154.3826042,2154.382827199999,2154.3989961000007,2154.3989961000007,2154.3989961000007,2154.465598400002,2154.9494448000005,,,,down,4.411892200001603,None,,,,,space,0.5382040000004054,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,-0.31,valid,4,4,0,down,1.94222660000014,None,space,0.3924092999986897,None,,,,,0,4,4,4,,,,,2154.965175100002,,,,,,,,,,,,,2154.9496154000008,2154.965175100002,2154.965175100002,2154.965175100002,2156.9139329000027,,,,2156.9197176000016,2156.931332,2156.931332,2156.9798555000016,2156.9800732000003,2156.996179900001,2156.996179900001,2156.996179900001,2157.0630805,2157.396563800001,,,,down,1.94222660000014,None,,,,,space,0.3924092999986897,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,-0.31,invalid,5,5,0,down,4.935030299999198,None,space,0.3716141000004427,None,,,,,0,5,5,5,,,,,2157.4123070000023,,,,,,,,,,,,,2157.3967359000017,2157.4123070000023,2157.4123070000023,2157.4123070000023,2162.3582322,,,,2162.364024300001,2162.375534900002,2162.375534900002,2162.4242839,2162.424502500002,2162.4408866000012,2162.4408866000012,2162.4408866000012,2162.507393,2162.8246433999993,,,,down,4.935030299999198,None,,,,,space,0.3716141000004427,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,0.31,valid,6,6,0,down,4.6441113999972,None,space,0.3242781000008108,None,,,,,0,6,6,6,,,,,2162.8405079000004,,,,,,,,,,,,,2162.8248157000016,2162.8405079000004,2162.8405079000004,2162.8405079000004,2167.4867742999995,,,,2167.492563300002,2167.5044721000013,2167.5044721000013,2167.552464700002,2167.5526873000017,2167.5688850000006,2167.5688850000006,2167.5688850000006,2167.6517920000006,2167.9025516,,,,down,4.6441113999972,None,,,,,space,0.3242781000008108,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,-0.31,invalid,7,7,0,down,4.325017500003014,None,space,0.31158549999963725,None,,,,,0,7,7,7,,,,,2167.9186389000024,,,,,,,,,,,,,2167.9027207,2167.9186389000024,2167.9186389000024,2167.9186389000024,2172.2479127000006,,,,2172.2538043999994,2172.2655412999993,2172.2655412999993,2172.3140292999997,2172.3142477,2172.330745700001,2172.330745700001,2172.330745700001,2172.397369000002,2172.647459300002,,,,down,4.325017500003014,None,,,,,space,0.31158549999963725,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,-0.31,valid,8,8,0,down,4.723728399996617,None,space,0.3570967000014207,None,,,,,0,8,8,8,,,,,2172.663582000001,,,,,,,,,,,,,2172.6476287000005,2172.663582000001,2172.663582000001,2172.663582000001,2177.3926272999997,,,,2177.3985319999992,2177.4100824000016,2177.4100824000016,2177.4589450999993,2177.4591648000023,2177.475662500001,2177.475662500001,2177.475662500001,2177.5421459000027,2177.8423583000003,,,,down,4.723728399996617,None,,,,,space,0.3570967000014207,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,4.249536300001637,None,space,0.38791280000077677,None,,,,,0,9,9,9,,,,,2177.8581306000015,,,,,,,,,,,,,2177.8425263000026,2177.8581306000015,2177.8581306000015,2177.8581306000015,2182.1208898000004,,,,2182.126653200001,2182.1383172000023,2182.1383172000023,2182.187492600002,2182.1877134000024,2182.2040546999997,2182.2040546999997,2182.2040546999997,2182.2706402000003,2182.604524000002,,,,down,4.249536300001637,None,,,,,space,0.38791280000077677,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,0.31,invalid,10,10,0,down,3.9117326000014145,None,space,0.4017101999997976,None,,,,,0,10,10,10,,,,,2182.6203306999996,,,,,,,,,,,,,2182.604695000002,2182.6203306999996,2182.6203306999996,2182.6203306999996,2186.5337911000024,,,,2186.5396548999997,2186.5511339000004,2186.5511339000004,2186.5995624999996,2186.5997822000027,2186.616042900001,2186.616042900001,2186.616042900001,2186.6827072000015,2187.033211500002,,,,down,3.9117326000014145,None,,,,,space,0.4017101999997976,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,-0.31,invalid,11,11,0,down,4.689825599998585,None,space,0.4173704999993788,None,,,,,0,11,11,11,,,,,2187.049038000001,,,,,,,,,,,,,2187.033381600002,2187.049038000001,2187.049038000001,2187.049038000001,2191.7448977999993,,,,2191.750607500002,2191.762215400002,2191.762215400002,2191.8109796000026,2191.811205400001,2191.8273243000003,2191.8273243000003,2191.8273243000003,2191.894051200001,2192.2610596000013,,,,down,4.689825599998585,None,,,,,space,0.4173704999993788,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,0.31,valid,12,12,0,down,4.726622100002714,None,space,0.4085993000007875,None,,,,,0,12,12,12,,,,,2192.2769854,,,,,,,,,,,,,2192.2612289000026,2192.2769854,2192.2769854,2192.2769854,2197.006257000001,,,,2197.0120905000003,2197.0241072999997,2197.0241072999997,2197.0722950000018,2197.0725177999993,2197.0887521000004,2197.0887521000004,2197.0887521000004,2197.172149500002,2197.5058285000014,,,,down,4.726622100002714,None,,,,,space,0.4085993000007875,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,10,catch,13,13,0,down,4.145518900000752,None,space,0.3467686000003596,None,,,,,0,13,13,13,,,,,2197.5218728,,,,,,,,,,,,,2197.505996300002,2197.5218728,2197.5218728,2197.5218728,2201.668291500002,,,,2201.674103900001,2201.6857931000013,2201.6857931000013,2201.7343077000005,2201.7345311999998,2201.750766500001,2201.750766500001,2201.750766500001,2201.8340006,2202.101175399999,,,,down,4.145518900000752,None,,,,,space,0.3467686000003596,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,-0.31,invalid,14,14,0,down,1.8472165999992285,None,space,0.3772634000015387,None,,,,,0,14,14,14,,,,,2202.1171681000014,,,,,,,,,,,,,2202.1013475,2202.1171681000014,2202.1171681000014,2202.1171681000014,2203.965910499999,,,,2203.9717297999996,2203.983433900001,2203.983433900001,2204.0318407000013,2204.0320592999997,2204.0483256000007,2204.0483256000007,2204.0483256000007,2204.1150208,2204.4319168,,,,down,1.8472165999992285,None,,,,,space,0.3772634000015387,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,-0.31,valid,15,15,0,down,2.939981600000465,None,space,0.3633020999986911,None,,,,,0,15,15,15,,,,,2204.4477807000003,,,,,,,,,,,,,2204.4320835,2204.4477807000003,2204.4477807000003,2204.4477807000003,2207.3955239000024,,,,2207.4012992000025,2207.412817200002,2207.412817200002,2207.4616830000014,2207.461907500001,2207.4782320000013,2207.4782320000013,2207.4782320000013,2207.5446894000015,2207.845522899999,,,,down,2.939981600000465,None,,,,,space,0.3633020999986911,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,10,catch,16,16,0,down,2.805655800002569,None,None,,,,,,,0,16,16,16,,,,,2207.8613454000006,,,,,,,,,,,,,2207.8456908000007,2207.8613454000006,2207.8613454000006,2207.8613454000006,2210.675610800001,,,,2210.6814478000015,2210.692930100002,2210.692930100002,2210.7415679000005,2210.741788700001,2210.7581855999997,2210.7581855999997,2210.7581855999997,2210.8247303000026,2213.7555863000016,,,,down,2.805655800002569,None,2212.8390254000005,2213.771854900002,2213.771854900002,2213.771854900002,None,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,10,catch,17,17,0,down,2.2151081999982125,None,None,,,,,,,0,17,17,17,,,,,2213.771854900002,,,,,,,,,,,,,2213.7557422000027,2213.771854900002,2213.771854900002,2213.771854900002,2216.003618900002,,,,2216.009464300001,2216.021095,2216.021095,2216.0694767999994,2216.0696979999993,2216.0860549000026,2216.0860549000026,2216.0860549000026,2216.1526572000002,2219.083281700001,,,,down,2.2151081999982125,None,2218.1672553000026,2219.0994707000027,2219.0994707000027,2219.0994707000027,None,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,0.31,invalid,18,18,0,down,2.447743699998682,None,space,0.514387600000191,None,,,,,0,18,18,18,,,,,2219.0994707000027,,,,,,,,,,,,,2219.083439500002,2219.0994707000027,2219.0994707000027,2219.0994707000027,2221.5480657000007,,,,2221.5538436999996,2221.5656409000003,2221.5656409000003,2221.6137622999995,2221.6139810999994,2221.6303657999997,2221.6303657999997,2221.6303657999997,2221.713828,2222.147346900001,,,,down,2.447743699998682,None,,,,,space,0.514387600000191,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,10,catch,19,19,0,down,5.871988900002179,None,None,,,,,,,0,19,19,19,,,,,2222.1633513000015,,,,,,,,,,,,,2222.147522200001,2222.1633513000015,2222.1633513000015,2222.1633513000015,2228.041311000001,,,,2228.047115900001,2228.0589105,2228.0589105,2228.107178800001,2228.107405400002,2228.123680500001,2228.123680500001,2228.123680500001,2228.207019900001,2231.121173200001,,,,down,5.871988900002179,None,2230.2217036,2231.137391600001,2231.137391600001,2231.137391600001,None,,,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,0.31,invalid,20,20,0,down,1.7463490999980422,None,space,0.36066570000184583,None,,,,,0,20,20,20,,,,,2231.137391600001,,,,,,,,,,,,,2231.121330400001,2231.137391600001,2231.137391600001,2231.137391600001,2232.8862364000015,,,,2232.8920954999994,2232.9036884000016,2232.9036884000016,2232.952026499999,2232.9522486000023,2232.9688870000027,2232.9688870000027,2232.9688870000027,2233.0353323000018,2233.335845900001,,,,down,1.7463490999980422,None,,,,,space,0.36066570000184583,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,-0.31,valid,21,21,0,down,4.747670499997184,None,space,0.35969050000130665,None,,,,,0,21,21,21,,,,,2233.3517644999993,,,,,,,,,,,,,2233.336021400002,2233.3517644999993,2233.3517644999993,2233.3517644999993,2238.1142798,,,,2238.120070000001,2238.131647000002,2238.131647000002,2238.1801744000004,2238.1803978000025,2238.197006300001,2238.197006300001,2238.197006300001,2238.2632295000003,2238.5638223000024,,,,down,4.747670499997184,None,,,,,space,0.35969050000130665,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,0.31,valid,22,22,0,down,4.463282699998672,None,space,0.4606652000002214,None,,,,,0,22,22,22,,,,,2238.5798116000005,,,,,,,,,,,,,2238.5639964,2238.5798116000005,2238.5798116000005,2238.5798116000005,2243.0591645999993,,,,2243.064895800002,2243.076318700001,2243.076318700001,2243.125115300001,2243.1253378,2243.1416415999993,2243.1416415999993,2243.1416415999993,2243.2250568000018,2243.6087853000026,,,,down,4.463282699998672,None,,,,,space,0.4606652000002214,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,-0.31,invalid,23,23,0,down,4.515229000000545,None,space,0.4086203000006208,None,,,,,0,23,23,23,,,,,2243.6246383,,,,,,,,,,,,,2243.6089543000016,2243.6246383,2243.6246383,2243.6246383,2248.1541161999994,,,,2248.159886199999,2248.171420400002,2248.171420400002,2248.220075600002,2248.220294999999,2248.2360743000027,2248.2360743000027,2248.2360743000027,2248.3032483000025,2248.653570000002,,,,down,4.515229000000545,None,,,,,space,0.4086203000006208,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,0.31,valid,24,24,0,down,5.222911400000157,None,space,0.44665709999753744,None,,,,,0,24,24,24,,,,,2248.6695667999993,,,,,,,,,,,,,2248.6537382999995,2248.6695667999993,2248.6695667999993,2248.6695667999993,2253.8981698999996,,,,2253.9040575,2253.9155415999994,2253.9155415999994,2253.9641293999994,2253.964350000002,2253.9806203000007,2253.9806203000007,2253.9806203000007,2254.0639782,2254.4305578999993,,,,down,5.222911400000157,None,,,,,space,0.44665709999753744,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_r.png,0.1,-0.31,invalid,25,25,0,down,5.260636599999998,None,space,0.33893860000171117,None,,,,,0,25,25,25,,,,,2254.4467700000023,,,,,,,,,,,,,2254.4307321000015,2254.4467700000023,2254.4467700000023,2254.4467700000023,2259.7088722000008,,,,2259.7145918000024,2259.726163200001,2259.726163200001,2259.7749226000014,2259.7751432000005,2259.7914170000004,2259.7914170000004,2259.7914170000004,2259.8579925000013,2260.141542100002,,,,down,5.260636599999998,None,,,,,space,0.33893860000171117,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
cube_l.png,0.1,-0.31,valid,26,26,0,down,5.094137000000046,None,space,0.32756259999951,None,,,,,0,26,26,26,,,,,2260.1575852999995,,,,,,,,,,,,,2260.1417108000023,2260.1575852999995,2260.1575852999995,2260.1575852999995,2265.253322299999,,,,2265.2591200000024,2265.2705867000004,2265.2705867000004,2265.3192407999995,2265.3194605000026,2265.3358197000016,2265.3358197000016,2265.3358197000016,2265.4185615000024,2265.6691518000007,,,,down,5.094137000000046,None,,,,,space,0.32756259999951,None,,,,,,,,,,,,,,,,,P146,001,2025-04-09_14h21.29.838,posner_endo_new1,2024.2.4,60.01359908205119,2025-04-09 14h21.45.898930 +0100,
