"participant_ID","target_x","validity","trial","phase","response","rt"
"P114",10,"catch",0,"exhale","incorrect",0.287779900012538
"P114",10,"catch",1,"exhale","correct",NA
"P114",0.31,"invalid",2,"exhale","correct",0.311166300001787
"P114",0.31,"invalid",3,"exhale","correct",0.302600199996959
"P114",-0.31,"valid",4,"exhale","correct",0.346424099989235
"P114",-0.31,"invalid",5,"exhale","correct",0.352106300008018
"P114",0.31,"valid",6,"exhale","correct",0.351519699994242
"P114",-0.31,"invalid",7,"exhale","correct",0.33013149999897
"P114",-0.31,"valid",8,"exhale","correct",0.337681900011376
"P114",-0.31,"invalid",9,"exhale","correct",0.351030499994522
"P114",0.31,"invalid",10,"exhale","correct",0.361176699982025
"P114",-0.31,"invalid",11,"exhale","correct",0.251070800004527
"P114",0.31,"valid",12,"exhale","correct",0.355822000012267
"P114",10,"catch",13,"exhale","incorrect",0.290008700016188
"P114",-0.31,"invalid",14,"exhale","correct",0.405131600011373
"P114",-0.31,"valid",15,"exhale","correct",0.440618900000118
"P114",10,"catch",16,"exhale","correct",NA
"P114",10,"catch",17,"exhale","incorrect",0.38783059999696
"P114",0.31,"invalid",18,"exhale","correct",0.388956300012069
"P114",10,"catch",19,"exhale","correct",NA
"P114",0.31,"invalid",20,"exhale","correct",0.390033499978017
"P114",-0.31,"valid",21,"exhale","correct",0.491328000003705
"P114",0.31,"valid",22,"exhale","correct",0.334729599999264
"P114",-0.31,"invalid",23,"exhale","correct",0.35057899999083
"P114",0.31,"valid",24,"exhale","correct",0.530442899995251
"P114",-0.31,"invalid",25,"exhale","correct",0.401250399998389
"P114",-0.31,"valid",26,"exhale","correct",0.306409400014672
"P114",0.31,"valid",27,"exhale","correct",0.316890199988848
"P114",10,"catch",28,"exhale","correct",NA
"P114",0.31,"valid",29,"exhale","correct",0.373842500004685
"P114",0.31,"valid",30,"exhale","correct",0.592162099987036
"P114",-0.31,"valid",31,"exhale","correct",0.436663000000408
"P114",0.31,"valid",32,"exhale","correct",0.440845999983139
"P114",-0.31,"invalid",33,"exhale","correct",0.398747600003844
"P114",10,"catch",34,"exhale","correct",NA
"P114",0.31,"valid",35,"exhale","correct",0.375015600002371
"P114",-0.31,"invalid",36,"exhale","correct",0.432341100007761
"P114",0.31,"invalid",37,"exhale","correct",0.383508200000506
"P114",0.31,"invalid",38,"exhale","correct",0.372113899997203
"P114",0.31,"valid",39,"exhale","correct",0.374872700020205
"P114",0.31,"invalid",40,"exhale","correct",0.510106300003827
"P114",10,"catch",41,"exhale","correct",NA
"P114",-0.31,"valid",42,"exhale","correct",0.36715340000228
"P114",10,"catch",43,"exhale","correct",NA
"P114",0.31,"invalid",44,"exhale","correct",0.464802100002998
"P114",0.31,"invalid",45,"exhale","correct",0.419350600015605
"P114",0.31,"valid",46,"exhale","correct",0.404034100007266
"P114",-0.31,"valid",47,"exhale","correct",0.368593999999575
"P114",-0.31,"invalid",48,"exhale","correct",0.384819300001254
"P114",10,"catch",49,"exhale","correct",NA
"P114",-0.31,"valid",50,"exhale","correct",0.416037599992706
"P114",-0.31,"valid",51,"exhale","correct",0.455924699985189
"P114",-0.31,"invalid",52,"exhale","correct",0.458653799985768
"P114",-0.31,"valid",53,"exhale","correct",0.346740799985128
"P114",10,"catch",54,"exhale","correct",NA
"P114",0.31,"invalid",55,"exhale","correct",0.414602799981367
"P114",-0.31,"valid",56,"exhale","correct",0.385423200001242
"P114",0.31,"valid",57,"exhale","correct",0.325531999988016
"P114",-0.31,"invalid",58,"exhale","correct",0.382435100007569
"P114",0.31,"invalid",59,"exhale","correct",0.49733370001195
"P114",10,"catch",0,"inhale","correct",NA
"P114",10,"catch",1,"inhale","correct",NA
"P114",0.31,"invalid",2,"inhale","correct",0.351560799987055
"P114",0.31,"invalid",3,"inhale","correct",0.358106200001203
"P114",-0.31,"valid",4,"inhale","correct",0.325989000004483
"P114",-0.31,"invalid",5,"inhale","correct",0.338671199977398
"P114",0.31,"valid",6,"inhale","correct",0.310359199997038
"P114",-0.31,"invalid",7,"inhale","correct",0.332058300002245
"P114",-0.31,"valid",8,"inhale","correct",0.355981800006703
"P114",-0.31,"invalid",9,"inhale","correct",0.397564399987459
"P114",0.31,"invalid",10,"inhale","correct",0.408403700013878
"P114",-0.31,"invalid",11,"inhale","correct",0.503468300012173
"P114",0.31,"valid",12,"inhale","correct",0.406003199983388
"P114",10,"catch",13,"inhale","incorrect",0.340697900013765
"P114",-0.31,"invalid",14,"inhale","correct",0.34884890000103
"P114",-0.31,"valid",15,"inhale","correct",0.381889599986607
"P114",10,"catch",16,"inhale","incorrect",0.315053600003012
"P114",10,"catch",17,"inhale","correct",NA
"P114",0.31,"invalid",18,"inhale","correct",0.406442599982256
"P114",10,"catch",19,"inhale","correct",NA
"P114",0.31,"invalid",20,"inhale","correct",0.355249600019306
"P114",-0.31,"valid",21,"inhale","correct",0.442969300027471
"P114",0.31,"valid",22,"inhale","correct",0.511601300007896
"P114",-0.31,"invalid",23,"inhale","correct",0.376198199985083
"P114",0.31,"valid",24,"inhale","correct",0.352843100001337
"P114",-0.31,"invalid",25,"inhale","correct",0.368028700002469
"P114",-0.31,"valid",26,"inhale","correct",0.428614100004779
"P114",0.31,"valid",27,"inhale","correct",0.390602500003297
"P114",10,"catch",28,"inhale","correct",NA
"P114",0.31,"valid",29,"inhale","correct",0.352843700005906
"P114",0.31,"valid",30,"inhale","correct",0.385306000011042
"P114",-0.31,"valid",31,"inhale","correct",0.505228100024397
"P114",0.31,"valid",32,"inhale","correct",0.413360000005923
"P114",-0.31,"invalid",33,"inhale","correct",0.440942000015639
"P114",10,"catch",34,"inhale","correct",NA
"P114",0.31,"valid",35,"inhale","correct",0.400840700021945
"P114",-0.31,"invalid",36,"inhale","correct",0.387886799988337
"P114",0.31,"invalid",37,"inhale","correct",0.417228500009514
"P114",0.31,"invalid",38,"inhale","correct",0.423740300000645
"P114",0.31,"valid",39,"inhale","correct",0.371804900001734
"P114",0.31,"invalid",40,"inhale","correct",0.355116599996109
"P114",10,"catch",41,"inhale","correct",NA
"P114",-0.31,"valid",42,"inhale","correct",0.362270899990108
"P114",10,"catch",43,"inhale","correct",NA
"P114",0.31,"invalid",44,"inhale","correct",0.311417199991411
"P114",0.31,"invalid",45,"inhale","correct",0.444219700002577
"P114",0.31,"valid",46,"inhale","correct",0.3731839999964
"P114",-0.31,"valid",47,"inhale","correct",0.298446700006025
"P114",-0.31,"invalid",48,"inhale","correct",0.398536399996374
"P114",10,"catch",49,"inhale","correct",NA
"P114",-0.31,"valid",50,"inhale","correct",0.353637200023513
"P114",-0.31,"valid",51,"inhale","correct",0.364935099991271
"P114",-0.31,"invalid",52,"inhale","correct",0.380624599987641
"P114",-0.31,"valid",53,"inhale","correct",0.264927799988072
"P114",10,"catch",54,"inhale","correct",NA
"P114",0.31,"invalid",55,"inhale","correct",0.441453900013585
"P114",-0.31,"valid",56,"inhale","correct",0.343882499990286
"P114",0.31,"valid",57,"inhale","correct",0.388842500018654
"P114",-0.31,"invalid",58,"inhale","correct",0.36505729999044
"P114",0.31,"invalid",59,"inhale","correct",0.371863100008341
