"participant_ID","target_x","validity","trial","phase","response","rt"
"P151",10,"catch",0,"inhale","correct",NA
"P151",10,"catch",1,"inhale","correct",NA
"P151",0.31,"invalid",2,"inhale","correct",0.356684999991558
"P151",0.31,"invalid",3,"inhale","correct",0.340249499990023
"P151",-0.31,"valid",4,"inhale","correct",0.323497899997164
"P151",-0.31,"invalid",5,"inhale","correct",0.232620800001314
"P151",0.31,"valid",6,"inhale","correct",0.299867699999595
"P151",-0.31,"invalid",7,"inhale","correct",0.244572199997492
"P151",-0.31,"valid",8,"inhale","correct",0.186481299999286
"P151",-0.31,"invalid",9,"inhale","correct",0.190394200006267
"P151",0.31,"invalid",10,"inhale","correct",0.222973199997796
"P151",-0.31,"invalid",11,"inhale","correct",0.249225999999908
"P151",0.31,"valid",12,"inhale","correct",0.227299400008633
"P151",10,"catch",13,"inhale","incorrect",0.215906600002199
"P151",-0.31,"invalid",14,"inhale","correct",0.301406400001724
"P151",-0.31,"valid",15,"inhale","correct",0.334925900009694
"P151",10,"catch",16,"inhale","incorrect",0.240045300000929
"P151",10,"catch",17,"inhale","correct",NA
"P151",0.31,"invalid",18,"inhale","correct",0.423884599993471
"P151",10,"catch",19,"inhale","correct",NA
"P151",0.31,"invalid",20,"inhale","correct",0.330358399995021
"P151",-0.31,"valid",21,"inhale","correct",0.322771699997247
"P151",0.31,"valid",22,"inhale","correct",0.266972400000668
"P151",-0.31,"invalid",23,"inhale","correct",0.273692399990978
"P151",0.31,"valid",24,"inhale","correct",0.218195699999342
"P151",-0.31,"invalid",25,"inhale","correct",0.27177340000344
"P151",-0.31,"valid",26,"inhale","correct",0.268194300006144
"P151",0.31,"valid",27,"inhale","correct",0.237906000009389
"P151",10,"catch",28,"inhale","incorrect",0.323157499995432
"P151",0.31,"valid",29,"inhale","correct",0.394055099997786
"P151",0.31,"valid",30,"inhale","correct",0.341477099995245
"P151",-0.31,"valid",31,"inhale","correct",0.326091900002211
"P151",0.31,"valid",32,"inhale","correct",0.227865099994233
"P151",-0.31,"invalid",33,"inhale","correct",0.298550699997577
"P151",10,"catch",34,"inhale","correct",NA
"P151",0.31,"valid",35,"inhale","correct",0.353434299991932
"P151",-0.31,"invalid",36,"inhale","correct",0.352178599991021
"P151",0.31,"invalid",37,"inhale","correct",0.33643330000632
"P151",0.31,"invalid",38,"inhale","correct",0.238082700001542
"P151",0.31,"valid",39,"inhale","correct",0.293366900004912
"P151",0.31,"invalid",40,"inhale","correct",0.26046010000573
"P151",10,"catch",41,"inhale","correct",NA
"P151",-0.31,"valid",42,"inhale","correct",0.283981399988988
"P151",10,"catch",43,"inhale","correct",NA
"P151",0.31,"invalid",44,"inhale","correct",0.355496699994546
"P151",0.31,"invalid",45,"inhale","correct",0.354126700010966
"P151",0.31,"valid",46,"inhale","correct",0.301889499998651
"P151",-0.31,"valid",47,"inhale","correct",0.331633199995849
"P151",-0.31,"invalid",48,"inhale","correct",0.292529800004559
"P151",10,"catch",49,"inhale","correct",NA
"P151",-0.31,"valid",50,"inhale","correct",0.259798300001421
"P151",-0.31,"valid",51,"inhale","correct",0.31592529999034
"P151",-0.31,"invalid",52,"inhale","correct",0.292637899998226
"P151",-0.31,"valid",53,"inhale","correct",0.298661300010281
"P151",10,"catch",54,"inhale","correct",NA
"P151",0.31,"invalid",55,"inhale","correct",0.259340999997221
"P151",-0.31,"valid",56,"inhale","correct",0.222099999999045
"P151",0.31,"valid",57,"inhale","correct",0.371365200000582
"P151",-0.31,"invalid",58,"inhale","correct",0.405379200004973
"P151",0.31,"invalid",59,"inhale","correct",0.363356599991675
"P151",10,"catch",0,"exhale","correct",NA
"P151",10,"catch",1,"exhale","correct",NA
"P151",0.31,"invalid",2,"exhale","correct",0.315480299992487
"P151",0.31,"invalid",3,"exhale","correct",0.264106100003119
"P151",-0.31,"valid",4,"exhale","correct",0.327960199996596
"P151",-0.31,"invalid",5,"exhale","correct",0.269145400001435
"P151",0.31,"valid",6,"exhale","correct",0.306965900002979
"P151",-0.31,"invalid",7,"exhale","correct",0.3162461000029
"P151",-0.31,"valid",8,"exhale","correct",0.264303799995105
"P151",-0.31,"invalid",9,"exhale","correct",0.27435659999901
"P151",0.31,"invalid",10,"exhale","correct",0.319070300000021
"P151",-0.31,"invalid",11,"exhale","correct",0.308818099991186
"P151",0.31,"valid",12,"exhale","correct",0.362260800000513
"P151",10,"catch",13,"exhale","correct",NA
"P151",-0.31,"invalid",14,"exhale","correct",0.325828499990166
"P151",-0.31,"valid",15,"exhale","correct",0.335885099993902
"P151",10,"catch",16,"exhale","correct",NA
