"participant_ID","target_x","validity","trial","phase","response","rt"
"P149",10,"catch",0,"inhale","correct",NA
"P149",10,"catch",1,"inhale","correct",NA
"P149",0.31,"invalid",2,"inhale","correct",0.364584299997659
"P149",0.31,"invalid",3,"inhale","correct",0.319161500010523
"P149",-0.31,"valid",4,"inhale","correct",0.368801000004169
"P149",-0.31,"invalid",5,"inhale","correct",0.377511099999538
"P149",0.31,"valid",6,"inhale","correct",0.33512289999635
"P149",-0.31,"invalid",7,"inhale","correct",0.319048699995619
"P149",-0.31,"valid",8,"inhale","correct",0.36308489998919
"P149",-0.31,"invalid",9,"inhale","correct",0.341149699990638
"P149",0.31,"invalid",10,"inhale","correct",0.288865399998031
"P149",-0.31,"invalid",11,"inhale","correct",0.364158600001247
"P149",0.31,"valid",12,"inhale","correct",0.343308899988187
"P149",10,"catch",13,"inhale","correct",NA
"P149",-0.31,"invalid",14,"inhale","correct",0.367745199997444
"P149",-0.31,"valid",15,"inhale","correct",0.3999155999918
"P149",10,"catch",16,"inhale","correct",NA
"P149",10,"catch",17,"inhale","correct",NA
"P149",0.31,"invalid",18,"inhale","correct",0.462845200003358
"P149",10,"catch",19,"inhale","correct",NA
"P149",0.31,"invalid",20,"inhale","correct",0.454646199999843
"P149",-0.31,"valid",21,"inhale","correct",0.425840900003095
"P149",0.31,"valid",22,"inhale","correct",0.395045500001288
"P149",-0.31,"invalid",23,"inhale","correct",0.356922899998608
"P149",0.31,"valid",24,"inhale","correct",0.333984299999429
"P149",-0.31,"invalid",25,"inhale","correct",0.345315500002471
"P149",-0.31,"valid",26,"inhale","correct",0.36554340001021
"P149",0.31,"valid",27,"inhale","correct",0.381833999999799
"P149",10,"catch",28,"inhale","correct",NA
"P149",0.31,"valid",29,"inhale","correct",0.390968799998518
"P149",0.31,"valid",30,"inhale","correct",0.317749699999695
"P149",-0.31,"valid",31,"inhale","correct",0.374222000013106
"P149",0.31,"valid",32,"inhale","correct",0.30650940000487
"P149",-0.31,"invalid",33,"inhale","correct",0.314924999998766
"P149",10,"catch",34,"inhale","correct",NA
"P149",0.31,"valid",35,"inhale","correct",0.35101179999765
"P149",-0.31,"invalid",36,"inhale","correct",0.418026900006225
"P149",0.31,"invalid",37,"inhale","correct",0.372647800002596
"P149",0.31,"invalid",38,"inhale","correct",0.42422610000358
"P149",0.31,"valid",39,"inhale","correct",0.416176400001859
"P149",0.31,"invalid",40,"inhale","correct",0.435368199992809
"P149",10,"catch",41,"inhale","correct",NA
"P149",-0.31,"valid",42,"inhale","correct",0.499807699990924
"P149",10,"catch",43,"inhale","correct",NA
"P149",0.31,"invalid",44,"inhale","correct",0.440402299995185
"P149",0.31,"invalid",45,"inhale","correct",0.403491599994595
"P149",0.31,"valid",46,"inhale","correct",0.345891999997548
"P149",-0.31,"valid",47,"inhale","correct",0.399819600002957
"P149",-0.31,"invalid",48,"inhale","correct",0.448270199995022
"P149",10,"catch",49,"inhale","correct",NA
"P149",-0.31,"valid",50,"inhale","correct",0.427511199988658
"P149",-0.31,"valid",51,"inhale","correct",0.37061719999474
"P149",-0.31,"invalid",52,"inhale","correct",0.40412419999484
"P149",-0.31,"valid",53,"inhale","correct",0.358553099998971
"P149",10,"catch",54,"inhale","correct",NA
"P149",0.31,"invalid",55,"inhale","correct",0.374055099993711
"P149",-0.31,"valid",56,"inhale","correct",0.362529800011544
"P149",0.31,"valid",57,"inhale","correct",0.394755999994231
"P149",-0.31,"invalid",58,"inhale","correct",0.455969200003892
"P149",0.31,"invalid",59,"inhale","correct",0.432799600006547
"P149",10,"catch",0,"exhale","correct",NA
"P149",10,"catch",1,"exhale","correct",NA
"P149",0.31,"invalid",2,"exhale","correct",0.416219999999157
"P149",0.31,"invalid",3,"exhale","correct",0.360697199997958
"P149",-0.31,"valid",4,"exhale","correct",0.3398801000003
"P149",-0.31,"invalid",5,"exhale","correct",0.463343799987342
"P149",0.31,"valid",6,"exhale","correct",0.408070699995733
"P149",-0.31,"invalid",7,"exhale","correct",0.437626800005091
"P149",-0.31,"valid",8,"exhale","correct",0.363213500007987
"P149",-0.31,"invalid",9,"exhale","correct",0.385286999997334
"P149",0.31,"invalid",10,"exhale","correct",0.333930199994938
"P149",-0.31,"invalid",11,"exhale","correct",0.307488699996611
"P149",0.31,"valid",12,"exhale","correct",0.368268399994122
"P149",10,"catch",13,"exhale","correct",NA
"P149",-0.31,"invalid",14,"exhale","correct",0.404663499997696
"P149",-0.31,"valid",15,"exhale","correct",0.377479999995558
"P149",10,"catch",16,"exhale","correct",NA
"P149",10,"catch",17,"exhale","correct",NA
"P149",0.31,"invalid",18,"exhale","correct",0.357050699996762
"P149",10,"catch",19,"exhale","correct",NA
