"participant_ID","target_x","validity","trial","phase","response","rt"
"P150",10,"catch",0,"exhale","correct",NA
"P150",10,"catch",1,"exhale","correct",NA
"P150",0.31,"invalid",2,"exhale","correct",0.493073500008904
"P150",0.31,"invalid",3,"exhale","correct",0.431303800010937
"P150",-0.31,"valid",4,"exhale","correct",0.424652700006845
"P150",-0.31,"invalid",5,"exhale","correct",0.372647600001073
"P150",0.31,"valid",6,"exhale","correct",0.428522600006545
"P150",-0.31,"invalid",7,"exhale","correct",0.497650999997859
"P150",-0.31,"valid",8,"exhale","correct",0.456532600001083
"P150",-0.31,"invalid",9,"exhale","correct",0.386815799996839
"P150",0.31,"invalid",10,"exhale","correct",0.360097500000848
"P150",-0.31,"invalid",11,"exhale","correct",0.422422999996343
"P150",0.31,"valid",12,"exhale","correct",0.425817700001062
"P150",10,"catch",13,"exhale","correct",NA
"P150",-0.31,"invalid",14,"exhale","correct",0.433709099990665
"P150",-0.31,"valid",15,"exhale","correct",0.515119700008654
"P150",10,"catch",16,"exhale","correct",NA
"P150",10,"catch",17,"exhale","correct",NA
"P150",0.31,"invalid",18,"exhale","correct",0.537178800004767
"P150",10,"catch",19,"exhale","correct",NA
"P150",0.31,"invalid",20,"exhale","correct",0.417835899992497
"P150",-0.31,"valid",21,"exhale","correct",0.501941700000316
"P150",0.31,"valid",22,"exhale","correct",0.405778500004089
"P150",-0.31,"invalid",23,"exhale","correct",0.608701399993151
"P150",0.31,"valid",24,"exhale","correct",0.46133250001003
"P150",-0.31,"invalid",25,"exhale","correct",0.385345699993195
"P150",-0.31,"valid",26,"exhale","correct",0.415099300007569
"P150",0.31,"valid",27,"exhale","correct",0.403299499987043
"P150",10,"catch",28,"exhale","correct",NA
"P150",0.31,"valid",29,"exhale","correct",0.400335099999211
"P150",0.31,"valid",30,"exhale","correct",0.53818850000971
"P150",-0.31,"valid",31,"exhale","correct",0.474553699998069
"P150",0.31,"valid",32,"exhale","correct",0.517530800003442
"P150",-0.31,"invalid",33,"exhale","correct",0.694909400001052
"P150",10,"catch",34,"exhale","correct",NA
"P150",0.31,"valid",35,"exhale","correct",0.384003700004541
"P150",-0.31,"invalid",36,"exhale","correct",0.53021309999167
"P150",0.31,"invalid",37,"exhale","correct",0.416256800002884
"P150",0.31,"invalid",38,"exhale","correct",0.42749869999534
"P150",0.31,"valid",39,"exhale","correct",0.374629799989634
"P150",0.31,"invalid",40,"exhale","correct",0.427147399997921
"P150",10,"catch",41,"exhale","correct",NA
"P150",-0.31,"valid",42,"exhale","correct",0.413218400004553
"P150",10,"catch",43,"exhale","correct",NA
"P150",0.31,"invalid",44,"exhale","correct",1.0223599000019
"P150",0.31,"invalid",45,"exhale","correct",0.549249999996391
"P150",0.31,"valid",46,"exhale","correct",0.337458600013633
"P150",-0.31,"valid",47,"exhale","correct",0.443763599992963
"P150",-0.31,"invalid",48,"exhale","correct",0.500812800004496
"P150",10,"catch",49,"exhale","correct",NA
"P150",-0.31,"valid",50,"exhale","correct",0.433433899990632
"P150",-0.31,"valid",51,"exhale","correct",0.444139700004598
"P150",-0.31,"invalid",52,"exhale","correct",0.444780299992999
"P150",-0.31,"valid",53,"exhale","correct",0.475852999996278
"P150",10,"catch",54,"exhale","correct",NA
"P150",0.31,"invalid",55,"exhale","correct",0.457089200004702
"P150",-0.31,"valid",56,"exhale","correct",0.390794800012372
"P150",0.31,"valid",57,"exhale","correct",0.394910200004233
"P150",-0.31,"invalid",58,"exhale","correct",0.428890399998636
"P150",0.31,"invalid",59,"exhale","correct",0.511478300002636
"P150",10,"catch",0,"inhale","correct",NA
"P150",10,"catch",1,"inhale","correct",NA
"P150",0.31,"invalid",2,"inhale","correct",0.50562519999221
"P150",0.31,"invalid",3,"inhale","correct",0.38033520001045
"P150",-0.31,"valid",4,"inhale","correct",0.981905500011635
"P150",-0.31,"invalid",5,"inhale","correct",0.393794999996317
"P150",0.31,"valid",6,"inhale","correct",0.760192700006883
"P150",-0.31,"invalid",7,"inhale","correct",0.449802000002819
"P150",-0.31,"valid",8,"inhale","correct",0.313353399993503
