"participant_ID","target_x","validity","trial","phase","response","rt"
"P141",10,"catch",0,"inhale","correct",NA
"P141",10,"catch",1,"inhale","correct",NA
"P141",0.31,"invalid",2,"inhale","correct",0.477073000000019
"P141",0.31,"invalid",3,"inhale","correct",0.344164999999975
"P141",-0.31,"valid",4,"inhale","correct",0.643773499999952
"P141",-0.31,"invalid",5,"inhale","correct",0.509073600000193
"P141",0.31,"valid",6,"inhale","correct",0.434560300000157
"P141",-0.31,"invalid",7,"inhale","correct",0.38931169999978
"P141",-0.31,"valid",8,"inhale","correct",0.485633999999664
"P141",-0.31,"invalid",9,"inhale","correct",0.498035800000252
"P141",0.31,"invalid",10,"inhale","correct",0.451996099999633
"P141",-0.31,"invalid",11,"inhale","correct",0.451475099999698
"P141",0.31,"valid",12,"inhale","correct",0.547976500000004
"P141",10,"catch",13,"inhale","correct",NA
"P141",-0.31,"invalid",14,"inhale","correct",0.471130200000061
"P141",-0.31,"valid",15,"inhale","correct",0.448929399999997
"P141",10,"catch",16,"inhale","correct",NA
"P141",10,"catch",17,"inhale","correct",NA
"P141",0.31,"invalid",18,"inhale","correct",0.4463796
"P141",10,"catch",19,"inhale","correct",NA
"P141",0.31,"invalid",20,"inhale","correct",0.872712299999876
"P141",-0.31,"valid",21,"inhale","correct",0.480993300000137
"P141",0.31,"valid",22,"inhale","correct",0.517879499999708
"P141",-0.31,"invalid",23,"inhale","correct",0.545075600000018
"P141",0.31,"valid",24,"inhale","correct",0.444055700000263
"P141",-0.31,"invalid",25,"inhale","correct",0.551112699999976
"P141",-0.31,"valid",26,"inhale","correct",0.434072699999888
"P141",0.31,"valid",27,"inhale","correct",0.601527700000133
"P141",10,"catch",28,"inhale","correct",NA
"P141",0.31,"valid",29,"inhale","correct",0.387141499999871
"P141",0.31,"valid",30,"inhale","correct",0.453645300000062
"P141",-0.31,"valid",31,"inhale","correct",0.418656699999701
"P141",0.31,"valid",32,"inhale","correct",0.403640500000165
"P141",-0.31,"invalid",33,"inhale","correct",0.360911900000247
"P141",10,"catch",34,"inhale","correct",NA
"P141",0.31,"valid",35,"inhale","correct",0.556925800000045
"P141",-0.31,"invalid",36,"inhale","correct",0.521056899999621
"P141",0.31,"invalid",37,"inhale","correct",0.653512399999727
"P141",0.31,"invalid",38,"inhale","correct",0.415905500000008
"P141",0.31,"valid",39,"inhale","correct",0.411111299999902
"P141",0.31,"invalid",40,"inhale","correct",0.427012099999956
"P141",10,"catch",41,"inhale","correct",NA
"P141",-0.31,"valid",42,"inhale","correct",0.532491099999788
"P141",10,"catch",43,"inhale","correct",NA
"P141",0.31,"invalid",44,"inhale","correct",0.431643800000074
"P141",0.31,"invalid",45,"inhale","correct",0.386482500000056
"P141",0.31,"valid",46,"inhale","correct",0.480656899999758
"P141",-0.31,"valid",47,"inhale","correct",0.486568199999965
"P141",-0.31,"invalid",48,"inhale","correct",0.467508799999905
"P141",10,"catch",49,"inhale","correct",NA
"P141",-0.31,"valid",50,"inhale","correct",0.485735799999929
"P141",-0.31,"valid",51,"inhale","correct",0.358624299999974
"P141",-0.31,"invalid",52,"inhale","correct",0.384392500000104
"P141",-0.31,"valid",53,"inhale","correct",0.546090599999843
"P141",10,"catch",54,"inhale","correct",NA
"P141",0.31,"invalid",55,"inhale","correct",0.524622699999782
"P141",-0.31,"valid",56,"inhale","correct",0.918491700000232
"P141",0.31,"valid",57,"inhale","correct",0.449349299999994
"P141",-0.31,"invalid",58,"inhale","correct",0.659478500000205
"P141",0.31,"invalid",59,"inhale","correct",0.528547300000355
"P141",10,"catch",0,"exhale","incorrect",0.348084899999776
"P141",10,"catch",1,"exhale","correct",NA
"P141",0.31,"invalid",2,"exhale","correct",0.419366999999966
"P141",0.31,"invalid",3,"exhale","correct",0.361306299999796
"P141",-0.31,"valid",4,"exhale","correct",0.512287000000015
"P141",-0.31,"invalid",5,"exhale","correct",0.466400599999815
"P141",0.31,"valid",6,"exhale","correct",0.526153499999964
"P141",-0.31,"invalid",7,"exhale","correct",0.386033700000098
"P141",-0.31,"valid",8,"exhale","correct",0.373723499999869
"P141",-0.31,"invalid",9,"exhale","correct",0.369748599999639
"P141",0.31,"invalid",10,"exhale","correct",0.377636300000177
"P141",-0.31,"invalid",11,"exhale","correct",0.624956000000111
"P141",0.31,"valid",12,"exhale","correct",0.353622899999664
"P141",10,"catch",13,"exhale","correct",NA
"P141",-0.31,"invalid",14,"exhale","correct",0.702970300000288
"P141",-0.31,"valid",15,"exhale","correct",0.405630600000222
"P141",10,"catch",16,"exhale","correct",NA
"P141",10,"catch",17,"exhale","correct",NA
"P141",0.31,"invalid",18,"exhale","correct",0.463985000000321
"P141",10,"catch",19,"exhale","correct",NA
"P141",0.31,"invalid",20,"exhale","correct",0.529970800000228
"P141",-0.31,"valid",21,"exhale","correct",0.422068800000034
"P141",0.31,"valid",22,"exhale","correct",0.431661899999654
"P141",-0.31,"invalid",23,"exhale","correct",0.472919300000285
"P141",0.31,"valid",24,"exhale","correct",0.586257500000102
"P141",-0.31,"invalid",25,"exhale","correct",0.457583400000203
"P141",-0.31,"valid",26,"exhale","correct",0.546669400000155
"P141",0.31,"valid",27,"exhale","correct",0.510779199999888
"P141",10,"catch",28,"exhale","correct",NA
"P141",0.31,"valid",29,"exhale","correct",0.489085700000032
"P141",0.31,"valid",30,"exhale","correct",0.436386700000185
"P141",-0.31,"valid",31,"exhale","correct",0.433960800000023
"P141",0.31,"valid",32,"exhale","correct",0.493015099999866
"P141",-0.31,"invalid",33,"exhale","correct",0.388346000000183
"P141",10,"catch",34,"exhale","correct",NA
"P141",0.31,"valid",35,"exhale","correct",0.467512100000022
"P141",-0.31,"invalid",36,"exhale","correct",0.411926600000243
"P141",0.31,"invalid",37,"exhale","correct",0.440286399999877
"P141",0.31,"invalid",38,"exhale","correct",0.451414800000293
"P141",0.31,"valid",39,"exhale","correct",0.424513200000092
"P141",0.31,"invalid",40,"exhale","correct",0.495489199999611
"P141",10,"catch",41,"exhale","correct",NA
"P141",-0.31,"valid",42,"exhale","correct",0.531882199999927
"P141",10,"catch",43,"exhale","correct",NA
"P141",0.31,"invalid",44,"exhale","correct",0.558527299999696
"P141",0.31,"invalid",45,"exhale","correct",0.790869099999782
"P141",0.31,"valid",46,"exhale","correct",0.447815399999854
"P141",-0.31,"valid",47,"exhale","correct",0.434306399999969
"P141",-0.31,"invalid",48,"exhale","correct",0.631326300000183
"P141",10,"catch",49,"exhale","correct",NA
"P141",-0.31,"valid",50,"exhale","correct",0.542192200000045
"P141",-0.31,"valid",51,"exhale","correct",0.547262500000215
"P141",-0.31,"invalid",52,"exhale","correct",0.396339700000226
"P141",-0.31,"valid",53,"exhale","correct",0.546170099999927
"P141",10,"catch",54,"exhale","correct",NA
"P141",0.31,"invalid",55,"exhale","correct",0.551050399999895
"P141",-0.31,"valid",56,"exhale","correct",0.452902800000174
"P141",0.31,"valid",57,"exhale","correct",0.480890799999997
"P141",-0.31,"invalid",58,"exhale","correct",0.529379399999925
"P141",0.31,"invalid",59,"exhale","correct",0.447600100000273
