"participant_ID","target_x","validity","trial","phase","response","rt"
"P116",10,"catch",0,"exhale","correct",NA
"P116",10,"catch",1,"exhale","correct",NA
"P116",0.31,"invalid",2,"exhale","correct",0.393974000005983
"P116",0.31,"invalid",3,"exhale","correct",0.411026000016136
"P116",-0.31,"valid",4,"exhale","correct",0.294637899991358
"P116",-0.31,"invalid",5,"exhale","correct",0.342999799991958
"P116",0.31,"valid",6,"exhale","correct",0.416417400003411
"P116",-0.31,"invalid",7,"exhale","correct",0.478649800003041
"P116",-0.31,"valid",8,"exhale","correct",0.296670700015966
"P116",-0.31,"invalid",9,"exhale","correct",0.510412799980259
"P116",0.31,"invalid",10,"exhale","correct",0.491366599977482
"P116",-0.31,"invalid",11,"exhale","correct",0.603590399987297
"P116",0.31,"valid",12,"exhale","correct",0.459164500003681
"P116",10,"catch",13,"exhale","incorrect",1.01242469999124
"P116",-0.31,"invalid",14,"exhale","correct",0.428302399988752
"P116",-0.31,"valid",15,"exhale","correct",0.339784799987683
"P116",10,"catch",16,"exhale","correct",NA
"P116",10,"catch",17,"exhale","correct",NA
"P116",0.31,"invalid",18,"exhale","correct",0.442641400004504
"P116",10,"catch",19,"exhale","correct",NA
"P116",0.31,"invalid",20,"exhale","correct",0.468933600001037
"P116",-0.31,"valid",21,"exhale","correct",0.494251500000246
"P116",0.31,"valid",22,"exhale","correct",0.402904300019145
"P116",-0.31,"invalid",23,"exhale","correct",0.733113599999342
"P116",0.31,"valid",24,"exhale","correct",0.41232589998981
"P116",-0.31,"invalid",25,"exhale","correct",0.441042499995092
"P116",-0.31,"valid",26,"exhale","correct",0.435622399993008
"P116",0.31,"valid",27,"exhale","correct",0.428983899997547
"P116",10,"catch",28,"exhale","correct",NA
"P116",0.31,"valid",29,"exhale","correct",0.442930300021544
"P116",0.31,"valid",30,"exhale","correct",0.396323100023437
"P116",-0.31,"valid",31,"exhale","correct",0.358961699996144
"P116",0.31,"valid",32,"exhale","correct",0.378330500010634
"P116",-0.31,"invalid",33,"exhale","correct",0.420890399982454
"P116",10,"catch",34,"exhale","correct",NA
"P116",0.31,"valid",35,"exhale","correct",0.408977899991442
"P116",-0.31,"invalid",36,"exhale","correct",0.755388999998104
"P116",0.31,"invalid",37,"exhale","correct",0.722985399974277
"P116",0.31,"invalid",38,"exhale","correct",0.539547400025185
"P116",0.31,"valid",39,"exhale","correct",0.538173600012669
"P116",0.31,"invalid",40,"exhale","correct",0.406136899982812
"P116",10,"catch",41,"exhale","correct",NA
