"participant_ID","target_x","validity","trial","phase","response","rt"
"P110",10,"catch",0,"exhale","correct",NA
"P110",10,"catch",1,"exhale","correct",NA
"P110",0.31,"invalid",2,"exhale","correct",0.628455900000063
"P110",0.31,"invalid",3,"exhale","correct",0.578730599999972
"P110",-0.31,"valid",4,"exhale","correct",0.413070900000093
"P110",-0.31,"invalid",5,"exhale","correct",0.445039500000121
"P110",0.31,"valid",6,"exhale","correct",0.351237700000183
"P110",-0.31,"invalid",7,"exhale","correct",0.350553399999853
"P110",-0.31,"valid",8,"exhale","correct",0.679058299999951
"P110",-0.31,"invalid",9,"exhale","correct",0.451738199999909
"P110",0.31,"invalid",10,"exhale","correct",0.6848829999999
"P110",-0.31,"invalid",11,"exhale","correct",0.508279700000003
"P110",0.31,"valid",12,"exhale","correct",0.448137300000099
"P110",10,"catch",13,"exhale","correct",NA
"P110",-0.31,"invalid",14,"exhale","correct",0.422299000000066
"P110",-0.31,"valid",15,"exhale","correct",0.422466800000166
"P110",10,"catch",16,"exhale","correct",NA
"P110",10,"catch",17,"exhale","correct",NA
"P110",0.31,"invalid",18,"exhale","correct",0.521309200000132
"P110",10,"catch",19,"exhale","correct",NA
"P110",0.31,"invalid",20,"exhale","correct",0.482246399999894
"P110",-0.31,"valid",21,"exhale","correct",0.552919599999996
"P110",0.31,"valid",22,"exhale","correct",0.706452800000079
"P110",-0.31,"invalid",23,"exhale","correct",0.49863930000015
"P110",0.31,"valid",24,"exhale","correct",0.456862900000033
"P110",-0.31,"invalid",25,"exhale","correct",0.41326550000008
"P110",-0.31,"valid",26,"exhale","correct",0.447779899999887
"P110",0.31,"valid",27,"exhale","correct",0.396854399999938
"P110",10,"catch",28,"exhale","correct",NA
"P110",0.31,"valid",29,"exhale","correct",0.500720000000001
"P110",0.31,"valid",30,"exhale","correct",0.526043399999935
"P110",-0.31,"valid",31,"exhale","correct",0.522262000000183
"P110",0.31,"valid",32,"exhale","correct",0.504420999999866
"P110",-0.31,"invalid",33,"exhale","correct",0.379578300000048
"P110",10,"catch",34,"exhale","correct",NA
"P110",0.31,"valid",35,"exhale","correct",0.480876099999932
"P110",-0.31,"invalid",36,"exhale","correct",0.49648030000003
"P110",0.31,"invalid",37,"exhale","correct",0.444539499999792
"P110",0.31,"invalid",38,"exhale","correct",0.49701170000003
"P110",0.31,"valid",39,"exhale","correct",0.498484800000142
"P110",0.31,"invalid",40,"exhale","correct",0.622110000000021
"P110",10,"catch",41,"exhale","correct",NA
"P110",-0.31,"valid",42,"exhale","correct",0.47248639999998
"P110",10,"catch",43,"exhale","correct",NA
"P110",0.31,"invalid",44,"exhale","correct",0.484020500000042
"P110",0.31,"invalid",45,"exhale","correct",0.522183000000041
"P110",0.31,"valid",46,"exhale","correct",0.559953199999882
"P110",-0.31,"valid",47,"exhale","correct",0.520235100000036
"P110",-0.31,"invalid",48,"exhale","correct",0.430386099999851
"P110",10,"catch",49,"exhale","correct",NA
"P110",-0.31,"valid",50,"exhale","correct",0.431511300000011
"P110",-0.31,"valid",51,"exhale","correct",0.436317599999938
"P110",-0.31,"invalid",52,"exhale","correct",0.477775500000007
"P110",-0.31,"valid",53,"exhale","correct",0.460015399999975
"P110",10,"catch",54,"exhale","correct",NA
"P110",0.31,"invalid",55,"exhale","correct",0.499486299999944
"P110",-0.31,"valid",56,"exhale","correct",0.472142499999791
"P110",0.31,"valid",57,"exhale","correct",0.386044800000036
"P110",-0.31,"invalid",58,"exhale","correct",0.411924399999862
"P110",0.31,"invalid",59,"exhale","correct",0.554873099999895
"P110",10,"catch",0,"inhale","correct",NA
"P110",10,"catch",1,"inhale","correct",NA
"P110",0.31,"invalid",2,"inhale","correct",0.46727769999984
"P110",0.31,"invalid",3,"inhale","correct",0.457003299999997
"P110",-0.31,"valid",4,"inhale","correct",0.409689700000172
"P110",-0.31,"invalid",5,"inhale","correct",0.423767600000019
"P110",0.31,"valid",6,"inhale","correct",0.461253299999953
"P110",-0.31,"invalid",7,"inhale","correct",0.311299100000042
"P110",-0.31,"valid",8,"inhale","correct",0.406812400000035
"P110",-0.31,"invalid",9,"inhale","correct",0.45652310000014
"P110",0.31,"invalid",10,"inhale","correct",0.344750499999918
"P110",-0.31,"invalid",11,"inhale","correct",0.515546900000118
"P110",0.31,"valid",12,"inhale","correct",0.385977700000012
"P110",10,"catch",13,"inhale","correct",NA
"P110",-0.31,"invalid",14,"inhale","correct",0.435373099999879
"P110",-0.31,"valid",15,"inhale","correct",0.467330199999878
"P110",10,"catch",16,"inhale","correct",NA
"P110",10,"catch",17,"inhale","correct",NA
"P110",0.31,"invalid",18,"inhale","correct",0.474076699999841
"P110",10,"catch",19,"inhale","correct",NA
"P110",0.31,"invalid",20,"inhale","correct",0.456912500000044
"P110",-0.31,"valid",21,"inhale","correct",0.446049099999982
"P110",0.31,"valid",22,"inhale","correct",0.624725099999978
"P110",-0.31,"invalid",23,"inhale","correct",0.477386400000114
"P110",0.31,"valid",24,"inhale","correct",0.420053999999936
"P110",-0.31,"invalid",25,"inhale","correct",0.444498999999951
"P110",-0.31,"valid",26,"inhale","correct",0.50595149999981
"P110",0.31,"valid",27,"inhale","correct",0.440212399999837
"P110",10,"catch",28,"inhale","correct",NA
"P110",0.31,"valid",29,"inhale","correct",0.462104899999986
"P110",0.31,"valid",30,"inhale","correct",0.476666000000023
"P110",-0.31,"valid",31,"inhale","correct",0.476996499999814
"P110",0.31,"valid",32,"inhale","correct",1.01649859999998
"P110",-0.31,"invalid",33,"inhale","correct",0.411303800000042
"P110",10,"catch",34,"inhale","correct",NA
"P110",0.31,"valid",35,"inhale","correct",0.441686300000129
"P110",-0.31,"invalid",36,"inhale","correct",0.472514499999988
"P110",0.31,"invalid",37,"inhale","correct",0.481330000000071
"P110",0.31,"invalid",38,"inhale","correct",0.694291199999952
"P110",0.31,"valid",39,"inhale","correct",0.478114700000106
"P110",0.31,"invalid",40,"inhale","correct",0.39321259999997
"P110",10,"catch",41,"inhale","correct",NA
"P110",-0.31,"valid",42,"inhale","correct",0.519927600000074
"P110",10,"catch",43,"inhale","correct",NA
"P110",0.31,"invalid",44,"inhale","correct",0.458179700000073
"P110",0.31,"invalid",45,"inhale","correct",0.650304000000006
"P110",0.31,"valid",46,"inhale","correct",0.46505900000011
"P110",-0.31,"valid",47,"inhale","correct",0.454639100000122
"P110",-0.31,"invalid",48,"inhale","correct",0.498596099999986
"P110",10,"catch",49,"inhale","correct",NA
"P110",-0.31,"valid",50,"inhale","correct",0.478254500000048
"P110",-0.31,"valid",51,"inhale","correct",0.463637199999994
"P110",-0.31,"invalid",52,"inhale","correct",0.48393249999981
"P110",-0.31,"valid",53,"inhale","correct",0.991187099999934
"P110",10,"catch",54,"inhale","correct",NA
"P110",0.31,"invalid",55,"inhale","correct",0.489940700000034
"P110",-0.31,"valid",56,"inhale","correct",0.427705699999933
"P110",0.31,"valid",57,"inhale","correct",0.469244599999911
"P110",-0.31,"invalid",58,"inhale","correct",0.421093800000108
"P110",0.31,"invalid",59,"inhale","correct",0.939686599999959
