"participant_ID","target_x","validity","trial","phase","response","rt"
"P131",10,"catch",0,"inhale","correct",NA
"P131",10,"catch",1,"inhale","correct",NA
"P131",0.31,"invalid",2,"inhale","correct",0.499968999996781
"P131",0.31,"invalid",3,"inhale","correct",0.467778700054623
"P131",-0.31,"valid",4,"inhale","correct",0.33662119996734
"P131",-0.31,"invalid",5,"inhale","correct",0.427582400036044
"P131",0.31,"valid",6,"inhale","correct",0.408837299910374
"P131",-0.31,"invalid",7,"inhale","correct",0.479136199923232
"P131",-0.31,"valid",8,"inhale","correct",0.339683400001377
"P131",-0.31,"invalid",9,"inhale","correct",0.404890100006014
"P131",0.31,"invalid",10,"inhale","correct",0.447946499916725
"P131",-0.31,"invalid",11,"inhale","correct",0.358527399948798
"P131",0.31,"valid",12,"inhale","correct",0.342705399962142
"P131",10,"catch",13,"inhale","correct",NA
"P131",-0.31,"invalid",14,"inhale","correct",0.379339699982665
"P131",-0.31,"valid",15,"inhale","correct",0.402132099959999
"P131",10,"catch",16,"inhale","correct",NA
"P131",10,"catch",17,"inhale","correct",NA
"P131",0.31,"invalid",18,"inhale","correct",0.431198400096036
"P131",10,"catch",19,"inhale","correct",NA
"P131",0.31,"invalid",20,"inhale","correct",0.403850300004706
"P131",-0.31,"valid",21,"inhale","correct",0.376038399990648
"P131",0.31,"valid",22,"inhale","correct",0.376732700038701
"P131",-0.31,"invalid",23,"inhale","correct",0.396316300029866
"P131",0.31,"valid",24,"inhale","correct",0.347006600000896
"P131",-0.31,"invalid",25,"inhale","correct",0.476062500034459
"P131",-0.31,"valid",26,"inhale","correct",0.337871700059623
"P131",0.31,"valid",27,"inhale","correct",0.387912800069898
"P131",10,"catch",28,"inhale","correct",NA
"P131",0.31,"valid",29,"inhale","correct",0.39154810004402
"P131",0.31,"valid",30,"inhale","correct",0.429722799919546
"P131",-0.31,"valid",31,"inhale","correct",0.381630700081587
"P131",0.31,"valid",32,"inhale","correct",0.369688199949451
"P131",-0.31,"invalid",33,"inhale","correct",0.393423300003633
"P131",10,"catch",34,"inhale","correct",NA
"P131",0.31,"valid",35,"inhale","correct",0.317514299997129
"P131",-0.31,"invalid",36,"inhale","correct",0.348938100039959
"P131",0.31,"invalid",37,"inhale","correct",0.424170000012964
"P131",0.31,"invalid",38,"inhale","correct",0.438037500018254
"P131",0.31,"valid",39,"inhale","correct",0.357875499990769
"P131",0.31,"invalid",40,"inhale","correct",0.392550899996422
"P131",10,"catch",41,"inhale","incorrect",0.236113199964166
"P131",-0.31,"valid",42,"inhale","correct",0.405436299974099
"P131",10,"catch",43,"inhale","correct",NA
"P131",0.31,"invalid",44,"inhale","correct",0.479603699990548
"P131",0.31,"invalid",45,"inhale","correct",0.465149099938571
"P131",0.31,"valid",46,"inhale","correct",0.567540799966082
"P131",-0.31,"valid",47,"inhale","correct",0.390922800055705
"P131",-0.31,"invalid",48,"inhale","correct",0.370218399912119
"P131",10,"catch",49,"inhale","correct",NA
"P131",-0.31,"valid",50,"inhale","correct",0.396892199991271
"P131",-0.31,"valid",51,"inhale","correct",0.376087000011466
"P131",-0.31,"invalid",52,"inhale","correct",0.378608900005929
"P131",-0.31,"valid",53,"inhale","correct",0.40725950000342
"P131",10,"catch",54,"inhale","correct",NA
"P131",0.31,"invalid",55,"inhale","correct",0.394497599918395
