"participant_ID","target_x","validity","trial","phase","response","rt"
"P153",10,"catch",0,"inhale","correct",NA
"P153",10,"catch",1,"inhale","correct",NA
"P153",0.31,"invalid",2,"inhale","correct",0.423017399996752
"P153",0.31,"invalid",3,"inhale","correct",0.322964999999385
"P153",-0.31,"valid",4,"inhale","correct",0.316409399994882
"P153",-0.31,"invalid",5,"inhale","correct",0.307536599997547
"P153",0.31,"valid",6,"inhale","correct",0.308739200001583
"P153",-0.31,"invalid",7,"inhale","correct",0.191578500001924
"P153",-0.31,"valid",8,"inhale","correct",0.291207000002032
"P153",-0.31,"invalid",9,"inhale","correct",0.440597099994193
"P153",0.31,"invalid",10,"inhale","correct",0.381654100012383
"P153",-0.31,"invalid",11,"inhale","correct",0.34839829998964
"P153",0.31,"valid",12,"inhale","correct",0.298395800011349
"P153",10,"catch",13,"inhale","incorrect",0.292523099997197
"P153",-0.31,"invalid",14,"inhale","correct",0.349911199999042
"P153",-0.31,"valid",15,"inhale","correct",0.328085600005579
"P153",10,"catch",16,"inhale","correct",NA
"P153",10,"catch",17,"inhale","correct",NA
"P153",0.31,"invalid",18,"inhale","correct",0.37993500000448
"P153",10,"catch",19,"inhale","correct",NA
"P153",0.31,"invalid",20,"inhale","correct",0.36013180000009
"P153",-0.31,"valid",21,"inhale","correct",0.387759999997797
"P153",0.31,"valid",22,"inhale","correct",0.316706699988572
"P153",-0.31,"invalid",23,"inhale","correct",0.346642699994845
"P153",0.31,"valid",24,"inhale","correct",0.399980400005006
"P153",-0.31,"invalid",25,"inhale","correct",0.385128999987501
"P153",-0.31,"valid",26,"inhale","correct",0.280847799993353
"P153",0.31,"valid",27,"inhale","correct",0.533574800007045
"P153",10,"catch",28,"inhale","correct",NA
"P153",0.31,"valid",29,"inhale","correct",0.293501499996637
"P153",0.31,"valid",30,"inhale","correct",0.337048300003516
"P153",-0.31,"valid",31,"inhale","correct",0.326574299993808
"P153",0.31,"valid",32,"inhale","correct",0.409020400009467
"P153",-0.31,"invalid",33,"inhale","correct",0.261851100003696
"P153",10,"catch",34,"inhale","correct",NA
"P153",0.31,"valid",35,"inhale","correct",0.327740299995639
"P153",-0.31,"invalid",36,"inhale","correct",0.356747600002564
"P153",0.31,"invalid",37,"inhale","correct",0.342207300011069
"P153",0.31,"invalid",38,"inhale","correct",0.287060699993162
"P153",0.31,"valid",39,"inhale","correct",0.200004899990745
"P153",0.31,"invalid",40,"inhale","correct",0.30013049999252
"P153",10,"catch",41,"inhale","correct",NA
"P153",-0.31,"valid",42,"inhale","correct",0.357051900005899
"P153",10,"catch",43,"inhale","correct",NA
"P153",0.31,"invalid",44,"inhale","correct",0.330611700002919
"P153",0.31,"invalid",45,"inhale","correct",0.311503999997512
"P153",0.31,"valid",46,"inhale","correct",0.36498520000896
"P153",-0.31,"valid",47,"inhale","correct",0.27605919999769
"P153",-0.31,"invalid",48,"inhale","correct",0.356052900009672
"P153",10,"catch",49,"inhale","correct",NA
"P153",-0.31,"valid",50,"inhale","correct",0.223834699994768
"P153",-0.31,"valid",51,"inhale","correct",0.390291899995646
"P153",-0.31,"invalid",52,"inhale","correct",0.284116900002118
"P153",-0.31,"valid",53,"inhale","correct",0.282910000008997
"P153",10,"catch",54,"inhale","incorrect",0.208882100007031
"P153",0.31,"invalid",55,"inhale","correct",0.452858399992692
"P153",-0.31,"valid",56,"inhale","correct",0.336094699989189
"P153",0.31,"valid",57,"inhale","correct",0.298606800002744
"P153",-0.31,"invalid",58,"inhale","correct",0.347840499991435
"P153",0.31,"invalid",59,"inhale","correct",0.385601500005578
"P153",10,"catch",0,"exhale","correct",NA
"P153",10,"catch",1,"exhale","correct",NA
"P153",0.31,"invalid",2,"exhale","correct",0.443802900001174
"P153",0.31,"invalid",3,"exhale","correct",0.351191399997333
"P153",-0.31,"valid",4,"exhale","correct",0.411945400002878
"P153",-0.31,"invalid",5,"exhale","correct",0.341655600001104
"P153",0.31,"valid",6,"exhale","correct",0.466873600002145
"P153",-0.31,"invalid",7,"exhale","correct",0.37005230000068
"P153",-0.31,"valid",8,"exhale","correct",0.327285400009714
"P153",-0.31,"invalid",9,"exhale","correct",0.572848899988458
"P153",0.31,"invalid",10,"exhale","correct",0.276700500005973
"P153",-0.31,"invalid",11,"exhale","correct",0.246525599999586
"P153",0.31,"valid",12,"exhale","correct",0.293623400008073
"P153",10,"catch",13,"exhale","incorrect",0.277970299997833
"P153",-0.31,"invalid",14,"exhale","correct",0.337238799998886
"P153",-0.31,"valid",15,"exhale","correct",0.338634800005821
"P153",10,"catch",16,"exhale","correct",NA
"P153",10,"catch",17,"exhale","correct",NA
"P153",0.31,"invalid",18,"exhale","correct",0.42324479999661
"P153",10,"catch",19,"exhale","correct",NA
"P153",0.31,"invalid",20,"exhale","correct",0.334015200001886
"P153",-0.31,"valid",21,"exhale","correct",0.356057700002566
"P153",0.31,"valid",22,"exhale","correct",0.188602499998524
"P153",-0.31,"invalid",23,"exhale","correct",0.438306800002465
"P153",0.31,"valid",24,"exhale","correct",0.545550599999842
"P153",-0.31,"invalid",25,"exhale","correct",0.317544399993494
"P153",-0.31,"valid",26,"exhale","correct",0.303468399986741
"P153",0.31,"valid",27,"exhale","correct",0.219622800010256
