"participant_ID","target_x","validity","trial","phase","response","rt"
"P146",10,"catch",0,"exhale","correct",NA
"P146",10,"catch",1,"exhale","correct",NA
"P146",0.31,"invalid",2,"exhale","correct",0.361941200000729
"P146",0.31,"invalid",3,"exhale","correct",0.538204000000405
"P146",-0.31,"valid",4,"exhale","correct",0.39240929999869
"P146",-0.31,"invalid",5,"exhale","correct",0.371614100000443
"P146",0.31,"valid",6,"exhale","correct",0.324278100000811
"P146",-0.31,"invalid",7,"exhale","correct",0.311585499999637
"P146",-0.31,"valid",8,"exhale","correct",0.357096700001421
"P146",-0.31,"invalid",9,"exhale","correct",0.387912800000777
"P146",0.31,"invalid",10,"exhale","correct",0.401710199999798
"P146",-0.31,"invalid",11,"exhale","correct",0.417370499999379
"P146",0.31,"valid",12,"exhale","correct",0.408599300000787
"P146",10,"catch",13,"exhale","incorrect",0.34676860000036
"P146",-0.31,"invalid",14,"exhale","correct",0.377263400001539
"P146",-0.31,"valid",15,"exhale","correct",0.363302099998691
"P146",10,"catch",16,"exhale","correct",NA
"P146",10,"catch",17,"exhale","correct",NA
"P146",0.31,"invalid",18,"exhale","correct",0.514387600000191
"P146",10,"catch",19,"exhale","correct",NA
"P146",0.31,"invalid",20,"exhale","correct",0.360665700001846
"P146",-0.31,"valid",21,"exhale","correct",0.359690500001307
"P146",0.31,"valid",22,"exhale","correct",0.460665200000221
"P146",-0.31,"invalid",23,"exhale","correct",0.408620300000621
"P146",0.31,"valid",24,"exhale","correct",0.446657099997537
"P146",-0.31,"invalid",25,"exhale","correct",0.338938600001711
"P146",-0.31,"valid",26,"exhale","correct",0.32756259999951
"P146",0.31,"valid",27,"exhale","correct",0.434133399998245
"P146",10,"catch",28,"exhale","correct",NA
"P146",0.31,"valid",29,"exhale","correct",0.43841059999977
"P146",0.31,"valid",30,"exhale","correct",0.343850700002804
"P146",-0.31,"valid",31,"exhale","correct",0.469242400002258
"P146",0.31,"valid",32,"exhale","correct",0.370565000001079
"P146",-0.31,"invalid",33,"exhale","correct",0.39786820000154
"P146",10,"catch",34,"exhale","correct",NA
"P146",0.31,"valid",35,"exhale","correct",0.490741399997205
"P146",-0.31,"invalid",36,"exhale","correct",0.515072899997904
"P146",0.31,"invalid",37,"exhale","correct",0.755847500000527
"P146",0.31,"invalid",38,"exhale","correct",0.437618699997984
"P146",0.31,"valid",39,"exhale","correct",0.448230900001363
"P146",0.31,"invalid",40,"exhale","correct",0.432634900000266
"P146",10,"catch",41,"exhale","correct",NA
"P146",-0.31,"valid",42,"exhale","correct",0.355572000000393
"P146",10,"catch",43,"exhale","correct",NA
"P146",0.31,"invalid",44,"exhale","correct",0.393368599998212
"P146",0.31,"invalid",45,"exhale","correct",0.475728999997955
"P146",0.31,"valid",46,"exhale","correct",0.427942599999369
"P146",-0.31,"valid",47,"exhale","correct",0.445415300000604
"P146",-0.31,"invalid",48,"exhale","correct",0.592683699996996
"P146",10,"catch",49,"exhale","correct",NA
"P146",-0.31,"valid",50,"exhale","correct",0.410527799998817
"P146",-0.31,"valid",51,"exhale","correct",0.565015199998015
"P146",-0.31,"invalid",52,"exhale","correct",0.473291000002064
"P146",-0.31,"valid",53,"exhale","correct",0.388448099998641
"P146",10,"catch",54,"exhale","correct",NA
"P146",0.31,"invalid",55,"exhale","correct",0.436310600001889
"P146",-0.31,"valid",56,"exhale","correct",0.411624800002755
"P146",0.31,"valid",57,"exhale","correct",0.402614300001005
"P146",-0.31,"invalid",58,"exhale","correct",0.579087800000707
"P146",0.31,"invalid",59,"exhale","correct",0.664005599999655
"P146",10,"catch",0,"inhale","correct",NA
"P146",10,"catch",1,"inhale","correct",NA
"P146",0.31,"invalid",2,"inhale","correct",0.514785600000323
"P146",0.31,"invalid",3,"inhale","correct",0.445068000000902
"P146",-0.31,"valid",4,"inhale","correct",0.421604299997853
"P146",-0.31,"invalid",5,"inhale","correct",0.515133900000365
"P146",0.31,"valid",6,"inhale","correct",0.435984299998381
"P146",-0.31,"invalid",7,"inhale","correct",0.461020100003225
"P146",-0.31,"valid",8,"inhale","correct",0.350808099999995
"P146",-0.31,"invalid",9,"inhale","correct",0.456865899999684
"P146",0.31,"invalid",10,"inhale","correct",0.443820699998469
"P146",-0.31,"invalid",11,"inhale","correct",0.397265999999945
"P146",0.31,"valid",12,"inhale","correct",0.379608300001564
"P146",10,"catch",13,"inhale","correct",NA
"P146",-0.31,"invalid",14,"inhale","correct",0.366432400001941
"P146",-0.31,"valid",15,"inhale","correct",0.351790900000196
"P146",10,"catch",16,"inhale","correct",NA
"P146",10,"catch",17,"inhale","correct",NA
"P146",0.31,"invalid",18,"inhale","correct",0.368567900000926
"P146",10,"catch",19,"inhale","correct",NA
"P146",0.31,"invalid",20,"inhale","correct",0.402825199998915
"P146",-0.31,"valid",21,"inhale","correct",0.577979599998798
"P146",0.31,"valid",22,"inhale","correct",0.388812299999699
"P146",-0.31,"invalid",23,"inhale","correct",0.574013499997818
"P146",0.31,"valid",24,"inhale","correct",0.389215999999578
"P146",-0.31,"invalid",25,"inhale","correct",0.518922900002508
"P146",-0.31,"valid",26,"inhale","correct",0.363857399999688
"P146",0.31,"valid",27,"inhale","correct",0.359396800002287
"P146",10,"catch",28,"inhale","correct",NA
"P146",0.31,"valid",29,"inhale","correct",0.37366639999891
"P146",0.31,"valid",30,"inhale","correct",0.431614600001922
"P146",-0.31,"valid",31,"inhale","correct",0.360922600000777
"P146",0.31,"valid",32,"inhale","correct",0.54059480000069
"P146",-0.31,"invalid",33,"inhale","correct",0.4034107999978
"P146",10,"catch",34,"inhale","correct",NA
"P146",0.31,"valid",35,"inhale","correct",0.481833400001051
"P146",-0.31,"invalid",36,"inhale","correct",0.338798799999495
"P146",0.31,"invalid",37,"inhale","correct",0.457692600000883
"P146",0.31,"invalid",38,"inhale","correct",0.469482799999241
"P146",0.31,"valid",39,"inhale","correct",0.341024299999845
"P146",0.31,"invalid",40,"inhale","correct",0.423692199998186
"P146",10,"catch",41,"inhale","correct",NA
"P146",-0.31,"valid",42,"inhale","correct",0.311519200000475
"P146",10,"catch",43,"inhale","correct",NA
"P146",0.31,"invalid",44,"inhale","correct",0.394597499998781
"P146",0.31,"invalid",45,"inhale","correct",0.54922599999918
"P146",0.31,"valid",46,"inhale","correct",0.598063900000852
"P146",-0.31,"valid",47,"inhale","correct",0.393645400003152
"P146",-0.31,"invalid",48,"inhale","correct",0.445662300000549
"P146",10,"catch",49,"inhale","incorrect",0.314755200000945
"P146",-0.31,"valid",50,"inhale","correct",0.412795799999003
"P146",-0.31,"valid",51,"inhale","correct",0.414170399999421
"P146",-0.31,"invalid",52,"inhale","correct",0.482540900000458
"P146",-0.31,"valid",53,"inhale","correct",0.327715600000374
"P146",10,"catch",54,"inhale","incorrect",0.378262100002758
"P146",0.31,"invalid",55,"inhale","correct",0.327412099999492
"P146",-0.31,"valid",56,"inhale","correct",0.56334440000137
"P146",0.31,"valid",57,"inhale","correct",0.409414900001138
"P146",-0.31,"invalid",58,"inhale","correct",0.407820500000525
"P146",0.31,"invalid",59,"inhale","correct",0.456032699999923
