"participant_ID","target_x","validity","trial","phase","response","rt"
"P142",10,"catch",0,"exhale","correct",NA
"P142",10,"catch",1,"exhale","correct",NA
"P142",0.31,"invalid",2,"exhale","correct",0.528850200000306
"P142",0.31,"invalid",3,"exhale","correct",0.472044399999504
"P142",-0.31,"valid",4,"exhale","correct",0.459675699999934
"P142",-0.31,"invalid",5,"exhale","correct",0.656774299999597
"P142",0.31,"valid",6,"exhale","correct",0.604501300000265
"P142",-0.31,"invalid",7,"exhale","correct",0.378354700000273
"P142",-0.31,"valid",8,"exhale","correct",0.51773570000023
"P142",-0.31,"invalid",9,"exhale","correct",0.487943099999939
"P142",0.31,"invalid",10,"exhale","correct",0.476950600000237
"P142",-0.31,"invalid",11,"exhale","correct",0.471352200000183
"P142",0.31,"valid",12,"exhale","correct",0.433475400000134
"P142",10,"catch",13,"exhale","correct",NA
"P142",-0.31,"invalid",14,"exhale","correct",0.536527000000206
"P142",-0.31,"valid",15,"exhale","correct",0.423194099999819
"P142",10,"catch",16,"exhale","correct",NA
"P142",10,"catch",17,"exhale","correct",NA
"P142",0.31,"invalid",18,"exhale","correct",0.506380599999829
"P142",10,"catch",19,"exhale","correct",NA
"P142",0.31,"invalid",20,"exhale","correct",0.499652400000741
"P142",-0.31,"valid",21,"exhale","correct",0.503597299999456
"P142",0.31,"valid",22,"exhale","correct",0.420499700000619
"P142",-0.31,"invalid",23,"exhale","correct",0.472369799999797
"P142",0.31,"valid",24,"exhale","correct",0.441468399999394
"P142",-0.31,"invalid",25,"exhale","correct",0.527687800000422
"P142",-0.31,"valid",26,"exhale","correct",0.407212799999797
"P142",0.31,"valid",27,"exhale","correct",0.519216000000597
"P142",10,"catch",28,"exhale","correct",NA
"P142",0.31,"valid",29,"exhale","correct",0.415813499999786
"P142",0.31,"valid",30,"exhale","correct",0.425275900000088
"P142",-0.31,"valid",31,"exhale","correct",0.401199300000371
"P142",0.31,"valid",32,"exhale","correct",0.428382600000077
"P142",-0.31,"invalid",33,"exhale","correct",0.521014399999331
"P142",10,"catch",34,"exhale","correct",NA
"P142",0.31,"valid",35,"exhale","correct",0.497903400000723
"P142",-0.31,"invalid",36,"exhale","correct",0.439962800000103
"P142",0.31,"invalid",37,"exhale","correct",0.305944000000636
"P142",0.31,"invalid",38,"exhale","correct",0.39020199999959
"P142",0.31,"valid",39,"exhale","correct",0.436563899999783
"P142",0.31,"invalid",40,"exhale","correct",0.428567500000099
"P142",10,"catch",41,"exhale","correct",NA
"P142",-0.31,"valid",42,"exhale","correct",0.436166299999968
"P142",10,"catch",43,"exhale","correct",NA
"P142",0.31,"invalid",44,"exhale","correct",0.411167600000226
"P142",0.31,"invalid",45,"exhale","correct",0.324347299999317
"P142",0.31,"valid",46,"exhale","correct",0.37955090000014
