"participant_ID","target_x","validity","trial","phase","response","rt"
"P130",10,"catch",0,"exhale","incorrect",0.311653299955651
"P130",10,"catch",1,"exhale","correct",NA
"P130",0.31,"invalid",2,"exhale","correct",0.382374800043181
"P130",0.31,"invalid",3,"exhale","correct",0.48800160002429
"P130",-0.31,"valid",4,"exhale","correct",0.433905499987304
"P130",-0.31,"invalid",5,"exhale","correct",0.316214399994351
"P130",0.31,"valid",6,"exhale","correct",0.34484659996815
"P130",-0.31,"invalid",7,"exhale","correct",0.380078200018033
"P130",-0.31,"valid",8,"exhale","correct",0.39785089995712
"P130",-0.31,"invalid",9,"exhale","correct",0.336949600023217
"P130",0.31,"invalid",10,"exhale","correct",0.359455800033174
"P130",-0.31,"invalid",11,"exhale","correct",0.340487499954179
"P130",0.31,"valid",12,"exhale","correct",0.349739099969156
"P130",10,"catch",13,"exhale","incorrect",0.278304500039667
"P130",-0.31,"invalid",14,"exhale","correct",0.431203600019217
"P130",-0.31,"valid",15,"exhale","correct",0.403341599972919
"P130",10,"catch",16,"exhale","correct",NA
"P130",10,"catch",17,"exhale","correct",NA
"P130",0.31,"invalid",18,"exhale","correct",0.358188099926338
"P130",10,"catch",19,"exhale","correct",NA
"P130",0.31,"invalid",20,"exhale","correct",0.406867099925876
"P130",-0.31,"valid",21,"exhale","correct",0.524402700015344
"P130",0.31,"valid",22,"exhale","correct",0.367820300045423
"P130",-0.31,"invalid",23,"exhale","correct",0.357530000037514
"P130",0.31,"valid",24,"exhale","correct",0.32248079997953
"P130",-0.31,"invalid",25,"exhale","correct",0.394872799981385
"P130",-0.31,"valid",26,"exhale","correct",0.360637999954633
"P130",0.31,"valid",27,"exhale","correct",0.39472039998509
"P130",10,"catch",28,"exhale","incorrect",0.329732400015928
"P130",0.31,"valid",29,"exhale","correct",0.402292699902318
"P130",0.31,"valid",30,"exhale","correct",0.421308699995279
"P130",-0.31,"valid",31,"exhale","correct",0.423357599996962
"P130",0.31,"valid",32,"exhale","correct",0.376845499966294
"P130",-0.31,"invalid",33,"exhale","correct",0.49091439996846
"P130",10,"catch",34,"exhale","correct",NA
"P130",0.31,"valid",35,"exhale","correct",0.416024099919014
"P130",-0.31,"invalid",36,"exhale","correct",0.309501299983822
"P130",0.31,"invalid",37,"exhale","correct",0.58322400006
"P130",0.31,"invalid",38,"exhale","correct",0.447610799921677
"P130",0.31,"valid",39,"exhale","correct",0.476435499964282
"P130",0.31,"invalid",40,"exhale","correct",0.291666600038297
"P130",10,"catch",41,"exhale","correct",NA
"P130",-0.31,"valid",42,"exhale","correct",0.439390500076115
"P130",10,"catch",43,"exhale","correct",NA
"P130",0.31,"invalid",44,"exhale","correct",0.421088600065559
"P130",0.31,"invalid",45,"exhale","correct",0.431623200071044
"P130",0.31,"valid",46,"exhale","correct",0.36498880002182
"P130",-0.31,"valid",47,"exhale","correct",0.579858200042509
"P130",-0.31,"invalid",48,"exhale","correct",0.528486200026236
"P130",10,"catch",49,"exhale","correct",NA
"P130",-0.31,"valid",50,"exhale","correct",0.45657190005295
"P130",-0.31,"valid",51,"exhale","correct",0.542330800089985
"P130",-0.31,"invalid",52,"exhale","correct",0.404138799989596
"P130",-0.31,"valid",53,"exhale","correct",0.357554299989715
"P130",10,"catch",54,"exhale","correct",NA
"P130",0.31,"invalid",55,"exhale","correct",0.470128100016154
"P130",-0.31,"valid",56,"exhale","correct",0.353304699994624
"P130",0.31,"valid",57,"exhale","correct",0.390691199922003
"P130",-0.31,"invalid",58,"exhale","correct",0.336223099962808
"P130",0.31,"invalid",59,"exhale","correct",0.430599499959499
