"participant_ID","target_x","validity","trial","phase","response","rt"
"P105",10,"catch",0,"inhale","correct",NA
"P105",10,"catch",1,"inhale","correct",NA
"P105",0.31,"invalid",2,"inhale","correct",0.382391299999995
"P105",0.31,"invalid",3,"inhale","correct",0.397815799999989
"P105",-0.31,"valid",4,"inhale","correct",0.312602899999945
"P105",-0.31,"invalid",5,"inhale","correct",0.37082300000003
"P105",0.31,"valid",6,"inhale","correct",0.393876400000011
"P105",-0.31,"invalid",7,"inhale","correct",0.329624799999976
"P105",-0.31,"valid",8,"inhale","correct",0.269822900000008
"P105",-0.31,"invalid",9,"inhale","correct",0.381982099999959
"P105",0.31,"invalid",10,"inhale","correct",0.399106599999982
"P105",-0.31,"invalid",11,"inhale","correct",0.368304999999964
"P105",0.31,"valid",12,"inhale","correct",0.2611493
"P105",10,"catch",13,"inhale","incorrect",0.274085100000036
"P105",-0.31,"invalid",14,"inhale","correct",0.406454999999994
"P105",-0.31,"valid",15,"inhale","correct",0.408845299999996
"P105",10,"catch",16,"inhale","correct",NA
"P105",10,"catch",17,"inhale","correct",NA
"P105",0.31,"invalid",18,"inhale","correct",0.449341800000013
"P105",10,"catch",19,"inhale","correct",NA
"P105",0.31,"invalid",20,"inhale","correct",0.381155199999966
"P105",-0.31,"valid",21,"inhale","correct",0.357841399999984
"P105",0.31,"valid",22,"inhale","correct",0.395310999999992
"P105",-0.31,"invalid",23,"inhale","correct",0.35936380000004
"P105",0.31,"valid",24,"inhale","correct",0.361333900000091
"P105",-0.31,"invalid",25,"inhale","correct",0.613339200000041
"P105",-0.31,"valid",26,"inhale","correct",0.361994400000071
"P105",0.31,"valid",27,"inhale","correct",0.301966099999959
"P105",10,"catch",28,"inhale","correct",NA
"P105",0.31,"valid",29,"inhale","correct",0.335461799999962
"P105",0.31,"valid",30,"inhale","correct",0.346296800000005
"P105",-0.31,"valid",31,"inhale","correct",0.409111399999915
"P105",0.31,"valid",32,"inhale","correct",0.365987300000029
"P105",-0.31,"invalid",33,"inhale","correct",0.331783500000029
"P105",10,"catch",34,"inhale","correct",NA
"P105",0.31,"valid",35,"inhale","correct",0.443518199999971
"P105",-0.31,"invalid",36,"inhale","correct",0.401517300000023
"P105",0.31,"invalid",37,"inhale","correct",0.420609799999966
"P105",0.31,"invalid",38,"inhale","correct",0.383354300000065
"P105",0.31,"valid",39,"inhale","correct",0.337234200000012
"P105",0.31,"invalid",40,"inhale","correct",0.318291900000077
"P105",10,"catch",41,"inhale","correct",NA
"P105",-0.31,"valid",42,"inhale","correct",0.379330299999992
"P105",10,"catch",43,"inhale","incorrect",0.319034999999985
