"participant_ID","target_x","validity","trial","phase","response","rt"
"P134",10,"catch",0,"exhale","correct",NA
"P134",10,"catch",1,"exhale","correct",NA
"P134",0.31,"invalid",2,"exhale","correct",0.445047499844804
"P134",0.31,"invalid",3,"exhale","correct",0.442299700109288
"P134",-0.31,"valid",4,"exhale","correct",0.377142099896446
"P134",-0.31,"invalid",5,"exhale","correct",0.329840099904686
"P134",0.31,"valid",6,"exhale","correct",0.35308470018208
"P134",-0.31,"invalid",7,"exhale","correct",0.304970600176603
"P134",-0.31,"valid",8,"exhale","correct",0.322616799967363
"P134",-0.31,"invalid",9,"exhale","correct",0.443802800029516
"P134",0.31,"invalid",10,"exhale","correct",0.424163200194016
"P134",-0.31,"invalid",11,"exhale","correct",0.302533499896526
"P134",0.31,"valid",12,"exhale","correct",0.543896799907088
"P134",10,"catch",13,"exhale","correct",NA
"P134",-0.31,"invalid",14,"exhale","correct",0.459574399981648
"P134",-0.31,"valid",15,"exhale","correct",0.431576200062409
"P134",10,"catch",16,"exhale","correct",NA
"P134",10,"catch",17,"exhale","correct",NA
"P134",0.31,"invalid",18,"exhale","correct",0.561332799959928
"P134",10,"catch",19,"exhale","correct",NA
"P134",0.31,"invalid",20,"exhale","correct",0.494591800030321
"P134",-0.31,"valid",21,"exhale","correct",0.440882500028238
"P134",0.31,"valid",22,"exhale","correct",0.338684299960732
"P134",-0.31,"invalid",23,"exhale","correct",0.484945600153878
"P134",0.31,"valid",24,"exhale","correct",0.593750200001523
"P134",-0.31,"invalid",25,"exhale","correct",0.447068999987096
"P134",-0.31,"valid",26,"exhale","correct",0.371278899954632
"P134",0.31,"valid",27,"exhale","correct",0.485294500133023
"P134",10,"catch",28,"exhale","correct",NA
"P134",0.31,"valid",29,"exhale","correct",0.352590299909934
"P134",0.31,"valid",30,"exhale","correct",0.306701400084421
"P134",-0.31,"valid",31,"exhale","correct",0.390458000125363
"P134",0.31,"valid",32,"exhale","correct",0.321061999769881
"P134",-0.31,"invalid",33,"exhale","correct",0.387631699908525
"P134",10,"catch",34,"exhale","correct",NA
"P134",0.31,"valid",35,"exhale","correct",0.403490199940279
"P134",-0.31,"invalid",36,"exhale","correct",0.491028799908236
"P134",0.31,"invalid",37,"exhale","correct",0.392298300052062
"P134",0.31,"invalid",38,"exhale","correct",0.44008699990809
"P134",0.31,"valid",39,"exhale","correct",0.456263999920338
"P134",0.31,"invalid",40,"exhale","correct",0.495837500086054
"P134",10,"catch",41,"exhale","correct",NA
"P134",-0.31,"valid",42,"exhale","correct",0.364080699859187
"P134",10,"catch",43,"exhale","incorrect",0.346899699885398
"P134",0.31,"invalid",44,"exhale","correct",0.482423200039193
"P134",0.31,"invalid",45,"exhale","correct",0.424101500073448
"P134",0.31,"valid",46,"exhale","correct",0.460731099825352
"P134",-0.31,"valid",47,"exhale","correct",0.381522400071844
"P134",-0.31,"invalid",48,"exhale","correct",0.338846700033173
"P134",10,"catch",49,"exhale","correct",NA
"P134",-0.31,"valid",50,"exhale","correct",0.382612299872562
"P134",-0.31,"valid",51,"exhale","correct",0.536437400151044
"P134",-0.31,"invalid",52,"exhale","correct",0.432171800173819
"P134",-0.31,"valid",53,"exhale","correct",0.394310799892992
"P134",10,"catch",54,"exhale","correct",NA
"P134",0.31,"invalid",55,"exhale","correct",0.609380200039595
"P134",-0.31,"valid",56,"exhale","correct",0.558389900019392
"P134",0.31,"valid",57,"exhale","correct",0.383517999900505
"P134",-0.31,"invalid",58,"exhale","correct",0.418724300106987
"P134",0.31,"invalid",59,"exhale","correct",0.456786999944597
"P134",10,"catch",0,"inhale","correct",NA
"P134",10,"catch",1,"inhale","correct",NA
"P134",0.31,"invalid",2,"inhale","correct",0.460302400169894
"P134",0.31,"invalid",3,"inhale","correct",0.434239200083539
"P134",-0.31,"valid",4,"inhale","correct",0.375978700118139
"P134",-0.31,"invalid",5,"inhale","correct",0.406832699896768
"P134",0.31,"valid",6,"inhale","correct",0.352560200029984
"P134",-0.31,"invalid",7,"inhale","correct",0.406539299990982
"P134",-0.31,"valid",8,"inhale","correct",1.06058560009114
"P134",-0.31,"invalid",9,"inhale","correct",0.500962699996307
"P134",0.31,"invalid",10,"inhale","correct",0.636201099958271
"P134",-0.31,"invalid",11,"inhale","correct",0.46104700001888
"P134",0.31,"valid",12,"inhale","correct",0.441802999936044
"P134",10,"catch",13,"inhale","correct",NA
"P134",-0.31,"invalid",14,"inhale","correct",0.430985700106248
"P134",-0.31,"valid",15,"inhale","correct",0.453754300018772
"P134",10,"catch",16,"inhale","correct",NA
"P134",10,"catch",17,"inhale","correct",NA
"P134",0.31,"invalid",18,"inhale","correct",0.516347700031474
"P134",10,"catch",19,"inhale","correct",NA
"P134",0.31,"invalid",20,"inhale","correct",0.57877969997935
"P134",-0.31,"valid",21,"inhale","correct",0.593448200030252
"P134",0.31,"valid",22,"inhale","correct",0.5094428001903
"P134",-0.31,"invalid",23,"inhale","correct",0.430682100122795
"P134",0.31,"valid",24,"inhale","correct",0.514636000152677
"P134",-0.31,"invalid",25,"inhale","correct",1.09597410005517
"P134",-0.31,"valid",26,"inhale","correct",0.448537000222132
"P134",0.31,"valid",27,"inhale","correct",0.534544399939477
"P134",10,"catch",28,"inhale","correct",NA
"P134",0.31,"valid",29,"inhale","correct",0.778489199932665
"P134",0.31,"valid",30,"inhale","correct",0.527961200103164
"P134",-0.31,"valid",31,"inhale","correct",0.505546899978071
"P134",0.31,"valid",32,"inhale","correct",0.487674199976027
"P134",-0.31,"invalid",33,"inhale","correct",0.311001800000668
"P134",10,"catch",34,"inhale","correct",NA
"P134",0.31,"valid",35,"inhale","correct",0.636421100003645
"P134",-0.31,"invalid",36,"inhale","correct",0.489090999821201
"P134",0.31,"invalid",37,"inhale","correct",0.478408500086516
"P134",0.31,"invalid",38,"inhale","correct",0.500788300065324
"P134",0.31,"valid",39,"inhale","correct",0.401816400000826
"P134",0.31,"invalid",40,"inhale","correct",0.636519899824634
"P134",10,"catch",41,"inhale","incorrect",0.252664800034836
"P134",-0.31,"valid",42,"inhale","correct",0.404696099925786
"P134",10,"catch",43,"inhale","incorrect",0.335868300171569
"P134",0.31,"invalid",44,"inhale","correct",0.438166299834847
"P134",0.31,"invalid",45,"inhale","correct",0.501976700033993
"P134",0.31,"valid",46,"inhale","correct",0.478349199984223
"P134",-0.31,"valid",47,"inhale","correct",0.415636599995196
"P134",-0.31,"invalid",48,"inhale","correct",0.48790830001235
"P134",10,"catch",49,"inhale","correct",NA
"P134",-0.31,"valid",50,"inhale","correct",0.491871299920604
"P134",-0.31,"valid",51,"inhale","correct",0.402233300032094
"P134",-0.31,"invalid",52,"inhale","correct",0.520018999930471
"P134",-0.31,"valid",53,"inhale","correct",0.622527400031686
"P134",10,"catch",54,"inhale","correct",NA
"P134",0.31,"invalid",55,"inhale","correct",0.48464969987981
"P134",-0.31,"valid",56,"inhale","correct",0.570066699991003
"P134",0.31,"valid",57,"inhale","correct",0.466483700089157
"P134",-0.31,"invalid",58,"inhale","correct",0.558796799974516
"P134",0.31,"invalid",59,"inhale","correct",0.485199799994007
