"participant_ID","target_x","validity","trial","phase","response","rt"
"P126",10,"catch",0,"exhale","correct",NA
"P126",10,"catch",1,"exhale","correct",NA
"P126",0.31,"invalid",2,"exhale","correct",0.386324399965815
"P126",0.31,"invalid",3,"exhale","correct",0.416667299927212
"P126",-0.31,"valid",4,"exhale","correct",0.371924999984913
"P126",-0.31,"invalid",5,"exhale","correct",0.35298349999357
"P126",0.31,"valid",6,"exhale","correct",0.338637900073081
"P126",-0.31,"invalid",7,"exhale","correct",0.374611700070091
"P126",-0.31,"valid",8,"exhale","correct",0.383470500004478
"P126",-0.31,"invalid",9,"exhale","correct",0.325683900038712
"P126",0.31,"invalid",10,"exhale","correct",0.348719100002199
"P126",-0.31,"invalid",11,"exhale","correct",0.387728999950923
"P126",0.31,"valid",12,"exhale","correct",0.36893220001366
"P126",10,"catch",13,"exhale","correct",NA
"P126",-0.31,"invalid",14,"exhale","correct",0.420742299989797
"P126",-0.31,"valid",15,"exhale","correct",0.391926600015722
"P126",10,"catch",16,"exhale","correct",NA
"P126",10,"catch",17,"exhale","correct",NA
"P126",0.31,"invalid",18,"exhale","correct",0.463034100015648
"P126",10,"catch",19,"exhale","correct",NA
"P126",0.31,"invalid",20,"exhale","correct",0.517848300049081
"P126",-0.31,"valid",21,"exhale","correct",0.473116700071841
"P126",0.31,"valid",22,"exhale","correct",0.395166900008917
"P126",-0.31,"invalid",23,"exhale","correct",0.328270000056364
"P126",0.31,"valid",24,"exhale","correct",0.367690999992192
"P126",-0.31,"invalid",25,"exhale","correct",0.367846900015138
"P126",-0.31,"valid",26,"exhale","correct",0.814872400020249
"P126",0.31,"valid",27,"exhale","correct",0.413062699954025
"P126",10,"catch",28,"exhale","correct",NA
"P126",0.31,"valid",29,"exhale","correct",0.475879900041036
"P126",0.31,"valid",30,"exhale","correct",0.479708600090817
"P126",-0.31,"valid",31,"exhale","correct",0.427501300000586
"P126",0.31,"valid",32,"exhale","correct",0.319159100065008
"P126",-0.31,"invalid",33,"exhale","correct",0.386601899983361
"P126",10,"catch",34,"exhale","correct",NA
"P126",0.31,"valid",35,"exhale","correct",0.391033099964261
"P126",-0.31,"invalid",36,"exhale","correct",0.392905200016685
"P126",0.31,"invalid",37,"exhale","correct",0.449703099904582
"P126",0.31,"invalid",38,"exhale","correct",0.338376399944536
"P126",0.31,"valid",39,"exhale","correct",0.378322700038552
"P126",0.31,"invalid",40,"exhale","correct",0.419687399989925
"P126",10,"catch",41,"exhale","correct",NA
"P126",-0.31,"valid",42,"exhale","correct",0.43199640000239
"P126",10,"catch",43,"exhale","correct",NA
"P126",0.31,"invalid",44,"exhale","correct",0.438285600044765
"P126",0.31,"invalid",45,"exhale","correct",0.398492999956943
