"participant_ID","target_x","validity","trial","phase","response","rt"
"P145",10,"catch",0,"inhale","correct",NA
"P145",10,"catch",1,"inhale","correct",NA
"P145",0.31,"invalid",2,"inhale","correct",0.457399299997633
"P145",0.31,"invalid",3,"inhale","correct",0.508253799998784
"P145",-0.31,"valid",4,"inhale","correct",0.415486599998985
"P145",-0.31,"invalid",5,"inhale","correct",0.496582899999339
"P145",0.31,"valid",6,"inhale","correct",0.380163799996808
"P145",-0.31,"invalid",7,"inhale","correct",0.563473299996986
"P145",-0.31,"valid",8,"inhale","correct",0.414556799998536
"P145",-0.31,"invalid",9,"inhale","correct",0.4662986000003
"P145",0.31,"invalid",10,"inhale","correct",0.358775900000182
"P145",-0.31,"invalid",11,"inhale","correct",0.422989300001063
"P145",0.31,"valid",12,"inhale","correct",0.305996700000833
"P145",10,"catch",13,"inhale","correct",NA
"P145",-0.31,"invalid",14,"inhale","correct",0.501992000001337
"P145",-0.31,"valid",15,"inhale","correct",0.382486800001061
"P145",10,"catch",16,"inhale","correct",NA
"P145",10,"catch",17,"inhale","correct",NA
"P145",0.31,"invalid",18,"inhale","correct",0.60433600000033
"P145",10,"catch",19,"inhale","correct",NA
"P145",0.31,"invalid",20,"inhale","correct",0.496504200000345
"P145",-0.31,"valid",21,"inhale","correct",0.423174300001847
"P145",0.31,"valid",22,"inhale","correct",0.467296099999658
"P145",-0.31,"invalid",23,"inhale","correct",0.519924399999582
"P145",0.31,"valid",24,"inhale","correct",0.365275800002564
"P145",-0.31,"invalid",25,"inhale","correct",0.45097159999932
"P145",-0.31,"valid",26,"inhale","correct",0.440227600000071
"P145",0.31,"valid",27,"inhale","correct",0.380465300000651
"P145",10,"catch",28,"inhale","correct",NA
"P145",0.31,"valid",29,"inhale","correct",0.435100999999122
"P145",0.31,"valid",30,"inhale","correct",0.418037600000389
"P145",-0.31,"valid",31,"inhale","correct",0.380598700001428
"P145",0.31,"valid",32,"inhale","correct",0.327049300001818
"P145",-0.31,"invalid",33,"inhale","correct",0.340439399999013
"P145",10,"catch",34,"inhale","correct",NA
"P145",0.31,"valid",35,"inhale","correct",0.345157100000506
"P145",-0.31,"invalid",36,"inhale","correct",0.382433800001309
"P145",0.31,"invalid",37,"inhale","correct",0.400610000000597
"P145",0.31,"invalid",38,"inhale","correct",0.402400800001487
"P145",0.31,"valid",39,"inhale","correct",0.39614950000032
"P145",0.31,"invalid",40,"inhale","correct",0.35505589999957
"P145",10,"catch",41,"inhale","correct",NA
"P145",-0.31,"valid",42,"inhale","correct",0.380405400002928
"P145",10,"catch",43,"inhale","correct",NA
"P145",0.31,"invalid",44,"inhale","correct",0.602026600001409
"P145",0.31,"invalid",45,"inhale","correct",0.476507800001855
"P145",0.31,"valid",46,"inhale","correct",0.384739900000568
"P145",-0.31,"valid",47,"inhale","correct",0.35875809999925
"P145",-0.31,"invalid",48,"inhale","correct",0.476723100000527
"P145",10,"catch",49,"inhale","correct",NA
"P145",-0.31,"valid",50,"inhale","correct",0.434486400001333
"P145",-0.31,"valid",51,"inhale","correct",0.447490299997298
"P145",-0.31,"invalid",52,"inhale","correct",0.524310799999512
"P145",-0.31,"valid",53,"inhale","correct",0.434431199999381
"P145",10,"catch",54,"inhale","correct",NA
"P145",0.31,"invalid",55,"inhale","correct",0.48616359999869
"P145",-0.31,"valid",56,"inhale","correct",0.416021699998964
"P145",0.31,"valid",57,"inhale","correct",0.427584900000511
"P145",-0.31,"invalid",58,"inhale","correct",0.504706200001237
"P145",0.31,"invalid",59,"inhale","correct",0.442024599997239
"P145",10,"catch",0,"exhale","correct",NA
"P145",10,"catch",1,"exhale","correct",NA
"P145",0.31,"invalid",2,"exhale","correct",0.464460999999574
"P145",0.31,"invalid",3,"exhale","correct",0.370406199999707
"P145",-0.31,"valid",4,"exhale","correct",0.395944899999449
"P145",-0.31,"invalid",5,"exhale","correct",0.471496000001935
"P145",0.31,"valid",6,"exhale","correct",0.331006199998228
"P145",-0.31,"invalid",7,"exhale","correct",0.397844300001452
"P145",-0.31,"valid",8,"exhale","correct",0.351585100001103
"P145",-0.31,"invalid",9,"exhale","correct",0.456168799999432
"P145",0.31,"invalid",10,"exhale","correct",0.393389200002275
"P145",-0.31,"invalid",11,"exhale","correct",0.42825989999983
"P145",0.31,"valid",12,"exhale","correct",0.757889000000432
"P145",10,"catch",13,"exhale","correct",NA
"P145",-0.31,"invalid",14,"exhale","correct",0.338006500001939
"P145",-0.31,"valid",15,"exhale","correct",0.434486699999979
"P145",10,"catch",16,"exhale","incorrect",0.287592399999994
"P145",10,"catch",17,"exhale","correct",NA
"P145",0.31,"invalid",18,"exhale","correct",0.500741299998481
"P145",10,"catch",19,"exhale","correct",NA
"P145",0.31,"invalid",20,"exhale","correct",0.474800500000129
"P145",-0.31,"valid",21,"exhale","correct",0.362228599999071
"P145",0.31,"valid",22,"exhale","correct",0.50988679999864
"P145",-0.31,"invalid",23,"exhale","correct",0.425337399999989
"P145",0.31,"valid",24,"exhale","correct",0.337636100000964
"P145",-0.31,"invalid",25,"exhale","correct",0.411710500000481
"P145",-0.31,"valid",26,"exhale","correct",0.353394699999626
"P145",0.31,"valid",27,"exhale","correct",0.427430699997785
"P145",10,"catch",28,"exhale","correct",NA
"P145",0.31,"valid",29,"exhale","correct",0.444429800001672
"P145",0.31,"valid",30,"exhale","correct",0.494221699998889
"P145",-0.31,"valid",31,"exhale","correct",0.423845400000573
"P145",0.31,"valid",32,"exhale","correct",0.392255299997487
"P145",-0.31,"invalid",33,"exhale","correct",0.427364000002854
"P145",10,"catch",34,"exhale","correct",NA
"P145",0.31,"valid",35,"exhale","correct",0.450723900001321
"P145",-0.31,"invalid",36,"exhale","correct",0.425283600001421
"P145",0.31,"invalid",37,"exhale","correct",0.512627299998712
"P145",0.31,"invalid",38,"exhale","correct",0.423183599999902
"P145",0.31,"valid",39,"exhale","correct",0.400708599998325
"P145",0.31,"invalid",40,"exhale","correct",0.421562300001824
"P145",10,"catch",41,"exhale","correct",NA
"P145",-0.31,"valid",42,"exhale","correct",0.445187900000747
"P145",10,"catch",43,"exhale","correct",NA
"P145",0.31,"invalid",44,"exhale","correct",0.41480059999958
"P145",0.31,"invalid",45,"exhale","correct",0.506040800002665
"P145",0.31,"valid",46,"exhale","correct",0.420556199998828
"P145",-0.31,"valid",47,"exhale","correct",0.669014700000844
"P145",-0.31,"invalid",48,"exhale","correct",0.649452199999359
"P145",10,"catch",49,"exhale","correct",NA
"P145",-0.31,"valid",50,"exhale","correct",0.41618109999763
"P145",-0.31,"valid",51,"exhale","correct",0.396652999999787
"P145",-0.31,"invalid",52,"exhale","correct",0.510541400002694
"P145",-0.31,"valid",53,"exhale","correct",0.396577300001809
"P145",10,"catch",54,"exhale","correct",NA
"P145",0.31,"invalid",55,"exhale","correct",0.46801250000135
"P145",-0.31,"valid",56,"exhale","correct",0.327775100002327
"P145",0.31,"valid",57,"exhale","correct",0.299910199999431
"P145",-0.31,"invalid",58,"exhale","correct",0.367379999999685
"P145",0.31,"invalid",59,"exhale","correct",0.365511100000731
