"participant_ID","target_x","validity","trial","phase","response","rt"
"P138",10,"catch",0,"exhale","correct",NA
"P138",10,"catch",1,"exhale","correct",NA
"P138",0.31,"invalid",2,"exhale","correct",0.438002400000187
"P138",0.31,"invalid",3,"exhale","correct",0.43798760000027
"P138",-0.31,"valid",4,"exhale","correct",0.55379880000055
"P138",-0.31,"invalid",5,"exhale","correct",0.526183099999798
"P138",0.31,"valid",6,"exhale","correct",0.43655949999993
"P138",-0.31,"invalid",7,"exhale","correct",0.422898900000291
"P138",-0.31,"valid",8,"exhale","correct",0.434397900000477
"P138",-0.31,"invalid",9,"exhale","correct",0.454073599999901
"P138",0.31,"invalid",10,"exhale","correct",0.464089900000545
"P138",-0.31,"invalid",11,"exhale","correct",0.444000899999992
"P138",0.31,"valid",12,"exhale","correct",0.427167499999996
"P138",10,"catch",13,"exhale","correct",NA
"P138",-0.31,"invalid",14,"exhale","correct",0.469360900000538
"P138",-0.31,"valid",15,"exhale","correct",0.41807499999959
"P138",10,"catch",16,"exhale","correct",NA
"P138",10,"catch",17,"exhale","correct",NA
"P138",0.31,"invalid",18,"exhale","correct",0.454667699999845
"P138",10,"catch",19,"exhale","correct",NA
"P138",0.31,"invalid",20,"exhale","correct",0.412857299999814
"P138",-0.31,"valid",21,"exhale","correct",0.445547099999203
"P138",0.31,"valid",22,"exhale","correct",0.39926800000012
"P138",-0.31,"invalid",23,"exhale","correct",0.361106899999868
"P138",0.31,"valid",24,"exhale","correct",0.426367600000049
"P138",-0.31,"invalid",25,"exhale","correct",0.350760399999672
"P138",-0.31,"valid",26,"exhale","correct",0.342270000000099
"P138",0.31,"valid",27,"exhale","correct",0.356933300000492
"P138",10,"catch",28,"exhale","correct",NA
"P138",0.31,"valid",29,"exhale","correct",0.3956890999998
"P138",0.31,"valid",30,"exhale","correct",0.467845599999237
"P138",-0.31,"valid",31,"exhale","correct",0.406173299999864
"P138",0.31,"valid",32,"exhale","correct",0.583630299999641
"P138",-0.31,"invalid",33,"exhale","correct",0.383980999999949
"P138",10,"catch",34,"exhale","correct",NA
"P138",0.31,"valid",35,"exhale","correct",0.401912100000118
"P138",-0.31,"invalid",36,"exhale","correct",0.4581261000003
