"participant_ID","target_x","validity","trial","phase","response","rt"
"P135",10,"catch",0,"inhale","correct",NA
"P135",10,"catch",1,"inhale","correct",NA
"P135",0.31,"invalid",2,"inhale","correct",0.404418400023133
"P135",0.31,"invalid",3,"inhale","correct",0.515888599911705
"P135",-0.31,"valid",4,"inhale","correct",0.418941400013864
"P135",-0.31,"invalid",5,"inhale","correct",0.424814700149
"P135",0.31,"valid",6,"inhale","correct",0.957486700033769
"P135",-0.31,"invalid",7,"inhale","correct",0.556073500076309
"P135",-0.31,"valid",8,"inhale","correct",0.356148999882862
"P135",-0.31,"invalid",9,"inhale","correct",0.477098200004548
"P135",0.31,"invalid",10,"inhale","correct",0.395325799938291
"P135",-0.31,"invalid",11,"inhale","correct",0.504941299790516
"P135",0.31,"valid",12,"inhale","correct",0.447084899991751
"P135",10,"catch",13,"inhale","correct",NA
"P135",-0.31,"invalid",14,"inhale","correct",0.445142100099474
"P135",-0.31,"valid",15,"inhale","correct",0.528768700081855
"P135",10,"catch",16,"inhale","correct",NA
"P135",10,"catch",17,"inhale","correct",NA
"P135",0.31,"invalid",18,"inhale","correct",0.396922999992967
"P135",10,"catch",19,"inhale","correct",NA
"P135",0.31,"invalid",20,"inhale","correct",0.405733300140128
"P135",-0.31,"valid",21,"inhale","correct",0.623295299941674
"P135",0.31,"valid",22,"inhale","correct",0.510732500115409
"P135",-0.31,"invalid",23,"inhale","correct",0.501736799953505
"P135",0.31,"valid",24,"inhale","correct",0.641915300162509
"P135",-0.31,"invalid",25,"inhale","correct",0.54279340011999
"P135",-0.31,"valid",26,"inhale","correct",0.567880300106481
"P135",0.31,"valid",27,"inhale","correct",0.54317170009017
"P135",10,"catch",28,"inhale","correct",NA
"P135",0.31,"valid",29,"inhale","correct",0.305601600091904
"P135",0.31,"valid",30,"inhale","correct",0.526204900117591
"P135",-0.31,"valid",31,"inhale","correct",0.387223399942741
"P135",0.31,"valid",32,"inhale","correct",0.362016000086442
"P135",-0.31,"invalid",33,"inhale","correct",0.403588199988008
"P135",10,"catch",34,"inhale","incorrect",0.432824099902064
"P135",0.31,"valid",35,"inhale","correct",0.501981599954888
"P135",-0.31,"invalid",36,"inhale","correct",0.51929789991118
"P135",0.31,"invalid",37,"inhale","correct",0.413069900125265
"P135",0.31,"invalid",38,"inhale","correct",0.409221000038087
"P135",0.31,"valid",39,"inhale","correct",0.451572000049055
"P135",0.31,"invalid",40,"inhale","correct",0.462667499901727
"P135",10,"catch",41,"inhale","correct",NA
"P135",-0.31,"valid",42,"inhale","correct",0.575606799917296
"P135",10,"catch",43,"inhale","correct",NA
"P135",0.31,"invalid",44,"inhale","correct",0.596075899899006
"P135",0.31,"invalid",45,"inhale","correct",0.591097500175238
"P135",0.31,"valid",46,"inhale","correct",0.608140699798241
"P135",-0.31,"valid",47,"inhale","correct",0.6234307999257
"P135",-0.31,"invalid",48,"inhale","correct",0.569167699897662
"P135",10,"catch",49,"inhale","correct",NA
"P135",-0.31,"valid",50,"inhale","correct",0.477719600079581
"P135",-0.31,"valid",51,"inhale","correct",0.484615799970925
"P135",-0.31,"invalid",52,"inhale","correct",0.49567209999077
"P135",-0.31,"valid",53,"inhale","correct",0.460382299963385
