"participant_ID","target_x","validity","trial","phase","response","rt"
"P103",10,"catch",0,"inhale","correct",NA
"P103",10,"catch",1,"inhale","correct",NA
"P103",0.31,"invalid",2,"inhale","correct",0.550107599992771
"P103",0.31,"invalid",3,"inhale","correct",0.494688199993107
"P103",-0.31,"valid",4,"inhale","correct",0.42921450000722
"P103",-0.31,"invalid",5,"inhale","correct",0.431498200006899
"P103",0.31,"valid",6,"inhale","correct",0.340707399998792
"P103",-0.31,"invalid",7,"inhale","correct",0.406217900002957
"P103",-0.31,"valid",8,"inhale","correct",0.423892000006163
"P103",-0.31,"invalid",9,"inhale","correct",0.418110900005559
"P103",0.31,"invalid",10,"inhale","correct",0.454388900005142
"P103",-0.31,"invalid",11,"inhale","correct",0.45845800000825
"P103",0.31,"valid",12,"inhale","correct",0.436381799998344
"P103",10,"catch",13,"inhale","correct",NA
"P103",-0.31,"invalid",14,"inhale","correct",0.41476149999653
"P103",-0.31,"valid",15,"inhale","correct",0.430007399991155
"P103",10,"catch",16,"inhale","incorrect",0.303278899998986
"P103",10,"catch",17,"inhale","correct",NA
"P103",0.31,"invalid",18,"inhale","correct",0.636816000012914
"P103",10,"catch",19,"inhale","correct",NA
"P103",0.31,"invalid",20,"inhale","correct",0.512050899997121
"P103",-0.31,"valid",21,"inhale","correct",0.402654999998049
"P103",0.31,"valid",22,"inhale","correct",0.460399000003235
"P103",-0.31,"invalid",23,"inhale","correct",0.466233800005284
"P103",0.31,"valid",24,"inhale","correct",0.425184299994726
"P103",-0.31,"invalid",25,"inhale","correct",0.41786129999673
"P103",-0.31,"valid",26,"inhale","correct",0.540504999997211
"P103",0.31,"valid",27,"inhale","correct",0.578636999998707
"P103",10,"catch",28,"inhale","correct",NA
"P103",0.31,"valid",29,"inhale","correct",0.60477649999666
"P103",0.31,"valid",30,"inhale","correct",0.433404199997312
"P103",-0.31,"valid",31,"inhale","correct",0.417219099996146
"P103",0.31,"valid",32,"inhale","correct",0.441471199999796
"P103",-0.31,"invalid",33,"inhale","correct",0.338394400008838
"P103",10,"catch",34,"inhale","correct",NA
"P103",0.31,"valid",35,"inhale","correct",0.539732300007017
"P103",-0.31,"invalid",36,"inhale","correct",0.446383100003004
"P103",0.31,"invalid",37,"inhale","correct",0.543441500005429
"P103",0.31,"invalid",38,"inhale","correct",0.507954000000609
"P103",0.31,"valid",39,"inhale","correct",0.531775700001162
"P103",0.31,"invalid",40,"inhale","correct",0.51950909999141
"P103",10,"catch",41,"inhale","correct",NA
"P103",-0.31,"valid",42,"inhale","correct",0.404671399999643
"P103",10,"catch",43,"inhale","correct",NA
"P103",0.31,"invalid",44,"inhale","correct",0.545212900004117
"P103",0.31,"invalid",45,"inhale","correct",0.517743299991707
"P103",0.31,"valid",46,"inhale","correct",0.405208100011805
"P103",-0.31,"valid",47,"inhale","correct",0.351576100001694
"P103",-0.31,"invalid",48,"inhale","correct",0.360193599990453
"P103",10,"catch",49,"inhale","correct",NA
"P103",-0.31,"valid",50,"inhale","correct",0.407024400003138
"P103",-0.31,"valid",51,"inhale","correct",0.487941900006263
"P103",-0.31,"invalid",52,"inhale","correct",0.506672199990135
"P103",-0.31,"valid",53,"inhale","correct",0.444484400009969
"P103",10,"catch",54,"inhale","correct",NA
"P103",0.31,"invalid",55,"inhale","correct",0.5555822999886
"P103",-0.31,"valid",56,"inhale","correct",0.439394400003948
"P103",0.31,"valid",57,"inhale","correct",0.715441599997575
"P103",-0.31,"invalid",58,"inhale","correct",0.39472699999169
