"participant_ID","target_x","validity","trial","phase","response","rt"
"P111",10,"catch",0,"inhale","correct",NA
"P111",10,"catch",1,"inhale","correct",NA
"P111",0.31,"invalid",2,"inhale","correct",0.538139499999488
"P111",0.31,"invalid",3,"inhale","correct",0.521145499999875
"P111",-0.31,"valid",4,"inhale","correct",0.474710100000266
"P111",-0.31,"invalid",5,"inhale","correct",0.475977899999634
"P111",0.31,"valid",6,"inhale","correct",0.407783399999971
"P111",-0.31,"invalid",7,"inhale","correct",0.405735800000002
"P111",-0.31,"valid",8,"inhale","correct",0.411096200000429
"P111",-0.31,"invalid",9,"inhale","correct",0.48338429999967
"P111",0.31,"invalid",10,"inhale","correct",0.442276700000548
"P111",-0.31,"invalid",11,"inhale","correct",0.462585799999943
"P111",0.31,"valid",12,"inhale","correct",0.42715440000029
"P111",10,"catch",13,"inhale","correct",NA
"P111",-0.31,"invalid",14,"inhale","correct",0.425354699999843
"P111",-0.31,"valid",15,"inhale","correct",0.466042899999593
"P111",10,"catch",16,"inhale","correct",NA
"P111",10,"catch",17,"inhale","correct",NA
"P111",0.31,"invalid",18,"inhale","correct",0.465668099999675
"P111",10,"catch",19,"inhale","correct",NA
"P111",0.31,"invalid",20,"inhale","correct",0.463514699999905
"P111",-0.31,"valid",21,"inhale","correct",0.456507000000784
"P111",0.31,"valid",22,"inhale","correct",0.470328399999744
"P111",-0.31,"invalid",23,"inhale","correct",0.432394500000555
"P111",0.31,"valid",24,"inhale","correct",0.444780300000275
"P111",-0.31,"invalid",25,"inhale","correct",0.450745500000266
"P111",-0.31,"valid",26,"inhale","correct",0.388447299999825
"P111",0.31,"valid",27,"inhale","correct",0.371836799999983
"P111",10,"catch",28,"inhale","correct",NA
"P111",0.31,"valid",29,"inhale","correct",0.386280100000477
"P111",0.31,"valid",30,"inhale","correct",0.47237910000058
"P111",-0.31,"valid",31,"inhale","correct",0.430402799999683
"P111",0.31,"valid",32,"inhale","correct",0.410718200000701
"P111",-0.31,"invalid",33,"inhale","correct",0.462860000000546
"P111",10,"catch",34,"inhale","correct",NA
"P111",0.31,"valid",35,"inhale","correct",0.46210020000035
"P111",-0.31,"invalid",36,"inhale","correct",0.426678699999684
"P111",0.31,"invalid",37,"inhale","correct",0.536930100000063
"P111",0.31,"invalid",38,"inhale","correct",0.484078599999521
"P111",0.31,"valid",39,"inhale","correct",0.566749999999956
