"participant_ID","target_x","validity","trial","phase","response","rt"
"P139",10,"catch",0,"inhale","correct",NA
"P139",10,"catch",1,"inhale","correct",NA
"P139",0.31,"invalid",2,"inhale","correct",0.496912099999463
"P139",0.31,"invalid",3,"inhale","correct",0.529810199999702
"P139",-0.31,"valid",4,"inhale","correct",0.468458500001361
"P139",-0.31,"invalid",5,"inhale","correct",0.477788800000781
"P139",0.31,"valid",6,"inhale","correct",0.414516000000731
"P139",-0.31,"invalid",7,"inhale","correct",0.447845900000175
"P139",-0.31,"valid",8,"inhale","correct",0.44144950000009
"P139",-0.31,"invalid",9,"inhale","correct",0.470229099999415
"P139",0.31,"invalid",10,"inhale","correct",0.52788640000108
"P139",-0.31,"invalid",11,"inhale","correct",0.39618530000007
"P139",0.31,"valid",12,"inhale","correct",0.409657499998502
"P139",10,"catch",13,"inhale","correct",NA
"P139",-0.31,"invalid",14,"inhale","correct",0.457657199998721
"P139",-0.31,"valid",15,"inhale","correct",0.447323700000197
"P139",10,"catch",16,"inhale","correct",NA
"P139",10,"catch",17,"inhale","correct",NA
"P139",0.31,"invalid",18,"inhale","correct",0.544176999999763
"P139",10,"catch",19,"inhale","correct",NA
"P139",0.31,"invalid",20,"inhale","correct",0.507054300000163
"P139",-0.31,"valid",21,"inhale","correct",0.450832299999092
"P139",0.31,"valid",22,"inhale","correct",0.426403100000243
"P139",-0.31,"invalid",23,"inhale","correct",0.452031400000124
"P139",0.31,"valid",24,"inhale","correct",0.427909500000169
"P139",-0.31,"invalid",25,"inhale","correct",0.42658929999925
"P139",-0.31,"valid",26,"inhale","correct",0.403971799998544
"P139",0.31,"valid",27,"inhale","correct",0.433126800000537
"P139",10,"catch",28,"inhale","correct",NA
"P139",0.31,"valid",29,"inhale","correct",0.449708699999974
"P139",0.31,"valid",30,"inhale","correct",0.390474199999517
"P139",-0.31,"valid",31,"inhale","correct",0.530181699999957
"P139",0.31,"valid",32,"inhale","correct",0.393384000000879
"P139",-0.31,"invalid",33,"inhale","correct",0.492400099999941
"P139",10,"catch",34,"inhale","correct",NA
"P139",0.31,"valid",35,"inhale","correct",0.465997200000857
"P139",-0.31,"invalid",36,"inhale","correct",0.441293300000325
"P139",0.31,"invalid",37,"inhale","correct",0.490870100000393
"P139",0.31,"invalid",38,"inhale","correct",0.481552000001102
"P139",0.31,"valid",39,"inhale","correct",0.443877100000464
"P139",0.31,"invalid",40,"inhale","correct",0.465381300000445
"P139",10,"catch",41,"inhale","correct",NA
"P139",-0.31,"valid",42,"inhale","correct",0.418837400000484
"P139",10,"catch",43,"inhale","correct",NA
