"participant_ID","target_x","validity","trial","phase","response","rt"
"P115",10,"catch",0,"inhale","correct",NA
"P115",10,"catch",1,"inhale","correct",NA
"P115",0.31,"invalid",2,"inhale","correct",0.50481710000895
"P115",0.31,"invalid",3,"inhale","correct",0.430317999998806
"P115",-0.31,"valid",4,"inhale","correct",0.410769499983871
"P115",-0.31,"invalid",5,"inhale","correct",0.461605499993311
"P115",0.31,"valid",6,"inhale","correct",0.382162599998992
"P115",-0.31,"invalid",7,"inhale","correct",0.387545400008094
"P115",-0.31,"valid",8,"inhale","correct",0.378407499985769
"P115",-0.31,"invalid",9,"inhale","correct",0.583683899982134
"P115",0.31,"invalid",10,"inhale","correct",0.420640300028026
"P115",-0.31,"invalid",11,"inhale","correct",0.523412700014887
"P115",0.31,"valid",12,"inhale","correct",0.49190950000775
"P115",10,"catch",13,"inhale","correct",NA
"P115",-0.31,"invalid",14,"inhale","correct",0.481394600006752
"P115",-0.31,"valid",15,"inhale","correct",0.42010129999835
"P115",10,"catch",16,"inhale","correct",NA
"P115",10,"catch",17,"inhale","correct",NA
"P115",0.31,"invalid",18,"inhale","correct",0.55814140001894
"P115",10,"catch",19,"inhale","correct",NA
"P115",0.31,"invalid",20,"inhale","correct",0.380656599998474
"P115",-0.31,"valid",21,"inhale","correct",0.634386200021254
"P115",0.31,"valid",22,"inhale","correct",0.450966100004734
"P115",-0.31,"invalid",23,"inhale","correct",0.472156300005736
"P115",0.31,"valid",24,"inhale","correct",0.414116900006775
"P115",-0.31,"invalid",25,"inhale","correct",0.397166500013554
"P115",-0.31,"valid",26,"inhale","correct",0.377477100002579
"P115",0.31,"valid",27,"inhale","correct",0.439967600017553
"P115",10,"catch",28,"inhale","correct",NA
"P115",0.31,"valid",29,"inhale","correct",0.484182600019267
"P115",0.31,"valid",30,"inhale","correct",0.461599700007355
"P115",-0.31,"valid",31,"inhale","correct",0.444571100000758
"P115",0.31,"valid",32,"inhale","correct",0.547691800020402
"P115",-0.31,"invalid",33,"inhale","correct",0.465089100005571
"P115",10,"catch",34,"inhale","correct",NA
"P115",0.31,"valid",35,"inhale","correct",0.530343300022651
"P115",-0.31,"invalid",36,"inhale","correct",0.418410699989181
"P115",0.31,"invalid",37,"inhale","correct",0.412274400005117
"P115",0.31,"invalid",38,"inhale","correct",0.377736700000241
"P115",0.31,"valid",39,"inhale","correct",0.523994399991352
"P115",0.31,"invalid",40,"inhale","correct",0.444321399991168
"P115",10,"catch",41,"inhale","correct",NA
"P115",-0.31,"valid",42,"inhale","correct",0.445013699994888
"P115",10,"catch",43,"inhale","correct",NA
"P115",0.31,"invalid",44,"inhale","correct",0.505240700003924
"P115",0.31,"invalid",45,"inhale","correct",0.549128800019389
"P115",0.31,"valid",46,"inhale","correct",0.555148100014776
"P115",-0.31,"valid",47,"inhale","correct",0.458675700007007
"P115",-0.31,"invalid",48,"inhale","correct",0.495238200004678
"P115",10,"catch",49,"inhale","correct",NA
"P115",-0.31,"valid",50,"inhale","correct",0.573226999986218
"P115",-0.31,"valid",51,"inhale","correct",0.525113899988355
"P115",-0.31,"invalid",52,"inhale","correct",0.486629199993331
"P115",-0.31,"valid",53,"inhale","correct",0.531975899997633
"P115",10,"catch",54,"inhale","correct",NA
"P115",0.31,"invalid",55,"inhale","correct",0.57829049997963
"P115",-0.31,"valid",56,"inhale","correct",0.61278460000176
"P115",0.31,"valid",57,"inhale","correct",0.556498299993109
"P115",-0.31,"invalid",58,"inhale","correct",0.697011099982774
"P115",0.31,"invalid",59,"inhale","correct",0.87606870001764
"P115",10,"catch",0,"exhale","correct",NA
"P115",10,"catch",1,"exhale","correct",NA
"P115",0.31,"invalid",2,"exhale","correct",0.423191500012763
"P115",0.31,"invalid",3,"exhale","correct",0.382717000000412
"P115",-0.31,"valid",4,"exhale","correct",0.29749670001911
"P115",-0.31,"invalid",5,"exhale","correct",0.398145799990743
"P115",0.31,"valid",6,"exhale","correct",0.4800389999873
"P115",-0.31,"invalid",7,"exhale","correct",0.34349449997535
"P115",-0.31,"valid",8,"exhale","correct",0.397753200028092
"P115",-0.31,"invalid",9,"exhale","correct",0.371008099988103
"P115",0.31,"invalid",10,"exhale","correct",0.373249500000384
"P115",-0.31,"invalid",11,"exhale","correct",0.442372799996519
"P115",0.31,"valid",12,"exhale","correct",0.535877200018149
"P115",10,"catch",13,"exhale","correct",NA
"P115",-0.31,"invalid",14,"exhale","correct",0.334155999997165
"P115",-0.31,"valid",15,"exhale","correct",0.414039399998728
"P115",10,"catch",16,"exhale","correct",NA
"P115",10,"catch",17,"exhale","correct",NA
"P115",0.31,"invalid",18,"exhale","correct",0.448528999986593
"P115",10,"catch",19,"exhale","correct",NA
"P115",0.31,"invalid",20,"exhale","correct",0.360541300004115
"P115",-0.31,"valid",21,"exhale","correct",0.478297299996484
"P115",0.31,"valid",22,"exhale","correct",0.44533550000051
"P115",-0.31,"invalid",23,"exhale","correct",0.463982799992664
"P115",0.31,"valid",24,"exhale","correct",0.441674699977739
"P115",-0.31,"invalid",25,"exhale","correct",0.446378100023139
"P115",-0.31,"valid",26,"exhale","correct",0.401130600017495
"P115",0.31,"valid",27,"exhale","correct",0.393565000005765
"P115",10,"catch",28,"exhale","correct",NA
"P115",0.31,"valid",29,"exhale","correct",0.435899699979927
"P115",0.31,"valid",30,"exhale","correct",0.429913400002988
"P115",-0.31,"valid",31,"exhale","correct",0.360911700001452
"P115",0.31,"valid",32,"exhale","correct",0.488973600004101
"P115",-0.31,"invalid",33,"exhale","correct",0.52664869997534
"P115",10,"catch",34,"exhale","correct",NA
"P115",0.31,"valid",35,"exhale","correct",0.377057300007436
"P115",-0.31,"invalid",36,"exhale","correct",0.476699599996209
"P115",0.31,"invalid",37,"exhale","correct",0.421170100016752
"P115",0.31,"invalid",38,"exhale","correct",0.442341199988732
"P115",0.31,"valid",39,"exhale","correct",0.450735199992778
"P115",0.31,"invalid",40,"exhale","correct",0.38255909999134
"P115",10,"catch",41,"exhale","correct",NA
"P115",-0.31,"valid",42,"exhale","correct",0.443478400004096
"P115",10,"catch",43,"exhale","correct",NA
"P115",0.31,"invalid",44,"exhale","correct",0.374539599986747
"P115",0.31,"invalid",45,"exhale","correct",0.987209599989001
"P115",0.31,"valid",46,"exhale","correct",0.432615800003987
"P115",-0.31,"valid",47,"exhale","correct",0.482789000001503
"P115",-0.31,"invalid",48,"exhale","correct",0.368771899986314
"P115",10,"catch",49,"exhale","correct",NA
"P115",-0.31,"valid",50,"exhale","correct",0.336829700012458
"P115",-0.31,"valid",51,"exhale","correct",0.438285200012615
"P115",-0.31,"invalid",52,"exhale","correct",0.417300999979489
"P115",-0.31,"valid",53,"exhale","correct",0.365273200004594
"P115",10,"catch",54,"exhale","correct",NA
"P115",0.31,"invalid",55,"exhale","correct",0.447413099987898
"P115",-0.31,"valid",56,"exhale","correct",0.494367700011935
"P115",0.31,"valid",57,"exhale","correct",0.316558300022734
"P115",-0.31,"invalid",58,"exhale","correct",0.405238099978305
"P115",0.31,"invalid",59,"exhale","correct",0.432688900007633
