target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.005,10,8,8,0,down,6.249801599999046,None,None,,,0,8,8,9,,,,,,,,,56.90053629999966,,,,,,,,,,,,56.88538340000014,56.90053629999966,56.90053629999966,63.16188179999881,down,6.249801599999046,None,63.16223960000207,63.1774413000021,63.1774413000021,63.1774413000021,63.47710029999871,66.17455139999947,None,,,,,,,,,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
-0.31,0.005,9,9,0,up,2.535208600002079,None,space,0.3380011999979615,None,0,9,9,0,,,,,,,,,66.19102969999949,,,,,,,,,,,,66.17478620000111,66.19102969999949,66.19102969999949,68.73943090000103,up,2.535208600002079,None,68.7397775999998,68.75513150000188,68.75513150000188,68.75513150000188,69.05483200000162,69.10561769999913,space,0.3380011999979615,None,,,,,,,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1057707,69.12127310000142,72.11848490000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,0.31,0,0,0,up,8.901537199999439,None,space,0.31168070000057924,None,,,,,0,0,0,6,,,,,72.13726419999875,,,,,,,,,,,,72.12827259999904,72.13726419999875,72.13726419999875,81.04330839999966,,,,81.04356990000088,81.05955360000007,81.05955360000007,81.05955360000007,81.35847170000125,81.37642540000161,,,,up,8.901537199999439,None,space,0.31168070000057924,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
10,0.005,1,1,0,down,5.846637999999075,None,None,,,,,,,0,1,1,4,,,,,81.39184120000209,,,,,,,,,,,,81.376591799999,81.39184120000209,81.39184120000209,87.25381800000105,,,,87.25406999999905,87.2694819999997,87.2694819999997,87.2694819999997,87.5690136000012,90.26667209999869,,,,down,5.846637999999075,None,None,,,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,-0.31,2,2,0,up,0.33168840000143973,None,space,0.46441069999855245,None,,,,,0,2,2,5,,,,,90.28317120000065,,,,,,,,,,,,90.26683530000082,90.28317120000065,90.28317120000065,90.61691730000166,,,,90.61717000000135,90.63283930000034,90.63283930000034,90.63283930000034,90.9325045000005,91.09982540000055,,,,up,0.33168840000143973,None,space,0.46441069999855245,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.31,0.005,3,3,0,down,8.962719299997843,None,space,0.9831584999992629,None,,,,,0,3,3,1,,,,,91.11568759999864,,,,,,,,,,,,91.09999040000184,91.11568759999864,91.11568759999864,100.09035700000095,,,,100.09061890000157,100.10642440000083,100.10642440000083,100.10642440000083,100.40569630000027,101.1056322000004,,,,down,8.962719299997843,None,space,0.9831584999992629,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,10,4,4,0,up,5.003864900001645,None,None,,,,,,,0,4,4,9,,,,,101.12204600000041,,,,,,,,,,,,101.10580159999881,101.12204600000041,101.12204600000041,106.13420939999924,,,,106.13446490000206,106.15012800000113,106.15012800000113,106.15012800000113,106.44989440000063,109.14725520000138,,,,up,5.003864900001645,None,None,,,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,0.31,5,5,0,down,4.331144099996891,None,space,0.5746799000007741,None,,,,,0,5,5,8,,,,,109.16336130000127,,,,,,,,,,,,109.1474257000009,109.16336130000127,109.16336130000127,113.51026730000012,,,,113.51052379999965,113.52599689999988,113.52599689999988,113.52599689999988,113.82535360000111,114.10958419999952,,,,down,4.331144099996891,None,space,0.5746799000007741,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
-0.31,0.005,6,6,0,up,5.729354600000079,None,space,0.42124649999823305,None,,,,,0,6,6,0,,,,,114.12533780000012,,,,,,,,,,,,114.10975260000123,114.12533780000012,114.12533780000012,119.86998350000067,,,,119.8702357000002,119.88611560000209,119.88611560000209,119.88611560000209,120.18538030000127,120.31985400000121,,,,up,5.729354600000079,None,space,0.42124649999823305,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,-0.31,7,7,0,down,4.342352300001949,None,space,0.4743723999999929,None,,,,,0,7,7,7,,,,,120.33579169999939,,,,,,,,,,,,120.32002049999937,120.33579169999939,120.33579169999939,124.68229330000031,,,,124.68254410000009,124.69762009999977,124.69762009999977,124.69762009999977,124.99717830000009,125.18155430000115,,,,down,4.342352300001949,None,space,0.4743723999999929,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
-0.31,0.005,8,8,0,up,3.017582799999218,None,space,0.48890340000070864,None,,,,,0,8,8,2,,,,,125.19701740000164,,,,,,,,,,,,125.18171979999897,125.19701740000164,125.19701740000164,128.22843759999887,,,,128.2286908999995,128.2443635999989,128.2443635999989,128.2443635999989,128.54357230000096,128.744486399999,,,,up,3.017582799999218,None,space,0.48890340000070864,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.31,0.005,9,9,0,down,4.685418500001106,None,space,0.6747114999998303,None,,,,,0,9,9,3,,,,,128.76057149999906,,,,,,,,,,,,128.7446533000002,128.76057149999906,128.76057149999906,133.45634730000165,,,,133.4566005000015,133.47223339999982,133.47223339999982,133.47223339999982,133.77194230000168,134.15564900000027,,,,down,4.685418500001106,None,space,0.6747114999998303,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.31,0.005,10,0,1,up,3.1868796999988263,None,space,0.41544749999957276,None,,,,,1,0,10,3,,,,,134.17171950000193,,,,,,,,,,,,134.15581490000113,134.17171950000193,134.17171950000193,137.36901529999886,,,,137.36927490000016,137.3845207000013,137.3845207000013,137.3845207000013,137.6842727000003,137.8022153999991,,,,up,3.1868796999988263,None,space,0.41544749999957276,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
-0.31,0.005,11,1,1,down,4.588861800002633,None,space,0.3619336000010662,None,,,,,1,1,11,2,,,,,137.81767290000062,,,,,,,,,,,,137.8023819000009,137.81767290000062,137.81767290000062,142.41344949999984,,,,142.41371309999886,142.4297133,142.4297133,142.4297133,142.72904930000004,142.7969587000007,,,,down,4.588861800002633,None,space,0.3619336000010662,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
10,0.005,12,2,1,up,4.097541499999352,None,None,,,,,,,1,2,12,4,,,,,142.81271790000028,,,,,,,,,,,,142.79712870000003,142.81271790000028,142.81271790000028,146.9261312000017,,,,146.92638259999876,146.94194979999884,146.94194979999884,146.94194979999884,147.2414401999995,149.93843520000155,,,,up,4.097541499999352,None,None,,,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,0.31,13,3,1,down,3.6595761999997194,None,space,0.4764848999984679,None,,,,,1,3,13,8,,,,,149.95534970000153,,,,,,,,,,,,149.93859840000005,149.95534970000153,149.95534970000153,153.61883709999893,,,,153.6190932999998,153.63501570000153,153.63501570000153,153.63501570000153,153.9344643000004,154.11876829999892,,,,down,3.6595761999997194,None,space,0.4764848999984679,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,-0.31,14,4,1,up,4.536274499998399,None,space,0.5145044999990205,None,,,,,1,4,14,5,,,,,154.1344629999985,,,,,,,,,,,,154.1189400000003,154.1344629999985,154.1344629999985,158.6825788999995,,,,158.68332670000018,158.69711000000098,158.69711000000098,158.69711000000098,158.99642010000025,159.21546279999893,,,,up,4.536274499998399,None,space,0.5145044999990205,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.31,0.005,15,5,1,down,5.681193399999756,None,space,0.2838436999991245,None,,,,,1,5,15,1,,,,,159.22952459999942,,,,,,,,,,,,159.21601640000154,159.22952459999942,159.22952459999942,164.926030300001,,,,164.92679240000143,164.94072120000055,164.94072120000055,164.94072120000055,165.24000929999966,165.24244829999952,,,,down,5.681193399999756,None,space,0.2838436999991245,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,-0.31,16,6,1,up,4.333491400000639,None,space,0.3914191000003484,None,,,,,1,6,16,7,,,,,165.25662580000062,,,,,,,,,,,,165.24305749999985,165.25662580000062,165.25662580000062,169.6030137000016,,,,169.60337060000165,169.61858439999924,169.61858439999924,169.61858439999924,169.91824669999914,170.01919139999882,,,,up,4.333491400000639,None,space,0.3914191000003484,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
-0.31,0.005,17,7,1,down,5.243408999998792,None,space,0.46094710000033956,None,,,,,1,7,17,0,,,,,170.03481810000085,,,,,,,,,,,,170.01943060000121,170.03481810000085,170.03481810000085,175.280382500001,,,,175.2807302000001,175.29607300000134,175.29607300000134,175.29607300000134,175.59594350000043,175.763416400001,,,,down,5.243408999998792,None,space,0.46094710000033956,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,0.31,18,8,1,up,4.26803860000291,None,space,0.5423667000031855,None,,,,,1,8,18,6,,,,,175.77892549999888,,,,,,,,,,,,175.7636562000007,175.77892549999888,175.77892549999888,180.05912620000163,,,,180.0594732999998,180.07455180000034,180.07455180000034,180.07455180000034,180.37421410000024,180.62504400000034,,,,up,4.26803860000291,None,space,0.5423667000031855,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,10,19,9,1,down,5.2618598000008205,None,None,,,,,,,1,9,19,9,,,,,180.64067409999916,,,,,,,,,,,,180.62528190000012,180.64067409999916,180.64067409999916,185.91961509999965,,,,185.9199695999996,185.93527470000117,185.93527470000117,185.93527470000117,186.23495639999965,188.93235279999863,,,,down,5.2618598000008205,None,None,,,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,10,20,0,2,up,2.0261863000014273,None,None,,,,,,,2,0,20,9,,,,,188.94886309999856,,,,,,,,,,,,188.9325815000011,188.94886309999856,188.94886309999856,190.98116010000012,,,,190.98150890000034,190.9967562999991,190.9967562999991,190.9967562999991,191.29639170000155,193.99387000000206,,,,up,2.0261863000014273,None,None,,,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
10,0.005,21,1,2,down,3.380358200000046,None,None,,,,,,,2,1,21,4,,,,,194.0102283999986,,,,,,,,,,,,193.99410530000023,194.0102283999986,194.0102283999986,197.39174679999996,,,,197.39209299999857,197.40681300000142,197.40681300000142,197.40681300000142,197.70648680000158,200.40390010000192,,,,down,3.380358200000046,None,None,,,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,0.31,22,2,2,up,1.386339799999405,None,space,0.46675369999866234,None,,,,,2,2,22,8,,,,,200.42035599999872,,,,,,,,,,,,200.40414099999907,200.42035599999872,200.42035599999872,201.82003070000064,,,,201.82038860000102,201.83563610000056,201.83563610000056,201.83563610000056,202.1352611000002,202.31952250000177,,,,up,1.386339799999405,None,space,0.46675369999866234,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
-0.31,0.005,23,3,2,down,3.454955400000472,None,space,0.5940654000005452,None,,,,,2,3,23,2,,,,,202.33515049999914,,,,,,,,,,,,202.31977539999934,202.33515049999914,202.33515049999914,205.79930310000054,,,,205.7996536999999,205.81482360000155,205.81482360000155,205.81482360000155,206.11461340000096,206.41541860000143,,,,down,3.454955400000472,None,space,0.5940654000005452,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
-0.31,0.005,24,4,2,up,4.78359509999791,None,space,0.574578300002031,None,,,,,2,4,24,0,,,,,206.4308674999993,,,,,,,,,,,,206.4156557999995,206.4308674999993,206.4308674999993,211.22700690000056,,,,211.22735929999908,211.24264369999946,211.24264369999946,211.24264369999946,211.5422647000014,211.82643499999904,,,,up,4.78359509999791,None,space,0.574578300002031,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,0.31,25,5,2,down,4.548774999999296,None,space,0.4108396999981778,None,,,,,2,5,25,6,,,,,211.84196130000055,,,,,,,,,,,,211.826675100001,211.84196130000055,211.84196130000055,216.40513700000156,,,,216.40549330000067,216.4206422999996,216.4206422999996,216.4206422999996,216.72024030000102,216.83805190000203,,,,down,4.548774999999296,None,space,0.4108396999981778,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.31,0.005,26,6,2,up,7.576872799996636,None,space,0.4277218000024732,None,,,,,2,6,26,1,,,,,216.85354509999888,,,,,,,,,,,,216.83829279999918,216.85354509999888,216.85354509999888,224.44695409999986,,,,224.44730100000015,224.46251889999985,224.46251889999985,224.46251889999985,224.7620711999989,224.8966584000009,,,,up,7.576872799996636,None,space,0.4277218000024732,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,-0.31,27,7,2,down,5.022631299998466,None,space,0.456475800001499,None,,,,,2,7,27,5,,,,,224.91197680000187,,,,,,,,,,,,224.89689709999948,224.91197680000187,224.91197680000187,229.94126020000112,,,,229.94160940000074,229.95686869999918,229.95686869999918,229.95686869999918,230.25661709999986,230.42411830000128,,,,down,5.022631299998466,None,space,0.456475800001499,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.31,0.005,28,8,2,up,3.831038799999078,None,space,0.2962269000017841,None,,,,,2,8,28,3,,,,,230.4397566000007,,,,,,,,,,,,230.42436910000106,230.4397566000007,230.4397566000007,234.28683319999982,,,,234.28718239999944,234.30246360000092,234.30246360000092,234.30246360000092,234.60233770000195,234.60349919999862,,,,up,3.831038799999078,None,space,0.2962269000017841,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,-0.31,29,9,2,down,3.8042152999987593,None,space,0.38380529999994906,None,,,,,2,9,29,7,,,,,234.6188312000013,,,,,,,,,,,,234.60374109999975,234.6188312000013,234.6188312000013,238.43267950000154,,,,238.43303100000048,238.4481491000006,238.4481491000006,238.4481491000006,238.74783079999906,238.8489081000007,,,,down,3.8042152999987593,None,space,0.38380529999994906,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.31,0.005,30,0,3,up,4.334263599997939,None,space,0.3340989999996964,None,,,,,3,0,30,3,,,,,238.86444380000103,,,,,,,,,,,,238.84915430000183,238.86444380000103,238.86444380000103,243.2110618000006,,,,243.21140989999913,243.22667210000145,243.22667210000145,243.22667210000145,243.5264109000018,243.57743610000034,,,,up,4.334263599997939,None,space,0.3340989999996964,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
-0.31,0.005,31,1,3,down,3.822063400002662,None,space,0.3807331999996677,None,,,,,3,1,31,0,,,,,243.59284760000082,,,,,,,,,,,,243.57767909999893,243.59284760000082,243.59284760000082,247.4233537,,,,247.4237076999998,247.4389669000011,247.4389669000011,247.4389669000011,247.7386793000005,247.8231409,,,,down,3.822063400002662,None,space,0.3807331999996677,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,-0.31,32,2,3,up,3.703434600000037,None,space,0.4818057999982557,None,,,,,3,2,32,7,,,,,247.83866480000142,,,,,,,,,,,,247.82338000000163,247.83866480000142,247.83866480000142,251.55253549999907,,,,251.55290009999953,251.5681054000015,251.5681054000015,251.5681054000015,251.86780630000067,252.05209319999994,,,,up,3.703434600000037,None,space,0.4818057999982557,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.31,0.005,33,3,3,down,4.17088639999929,None,space,0.4311318999971263,None,,,,,3,3,33,1,,,,,252.06763059999867,,,,,,,,,,,,252.05233249999947,252.06763059999867,252.06763059999867,256.24795839999933,,,,256.24831130000166,256.2632478000014,256.2632478000014,256.2632478000014,256.56300890000057,256.6974001999988,,,,down,4.17088639999929,None,space,0.4311318999971263,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,0.31,34,4,3,up,5.997397300001467,None,space,0.3778024000021105,None,,,,,3,4,34,6,,,,,256.71278710000115,,,,,,,,,,,,256.69764190000205,256.71278710000115,256.71278710000115,262.72440899999856,,,,262.7247518000004,262.7400983000007,262.7400983000007,262.7400983000007,263.0398017000007,263.12416999999914,,,,up,5.997397300001467,None,space,0.3778024000021105,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
-0.31,0.005,35,5,3,down,5.698978800002806,None,space,0.4373520999979519,None,,,,,3,5,35,2,,,,,263.13968039999963,,,,,,,,,,,,263.12440889999925,263.13968039999963,263.13968039999963,268.85145980000016,,,,268.85180649999893,268.8670327,268.8670327,268.8670327,269.16680279999855,269.3177374000006,,,,down,5.698978800002806,None,space,0.4373520999979519,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
0.005,0.31,36,6,3,up,4.441414499997336,None,space,0.36926539999694796,None,,,,,3,6,36,8,,,,,269.3333477999986,,,,,,,,,,,,269.3179768000009,269.3333477999986,269.3333477999986,273.7799066000007,,,,273.78025179999895,273.7954112000007,273.7954112000007,273.7954112000007,274.0950989000012,274.1794570999991,,,,up,4.441414499997336,None,space,0.36926539999694796,None,,,,,,,,,,,,P109,001,2024-11-15_16h17.06.166,posner_endo_new1,2024.2.4,60.051007325150486,2024-11-15 16h17.13.888632 +0000,
