target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.005,10,39,9,3,up,3.4425309000002926,None,None,,,,,,,3,9,39,9,,,,,2366.9526525,,,,,,,,,,,,2366.9368501,2366.9526525,2366.9526525,2370.3999021,,,,2370.4001491,2370.4157495,2370.4157495,2370.4157495,2370.7153942,2373.4128785,,,,up,3.4425309000002926,None,None,,,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,40,0,4,down,2.4780131000002257,None,space,0.36646040000005087,None,,,,,4,0,40,2,,,,,2373.4293836,,,,,,,,,,,,2373.4130403,2373.4293836,2373.4293836,2375.9108882,,,,2375.9111264,2375.9268282,2375.9268282,2375.9268282,2376.2264338,2376.2940389,,,,down,2.4780131000002257,None,space,0.36646040000005087,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
10,0.005,41,1,4,up,2.9173101999999744,None,None,,,,,,,4,1,41,4,,,,,2376.3097862,,,,,,,,,,,,2376.2941932999997,2376.3097862,2376.3097862,2379.2410752,,,,2379.2413177,2379.2566778,2379.2566778,2379.2566778,2379.5566923,2382.2537614,,,,up,2.9173101999999744,None,None,,,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,10,42,2,4,down,2.8766075000003184,None,None,,,,,,,4,2,42,9,,,,,2382.2703348,,,,,,,,,,,,2382.2539192,2382.2703348,2382.2703348,2385.1514038,,,,2385.1516437,2385.1670329,2385.1670329,2385.1670329,2385.4671411,2388.1644223,,,,down,2.8766075000003184,None,None,,,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,43,3,4,up,1.23824680000007,None,space,0.33139859999982946,None,,,,,4,3,43,0,,,,,2388.180819,,,,,,,,,,,,2388.1645742,2388.180819,2388.180819,2389.4303034,,,,2389.4305472,2389.446312,2389.446312,2389.446312,2389.74609,2389.7800528,,,,up,1.23824680000007,None,space,0.33139859999982946,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,44,4,4,down,5.350685099999737,None,space,0.5493753000000652,None,,,,,4,4,44,7,,,,,2389.7958654999998,,,,,,,,,,,,2389.780209,2389.7958654999998,2389.7958654999998,2395.1578546,,,,2395.1580949,2395.1738136999998,2395.1738136999998,2395.1738136999998,2395.4735642,2395.7240255,,,,down,5.350685099999737,None,space,0.5493753000000652,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,45,5,4,up,4.263120899999649,None,space,0.35170030000017505,None,,,,,4,5,45,5,,,,,2395.7396728999997,,,,,,,,,,,,2395.7241860999998,2395.7396728999997,2395.7396728999997,2400.019515,,,,2400.019752,2400.0354114,2400.0354114,2400.0354114,2400.3351527,2400.4025827,,,,up,4.263120899999649,None,space,0.35170030000017505,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,46,6,4,down,7.080418500000178,None,space,0.30257110000002285,None,,,,,4,6,46,1,,,,,2400.4183806,,,,,,,,,,,,2400.4027397,2400.4183806,2400.4183806,2407.511853,,,,2407.5120962,2407.5277677999998,2407.5277677999998,2407.5277677999998,2407.8274624,2407.8448531,,,,down,7.080418500000178,None,space,0.30257110000002285,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,47,7,4,up,3.2306014999999206,None,space,0.3435015999998541,None,,,,,4,7,47,6,,,,,2407.8607422,,,,,,,,,,,,2407.8450082,2407.8607422,2407.8607422,2411.1081192,,,,2411.108363,2411.1241179999997,2411.1241179999997,2411.1241179999997,2411.4238843,2411.4744379,,,,up,3.2306014999999206,None,space,0.3435015999998541,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,48,8,4,down,4.264316400000098,None,space,0.3263566999999057,None,,,,,4,8,48,8,,,,,2411.4905424,,,,,,,,,,,,2411.4745946,2411.4905424,2411.4905424,2415.7700864,,,,2415.7703285,2415.7860817,2415.7860817,2415.7860817,2416.085719,2416.1196075,,,,down,4.264316400000098,None,space,0.3263566999999057,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,49,9,4,up,4.627881700000216,None,space,0.3577231999997821,None,,,,,4,9,49,3,,,,,2416.13573,,,,,,,,,,,,2416.1197616,2416.13573,2416.13573,2420.7651581,,,,2420.7653996999998,2420.7809363,2420.7809363,2420.7809363,2421.0806754,2421.14809,,,,up,4.627881700000216,None,space,0.3577231999997821,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,50,0,5,down,5.134588800000074,None,space,0.31357260000004317,None,,,,,5,0,50,8,,,,,2421.1638302,,,,,,,,,,,,2421.1482469,2421.1638302,2421.1638302,2426.3092182,,,,2426.309471,2426.3252407,2426.3252407,2426.3252407,2426.6249656,2426.6424259,,,,down,5.134588800000074,None,space,0.31357260000004317,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,10,51,1,5,up,4.43237709999994,None,None,,,,,,,5,1,51,9,,,,,2426.6583028,,,,,,,,,,,,2426.6425858,2426.6583028,2426.6583028,2431.1044028,,,,2431.1046384,2431.120391,2431.120391,2431.120391,2431.4200516,2434.1174155,,,,up,4.43237709999994,None,None,,,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,52,2,5,down,2.1808884000001854,None,space,0.3437693999999283,None,,,,,5,2,52,0,,,,,2434.1339073999998,,,,,,,,,,,,2434.1175681,2434.1339073999998,2434.1339073999998,2436.3158104999998,,,,2436.3160567,2436.3317356,2436.3317356,2436.3317356,2436.6313677,2436.6822111,,,,down,2.1808884000001854,None,space,0.3437693999999283,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,53,3,5,up,7.553142100000059,None,space,0.37566519999973025,None,,,,,5,3,53,1,,,,,2436.6980113,,,,,,,,,,,,2436.6823662,2436.6980113,2436.6980113,2444.2577708,,,,2444.258009,2444.2734208,2444.2734208,2444.2734208,2444.5732142,2444.6572696,,,,up,7.553142100000059,None,space,0.37566519999973025,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
10,0.005,54,4,5,down,3.897782100000313,None,None,,,,,,,5,4,54,4,,,,,2444.6731363,,,,,,,,,,,,2444.657423,2444.6731363,2444.6731363,2448.5864674,,,,2448.5867088,2448.6025053,2448.6025053,2448.6025053,2448.9020759,2451.5996018,,,,down,3.897782100000313,None,None,,,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,55,5,5,up,4.0192354000000705,None,space,0.4084646999999677,None,,,,,5,5,55,6,,,,,2451.6160356,,,,,,,,,,,,2451.599754,2451.6160356,2451.6160356,2455.6459845,,,,2455.6462221,2455.6618712,2455.6618712,2455.6618712,2455.9617722,2456.0790502,,,,up,4.0192354000000705,None,space,0.4084646999999677,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,56,6,5,down,5.148039700000027,None,space,0.4052113000002464,None,,,,,5,6,56,3,,,,,2456.094687,,,,,,,,,,,,2456.079204,2456.094687,2456.094687,2461.256914,,,,2461.2571549,2461.2727345,2461.2727345,2461.2727345,2461.5726128,2461.6897632,,,,down,5.148039700000027,None,space,0.4052113000002464,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,57,7,5,down,5.841402300000027,None,space,0.42357250000031854,None,,,,,5,7,57,2,,,,,2461.7057334,,,,,,,,,,,,2461.6899175,2461.7057334,2461.7057334,2467.5506304,,,,2467.5508674,2467.5662988,2467.5662988,2467.5662988,2467.8660657,2468.0000139,,,,down,5.841402300000027,None,space,0.42357250000031854,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,58,8,5,up,2.9310026000002836,None,space,0.4713381000001391,None,,,,,5,8,58,5,,,,,2468.0159409,,,,,,,,,,,,2468.0001796,2468.0159409,2468.0159409,2470.9636347,,,,2470.9638754,2470.9796103999997,2470.9796103999997,2470.9796103999997,2471.2793798,2471.4631372,,,,up,2.9310026000002836,None,space,0.4713381000001391,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,59,9,5,down,3.443334099999902,None,space,0.3438672000002043,None,,,,,5,9,59,7,,,,,2471.4791536,,,,,,,,,,,,2471.4632931,2471.4791536,2471.4791536,2474.9263557,,,,2474.9266092,2474.9420878,2474.9420878,2474.9420878,2475.2418614,2475.2926809,,,,down,3.443334099999902,None,space,0.3438672000002043,None,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.2927839999998,2475.3084161,2475.3084161,2535.2810633999998,None,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.2811140999997,2535.2971426,2538.2942052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,0,0,0,down,7.060696300000018,None,space,0.32062889999997424,None,,,,,,,,,0,0,0,7,2538.3107557,,,,,,,,,,,,2538.3001282,2538.3107557,2538.3107557,2545.387478,,,,2545.387737,2545.4034742,2545.4034742,2545.4034742,2545.7030916999997,2545.7372399,,,,,,,,,,,,,,,down,7.060696300000018,None,space,0.32062889999997424,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,1,1,0,up,3.161412400000245,None,space,0.3637391000002026,None,,,,,,,,,0,1,1,6,2545.7531269,,,,,,,,,,,,2545.7373957,2545.7531269,2545.7531269,2548.9172198,,,,2548.9174596,2548.9331145,2548.9331145,2548.9331145,2549.2327894,2549.3002953,,,,,,,,,,,,,,,up,3.161412400000245,None,space,0.3637391000002026,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,2,2,0,down,3.711289100000158,None,space,0.3192709999998442,None,,,,,,,,,0,2,2,8,2549.3161308999997,,,,,,,,,,,,2549.3004553,2549.3161308999997,2549.3161308999997,2553.0298104,,,,2553.0300496,2553.0455916,2553.0455916,2553.0455916,2553.345414,2553.3794368,,,,,,,,,,,,,,,down,3.711289100000158,None,space,0.3192709999998442,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,3,3,0,up,3.1754358000002867,None,space,0.40459069999997155,None,,,,,,,,,0,3,3,1,2553.3952305,,,,,,,,,,,,2553.3795944,2553.3952305,2553.3952305,2556.5762328,,,,2556.5764745,2556.5919470999997,2556.5919470999997,2556.5919470999997,2556.8917826,2557.0089908,,,,,,,,,,,,,,,up,3.1754358000002867,None,space,0.40459069999997155,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,4,4,0,down,3.506242200000088,None,space,0.3568830999997772,None,,,,,,,,,0,4,4,0,2557.0249365,,,,,,,,,,,,2557.0091488,2557.0249365,2557.0249365,2560.5387057,,,,2560.5389475,2560.5545356,2560.5545356,2560.5545356,2560.8544099,2560.9217519999997,,,,,,,,,,,,,,,down,3.506242200000088,None,space,0.3568830999997772,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,5,5,0,up,2.729769800000213,None,space,0.3937580000001617,None,,,,,,,,,0,5,5,5,2560.9376652,,,,,,,,,,,,2560.9219112,2560.9376652,2560.9376652,2563.6690218,,,,2563.669263,2563.684734,2563.684734,2563.684734,2563.9845332,2564.0851253,,,,,,,,,,,,,,,up,2.729769800000213,None,space,0.3937580000001617,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,6,6,0,down,5.53405819999989,None,space,0.30328240000017104,None,,,,,,,,,0,6,6,3,2564.100933,,,,,,,,,,,,2564.0852885,2564.100933,2564.100933,2569.6459654,,,,2569.6462057,2569.6619640999998,2569.6619640999998,2569.6619640999998,2569.9617675,2569.9790305,,,,,,,,,,,,,,,down,5.53405819999989,None,space,0.30328240000017104,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
10,0.005,7,7,0,up,3.7360865999999078,None,None,,,,,,,,,,,0,7,7,4,2569.9950283,,,,,,,,,,,,2569.9791879,2569.9950283,2569.9950283,2573.7418519,,,,2573.7420896999997,2573.7578207,2573.7578207,2573.7578207,2574.0574895,2576.7548228,,,,,,,,,,,,,,,up,3.7360865999999078,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,8,8,0,down,1.5837997999997242,None,space,0.33602209999980914,None,,,,,,,,,0,8,8,2,2576.771453,,,,,,,,,,,,2576.7549778,2576.771453,2576.771453,2578.3704497,,,,2578.370717,2578.3863616,2578.3863616,2578.3863616,2578.6860493,2578.7368464,,,,,,,,,,,,,,,down,1.5837997999997242,None,space,0.33602209999980914,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,10,9,9,0,up,3.5859190000001036,None,None,,,,,,,,,,,0,9,9,9,2578.752679,,,,,,,,,,,,2578.7370045,2578.752679,2578.752679,2582.349679,,,,2582.3499261,2582.3656918,2582.3656918,2582.3656918,2582.665212,2585.3626644,,,,,,,,,,,,,,,up,3.5859190000001036,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,10,0,1,down,2.1837435000002188,None,space,0.4330328000000918,None,,,,,,,,,1,0,10,0,2585.3792694,,,,,,,,,,,,2585.3628198,2585.3792694,2585.3792694,2587.5776986,,,,2587.5779254999998,2587.5936199,2587.5936199,2587.5936199,2587.8933471,2588.0273690999998,,,,,,,,,,,,,,,down,2.1837435000002188,None,space,0.4330328000000918,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,11,1,1,up,3.01680209999995,None,space,0.3504457999997612,None,,,,,,,,,1,1,11,7,2588.0432279,,,,,,,,,,,,2588.0275264,2588.0432279,2588.0432279,2591.0740389,,,,2591.0743003,2591.0901381999997,2591.0901381999997,2591.0901381999997,2591.3897718,2591.457145,,,,,,,,,,,,,,,up,3.01680209999995,None,space,0.3504457999997612,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,12,2,1,down,2.5375669000000016,None,space,0.383685300000252,None,,,,,,,,,1,2,12,2,2591.4731125,,,,,,,,,,,,2591.4573039,2591.4731125,2591.4731125,2594.0210792,,,,2594.0213198,2594.0371090999997,2594.0371090999997,2594.0371090999997,2594.3361297,2594.4377522,,,,,,,,,,,,,,,down,2.5375669000000016,None,space,0.383685300000252,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,13,3,1,up,3.5979302000000644,None,space,0.28720530000009603,None,,,,,,,,,1,3,13,5,2594.4530088,,,,,,,,,,,,2594.4379099,2594.4530088,2594.4530088,2598.0669219,,,,2598.0671615,2598.0830336999998,2598.0830336999998,2598.0830336999998,2598.382548,2598.3833041,,,,,,,,,,,,,,,up,3.5979302000000644,None,space,0.28720530000009603,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,14,4,1,down,4.131929199999831,None,space,0.2691998999998759,None,,,,,,,,,1,4,14,8,2598.3992866,,,,,,,,,,,,2598.3834579,2598.3992866,2598.3992866,2602.5456665,,,,2602.5459066,2602.5615923,2602.5615923,2602.5615923,2602.8614432,2602.8454758,,,,,,,,,,,,,,,down,4.131929199999831,None,space,0.2691998999998759,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,10,15,5,1,up,4.478029200000037,None,None,,,,,,,,,,,1,5,15,9,2602.8614432,,,,,,,,,,,,2602.8456369,2602.8614432,2602.8614432,2607.3409366,,,,2607.3411765,2607.3567301,2607.3567301,2607.3567301,2607.6564361,2610.3537564,,,,,,,,,,,,,,,up,4.478029200000037,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
10,0.005,16,6,1,down,0.9129173999999693,None,None,,,,,,,,,,,1,6,16,4,2610.3704308,,,,,,,,,,,,2610.3539102,2610.3704308,2610.3704308,2611.2866562,,,,2611.2869011,2611.3027935,2611.3027935,2611.3027935,2611.602236,2614.2997407,,,,,,,,,,,,,,,down,0.9129173999999693,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,17,7,1,up,1.358854699999938,None,space,0.3344747000001007,None,,,,,,,,,1,7,17,1,2614.3163359,,,,,,,,,,,,2614.2998938,2614.3163359,2614.3163359,2615.6823127,,,,2615.6825518,2615.6982874,2615.6982874,2615.6982874,2615.9979471,2616.0485666,,,,,,,,,,,,,,,up,1.358854699999938,None,space,0.3344747000001007,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,18,8,1,down,3.6268803000002663,None,space,0.37945270000000164,None,,,,,,,,,1,8,18,6,2616.0645240999997,,,,,,,,,,,,2616.0487268,2616.0645240999997,2616.0645240999997,2619.6950191,,,,2619.695259,2619.7108451,2619.7108451,2619.7108451,2620.0105862,2620.0944577,,,,,,,,,,,,,,,down,3.6268803000002663,None,space,0.37945270000000164,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,19,9,1,up,2.1724764999999024,None,space,0.38051390000009633,None,,,,,,,,,1,9,19,3,2620.1104114,,,,,,,,,,,,2620.0946162,2620.1104114,2620.1104114,2622.2921384,,,,2622.2923766,2622.3085273,2622.3085273,2622.3085273,2622.6078417999997,2622.691821,,,,,,,,,,,,,,,up,2.1724764999999024,None,space,0.38051390000009633,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,20,0,2,up,5.718955000000278,None,space,0.3259154000002127,None,,,,,,,,,2,0,20,1,2622.7077041,,,,,,,,,,,,2622.6919814,2622.7077041,2622.7077041,2628.4358936999997,,,,2628.436133,2628.4519158,2628.4519158,2628.4519158,2628.7515626,2628.7856632,,,,,,,,,,,,,,,up,5.718955000000278,None,space,0.3259154000002127,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
10,0.005,21,1,2,down,3.2816987999999583,None,None,,,,,,,,,,,2,1,21,4,2628.8014248,,,,,,,,,,,,2628.7858195,2628.8014248,2628.8014248,2632.0988927,,,,2632.099131,2632.114761,2632.114761,2632.114761,2632.4144373,2635.1118523,,,,,,,,,,,,,,,down,3.2816987999999583,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,22,2,2,down,3.9307558000000427,None,space,0.4242881000000125,None,,,,,,,,,2,2,22,5,2635.1284387,,,,,,,,,,,,2635.1120097,2635.1284387,2635.1284387,2639.0749683999998,,,,2639.0752127,2639.0910773,2639.0910773,2639.0910773,2639.3906342,2639.524634,,,,,,,,,,,,,,,down,3.9307558000000427,None,space,0.4242881000000125,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,23,3,2,up,3.0628861000000143,None,space,0.35364350000008926,None,,,,,,,,,2,3,23,7,2639.540601,,,,,,,,,,,,2639.5247911,2639.540601,2639.540601,2642.6049206,,,,2642.6051591,2642.6207222,2642.6207222,2642.6207222,2642.9203456,2642.9877022,,,,,,,,,,,,,,,up,3.0628861000000143,None,space,0.35364350000008926,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,10,24,4,2,down,2.9592751999998654,None,None,,,,,,,,,,,2,4,24,9,2643.0037472,,,,,,,,,,,,2642.9878607,2643.0037472,2643.0037472,2645.9681908,,,,2645.9684319,2645.9840245,2645.9840245,2645.9840245,2646.2836221,2648.9809442,,,,,,,,,,,,,,,down,2.9592751999998654,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,25,5,2,down,5.125321999999869,None,space,0.3248879000002489,None,,,,,,,,,2,5,25,3,2648.9974812,,,,,,,,,,,,2648.9810973999997,2648.9974812,2648.9974812,2654.1263306,,,,2654.1265712,2654.1419436,2654.1419436,2654.1419436,2654.4417985,2654.4759951,,,,,,,,,,,,,,,down,5.125321999999869,None,space,0.3248879000002489,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,26,6,2,up,7.022952099999657,None,space,0.38812040000038905,None,,,,,,,,,2,6,26,2,2654.491854,,,,,,,,,,,,2654.4761581,2654.491854,2654.491854,2661.5188418,,,,2661.519081,2661.5347425,2661.5347425,2661.5347425,2661.834359,2661.9350627,,,,,,,,,,,,,,,up,7.022952099999657,None,space,0.38812040000038905,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,27,7,2,up,4.556083999999828,None,space,0.3431885999998485,None,,,,,,,,,2,7,27,6,2661.9510537,,,,,,,,,,,,2661.9352238,2661.9510537,2661.9510537,2666.5137208,,,,2666.5139587,2666.5295249,2666.5295249,2666.5295249,2666.8293746,2666.8799335999997,,,,,,,,,,,,,,,up,4.556083999999828,None,space,0.3431885999998485,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,28,8,2,down,3.1148825999998735,None,space,0.41679789999989225,None,,,,,,,,,2,8,28,8,2666.8958346,,,,,,,,,,,,2666.8800926,2666.8958346,2666.8958346,2670.026567,,,,2670.0268061,2670.0427036,2670.0427036,2670.0427036,2670.3422401,2670.4763540999998,,,,,,,,,,,,,,,down,3.1148825999998735,None,space,0.41679789999989225,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,29,9,2,up,2.45457929999975,None,space,0.33457339999995384,None,,,,,,,,,2,9,29,0,2670.492267,,,,,,,,,,,,2670.476517,2670.492267,2670.492267,2672.9571712,,,,2672.9574122,2672.9731403,2672.9731403,2672.9731403,2673.2727156,2673.3233901,,,,,,,,,,,,,,,up,2.45457929999975,None,space,0.33457339999995384,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,30,0,3,down,3.551904200000081,None,space,0.3429912999999942,None,,,,,,,,,3,0,30,5,2673.3392376,,,,,,,,,,,,2673.3235489,2673.3392376,2673.3392376,2676.9029911,,,,2676.9032374,2676.9190024,2676.9190024,2676.9190024,2677.2186917,2677.2690297999998,,,,,,,,,,,,,,,down,3.551904200000081,None,space,0.3429912999999942,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
