target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,key_resp.stopped,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.007562200000393204,0.025597500000003492,0.025597500000003492,457.7116373000008,up,457.6715163000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P120,001,2024-11-20_12h56.38.377,posner_endo_new1,2024.2.4,60.08763180233264,2024-11-20 12h56.46.021527 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.71168899999975,457.7247941000005,460.7216053000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P120,001,2024-11-20_12h56.38.377,posner_endo_new1,2024.2.4,60.08763180233264,2024-11-20 12h56.46.021527 +0000,
-0.31,0.005,0,0,0,down,5.8863559999990684,None,space,0.5113070999996125,None,0,0,0,2,,,,,,,,,460.73967360000097,,,,,,,,,,,,460.72858330000054,460.73967360000097,460.73967360000097,466.63294850000057,down,5.8863559999990684,None,466.6332309999998,466.6488807000005,466.6488807000005,466.6488807000005,466.9485994000006,467.1658430000007,space,0.5113070999996125,None,,,,,,,,,,,,,,,,,,,P120,001,2024-11-20_12h56.38.377,posner_endo_new1,2024.2.4,60.08763180233264,2024-11-20 12h56.46.021527 +0000,
-0.31,0.005,1,1,0,up,4.50751720000153,None,space,0.5588088999993488,None,0,1,1,0,,,,,,,,,467.1816379000011,,,,,,,,,,,,467.16600280000057,467.1816379000011,467.1816379000011,471.6946344000007,up,4.50751720000153,None,471.6948816000004,471.7102372999998,471.7102372999998,471.7102372999998,472.01000639999984,472.27712170000086,space,0.5588088999993488,None,,,,,,,,,,,,,,,,,,,P120,001,2024-11-20_12h56.38.377,posner_endo_new1,2024.2.4,60.08763180233264,2024-11-20 12h56.46.021527 +0000,
0.005,0.31,2,2,0,down,3.0283570000010513,None,space,0.413787700001194,None,0,2,2,6,,,,,,,,,472.29317470000024,,,,,,,,,,,,472.2772793000004,472.29317470000024,472.29317470000024,475.32415200000105,down,3.0283570000010513,None,475.3243973999997,475.3400767000003,475.3400767000003,475.3400767000003,475.6396029000007,475.7569488000008,space,0.413787700001194,None,,,,,,,,,,,,,,,,,,,P120,001,2024-11-20_12h56.38.377,posner_endo_new1,2024.2.4,60.08763180233264,2024-11-20 12h56.46.021527 +0000,
0.31,0.005,3,3,0,up,3.2124444999990374,None,space,0.4958590999995067,None,0,3,3,1,,,,,,,,,475.77297069999986,,,,,,,,,,,,475.7571078000001,475.77297069999986,475.77297069999986,478.98707900000045,up,3.2124444999990374,None,478.9873305000001,479.00296290000006,479.00296290000006,479.00296290000006,479.30272630000036,479.5035372000002,space,0.4958590999995067,None,,,,,,,,,,,,,,,,,,,P120,001,2024-11-20_12h56.38.377,posner_endo_new1,2024.2.4,60.08763180233264,2024-11-20 12h56.46.021527 +0000,
0.31,0.005,4,4,0,down,4.562114199999996,None,space,0.5178414999991219,None,0,4,4,3,,,,,,,,,479.5189860999999,,,,,,,,,,,,479.5036885999998,479.5189860999999,479.5189860999999,484.08196940000016,down,4.562114199999996,None,484.08221950000006,484.09739679999984,484.09739679999984,484.09739679999984,484.39754130000074,484.6312854000007,space,0.5178414999991219,None,,,,,,,,,,,,,,,,,,,P120,001,2024-11-20_12h56.38.377,posner_endo_new1,2024.2.4,60.08763180233264,2024-11-20 12h56.46.021527 +0000,
0.005,10,5,5,0,down,9.593545600000652,None,None,,,0,5,5,9,,,,,,,,,484.64704619999975,,,,,,,,,,,,484.63144360000115,484.64704619999975,484.64704619999975,494.25471130000005,down,9.593545600000652,None,494.2549584999997,494.27061070000127,494.27061070000127,494.27061070000127,494.57042980000006,497.26755570000023,None,,,495.2862005999996,,,,,,,,,,,,,,,,,,P120,001,2024-11-20_12h56.38.377,posner_endo_new1,2024.2.4,60.08763180233264,2024-11-20 12h56.46.021527 +0000,
10,0.005,6,6,0,up,1.9242907000007108,None,None,,,0,6,6,4,,,,,,,,,497.2842662000003,,,,,,,,,,,,497.2677137999999,497.2842662000003,497.2842662000003,499.2163674000003,up,1.9242907000007108,None,499.2166106000004,499.2322344000004,499.2322344000004,499.2322344000004,499.53192500000114,502.22928580000007,None,,,500.2479082000009,,,,,,,,,,,,,,,,,,P120,001,2024-11-20_12h56.38.377,posner_endo_new1,2024.2.4,60.08763180233264,2024-11-20 12h56.46.021527 +0000,
0.005,-0.31,7,7,0,down,2.13934479999989,None,space,0.44341089999943506,None,0,7,7,5,,,,,,,,,502.2458349999997,,,,,,,,,,,,502.2294416000004,502.2458349999997,502.2458349999997,504.39440339999965,down,2.13934479999989,None,504.394647000001,504.4102874,504.4102874,504.4102874,504.70989630000076,504.86044349999975,space,0.44341089999943506,None,,,,,,,,,,,,,,,,,,,P120,001,2024-11-20_12h56.38.377,posner_endo_new1,2024.2.4,60.08763180233264,2024-11-20 12h56.46.021527 +0000,
