target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,key_resp.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.005,0.31,8,8,0,up,2.8545293000006495,None,space,0.4647184000004927,None,0,8,8,6,,,,,,,,,4605.0974793000005,,,,,,,,,,,,4605.0813035,4605.0974793000005,4605.0974793000005,4607.9619994,up,2.8545293000006495,None,4607.9622447,4607.9778421,4607.9778421,4607.9778421,4608.2777062000005,,4608.4450018,space,0.4647184000004927,None,,,,,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,0.31,9,9,0,down,2.6267908999998326,None,space,0.4808300999993662,None,0,9,9,8,,,,,,,,,4608.4608974,,,,,,,,,,,,4608.4451567,4608.4608974,4608.4608974,4611.0923063,down,2.6267908999998326,None,4611.0925463,4611.108015,4611.108015,4611.108015,4611.4079291,,4611.5915054,space,0.4808300999993662,None,,,,,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4611.591608,4611.6076455,4614.6044632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
-0.31,0.005,0,0,0,down,57.92908390000048,None,space,0.5553939999999784,None,,,,,0,0,0,0,,,,,4614.6230314,,,,,,,,,,,,4614.6125226,4614.6230314,4614.6230314,4672.562867,,,,4672.5632001,4672.57846,4672.57846,4672.57846,4672.878126,,4673.1456054,,,,down,57.92908390000048,None,space,0.5553939999999784,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,0.31,1,1,0,up,2.542048100000102,None,space,0.5977396999996927,None,,,,,0,1,1,1,,,,,4673.1613454,,,,,,,,,,,,4673.1458206,4673.1613454,4673.1613454,4675.7095883,,,,4675.7098958,4675.7253566,4675.7253566,4675.7253566,4676.0249138,,4676.325736,,,,up,2.542048100000102,None,space,0.5977396999996927,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.31,0.005,2,2,0,down,2.6752458999999362,None,space,0.334583300000304,None,,,,,0,2,2,2,,,,,4676.341163,,,,,,,,,,,,4676.3259448,4676.341163,4676.341163,4679.0227645,,,,4679.0230693,4679.0385343,4679.0385343,4679.0385343,4679.338185,,4679.3891012,,,,down,2.6752458999999362,None,space,0.334583300000304,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.31,0.005,3,3,0,up,1.7789683000000878,None,space,0.3468246000002182,None,,,,,0,3,3,3,,,,,4679.4048246,,,,,,,,,,,,4679.3893116,4679.4048246,4679.4048246,4681.1873254,,,,4681.1876324,4681.2030691,4681.2030691,4681.2030691,4681.5026354,,4681.5538595,,,,up,1.7789683000000878,None,space,0.3468246000002182,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
-0.31,0.005,4,4,0,down,2.662654400000065,None,space,0.4439934000001813,None,,,,,0,4,4,4,,,,,4681.5693087,,,,,,,,,,,,4681.5540678,4681.5693087,4681.5693087,4684.2340686,,,,4684.234309,4684.250001,4684.250001,4684.250001,4684.5495631,,4684.7001388,,,,down,2.662654400000065,None,space,0.4439934000001813,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,-0.31,5,5,0,up,2.668292699999256,None,space,0.4039490000004662,None,,,,,0,5,5,5,,,,,4684.7161118,,,,,,,,,,,,4684.7002933,4684.7161118,4684.7161118,4687.397326,,,,4687.3975643,4687.4133594,4687.4133594,4687.4133594,4687.7130843,,4687.8303033,,,,up,2.668292699999256,None,space,0.4039490000004662,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,-0.31,6,6,0,down,3.3537964999995893,None,space,0.348724299999958,None,,,,,0,6,6,6,,,,,4687.8461768,,,,,,,,,,,,4687.8304588,4687.8461768,4687.8461768,4691.2099118,,,,4691.2101558,4691.2261748,4691.2261748,4691.2261748,4691.5256552,,4691.5766489,,,,down,3.3537964999995893,None,space,0.348724299999958,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
10,0.005,7,7,0,up,2.2634083000002647,None,None,,,,,,,0,7,7,7,,,,,4691.5925039,,,,,,,,,,,,4691.5768026,4691.5925039,4691.5925039,4693.8575636000005,,,,4693.8578041,4693.8732526,4693.8732526,4693.8732526,4694.1729937,4694.8724914,4696.8703356,,,,up,2.2634083000002647,None,None,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
-0.31,0.005,8,8,0,down,1.3208236000000397,None,space,0.19887310000012803,None,,,,,0,8,8,8,,,,,4696.8870366,,,,,,,,,,,,4696.8704946,4696.8870366,4696.8870366,4698.2196514,,,,4698.2198888,4698.2356373,4698.2356373,4698.2356373,,,4698.4361486,,,,down,1.3208236000000397,None,space,0.19887310000012803,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,0.31,9,9,0,up,3.827968800000235,None,space,0.4556548999998995,None,,,,,0,9,9,9,,,,,4698.451812,,,,,,,,,,,,4698.4363045,4698.451812,4698.451812,4702.2822921,,,,4702.28253,4702.2980157,4702.2980157,4702.2980157,4702.5977844,,4702.7650895,,,,up,3.827968800000235,None,space,0.4556548999998995,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,-0.31,10,10,0,down,4.050804900000003,None,space,0.41752069999984087,None,,,,,0,10,10,10,,,,,4702.7809878,,,,,,,,,,,,4702.7652495,4702.7809878,4702.7809878,4706.8440302,,,,4706.8442737000005,4706.8599842,4706.8599842,4706.8599842,4707.1597187,,4707.2934427,,,,down,4.050804900000003,None,space,0.41752069999984087,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,0.31,11,11,0,up,5.034007199999905,None,None,,,,,,,0,11,11,11,,,,,4707.3097885,,,,,,,,,,,,4707.2935975,4707.3097885,4707.3097885,4712.3550111,,,,4712.3552545,4712.3710761,4712.3710761,4712.3710761,4712.6707765,4713.3701833000005,4715.368179,,,,up,5.034007199999905,None,None,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
10,0.005,12,12,0,down,1.1348790000001827,None,None,,,,,,,0,12,12,12,,,,,4715.3847067,,,,,,,,,,,,4715.3683357,4715.3847067,4715.3847067,4716.5341213,,,,4716.5343579,4716.5501611,4716.5501611,4716.5501611,4716.8498002,4717.5656363,4719.547112,,,,down,1.1348790000001827,None,None,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.31,0.005,13,13,0,up,0.9080632999994123,None,space,0.28931419999935315,None,,,,,0,13,13,13,,,,,4719.5637256,,,,,,,,,,,,4719.5472636,4719.5637256,4719.5637256,4720.4801024,,,,4720.4803399,4720.4961892,4720.4961892,4720.4961892,4720.7958522,,4720.7966855,,,,up,0.9080632999994123,None,space,0.28931419999935315,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
10,0.005,14,14,0,down,2.9645338000000265,None,None,,,,,,,0,14,14,14,,,,,4720.8125313,,,,,,,,,,,,4720.7968322,4720.8125313,4720.8125313,4723.7933426,,,,4723.7935867,4723.8094457,4723.8094457,4723.8094457,4724.1091979,4724.8084306,4726.8063146,,,,down,2.9645338000000265,None,None,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
-0.31,0.005,15,15,0,up,1.2725343000001885,None,space,0.2445627000006425,None,,,,,0,15,15,15,,,,,4726.823033,,,,,,,,,,,,4726.8064668,4726.823033,4726.823033,4728.1055003,,,,4728.1057445,4728.1216723,4728.1216723,4728.1216723,,,4728.3720053,,,,up,1.2725343000001885,None,space,0.2445627000006425,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,-0.31,16,16,0,down,3.10046229999989,None,space,0.41465270000026067,None,,,,,0,16,16,16,,,,,4728.3880615,,,,,,,,,,,,4728.3721605,4728.3880615,4728.3880615,4731.5040569,,,,4731.50479,4731.5185286,4731.5185286,4731.5185286,4731.8180189,,4731.9371946,,,,down,3.10046229999989,None,space,0.41465270000026067,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,0.31,17,17,0,up,2.9365757000005033,None,space,0.32045879999986937,None,,,,,0,17,17,17,,,,,4731.95116,,,,,,,,,,,,4731.9377299,4731.95116,4731.95116,4734.900546,,,,4734.9012769,4734.9150492,4734.9150492,4734.9150492,4735.2145148,,4735.2502256,,,,up,2.9365757000005033,None,space,0.32045879999986937,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
-0.31,0.005,18,18,0,down,3.2953596000006655,None,space,0.5624088999993546,None,,,,,0,18,18,18,,,,,4735.2644693,,,,,,,,,,,,4735.2507617,4735.2644693,4735.2644693,4738.5636322,,,,4738.5643883,4738.578009,4738.578009,4738.578009,4738.8774338,,4739.1464952,,,,down,3.2953596000006655,None,space,0.5624088999993546,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
10,0.005,19,19,0,up,1.9270909999995638,None,None,,,,,,,0,19,19,19,,,,,4739.1604864,,,,,,,,,,,,4739.1470341,4739.1604864,4739.1604864,4741.0943899,,,,4741.0951358,4741.1087547,4741.1087547,4741.1087547,4741.4081996,4742.1241144000005,4744.1057382,,,,up,1.9270909999995638,None,None,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,0.31,20,20,0,down,1.3017644000001383,None,space,0.3605027000003247,None,,,,,0,20,20,20,,,,,4744.1220463,,,,,,,,,,,,4744.1062164,4744.1220463,4744.1220463,4745.4397018,,,,4745.440426,4745.4542219,4745.4542219,4745.4542219,4745.7537148,,4745.8227248,,,,down,1.3017644000001383,None,space,0.3605027000003247,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,-0.31,21,21,0,up,2.891134299999976,None,space,0.5678853999997955,None,,,,,0,21,21,21,,,,,4745.8369825,,,,,,,,,,,,4745.8232556,4745.8369825,4745.8369825,4748.7367748,,,,4748.7375269,4748.7509139,4748.7509139,4748.7509139,4749.0503942000005,,4749.3357677,,,,up,2.891134299999976,None,space,0.5678853999997955,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,0.31,22,22,0,down,2.7937591999998403,None,space,0.48552380000000994,None,,,,,0,22,22,22,,,,,4749.3500123,,,,,,,,,,,,4749.3363007,4749.3500123,4749.3500123,4752.1496023,,,,4752.1503371,4752.1640378,4752.1640378,4752.1640378,4752.4635525,,4752.6656536,,,,down,2.7937591999998403,None,space,0.48552380000000994,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.31,0.005,23,23,0,up,2.5597503000008146,None,space,0.45133269999951153,None,,,,,0,23,23,23,,,,,4752.6799781,,,,,,,,,,,,4752.666186,4752.6799781,4752.6799781,4755.2467309,,,,4755.2474636,4755.2609616,4755.2609616,4755.2609616,4755.560314,,4755.7294088,,,,up,2.5597503000008146,None,space,0.45133269999951153,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,0.31,24,24,0,down,2.664487800000643,None,space,0.2455519999994067,None,,,,,0,24,24,24,,,,,4755.7434737,,,,,,,,,,,,4755.7299452,4755.7434737,4755.7434737,4758.4102287000005,,,,4758.4110041,4758.4244051000005,4758.4244051000005,4758.4244051000005,,,4758.6763046,,,,down,2.664487800000643,None,space,0.2455519999994067,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.31,0.005,25,25,0,up,3.1490200999996887,None,space,0.2667170000004262,None,,,,,0,25,25,25,,,,,4758.6904499,,,,,,,,,,,,4758.6768393,4758.6904499,4758.6904499,4761.8562589,,,,4761.8570179,4761.8707133,4761.8707133,4761.8707133,,,4762.1398669,,,,up,3.1490200999996887,None,space,0.2667170000004262,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
10,0.005,26,26,0,down,2.7423515000000407,None,None,,,,,,,0,26,26,26,,,,,4762.153651,,,,,,,,,,,,4762.140422,4762.153651,4762.153651,4764.9032665,,,,4764.9040038,4764.9175759,4764.9175759,4764.9175759,4765.2171627,4765.9330499,4767.9146178,,,,down,2.7423515000000407,None,None,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
10,0.005,27,27,0,up,1.924693699999807,None,None,,,,,,,0,27,27,27,,,,,4767.9310061,,,,,,,,,,,,4767.9150948,4767.9310061,4767.9310061,4769.8647231,,,,4769.8654444,4769.8791927,4769.8791927,4769.8791927,4770.1786917,4770.8946542,4772.8762254,,,,up,1.924693699999807,None,None,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,-0.31,28,28,0,down,1.1549441999995906,None,space,0.41054739999981393,None,,,,,0,28,28,28,,,,,4772.8926421,,,,,,,,,,,,4772.8767161,4772.8926421,4772.8926421,4774.0604465,,,,4774.0611809,4774.0749116,4774.0749116,4774.0749116,4774.3743819,,4774.4933503,,,,down,1.1549441999995906,None,space,0.41054739999981393,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.31,0.005,29,29,0,up,2.603976800000055,None,space,0.6555023999999321,None,,,,,0,29,29,29,,,,,4774.5075396,,,,,,,,,,,,4774.4938766000005,4774.5075396,4774.5075396,4777.1241767,,,,4777.1249324,4777.1384976,4777.1384976,4777.1384976,4777.4379544,,4777.8065346,,,,up,2.603976800000055,None,space,0.6555023999999321,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
10,0.005,30,30,0,down,2.482922399999552,None,None,,,,,,,0,30,30,30,,,,,4777.8208894,,,,,,,,,,,,4777.8070706,4777.8208894,4777.8208894,4780.3206442,,,,4780.3213802,4780.3349729,4780.3349729,4780.3349729,4780.6346886,4781.3339394,4783.3321911,,,,down,2.482922399999552,None,None,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.31,0.005,31,31,0,up,0.6274991000000227,None,space,0.24887030000081722,None,,,,,0,31,31,31,,,,,4783.3485623,,,,,,,,,,,,4783.3326754,4783.3485623,4783.3485623,4783.9835027,,,,4783.984241,4783.9980448,4783.9980448,4783.9980448,,,4784.2503022,,,,up,0.6274991000000227,None,space,0.24887030000081722,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.31,0.005,32,32,0,down,2.623495899999398,None,space,0.37680249999993976,None,,,,,0,32,32,32,,,,,4784.2642999,,,,,,,,,,,,4784.2508484,4784.2642999,4784.2642999,4786.8971915,,,,4786.897926,4786.9117292,4786.9117292,4786.9117292,4787.2112528,,4787.2972443,,,,down,2.623495899999398,None,space,0.37680249999993976,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
10,0.005,33,33,0,up,2.896711999999752,None,None,,,,,,,0,33,33,33,,,,,4787.3111717,,,,,,,,,,,,4787.297791,4787.3111717,4787.3111717,4790.2107242,,,,4790.2114725,4790.2250749,4790.2250749,4790.2250749,4790.5245596,4791.2404747,4793.2221811,,,,up,2.896711999999752,None,None,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,-0.31,34,34,0,down,0.5849172999996881,None,space,0.36736279999968247,None,,,,,0,34,34,34,,,,,4793.2384218,,,,,,,,,,,,4793.2226821,4793.2384218,4793.2384218,4793.8401051,,,,4793.8408512,4793.8545673,4793.8545673,4793.8545673,4794.1541579,,4794.2398091000005,,,,down,0.5849172999996881,None,space,0.36736279999968247,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
-0.31,0.005,35,35,0,up,2.9702931000001627,None,space,0.3556674999999814,None,,,,,0,35,35,35,,,,,4794.2540666,,,,,,,,,,,,4794.240355,4794.2540666,4794.2540666,4797.2353266,,,,4797.235825,4797.250432,4797.250432,4797.250432,4797.550563,,4797.6181755,,,,up,2.9702931000001627,None,space,0.3556674999999814,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
-0.31,0.005,36,36,0,down,3.3976588000004995,None,space,0.28888239999923826,None,,,,,0,36,36,36,,,,,4797.6338789,,,,,,,,,,,,4797.6184005000005,4797.6338789,4797.6338789,4801.0479732,,,,4801.0483019,4801.0635832,4801.0635832,4801.0635832,4801.363356,,4801.3644534000005,,,,down,3.3976588000004995,None,space,0.28888239999923826,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
10,0.005,37,37,0,up,2.8838243000000148,None,None,,,,,,,0,37,37,37,,,,,4801.3800318,,,,,,,,,,,,4801.3646725,4801.3800318,4801.3800318,4804.2779511,,,,4804.2782799,4804.2936244,4804.2936244,4804.2936244,4804.593365,4805.2926825,4807.2907482,,,,up,2.8838243000000148,None,None,,,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
0.005,0.31,38,38,0,down,2.3646123999997144,None,space,0.3744070000002466,None,,,,,0,38,38,38,,,,,4807.3071875000005,,,,,,,,,,,,4807.2909628,4807.3071875000005,4807.3071875000005,4809.6727855,,,,4809.6731225,4809.6881706,4809.6881706,4809.6881706,4809.9878118,,4810.0721916,,,,down,2.3646123999997144,None,space,0.3744070000002466,None,,,,,,,,,,,,P124,001,2024-11-21_07h47.59.581,posner_endo_new1,2024.2.4,59.97220887840568,2024-11-21 07h48.11.116548 +0000,
